Analyzed: Oh No It's Zombies Arctic Map (78)

ID : 0 PlayerName: ProDem Race: Terran
ID : 1 PlayerName: Frosky Race: Zerg
ID : 2 PlayerName: Wooky Race: Terran
ID : 3 PlayerName: Yello Race: Terran
ID : 4 PlayerName: Partisan Race: Terran
ID : 5 PlayerName: MarFly Race: Terran
ID : 6 PlayerName: Hopebringer Race: Terran
ID : 7 PlayerName: Security Race: Terran Mengsk
Frosky Zombie Win
Private Lobby

Game Length:[36:238]
Players ammount: 8
Marine rank avg: 20,666666666666668
GrandMaster ammount: 4
PURCHASES: 
[00:572] ProDem Unlocked AssaultRifle
[00:651] ProDem Placed MiningDroid
[00:715] ProDem Unlocked Shotgun
[03:633] ProDem Unlocked SpecOpsShotgun
[04:727] ProDem Unlocked SuperStimpack
[07:748] ProDem Unlocked Stimpack
[09:716] ProDem Unlocked IncendiaryBullets
[10:798] ProDem Unlocked MedicShield
[11:021] ProDem Unlocked AutoTurret
[11:230] ProDem Placed AutoTurret
[15:806] ProDem Unlocked HazmatSuit
[15:812] ProDem Unlocked AdvancedHazmatSuit
[20:804] ProDem Placed AutoTurret
[21:086] ProDem Placed AutoTurret
[21:259] ProDem Unlocked SpecOpsSuperStimpack
[21:283] ProDem Unlocked EnergyPack
[22:782] ProDem Placed AutoTurret
[22:983] ProDem Placed AutoTurret
[23:697] ProDem Placed AutoTurret
[25:347] ProDem Placed AutoTurret
[31:407] ProDem Unlocked HeavyTurret
[31:938] ProDem Placed AutoTurret
[32:114] ProDem Placed AutoTurret
[32:328] ProDem Placed AutoTurret
[00:568] Frosky Bought PlayerNumber
[00:625] Frosky Spawned MassiveCocoon
[02:065] Frosky Spawned InfestedAbomination
[03:452] Frosky Spawned MassiveCocoon
[04:892] Frosky Spawned InfestedAbomination
[05:793] Frosky Bought BuildExtractorExcavationZone
[05:793] Frosky Placed/Upgraded AutomatedExtractor
[07:382] Frosky Spawned MassiveCocoon
[08:822] Frosky Spawned PrimalTownHallUprooted
[09:154] Frosky Bought CreepSpeed
[09:963] Frosky Bought UnlockDropPods
[10:661] Frosky Bought EvolveDropPods
[10:664] Frosky Bought EvolveDropPods
[10:667] Frosky Bought EvolveDropPods
[11:781] Frosky Placed/Upgraded PrimalSunkenColony
[11:782] Frosky Bought SunkenColony
[12:472] Frosky Bought EvolveDropPods
[12:475] Frosky Bought EvolveDropPods
[12:478] Frosky Bought EvolveDropPods
[13:258] Frosky Bought CreepSpeed
[14:382] Frosky Bought StrainSpeed
[14:742] Frosky Bought StrainVolatile
[14:841] Frosky Bought BuildExtractorScienceLabs
[14:841] Frosky Placed/Upgraded AutomatedExtractor
[15:376] Frosky Bought SunkenColony
[15:711] Frosky Bought VirulentCreep
[15:711] Frosky Bought VirulentCreep
[15:807] Frosky Bought ShieldSuit
[15:807] Frosky Bought CombatSuit
[15:807] Frosky Bought HazmatSuit
[15:807] Frosky Bought HazmatSuit
[15:813] Frosky Bought HazmatSuit
[16:808] Frosky Placed/Upgraded Virophage
[16:933] Frosky Bought PureStrainSpeed
[17:021] Frosky Placed/Upgraded NydusCanalCreeper
[17:760] Frosky Bought PureStrainVolatile
[18:619] Frosky Placed/Upgraded PrimalSunkenColony
[18:620] Frosky Bought SunkenColony
[18:910] Frosky Bought SunkenColony
[18:910] Frosky Placed/Upgraded PrimalSunkenColony
[19:455] Frosky Placed/Upgraded NydusCanalCreeper
[20:428] Frosky Bought SiphonFuel
[21:409] Frosky Bought StrainHealth
[21:421] Frosky Bought PureStrainHealth
[22:332] Frosky Bought SpawnNydusWorm
[22:775] Frosky Placed/Upgraded NydusCanalCreeper
[23:614] Frosky Bought BuildExtractorExcavationZone
[24:219] Frosky Bought SiphonFuel
[24:309] Frosky Placed/Upgraded NydusCanalCreeper
[25:212] Frosky Placed/Upgraded GreaterNydusWorm
[25:816] Frosky Placed/Upgraded NydusCanalCreeper
[26:825] Frosky Bought AdvancedInfestationContainment
[28:068] Frosky Spawned MassiveCocoon
[28:098] Frosky Spawned MassiveCocoon
[28:272] Frosky Bought DropshipsFueled
[28:404] Frosky Spawned RoyalCocoon
[28:404] Frosky Bought SpawnHiveQueen
[28:404] Frosky Bought UltimateInfestationResearched
[28:868] Frosky Bought BuildExtractorScienceLabs
[29:123] Frosky Spawned QueenCoop
[29:508] Frosky Spawned Lurker
[29:538] Frosky Spawned Anubalisk
[30:013] Frosky Bought TankStrain
[30:033] Frosky Bought StrainHealth
[30:043] Frosky Bought StrainDamage
[30:055] Frosky Bought PureStrainDamage
[30:341] Frosky Spawned MassiveCocoon
[31:421] Frosky Spawned Underseer
[31:802] Frosky Spawned MassiveCocoon
[32:517] Frosky Placed/Upgraded NydusCanalCreeper
[32:759] Frosky Spawned MassiveCocoon
[33:184] Frosky Spawned MassiveCocoon
[33:242] Frosky Spawned Anubalisk
[33:839] Frosky Spawned Underseer
[34:092] Frosky Placed/Upgraded GreaterNydusWorm
[34:624] Frosky Spawned Anubalisk
[00:572] Wooky Unlocked AssaultRifle
[00:737] Wooky Placed/Upgraded MiningDroid
[00:919] Wooky Unlocked AdvancedDroidEngines
[04:547] Wooky Unlocked SpecOpsAssaultRifle
[05:487] Wooky Unlocked MiningCharge
[06:710] Wooky Placed/Upgraded NukePack
[08:174] Wooky Placed/Upgraded NukePack
[09:247] Wooky Placed/Upgraded NukePack
[10:829] Wooky Unlocked AutoTargetingSystem
[13:434] Wooky Unlocked PsiDisrupter
[14:358] Wooky Placed/Upgraded PsiIndoctrinator
[22:407] Wooky Placed/Upgraded MiningDroid
