Analyzed: Oh No It's Zombies Arctic Updated (454)

ID : 0 PlayerName: Frayace Race: Terran
ID : 1 PlayerName: Bramble Race: Terran
ID : 2 PlayerName: Riptide Race: Terran
ID : 3 PlayerName: Kreen Race: Terran
ID : 4 PlayerName: DaNuSkA Race: Terran
ID : 5 PlayerName: iAmJarbot Race: Terran
ID : 6 PlayerName: Frosky Race: Zerg
ID : 7 PlayerName: Security Race: Terran Mengsk
Frosky Zombie Win
Public Lobby

Game Length:[35:191]
Players ammount: 8
Marine rank avg: 3,6666666666666665
GrandMaster ammount: 1
PURCHASES: 
[00:588] Frayace Unlocked AssaultRifle
[00:670] Frayace Placed/Upgraded MiningDroid
[00:986] Frayace Unlocked AdvancedDroidEngines
[04:165] Frayace Unlocked HellfireRocketLauncher
[04:312] Frayace Unlocked CombatSuit
[06:037] Frayace Unlocked SpecOpsHellfireRocketLauncher
[07:600] Frayace Placed/Upgraded MiningDroid
[09:003] Frayace Unlocked OpticalVisor
[11:653] Frayace Unlocked Teleporter
[11:953] Frayace Unlocked ShockwaveMissiles
[12:825] Frayace Unlocked PsiDisrupter
[13:327] Frayace Placed/Upgraded PsiIndoctrinator
[16:118] Frayace Placed/Upgraded PsiIndoctrinator
[17:477] Frayace Unlocked SpecOpsPsiDisruptor
[00:588] Bramble Unlocked AssaultRifle
[00:801] Bramble Placed/Upgraded MiningDroid
[00:919] Bramble Unlocked BeamRifle
[04:213] Bramble Unlocked SpecOpsPlasmaRifle
[04:313] Bramble Bought ShieldSuit
[04:313] Bramble Bought CombatSuit
[04:313] Bramble Bought HazmatSuit
[04:313] Bramble Bought CombatSuit
[05:697] Bramble Unlocked CorrosivePlasma
[07:211] Bramble Unlocked OpticalVisor
[08:813] Bramble Unlocked Teleporter
[17:223] Bramble Unlocked Stimpack
[00:588] Riptide Unlocked AssaultRifle
[00:679] Riptide Placed/Upgraded MiningDroid
[00:927] Riptide Unlocked AdvancedDroidEngines
[04:201] Riptide Unlocked Flamethrower
[04:229] Riptide Unlocked SpecOpsFlamethrower
[07:161] Riptide Unlocked Stimpack
[07:223] Riptide Unlocked MedicShield
[09:285] Riptide Unlocked CryoFreeze
[10:816] Riptide Unlocked Shieldsiotunlocked
[12:760] Riptide Unlocked AdvancedShieldSuit
[16:570] Riptide Placed/Upgraded MiningDroid
[22:095] Riptide Unlocked BeamRifle
[22:141] Riptide Unlocked SpecOpsPlasmaRifle
[00:588] Kreen Unlocked AssaultRifle
[00:744] Kreen Placed/Upgraded MiningDroid
[00:849] Kreen Unlocked FragGrenade
[00:860] Kreen Unlocked SpecOpsFragGrenade
[03:657] Kreen Unlocked AdvancedDroidEngines
[05:572] Kreen Unlocked TurboDroidEngines
[07:312] Kreen Unlocked SpecOpsAssaultRifle
[09:235] Kreen Unlocked AutoTargetingSystem
[10:077] Kreen Unlocked OverloadWeapon
[10:817] Kreen Bought ShieldSuit
[10:817] Kreen Bought CombatSuit
[10:817] Kreen Bought HazmatSuit
[10:817] Kreen Bought ShieldSuit
[11:314] Kreen Unlocked AutoTurret
[11:378] Kreen Placed/Upgraded AutoTurret
[12:248] Kreen Unlocked SpecOpsTurret
[12:328] Kreen Unlocked EnergySuit
[12:329] Kreen Unlocked EnergySuit
[12:761] Kreen Bought ShieldSuit
[14:119] Kreen Placed/Upgraded AutoTurret
[14:300] Kreen Placed/Upgraded AutoTurret
[14:684] Kreen Placed/Upgraded AutoTurret
[15:741] Kreen Unlocked AdvancedEnergySuit
[15:742] Kreen Unlocked EnergySuit
[15:742] Kreen Unlocked AdvancedEnergySuit
[15:789] Kreen Unlocked MedicShield
[17:070] Kreen Unlocked CloakingDevice
[22:651] Kreen Placed/Upgraded AutoTurret
[33:003] Kreen Placed/Upgraded AutoTurret
[00:588] DaNuSkA Unlocked AssaultRifle
[00:669] DaNuSkA Placed/Upgraded MiningDroid
[00:814] DaNuSkA Unlocked SpecOpsAssaultRifle
[03:762] DaNuSkA Unlocked Shieldsiotunlocked
[05:596] DaNuSkA Unlocked AutoTargetingSystem
[08:232] DaNuSkA Unlocked Stimpack
[11:106] DaNuSkA Unlocked SuperStimpack
[12:329] DaNuSkA Bought ShieldSuit
[12:329] DaNuSkA Bought CombatSuit
[12:329] DaNuSkA Bought HazmatSuit
[16:307] DaNuSkA Unlocked BioMechanicalRepairDrone
[16:438] DaNuSkA Unlocked AdvancedShieldSuit
[16:517] DaNuSkA Unlocked CombatShield
[16:532] DaNuSkA Unlocked QuantumBackpack
[16:552] DaNuSkA Unlocked OpticalVisor
[16:886] DaNuSkA Placed/Upgraded HealingDrone
[18:170] DaNuSkA Placed/Upgraded HealingDrone
[19:838] DaNuSkA Placed/Upgraded HealingDrone
[26:137] DaNuSkA Unlocked Shotgun
[26:154] DaNuSkA Unlocked SpecOpsShotgun
[30:751] DaNuSkA Placed/Upgraded HealingDrone
[31:659] DaNuSkA Placed/Upgraded HealingDrone
[32:672] DaNuSkA Placed/Upgraded HealingDrone
[33:039] DaNuSkA Placed/Upgraded HealingDrone
[34:660] DaNuSkA Placed/Upgraded MiningDroid
[00:588] iAmJarbot Unlocked AssaultRifle
[01:521] iAmJarbot Placed/Upgraded MiningDroid
[03:184] iAmJarbot Unlocked BeamRifle
[03:763] iAmJarbot Bought ShieldSuit
[03:763] iAmJarbot Bought CombatSuit
[03:763] iAmJarbot Bought HazmatSuit
[03:763] iAmJarbot Bought ShieldSuit
[05:294] iAmJarbot Unlocked SpecOpsPlasmaRifle
[07:590] iAmJarbot Unlocked CombatSuit
[12:016] iAmJarbot Unlocked PlasmaRifleMod3
[12:330] iAmJarbot Unlocked SpecOpsAssaultRifle
[16:041] iAmJarbot Unlocked FragGrenade
[16:439] iAmJarbot Bought ShieldSuit
[26:141] iAmJarbot Unlocked AdvancedCombatSuit
[27:543] iAmJarbot Unlocked MedicShield
[31:233] iAmJarbot Unlocked CombatShield
[00:552] Frosky Bought PlayerNumber
[02:223] Frosky Spawned MassiveCocoon
[03:663] Frosky Spawned Hunter
[04:457] Frosky Spawned MassiveCocoon
[05:897] Frosky Spawned PrimalTownHallUprooted
[07:591] Frosky Bought ShieldSuit
[07:591] Frosky Bought CombatSuit
[07:591] Frosky Bought HazmatSuit
[07:591] Frosky Bought CombatSuit
[09:358] Frosky Bought CreepSpeed
[14:211] Frosky Bought SpawnNydusWorm
[15:836] Frosky Bought StrainSpeed
[16:757] Frosky Bought BuildExtractorProcessingFacilities
[18:145] Frosky Bought VirulentCreep
[18:145] Frosky Bought VirulentCreep
[18:785] Frosky Bought BuildExtractorExcavationZone
[19:901] Frosky Bought BuildExtractorExcavationZone
[19:912] Frosky Bought StrainSpeed
[20:770] Frosky Bought PureStrainSpeed
[21:987] Frosky Bought SiphonFuel
[22:488] Frosky Bought HunterlingStrain
[23:566] Frosky Bought AdvancedInfestationContainment
[24:624] Frosky Bought PureStrainSpeed
[24:645] Frosky Bought HunterlingStrain
[24:948] Frosky Bought SiphonFuel
[26:142] Frosky Bought CombatSuit
[27:282] Frosky Bought StrainVolatile
[28:227] Frosky Bought StrainSpeed
[29:080] Frosky Bought PureStrainSpeed
[30:063] Frosky Bought StrainSpeed
[30:324] Frosky Bought ExtractorCostReductionProcessingFacilities
[30:324] Frosky Bought BuildExtractorProcessingFacilities
[30:651] Frosky Bought SiphonFuel
[32:271] Frosky Bought DropshipsFueled
[32:470] Frosky Bought SweepingInfestation
[32:470] Frosky Bought UltimateInfestationResearched
[33:291] Frosky Bought UnlockDropPods
[33:317] Frosky Bought EvolveDropPods
[33:321] Frosky Bought EvolveDropPods
[33:324] Frosky Bought EvolveDropPods
[33:327] Frosky Bought EvolveDropPods
[33:330] Frosky Bought EvolveDropPods
[33:877] Frosky Bought PureStrainVolatile
[34:366] Frosky Bought PureStrainSpeed
Frosky First Alpha Hunter |  Win

Frosky Placed 0 Greaters.
--------------------------------
