Analyzed: Oh No It's Zombies Arctic Updated (484)

ID : 0 PlayerName: ZergWithHat Race: Terran
ID : 1 PlayerName: Frosky Race: Terran
ID : 2 PlayerName: Atalus Race: Terran
ID : 3 PlayerName: Wonderllama Race: Terran
ID : 4 PlayerName: BuildAWall Race: Terran
ID : 5 PlayerName: Swarmlord Race: Zerg
ID : 6 PlayerName: Snap Race: Terran
ID : 7 PlayerName: Security Race: Protoss
Swarmlord Zombie Loss
Public Lobby

Game Length:[33:922]
Players ammount: 8
Marine rank avg: 17,333333333333332
GrandMaster ammount: 2
PURCHASES: 
[00:588] ZergWithHat Unlocked AssaultRifle
[00:721] ZergWithHat Unlocked Stimpack
[02:062] ZergWithHat Placed/Upgraded MiningDroid
[02:187] ZergWithHat Unlocked IncendiaryGrenade
[04:116] ZergWithHat Unlocked AdvancedDroidEngines
[06:016] ZergWithHat Unlocked MotionSensor
[06:738] ZergWithHat Placed/Upgraded SensorTower
[07:125] ZergWithHat Placed/Upgraded SensorTower
[07:592] ZergWithHat Placed/Upgraded SensorTower
[08:334] ZergWithHat Unlocked EnergySuit
[08:335] ZergWithHat Unlocked EnergySuit
[09:842] ZergWithHat Unlocked BeamRifle
[15:809] ZergWithHat Placed/Upgraded MiningDroid
[16:401] ZergWithHat Unlocked FlashBang
[16:429] ZergWithHat Unlocked SpecOpsFlashbang
[16:474] ZergWithHat Unlocked PowerConverter
[16:619] ZergWithHat Unlocked QuantumBackpack
[18:710] ZergWithHat Unlocked AdvancedEnergySuit
[18:711] ZergWithHat Unlocked EnergySuit
[18:711] ZergWithHat Unlocked AdvancedEnergySuit
[18:986] ZergWithHat Unlocked MedicShield
[21:385] ZergWithHat Placed/Upgraded SensorTower
[21:626] ZergWithHat Unlocked SpecOpsPlasmaRifle
[22:600] ZergWithHat Unlocked AIAssistant
[23:520] ZergWithHat Unlocked PlasmaRifleMod3
[24:040] ZergWithHat Placed/Upgraded SensorTower
[24:808] ZergWithHat Unlocked MiningCharge
[25:468] ZergWithHat Placed/Upgraded SensorTower
[27:493] ZergWithHat Placed/Upgraded NukePack
[28:140] ZergWithHat Placed/Upgraded NukePack
[00:588] Frosky Unlocked AssaultRifle
[00:667] Frosky Placed/Upgraded MiningDroid
[01:910] Frosky Unlocked Shotgun
[03:702] Frosky Unlocked AdvancedDroidEngines
[05:455] Frosky Unlocked SpecOpsShotgun
[07:820] Frosky Unlocked Stimpack
[08:158] Frosky Unlocked FragGrenade
[08:335] Frosky Bought ShieldSuit
[08:335] Frosky Bought CombatSuit
[08:335] Frosky Bought HazmatSuit
[19:339] Frosky Placed/Upgraded MiningDroid
[21:407] Frosky Unlocked HighPrecisionBeams
[22:595] Frosky Unlocked HazmatSuit
[23:585] Frosky Unlocked AdvancedHazmatSuit
[25:592] Frosky Unlocked SuperStimpack
[26:511] Frosky Unlocked BioMechanicalRepairDrone
[30:804] Frosky Placed/Upgraded HealingDrone
[32:737] Frosky Unlocked CombatSuit
[00:588] Atalus Unlocked AssaultRifle
[01:305] Atalus Unlocked ArcWelder
[02:221] Atalus Placed/Upgraded MiningDroid
[04:175] Atalus Unlocked AdvancedDroidEngines
[05:228] Atalus Unlocked TurboDroidEngines
[09:175] Atalus Unlocked SpecOpsArcWelder
[09:208] Atalus Unlocked ArcWelderMod1
[12:435] Atalus Unlocked AutoTurret
[12:448] Atalus Unlocked SpecOpsTurret
[12:458] Atalus Unlocked FlameTurret
[12:481] Atalus Unlocked HeavyTurret
[14:234] Atalus Unlocked ForceFieldGrenade
[14:239] Atalus Unlocked SpecOpsForcefieldGrenade
[15:016] Atalus Placed/Upgraded AutoTurret
[18:365] Atalus Unlocked MedicShield
[18:374] Atalus Unlocked EnergyPack
[18:383] Atalus Unlocked OpticalVisor
[18:675] Atalus Placed/Upgraded AutoTurret
[20:135] Atalus Placed/Upgraded AutoTurret
[21:120] Atalus Placed/Upgraded AutoTurret
[21:705] Atalus Placed/Upgraded AutoTurret
[21:981] Atalus Placed/Upgraded AutoTurret
[22:430] Atalus Placed/Upgraded AutoTurret
[22:596] Atalus Bought ShieldSuit
[22:596] Atalus Bought CombatSuit
[22:596] Atalus Bought HazmatSuit
[22:596] Atalus Bought HazmatSuit
[23:586] Atalus Bought HazmatSuit
[25:266] Atalus Placed/Upgraded AutoTurret
[25:373] Atalus Placed/Upgraded AutoTurret
