Analyzed: Oh No It's Zombies Arctic Updated (374)

ID : 0 PlayerName: Barcode Race: Zerg
ID : 1 PlayerName: King Race: Terran
ID : 2 PlayerName: dwarfplanet Race: Terran
ID : 3 PlayerName: Evan Race: Terran
ID : 4 PlayerName: Frosky Race: Terran
ID : 5 PlayerName: Kian Race: Terran
ID : 6 PlayerName: ZaqazDeath Race: Terran
ID : 7 PlayerName: Security Race: Infested Terran
Barcode Zombie Loss
Public Lobby

Game Length:[37:081]
Players ammount: 8
Marine rank avg: 10,833333333333334
GrandMaster ammount: 1
PURCHASES: 
[01:433] Barcode Bought UnlockDropPods
[01:604] Barcode Placed/Upgraded PrimalSunkenColony
[01:605] Barcode Bought SunkenColony
[02:829] Barcode Bought StrainHealth
[02:990] Barcode Bought SunkenColony
[03:946] Barcode Bought StrainSpeed
[05:039] Barcode Bought EvolveDropPods
[07:630] Barcode Bought SpawnNydusWorm
[07:689] Barcode Placed/Upgraded GreaterNydusWorm
[10:595] Barcode Bought CreepSpeed
[11:873] Barcode Bought EvolveDropPods
[12:095] Barcode Bought EvolveDropPods
[13:920] Barcode Bought PureStrainHealth
[14:890] Barcode Bought EvolveDropPods
[15:203] Barcode Placed/Upgraded GreaterNydusWorm
[16:058] Barcode Bought EvolveDropPods
[18:053] Barcode Bought StrainVolatile
[18:865] Barcode Bought EvolveDropPods
[20:723] Barcode Bought VirulentCreep
[20:994] Barcode Placed/Upgraded PrimalSunkenColony
[20:995] Barcode Bought SunkenColony
[21:369] Barcode Bought SunkenColony
[22:079] Barcode Placed/Upgraded GreaterNydusWorm
[24:012] Barcode Bought PureStrainVolatile
[24:558] Barcode Bought AdvancedInfestationContainment
[26:391] Barcode Bought TankStrain
[26:668] Barcode Bought DropshipsFueled
[27:428] Barcode Spawned RoyalCocoon
[27:428] Barcode Bought SpawnHiveQueen
[27:428] Barcode Bought UltimateInfestationResearched
[28:147] Barcode Spawned QueenCoop
[28:971] Barcode Placed/Upgraded GreaterNydusWorm
[29:089] Barcode Bought StrainHealth
[30:490] Barcode Bought PureStrainHealth
