Analyzed: Oh No It's Zombies Arctic Updated (433)

ID : 0 PlayerName: Toxicpanda Race: Zerg
ID : 1 PlayerName: Ascherit Race: Terran
ID : 2 PlayerName: csiz Race: Terran
ID : 3 PlayerName: dwarfplanet Race: Terran
ID : 4 PlayerName: Sojourne Race: Terran
ID : 5 PlayerName: RyK Race: Terran
ID : 6 PlayerName: Frosky Race: Terran
ID : 7 PlayerName: Security Race: Terran Horner
Toxicpanda Zombie Win
Private Lobby

Game Length:[27:925]
Players ammount: 8
Marine rank avg: 15,166666666666666
GrandMaster ammount: 5
PURCHASES: 
[00:654] Toxicpanda Spawned MassiveCocoon
[02:094] Toxicpanda Spawned Hunter
[02:604] Toxicpanda Spawned MassiveCocoon
[04:044] Toxicpanda Spawned Hunter
[05:404] Toxicpanda Spawned MassiveCocoon
[06:077] Toxicpanda Spawned MassiveCocoon
[06:844] Toxicpanda Spawned Hunter
[07:429] Toxicpanda Placed/Upgraded PrimalSunkenColony
[07:430] Toxicpanda Bought SunkenColony
[07:517] Toxicpanda Spawned PrimalTownHallUprooted
[08:907] Toxicpanda Bought SunkenColony
[10:779] Toxicpanda Bought UnlockDropPods
[10:783] Toxicpanda Bought EvolveDropPods
[11:596] Toxicpanda Placed/Upgraded ToxicNest
[11:602] Toxicpanda Placed/Upgraded ToxicNest
[11:608] Toxicpanda Placed/Upgraded ToxicNest
[11:889] Toxicpanda Placed/Upgraded PrimalSunkenColony
[11:890] Toxicpanda Bought SunkenColony
[12:403] Toxicpanda Bought CreepSpeed
[12:961] Toxicpanda Bought AdvancedInfestationSecurity
[12:977] Toxicpanda Bought TrackHumans
[13:786] Toxicpanda Bought AdvancedPowerInfestation
[14:635] Toxicpanda Bought TrackHumans
[16:247] Toxicpanda Spawned MassiveCocoon
[16:333] Toxicpanda Bought TrackHumans
[16:503] Toxicpanda Placed/Upgraded PrimalSunkenColony
[16:504] Toxicpanda Bought SunkenColony
[17:327] Toxicpanda Spawned Underseer
[17:799] Toxicpanda Spawned MassiveCocoon
[18:336] Toxicpanda Bought BuildExtractorManufacturingSector
[18:336] Toxicpanda Placed/Upgraded AutomatedExtractor
[18:996] Toxicpanda Placed/Upgraded Virophage
[19:239] Toxicpanda Spawned Anubalisk
[19:580] Toxicpanda Placed/Upgraded Virophage
[20:206] Toxicpanda Bought TrackHumans
[20:530] Toxicpanda Placed/Upgraded PrimalSunkenColony
[20:531] Toxicpanda Bought SunkenColony
[20:989] Toxicpanda Bought SunkenColony
[21:801] Toxicpanda Bought SunkenColony
[22:141] Toxicpanda Bought SunkenColony
[22:668] Toxicpanda Bought AdvancedInfestationContainment
[22:988] Toxicpanda Bought DropshipsFueled
[23:025] Toxicpanda Spawned RoyalCocoon
[23:025] Toxicpanda Bought SpawnHiveQueen
[23:025] Toxicpanda Bought UltimateInfestationResearched
[23:744] Toxicpanda Spawned QueenCoop
[24:034] Toxicpanda Bought SpawnNydusWorm
[24:398] Toxicpanda Placed/Upgraded GreaterNydusWorm
[24:877] Toxicpanda Bought AdvancedInfestationGateControl
[25:586] Toxicpanda Spawned MassiveCocoon
[26:533] Toxicpanda Placed/Upgraded NydusCanalCreeper
[26:666] Toxicpanda Spawned Underseer
[00:588] Ascherit Unlocked AssaultRifle
[00:667] Ascherit Placed/Upgraded MiningDroid
[01:171] Ascherit Unlocked AdvancedDroidEngines
[03:971] Ascherit Unlocked TurboDroidEngines
[05:845] Ascherit Unlocked Stimpack
[08:592] Ascherit Unlocked BeamRifle
[08:596] Ascherit Unlocked SpecOpsPlasmaRifle
[09:936] Ascherit Unlocked BioMechanicalRepairDrone
[10:038] Ascherit Placed/Upgraded HealingDrone
[11:096] Ascherit Unlocked SuperStimpack
[11:930] Ascherit Unlocked LongRangeScope
[12:425] Ascherit Placed/Upgraded MiningDroid
[13:456] Ascherit Placed/Upgraded HealingDrone
[14:575] Ascherit Placed/Upgraded HealingDrone
[14:937] Ascherit Unlocked HazmatSuit
[14:938] Ascherit Unlocked ShieldSuit
[14:938] Ascherit Unlocked AdvancedShieldSuit
[14:938] Ascherit Unlocked CombatSuit
[14:938] Ascherit Unlocked AdvancedCombatSuit
[14:938] Ascherit Unlocked HazmatSuit
[14:938] Ascherit Unlocked AdvancedHazmatSuit
[14:938] Ascherit Unlocked HazmatSuit
[17:111] Ascherit Placed/Upgraded HealingDrone
[19:895] Ascherit Placed/Upgraded HealingDrone
[20:627] Ascherit Placed/Upgraded MiningDroid
[21:244] Ascherit Placed/Upgraded HealingDrone
[22:996] Ascherit Unlocked MiningCharge
[23:835] Ascherit Placed/Upgraded NukePack
[23:907] Ascherit Unlocked AdvancedMiningCharge
[24:210] Ascherit Placed/Upgraded HealingDrone
[24:669] Ascherit Placed/Upgraded NukePack
[25:622] Ascherit Placed/Upgraded NukePack
[25:698] Ascherit Placed/Upgraded HealingDrone
[26:462] Ascherit Placed/Upgraded HealingDrone
[26:994] Ascherit Placed/Upgraded HealingDrone
[00:588] csiz Unlocked AssaultRifle
[00:688] csiz Unlocked AdvancedDroidEngines
[00:789] csiz Placed/Upgraded MiningDroid
[02:434] csiz Unlocked FragGrenade
[04:701] csiz Placed/Upgraded MiningDroid
[05:910] csiz Unlocked OverloadWeapon
[07:794] csiz Unlocked SpecOpsAssaultRifle
[10:873] csiz Unlocked AutoTargetingSystem
[10:909] csiz Unlocked CombatShield
[12:002] csiz Unlocked OpticalVisor
[13:196] csiz Placed/Upgraded MiningDroid
[15:471] csiz Unlocked SpecOpsFragGrenade
[18:591] csiz Unlocked EnergySuit
[18:592] csiz Unlocked ShieldSuit
[18:592] csiz Unlocked AdvancedShieldSuit
[18:592] csiz Unlocked CombatSuit
[18:592] csiz Unlocked AdvancedCombatSuit
[18:592] csiz Unlocked HazmatSuit
[18:592] csiz Unlocked AdvancedHazmatSuit
[18:592] csiz Unlocked EnergySuit
[19:757] csiz Placed/Upgraded MiningDroid
[22:779] csiz Unlocked AutoTurret
[22:829] csiz Unlocked AIAssistant
[23:156] csiz Placed/Upgraded AutoTurret
[23:340] csiz Placed/Upgraded AutoTurret
[24:074] csiz Unlocked QuantumBackpack
[24:099] csiz Unlocked BioMechanicalRepairDrone
[24:253] csiz Placed/Upgraded AutoTurret
[24:804] csiz Unlocked HeavyTurret
[25:033] csiz Placed/Upgraded AutoTurret
[26:174] csiz Placed/Upgraded HealingDrone
