Analyzed: Oh No It's Zombies Arctic Map (136)

Date: 2022.12.03

ID : 0 PlayerName: stevo Race: Terran
ID : 1 PlayerName: Garret Race: Terran
ID : 2 PlayerName: Salsu Race: Terran
ID : 3 PlayerName: PartimeHero Race: Terran
ID : 4 PlayerName: Raisoren Race: Terran
ID : 5 PlayerName: Salem Race: Zerg
ID : 6 PlayerName: Toxicpanda Race: Terran
ID : 7 PlayerName: Security Race: Primal Zerg
Salem Zombie Loss
Private Lobby

Game Length:[39:145]
Players ammount: 7
Marine rank avg: 15,833333333333334
GrandMaster ammount: 4

stevo First Gun ArcWelder
Garret First Gun Shotgun
Salsu First Gun BeamRifle
PartimeHero First Gun BeamRifle
Toxicpanda First Gun Flamethrower
Raisoren First Gun SpecOpsAssaultRifle

PURCHASES: 
[00:572] stevo Unlocked AssaultRifle
[00:651] stevo Placed/Upgraded MiningDroid
[00:829] stevo Unlocked ArcWelder
[01:656] stevo Unlocked BioMechanicalRepairDrone
[01:678] stevo Unlocked CombatAccelerationDrone
[02:673] stevo Placed/Upgraded HealingDrone
[02:812] stevo Placed/Upgraded HealingDrone
[03:824] stevo Placed/Upgraded HealingDrone
[04:362] stevo Unlocked AutoTurret
[04:386] stevo Unlocked HeavyTurret
[05:169] stevo Unlocked AdvancedDroidEngines
[05:998] stevo Unlocked Stimpack
[07:080] stevo Unlocked MotionSensor
[07:300] stevo Placed/Upgraded SensorTower
[08:309] stevo Unlocked TurboDroidEngines
[09:105] stevo Unlocked AIAssistant
[09:910] stevo Unlocked PsiDisrupter
[10:015] stevo Placed/Upgraded PsiIndoctrinator
[11:277] stevo Placed/Upgraded SensorTower
[12:017] stevo Placed/Upgraded PsiIndoctrinator
[12:777] stevo Placed/Upgraded AutoTurret
[12:936] stevo Placed/Upgraded AutoTurret
[13:122] stevo Unlocked SpecOpsPsiDisruptor
[13:346] stevo Placed/Upgraded PsiIndoctrinator
[13:442] stevo Placed/Upgraded SensorTower
[16:062] stevo Placed/Upgraded PsiIndoctrinator
[16:962] stevo Unlocked QuantumBackpack
[16:972] stevo Unlocked CombatShield
[17:254] stevo Placed/Upgraded AutoTurret
[17:485] stevo Placed/Upgraded PsiIndoctrinator
[17:985] stevo Placed/Upgraded AutoTurret
[20:588] stevo Placed/Upgraded AutoTurret
[21:030] stevo Unlocked Shieldsiotunlocked
[21:280] stevo Placed/Upgraded HealingDrone
[21:450] stevo Placed/Upgraded HealingDrone
[21:675] stevo Placed/Upgraded AutoTurret
[22:189] stevo Placed/Upgraded AutoTurret
[23:208] stevo Placed/Upgraded HealingDrone
[23:904] stevo Placed/Upgraded PsiIndoctrinator
[24:051] stevo Placed/Upgraded HealingDrone
[25:138] stevo Unlocked ForceFieldGrenade
[25:288] stevo Unlocked SpecOpsBioMechanicalRepairDrone
[29:104] stevo Placed/Upgraded MiningDroid
[29:920] stevo Unlocked AdvancedShieldSuit
[30:237] stevo Unlocked AdvancedMotionSensor
[30:942] stevo Placed/Upgraded PsiIndoctrinator
[31:307] stevo Placed/Upgraded AutoTurret
[31:469] stevo Placed/Upgraded AutoTurret
[31:802] stevo Placed/Upgraded AutoTurret
[32:130] stevo Placed/Upgraded AutoTurret
[33:133] stevo Unlocked PsiDepressor
[33:361] stevo Placed/Upgraded AutoTurret
