Analyzed: Oh No It's Zombies Arctic Map (128)

ID : 0 PlayerName: Frosky Race: Terran
ID : 1 PlayerName: Kira Race: Terran
ID : 2 PlayerName: ProDem Race: Terran
ID : 3 PlayerName: singsong Race: Terran
ID : 4 PlayerName: SpaceMilk Race: Terran
ID : 5 PlayerName: ZEHN Race: Zerg
ID : 6 PlayerName: Hurtmemore Race: Terran
ID : 7 PlayerName: Security Race: Infested Terran
ZEHN Zombie Loss
Private Lobby

Game Length:[32:252]
Players ammount: 8
Marine rank avg: 16
GrandMaster ammount: 4
PURCHASES: 
[00:572] Frosky Unlocked AssaultRifle
[00:651] Frosky Placed/Upgraded MiningDroid
[00:702] Frosky Unlocked Shotgun
[02:431] Frosky Unlocked AdvancedDroidEngines
[04:419] Frosky Unlocked SpecOpsShotgun
[05:409] Frosky Unlocked Stimpack
[07:456] Frosky Unlocked HighPrecisionBeams
[07:532] Frosky Unlocked CombatShield
[07:572] Frosky Unlocked BioMechanicalRepairDrone
[08:822] Frosky Unlocked SuperStimpack
[09:068] Frosky Placed/Upgraded HealingDrone
[09:736] Frosky Unlocked HazmatSuit
[10:551] Frosky Unlocked AdvancedHazmatSuit
[12:655] Frosky Unlocked AutoTurret
[12:661] Frosky Unlocked HeavyTurret
[13:012] Frosky Placed/Upgraded AutoTurret
[14:433] Frosky Unlocked AIAssistant
[14:538] Frosky Placed/Upgraded AutoTurret
[15:032] Frosky Placed/Upgraded HealingDrone
[15:239] Frosky Placed/Upgraded HealingDrone
[15:826] Frosky Unlocked PsiDisrupter
[19:954] Frosky Placed/Upgraded AutoTurret
[20:126] Frosky Placed/Upgraded AutoTurret
[20:611] Frosky Placed/Upgraded AutoTurret
[20:974] Frosky Placed/Upgraded AutoTurret
[21:288] Frosky Unlocked SpecOpsSuperStimpack
[21:767] Frosky Placed/Upgraded AutoTurret
[23:583] Frosky Placed/Upgraded AutoTurret
[24:764] Frosky Unlocked FlashBang
[24:770] Frosky Unlocked SpecOpsFlashbang
[25:504] Frosky Unlocked PsiDepressor
[25:827] Frosky Placed/Upgraded PsiIndoctrinator
[26:317] Frosky Placed/Upgraded AutoTurret
[27:269] Frosky Placed/Upgraded AutoTurret
[27:782] Frosky Unlocked SpecOpsBioMechanicalRepairDrone
[28:675] Frosky Placed/Upgraded HealingDrone
[29:275] Frosky Placed/Upgraded HealingDrone
[00:572] Kira Unlocked AssaultRifle
[00:653] Kira Placed/Upgraded MiningDroid
[01:900] Kira Unlocked SpecOpsAssaultRifle
[03:197] Kira Unlocked AdvancedDroidEngines
[05:382] Kira Unlocked TurboDroidEngines
[08:633] Kira Unlocked Shieldsiotunlocked
[08:760] Kira Unlocked SuperStimpack
[08:844] Kira Unlocked AIAssistant
[08:914] Kira Unlocked CombatShield
[09:737] Kira Bought ShieldSuit
[09:737] Kira Bought CombatSuit
[09:737] Kira Bought HazmatSuit
[09:737] Kira Bought HazmatSuit
[09:961] Kira Unlocked TitaniumBulletCasings
[10:552] Kira Bought HazmatSuit
[10:889] Kira Unlocked SpecOpsSuperStimpack
[11:681] Kira Unlocked ExplorationDroid
[11:709] Kira Placed/Upgraded ExplorationDroid
[12:960] Kira Unlocked AutoTurret
[12:983] Kira Unlocked HeavyTurret
[13:235] Kira Placed/Upgraded ExplorationDroid
[13:677] Kira Placed/Upgraded ExplorationDroid
[13:932] Kira Placed/Upgraded AutoTurret
[14:109] Kira Placed/Upgraded AutoTurret
[14:860] Kira Unlocked AdvancedShieldSuit
[15:488] Kira Unlocked MiningCharge
[15:752] Kira Placed/Upgraded NukePack
[16:510] Kira Placed/Upgraded NukePack
[17:335] Kira Placed/Upgraded AutoTurret
[17:943] Kira Placed/Upgraded AutoTurret
[19:994] Kira Unlocked EnergyPack
[20:136] Kira Unlocked ForceFieldGrenade
[20:146] Kira Unlocked SpecOpsForcefieldGrenade
[20:338] Kira Unlocked BioMechanicalRepairDrone
[20:407] Kira Placed/Upgraded HealingDrone
[23:735] Kira Placed/Upgraded HealingDrone
[23:868] Kira Placed/Upgraded NukePack
[23:942] Kira Placed/Upgraded AutoTurret
[24:139] Kira Placed/Upgraded AutoTurret
[24:200] Kira Unlocked SpecOpsBioMechanicalRepairDrone
[24:384] Kira Placed/Upgraded NukePack
[24:482] Kira Placed/Upgraded HealingDrone
[24:870] Kira Placed/Upgraded AutoTurret
[25:079] Kira Placed/Upgraded NukePack
[26:479] Kira Placed/Upgraded AutoTurret
[27:602] Kira Placed/Upgraded AutoTurret
[27:790] Kira Placed/Upgraded AutoTurret
[29:142] Kira Placed/Upgraded NukePack
[00:572] ProDem Unlocked AssaultRifle
[00:651] ProDem Placed/Upgraded MiningDroid
[00:824] ProDem Unlocked AdvancedDroidEngines
[02:595] ProDem Unlocked ArcWelder
[03:646] ProDem Unlocked Stimpack
[04:219] ProDem Unlocked BioMechanicalRepairDrone
[04:255] ProDem Unlocked CombatAccelerationDrone
[04:426] ProDem Placed/Upgraded HealingDrone
[04:569] ProDem Placed/Upgraded HealingDrone
[05:300] ProDem Placed/Upgraded HealingDrone
[05:760] ProDem Unlocked AutoTurret
[06:073] ProDem Placed/Upgraded AutoTurret
[06:221] ProDem Placed/Upgraded AutoTurret
[06:381] ProDem Placed/Upgraded AutoTurret
[06:674] ProDem Placed/Upgraded AutoTurret
[06:819] ProDem Placed/Upgraded AutoTurret
[08:249] ProDem Unlocked TurboDroidEngines
[08:330] ProDem Unlocked MotionSensor
[08:628] ProDem Placed/Upgraded SensorTower
[08:634] ProDem Bought ShieldSuit
[08:634] ProDem Bought CombatSuit
[08:634] ProDem Bought HazmatSuit
[08:634] ProDem Bought ShieldSuit
