Analyzed: Oh No It's Zombies Arctic Updated (43)

ID : 0 PlayerName: MangledMind Race: Terran
ID : 1 PlayerName: Kaedin Race: Terran
ID : 2 PlayerName: Lawliet Race: Terran
ID : 3 PlayerName: RyK Race: Terran
ID : 4 PlayerName: Frosky Race: Terran
ID : 5 PlayerName: FireFurry Race: Terran
ID : 6 PlayerName: reefing Race: Zerg
ID : 7 PlayerName: Security Race: Primal Zerg
reefing Zombie Loss
Public Lobby

Game Length:[35:420]
Players ammount: 8
Marine rank avg: 5,833333333333333
GrandMaster ammount: 1
PURCHASES: 
[00:588] MangledMind Unlocked AssaultRifle
[00:667] MangledMind Placed/Upgraded MiningDroid
[00:771] MangledMind Unlocked AdvancedDroidEngines
[04:165] MangledMind Unlocked TurboDroidEngines
[06:912] MangledMind Unlocked HellfireRocketLauncher
[06:992] MangledMind Unlocked SpecOpsHellfireRocketLauncher
[08:451] MangledMind Unlocked RocketLauncherMod1
[10:104] MangledMind Unlocked Stimpack
[10:165] MangledMind Unlocked CombatSuit
[11:774] MangledMind Unlocked AdvancedCombatSuit
[11:843] MangledMind Unlocked CombatShield
[12:897] MangledMind Unlocked MiningCharge
[13:689] MangledMind Placed/Upgraded MiningDroid
[15:569] MangledMind Unlocked AutoTurret
[15:616] MangledMind Unlocked FlameTurret
[15:740] MangledMind Unlocked HeavyTurret
[17:170] MangledMind Placed/Upgraded AutoTurret
[17:408] MangledMind Unlocked BioMechanicalRepairDrone
[17:423] MangledMind Unlocked SpecOpsBioMechanicalRepairDrone
[17:535] MangledMind Placed/Upgraded HealingDrone
[18:708] MangledMind Unlocked AdvancedMiningCharge
[19:074] MangledMind Placed/Upgraded AutoTurret
[20:129] MangledMind Placed/Upgraded MiningDroid
[21:954] MangledMind Unlocked SpecOpsTurret
[22:271] MangledMind Unlocked OpticalVisor
[23:959] MangledMind Placed/Upgraded AutoTurret
[24:275] MangledMind Placed/Upgraded AutoTurret
[24:514] MangledMind Placed/Upgraded AutoTurret
[24:911] MangledMind Placed/Upgraded AutoTurret
[25:412] MangledMind Placed/Upgraded HealingDrone
[26:093] MangledMind Unlocked ExplorationDroid
[26:303] MangledMind Placed/Upgraded ExplorationDroid
[26:712] MangledMind Placed/Upgraded NukePack
[27:328] MangledMind Placed/Upgraded HealingDrone
[28:171] MangledMind Unlocked QuantumBackpack
[29:288] MangledMind Unlocked RechargeDrone
[29:899] MangledMind Placed/Upgraded HealingDrone
[31:836] MangledMind Placed/Upgraded AutoTurret
[32:550] MangledMind Unlocked ForceFieldGrenade
[32:564] MangledMind Unlocked SpecOpsForcefieldGrenade
[32:957] MangledMind Placed/Upgraded NukePack
[33:129] MangledMind Placed/Upgraded NukePack
[00:588] Kaedin Unlocked AssaultRifle
[01:045] Kaedin Placed/Upgraded MiningDroid
[01:109] Kaedin Unlocked ArcWelder
[02:190] Kaedin Unlocked AdvancedDroidEngines
[03:994] Kaedin Unlocked TurboDroidEngines
[04:966] Kaedin Unlocked BioMechanicalRepairDrone
[04:989] Kaedin Unlocked CombatAccelerationDrone
[05:036] Kaedin Placed/Upgraded HealingDrone
[05:685] Kaedin Placed/Upgraded HealingDrone
[05:821] Kaedin Placed/Upgraded HealingDrone
[06:146] Kaedin Placed/Upgraded HealingDrone
[06:869] Kaedin Unlocked Stimpack
[08:299] Kaedin Unlocked MotionSensor
[08:669] Kaedin Unlocked QuantumBackpack
[08:957] Kaedin Placed/Upgraded SensorTower
[09:462] Kaedin Unlocked AutoTurret
[09:621] Kaedin Unlocked FlameTurret
[09:838] Kaedin Placed/Upgraded AutoTurret
[10:048] Kaedin Placed/Upgraded AutoTurret
[10:166] Kaedin Bought ShieldSuit
[10:166] Kaedin Bought CombatSuit
[10:166] Kaedin Bought HazmatSuit
[10:166] Kaedin Bought CombatSuit
[10:660] Kaedin Placed/Upgraded AutoTurret
[11:009] Kaedin Placed/Upgraded AutoTurret
[11:206] Kaedin Unlocked MedicShield
[11:775] Kaedin Bought CombatSuit
[11:879] Kaedin Placed/Upgraded AutoTurret
[12:999] Kaedin Placed/Upgraded AutoTurret
[13:237] Kaedin Placed/Upgraded AutoTurret
[13:507] Kaedin Placed/Upgraded AutoTurret
[13:971] Kaedin Placed/Upgraded MiningDroid
[14:221] Kaedin Placed/Upgraded AutoTurret
[14:438] Kaedin Placed/Upgraded AutoTurret
[14:987] Kaedin Placed/Upgraded HealingDrone
[16:415] Kaedin Placed/Upgraded HealingDrone
[16:691] Kaedin Unlocked HeavyTurret
[16:879] Kaedin Unlocked PsiDisrupter
[18:310] Kaedin Placed/Upgraded AutoTurret
[18:445] Kaedin Placed/Upgraded AutoTurret
[18:588] Kaedin Placed/Upgraded AutoTurret
[18:728] Kaedin Placed/Upgraded AutoTurret
[18:858] Kaedin Placed/Upgraded HealingDrone
[19:923] Kaedin Placed/Upgraded AutoTurret
[20:007] Kaedin Placed/Upgraded MiningDroid
[20:140] Kaedin Placed/Upgraded AutoTurret
[20:297] Kaedin Placed/Upgraded HealingDrone
[20:856] Kaedin Unlocked SpecOpsBioMechanicalRepairDrone
[21:792] Kaedin Placed/Upgraded PsiIndoctrinator
[22:694] Kaedin Unlocked EnergySuit
[22:695] Kaedin Unlocked EnergySuit
[22:697] Kaedin Unlocked AdvancedEnergySuit
[22:698] Kaedin Unlocked EnergySuit
[22:698] Kaedin Unlocked AdvancedEnergySuit
[23:595] Kaedin Unlocked PsiDepressor
[24:170] Kaedin Placed/Upgraded AutoTurret
[24:312] Kaedin Placed/Upgraded AutoTurret
[24:483] Kaedin Placed/Upgraded AutoTurret
[24:624] Kaedin Placed/Upgraded AutoTurret
[24:876] Kaedin Placed/Upgraded PsiIndoctrinator
[25:012] Kaedin Placed/Upgraded HealingDrone
[25:461] Kaedin Placed/Upgraded AutoTurret
[26:060] Kaedin Placed/Upgraded AutoTurret
[26:961] Kaedin Unlocked MiningCharge
[27:778] Kaedin Placed/Upgraded AutoTurret
[28:019] Kaedin Placed/Upgraded AutoTurret
[28:161] Kaedin Placed/Upgraded AutoTurret
[28:298] Kaedin Placed/Upgraded HealingDrone
[29:019] Kaedin Placed/Upgraded PsiIndoctrinator
[29:390] Kaedin Placed/Upgraded NukePack
[29:953] Kaedin Placed/Upgraded NukePack
[30:028] Kaedin Unlocked SpecOpsArcWelder
[31:535] Kaedin Placed/Upgraded AutoTurret
[32:823] Kaedin Placed/Upgraded AutoTurret
[33:047] Kaedin Placed/Upgraded NukePack
[33:104] Kaedin Placed/Upgraded NukePack
[33:248] Kaedin Placed/Upgraded PsiIndoctrinator
[33:864] Kaedin Placed/Upgraded NukePack
[34:521] Kaedin Placed/Upgraded AutoTurret
[34:626] Kaedin Placed/Upgraded AutoTurret
[34:732] Kaedin Placed/Upgraded AutoTurret
