Analyzed: Oh No It's Zombies Arctic Updated (397)

ID : 0 PlayerName: PrimeSTEMI Race: Terran
ID : 1 PlayerName: King Race: Terran
ID : 2 PlayerName: Chickenkub Race: Terran
ID : 3 PlayerName: Yello Race: Terran
ID : 4 PlayerName: Gafe Race: Terran
ID : 5 PlayerName: Frosky Race: Zerg
ID : 6 PlayerName: binghong Race: Terran
ID : 7 PlayerName: Security Race: Terran Tychus
Frosky Zombie Loss
Private Lobby

Game Length:[34:516]
Players ammount: 8
Marine rank avg: 16,166666666666668
GrandMaster ammount: 4
PURCHASES: 
[00:588] PrimeSTEMI Unlocked AssaultRifle
[01:220] PrimeSTEMI Unlocked ArcWelder
[01:504] PrimeSTEMI Placed/Upgraded MiningDroid
[02:465] PrimeSTEMI Unlocked Stimpack
[03:722] PrimeSTEMI Unlocked AdvancedDroidEngines
[04:833] PrimeSTEMI Placed/Upgraded MiningDroid
[05:288] PrimeSTEMI Unlocked BeamRifle
[05:826] PrimeSTEMI Unlocked BioMechanicalRepairDrone
[05:845] PrimeSTEMI Unlocked CombatAccelerationDrone
[06:246] PrimeSTEMI Placed/Upgraded HealingDrone
[06:525] PrimeSTEMI Placed/Upgraded HealingDrone
[06:873] PrimeSTEMI Placed/Upgraded HealingDrone
[08:242] PrimeSTEMI Unlocked MotionSensor
[08:458] PrimeSTEMI Placed/Upgraded SensorTower
[08:533] PrimeSTEMI Placed/Upgraded SensorTower
[09:398] PrimeSTEMI Unlocked ExplorationDroid
[09:406] PrimeSTEMI Unlocked AdvancedExplorationDroid
[09:435] PrimeSTEMI Placed/Upgraded ExplorationDroid
[09:451] PrimeSTEMI Placed/Upgraded ExplorationDroid
[09:529] PrimeSTEMI Placed/Upgraded ExplorationDroid
[10:421] PrimeSTEMI Placed/Upgraded ExplorationDroid
[11:227] PrimeSTEMI Unlocked FragGrenade
[11:506] PrimeSTEMI Unlocked SpecOpsFragGrenade
[13:523] PrimeSTEMI Unlocked AutoTurret
[13:670] PrimeSTEMI Unlocked SpecOpsPlasmaRifle
[13:713] PrimeSTEMI Unlocked CorrosivePlasma
[16:362] PrimeSTEMI Placed/Upgraded MiningDroid
[16:558] PrimeSTEMI Placed/Upgraded HealingDrone
[18:065] PrimeSTEMI Placed/Upgraded MiningDroid
[18:812] PrimeSTEMI Placed/Upgraded HealingDrone
[19:011] PrimeSTEMI Placed/Upgraded HealingDrone
[19:454] PrimeSTEMI Placed/Upgraded SensorTower
[19:494] PrimeSTEMI Placed/Upgraded HealingDrone
[20:486] PrimeSTEMI Placed/Upgraded ExplorationDroid
[21:254] PrimeSTEMI Placed/Upgraded AutoTurret
[21:414] PrimeSTEMI Placed/Upgraded AutoTurret
[21:948] PrimeSTEMI Placed/Upgraded AutoTurret
[22:702] PrimeSTEMI Placed/Upgraded AutoTurret
[22:797] PrimeSTEMI Placed/Upgraded ExplorationDroid
[23:837] PrimeSTEMI Unlocked SpecOpsBioMechanicalRepairDrone
[24:019] PrimeSTEMI Placed/Upgraded HealingDrone
[25:226] PrimeSTEMI Unlocked PsiDisrupter
[25:239] PrimeSTEMI Unlocked PsiDepressor
[25:966] PrimeSTEMI Unlocked MiningCharge
[25:976] PrimeSTEMI Unlocked AdvancedMiningCharge
[26:061] PrimeSTEMI Placed/Upgraded NukePack
[27:029] PrimeSTEMI Placed/Upgraded HealingDrone
[27:595] PrimeSTEMI Placed/Upgraded NukePack
[27:854] PrimeSTEMI Unlocked SpecOpsTurret
[27:993] PrimeSTEMI Placed/Upgraded AutoTurret
[28:097] PrimeSTEMI Placed/Upgraded NukePack
[29:196] PrimeSTEMI Placed/Upgraded HealingDrone
[29:463] PrimeSTEMI Placed/Upgraded HealingDrone
[31:361] PrimeSTEMI Unlocked AdvancedMotionSensor
[31:425] PrimeSTEMI Placed/Upgraded SensorTower
[31:531] PrimeSTEMI Placed/Upgraded SensorTower
[31:939] PrimeSTEMI Placed/Upgraded SensorTower
[32:754] PrimeSTEMI Placed/Upgraded ExplorationDroid
[32:887] PrimeSTEMI Placed/Upgraded HealingDrone
[00:588] King Unlocked AssaultRifle
[01:188] King Placed/Upgraded MiningDroid
[01:283] King Unlocked Stimpack
[02:917] King Unlocked AdvancedDroidEngines
[05:265] King Unlocked HellfireRocketLauncher
[06:785] King Unlocked ExplorationDroid
[06:812] King Placed/Upgraded ExplorationDroid
[06:831] King Placed/Upgraded ExplorationDroid
[08:432] King Unlocked SpecOpsHellfireRocketLauncher
[08:761] King Placed/Upgraded ExplorationDroid
[10:094] King Unlocked RocketLauncherMod1
[11:017] King Unlocked AutoTurret
[12:531] King Placed/Upgraded AutoTurret
[12:865] King Placed/Upgraded AutoTurret
[15:163] King Unlocked CombatSuit
[15:187] King Unlocked AdvancedCombatSuit
[17:767] King Unlocked SuperStimpack
[18:437] King Placed/Upgraded AutoTurret
[19:146] King Placed/Upgraded AutoTurret
[19:438] King Unlocked SpecOpsSuperStimpack
[26:080] King Unlocked HeavyTurret
[26:268] King Unlocked FragGrenade
[26:280] King Unlocked SpecOpsFragGrenade
[26:564] King Placed/Upgraded AutoTurret
[26:788] King Placed/Upgraded AutoTurret
[27:001] King Placed/Upgraded AutoTurret
[27:194] King Placed/Upgraded AutoTurret
[27:376] King Placed/Upgraded AutoTurret
[27:630] King Placed/Upgraded AutoTurret
[28:312] King Unlocked MiningCharge
[29:543] King Placed/Upgraded NukePack
[30:200] King Placed/Upgraded NukePack
[00:588] Chickenkub Unlocked AssaultRifle
[00:792] Chickenkub Placed/Upgraded MiningDroid
[02:229] Chickenkub Unlocked SpecOpsAssaultRifle
[04:977] Chickenkub Unlocked AutoTargetingSystem
[06:428] Chickenkub Unlocked PsiDisrupter
[08:574] Chickenkub Placed/Upgraded PsiIndoctrinator
[09:137] Chickenkub Placed/Upgraded PsiIndoctrinator
[11:139] Chickenkub Unlocked IncendiaryGrenade
[12:056] Chickenkub Placed/Upgraded PsiIndoctrinator
[13:139] Chickenkub Unlocked AdvancedDroidEngines
[15:164] Chickenkub Bought ShieldSuit
[15:164] Chickenkub Bought CombatSuit
[15:164] Chickenkub Bought HazmatSuit
[15:164] Chickenkub Bought CombatSuit
[15:188] Chickenkub Bought CombatSuit
[15:252] Chickenkub Placed/Upgraded PsiIndoctrinator
[15:472] Chickenkub Unlocked SpecOpsPsiDisruptor
[16:347] Chickenkub Placed/Upgraded PsiIndoctrinator
[21:076] Chickenkub Placed/Upgraded PsiIndoctrinator
[24:277] Chickenkub Placed/Upgraded MiningDroid
[26:709] Chickenkub Unlocked SuperStimpack
[26:840] Chickenkub Unlocked MedicShield
[27:506] Chickenkub Unlocked AIAssistant
[29:682] Chickenkub Unlocked CombatSuit
[31:195] Chickenkub Unlocked QuantumBackpack
[32:481] Chickenkub Unlocked Stimpack
[00:588] Yello Unlocked AssaultRifle
[00:720] Yello Placed/Upgraded MiningDroid
[00:865] Yello Unlocked Shotgun
[03:597] Yello Unlocked SuperStimpack
[05:883] Yello Unlocked AdvancedDroidEngines
[07:237] Yello Unlocked Stimpack
[08:754] Yello Unlocked HazmatSuit
[09:811] Yello Unlocked BioMechanicalRepairDrone
[10:664] Yello Unlocked SpecOpsShotgun
[12:664] Yello Unlocked HighPrecisionBeams
[13:129] Yello Placed/Upgraded HealingDrone
[14:770] Yello Placed/Upgraded MiningDroid
[14:981] Yello Unlocked TurboDroidEngines
[15:839] Yello Placed/Upgraded HealingDrone
[16:124] Yello Placed/Upgraded HealingDrone
[17:165] Yello Unlocked MedicShield
[18:105] Yello Unlocked SpecOpsSuperStimpack
[19:852] Yello Placed/Upgraded HealingDrone
[20:399] Yello Placed/Upgraded HealingDrone
[26:046] Yello Unlocked PsiDisrupter
[26:227] Yello Placed/Upgraded PsiIndoctrinator
[26:614] Yello Unlocked PsiDepressor
[26:650] Yello Unlocked SpecOpsBioMechanicalRepairDrone
[26:710] Yello Unlocked MiningCharge
[26:723] Yello Unlocked AdvancedMiningCharge
[26:858] Yello Unlocked AdvancedHazmatSuit
[27:094] Yello Placed/Upgraded NukePack
[27:341] Yello Placed/Upgraded NukePack
[27:616] Yello Placed/Upgraded NukePack
[27:875] Yello Placed/Upgraded HealingDrone
[29:370] Yello Placed/Upgraded HealingDrone
[29:551] Yello Placed/Upgraded HealingDrone
[29:683] Yello Bought ShieldSuit
[29:683] Yello Bought CombatSuit
[29:683] Yello Bought HazmatSuit
[29:683] Yello Bought CombatSuit
[30:421] Yello Placed/Upgraded HealingDrone
[32:633] Yello Placed/Upgraded HealingDrone
[00:588] Gafe Unlocked AssaultRifle
[00:915] Gafe Placed MiningDroid
[00:975] Gafe Unlocked AdvancedDroidEngines
[03:450] Gafe Unlocked Shotgun
[04:898] Gafe Unlocked Stimpack
[07:359] Gafe Unlocked SpecOpsShotgun
[08:610] Gafe Unlocked HighPrecisionBeams
[08:755] Gafe Bought ShieldSuit
[08:755] Gafe Bought CombatSuit
[08:755] Gafe Bought HazmatSuit
[08:755] Gafe Bought HazmatSuit
[10:250] Gafe Unlocked Shieldsiotunlocked
[10:320] Gafe Unlocked MedicShield
[11:800] Gafe Unlocked SuperStimpack
[13:936] Gafe Unlocked AdvancedShieldSuit
[15:387] Gafe Unlocked EnergyPack
[22:049] Gafe Unlocked PsiDisrupter
[22:115] Gafe Placed PsiIndoctrinator
[24:243] Gafe Placed PsiIndoctrinator
[26:105] Gafe Unlocked PsiDepressor
[26:859] Gafe Bought HazmatSuit
[27:657] Gafe Placed PsiIndoctrinator
[00:552] Frosky Bought PlayerNumber
[01:589] Frosky Spawned MassiveCocoon
[03:029] Frosky Spawned Hunter
[03:116] Frosky Spawned MassiveCocoon
[04:196] Frosky Spawned Underseer
[07:142] Frosky Bought UnlockDropPods
[07:503] Frosky Bought EvolveDropPods
[08:488] Frosky Bought EvolveDropPods
[09:668] Frosky Bought EvolveDropPods
[10:251] Frosky Bought ShieldSuit
[10:251] Frosky Bought CombatSuit
[10:251] Frosky Bought HazmatSuit
[10:251] Frosky Bought ShieldSuit
[11:014] Frosky Bought EvolveDropPods
[11:018] Frosky Bought EvolveDropPods
[11:665] Frosky Placed/Upgraded NydusCanalCreeper
[13:017] Frosky Spawned MassiveCocoon
[13:937] Frosky Bought ShieldSuit
[14:097] Frosky Spawned Underseer
[14:677] Frosky Spawned MassiveCocoon
[15:377] Frosky Bought EvolveDropPods
[15:808] Frosky Spawned MassiveCocoon
[16:117] Frosky Spawned Anubalisk
[16:888] Frosky Spawned Underseer
[17:300] Frosky Bought CreepSpeed
[18:925] Frosky Bought CreepSpeed
[19:393] Frosky Placed/Upgraded NydusCanalCreeper
[20:815] Frosky Spawned MassiveCocoon
[22:255] Frosky Spawned Hunter
[23:351] Frosky Placed/Upgraded Virophage
[25:228] Frosky Bought DropshipsFueled
[25:836] Frosky Bought StrainSpeed
[27:507] Frosky Bought PureStrainSpeed
[28:348] Frosky Bought HunterlingStrain
[29:453] Frosky Bought UltimateInfestationResearched
[29:961] Frosky Bought StrainSpeed
[30:133] Frosky Placed/Upgraded NydusCanalCreeper
[31:249] Frosky Bought GreaterNydus
[31:604] Frosky Bought VirulentCreep
[31:604] Frosky Bought VirulentCreep
[31:656] Frosky Placed/Upgraded NydusCanalCreeper
[00:588] binghong Unlocked AssaultRifle
[00:893] binghong Unlocked HellfireRocketLauncher
[02:723] binghong Unlocked SpecOpsHellfireRocketLauncher
[04:928] binghong Unlocked AdvancedDroidEngines
[07:564] binghong Unlocked ShockwaveMissiles
[08:799] binghong Unlocked TurboDroidEngines
[10:595] binghong Unlocked Stimpack
[10:731] binghong Unlocked MedicShield
[12:153] binghong Unlocked Shieldsiotunlocked
[12:367] binghong Unlocked AdvancedShieldSuit
[15:120] binghong Unlocked Teleporter
[15:656] binghong Unlocked SpecOpsTeleporter
[19:452] binghong Unlocked PsiDisrupter
[21:057] binghong Unlocked ForceFieldGrenade
[21:158] binghong Unlocked SpecOpsForcefieldGrenade
[29:359] binghong Unlocked AutoTurret
[29:396] binghong Unlocked FlameTurret
[12:154] Security Bought ShieldSuit
[12:154] Security Bought CombatSuit
[12:154] Security Bought HazmatSuit
[12:154] Security Bought ShieldSuit
[12:368] Security Bought ShieldSuit
Frosky First Alpha Hunter |  Loss

Frosky Placed 0 Greaters.
--------------------------------
