Analyzed: Oh No It's Zombies Arctic Updated (341)

ID : 0 PlayerName: Radovid Race: Terran
ID : 1 PlayerName: Alany Race: Zerg
ID : 2 PlayerName: csiz Race: Terran
ID : 3 PlayerName: Ascherit Race: Terran
ID : 4 PlayerName: Meliodas Race: Terran
ID : 5 PlayerName: Cruel Race: Terran
ID : 6 PlayerName: Frosky Race: Terran
ID : 7 PlayerName: Security Race: Terran Mengsk
Alany Zombie Loss
Private Lobby

Game Length:[35:123]
Players ammount: 8
Marine rank avg: 17,5
GrandMaster ammount: 6
PURCHASES: 
[00:588] Radovid Unlocked AssaultRifle
[00:758] Radovid Placed MiningDroid
[04:177] Radovid Unlocked Stimpack
[04:787] Radovid Unlocked Shotgun
[06:870] Radovid Unlocked SpecOpsShotgun
[08:472] Radovid Unlocked SuperStimpack
[10:067] Radovid Unlocked HighPrecisionBeams
[11:508] Radovid Unlocked BioMechanicalRepairDrone
[14:816] Radovid Placed HealingDrone
[15:374] Radovid Unlocked SpecOpsSuperStimpack
[15:910] Radovid Placed HealingDrone
[16:231] Radovid Placed HealingDrone
[16:540] Radovid Unlocked CombatSuit
[16:949] Radovid Placed HealingDrone
[20:356] Radovid Placed HealingDrone
[20:612] Radovid Placed HealingDrone
[21:008] Radovid Placed HealingDrone
[22:810] Radovid Unlocked EnergyPack
[22:815] Radovid Unlocked CombatShield
[25:466] Radovid Placed HealingDrone
[25:933] Radovid Unlocked MiningCharge
[26:022] Radovid Placed NukePack
[26:195] Radovid Placed NukePack
[27:434] Radovid Placed HealingDrone
[27:664] Radovid Placed HealingDrone
[28:489] Radovid Unlocked AdvancedMiningCharge
[28:703] Radovid Placed NukePack
[28:800] Radovid Placed NukePack
[28:911] Radovid Placed HealingDrone
[30:222] Radovid Placed HealingDrone
[30:596] Radovid Placed NukePack
[31:252] Radovid Placed HealingDrone
[31:831] Radovid Placed NukePack
[31:849] Radovid Placed HealingDrone
[32:270] Radovid Placed HealingDrone
[00:552] Alany Bought PlayerNumber
[00:643] Alany Spawned MassiveCocoon
[01:904] Alany Spawned MassiveCocoon
[02:083] Alany Spawned Hunter
[03:344] Alany Spawned Hunter
[04:659] Alany Spawned MassiveCocoon
[05:322] Alany Spawned MassiveCocoon
[06:040] Alany Spawned MassiveCocoon
[06:099] Alany Spawned Hunter
[06:762] Alany Spawned Hunter
[07:354] Alany Spawned MassiveCocoon
[07:480] Alany Spawned Hunter
[08:704] Alany Spawned MassiveCocoon
[08:794] Alany Spawned Hunter
[08:808] Alany Placed/Upgraded ToxicNest
[08:811] Alany Placed/Upgraded ToxicNest
[08:819] Alany Placed/Upgraded ToxicNest
[08:821] Alany Placed/Upgraded ToxicNest
[08:824] Alany Placed/Upgraded ToxicNest
[08:826] Alany Placed/Upgraded ToxicNest
[09:785] Alany Spawned MassiveCocoon
[10:144] Alany Spawned Hunter
[10:861] Alany Spawned MassiveCocoon
[11:225] Alany Spawned Hunter
[11:765] Alany Placed/Upgraded ToxicNest
[11:770] Alany Placed/Upgraded ToxicNest
[11:777] Alany Placed/Upgraded ToxicNest
[12:024] Alany Bought SpawnNydusWorm
[12:065] Alany Placed/Upgraded NydusCanalCreeper
[12:301] Alany Spawned Hunter
[12:307] Alany Spawned MassiveCocoon
[12:960] Alany Bought StrainSpeed
[12:967] Alany Bought PureStrainSpeed
[13:248] Alany Placed/Upgraded GreaterNydusWorm
[13:653] Alany Spawned MassiveCocoon
[13:747] Alany Spawned Hunter
[15:079] Alany Bought HunterlingStrain
