Analyzed: Oh No It's Zombies Arctic Map (249)

ID : 0 PlayerName: ReturnOffer Race: Terran
ID : 1 PlayerName: Zomana Race: Terran
ID : 2 PlayerName: Frosky Race: Terran
ID : 3 PlayerName: Semicedevine Race: Terran
ID : 4 PlayerName: AIzombie Race: Zerg
ID : 5 PlayerName: Roxadar Race: Terran
ID : 6 PlayerName: Ehrling Race: Terran
ID : 7 PlayerName: Security Race: Terran
AIzombie Zombie Win
Public Lobby

Game Length:[18:707]
Players ammount: 8
Marine rank avg: 12,666666666666666
GrandMaster ammount: 2
PURCHASES: 
[00:572] ReturnOffer Unlocked AssaultRifle
[00:651] ReturnOffer Placed/Upgraded MiningDroid
[00:695] ReturnOffer Unlocked Shotgun
[03:543] ReturnOffer Unlocked SuperStimpack
[06:437] ReturnOffer Placed/Upgraded MiningDroid
[09:592] ReturnOffer Unlocked SpecOpsShotgun
[11:011] ReturnOffer Unlocked Flamethrower
[15:285] ReturnOffer Placed/Upgraded MiningDroid
[17:338] ReturnOffer Unlocked HighPrecisionBeams
[00:572] Zomana Unlocked AssaultRifle
[00:651] Zomana Placed/Upgraded MiningDroid
[02:438] Zomana Unlocked AdvancedDroidEngines
[04:308] Zomana Unlocked ArcWelder
[05:688] Zomana Unlocked AutoTurret
[06:292] Zomana Placed/Upgraded AutoTurret
[06:502] Zomana Placed/Upgraded AutoTurret
[06:666] Zomana Placed/Upgraded AutoTurret
[10:307] Zomana Placed/Upgraded AutoTurret
[10:554] Zomana Unlocked Stimpack
[11:898] Zomana Placed/Upgraded AutoTurret
[13:110] Zomana Unlocked SpecOpsArcWelder
[13:789] Zomana Placed/Upgraded AutoTurret
[14:054] Zomana Placed/Upgraded AutoTurret
[14:191] Zomana Placed/Upgraded AutoTurret
[16:270] Zomana Unlocked HeavyTurret
[17:143] Zomana Placed/Upgraded AutoTurret
[17:210] Zomana Placed/Upgraded AutoTurret
[17:880] Zomana Unlocked FlameTurret
[17:958] Zomana Placed/Upgraded AutoTurret
[18:059] Zomana Placed/Upgraded AutoTurret
[18:184] Zomana Placed/Upgraded AutoTurret
[18:263] Zomana Placed/Upgraded AutoTurret
[00:572] Frosky Unlocked AssaultRifle
[00:651] Frosky Placed/Upgraded MiningDroid
[00:754] Frosky Unlocked IncendiaryGrenade
[06:034] Frosky Unlocked Shotgun
[07:698] Frosky Unlocked SpecOpsShotgun
[10:231] Frosky Placed/Upgraded MiningDroid
[12:203] Frosky Placed/Upgraded MiningDroid
[00:572] Semicedevine Unlocked AssaultRifle
[01:046] Semicedevine Placed MiningDroid
[01:319] Semicedevine Unlocked BeamRifle
[03:008] Semicedevine Unlocked SpecOpsPlasmaRifle
[07:126] Semicedevine Unlocked SuperStimpack
[08:727] Semicedevine Placed MiningDroid
[11:789] Semicedevine Unlocked AdvancedDroidEngines
[13:266] Semicedevine Unlocked Stimpack
[00:568] AIzombie Bought PlayerNumber
[00:678] AIzombie Spawned MassiveCocoon
[01:088] AIzombie Placed/Upgraded NydusCanalCreeper
[02:118] AIzombie Spawned Hunter
[02:167] AIzombie Placed/Upgraded NydusCanalCreeper
[03:100] AIzombie Placed/Upgraded NydusCanalCreeper
[04:134] AIzombie Placed/Upgraded PrimalSunkenColony
[04:135] AIzombie Bought SunkenColony
[04:640] AIzombie Placed/Upgraded ToxicNest
[04:646] AIzombie Placed/Upgraded ToxicNest
[04:659] AIzombie Placed/Upgraded ToxicNest
[05:019] AIzombie Spawned MassiveCocoon
[05:392] AIzombie Bought SunkenColony
[06:459] AIzombie Spawned InfestedAbomination
[06:508] AIzombie Spawned MassiveCocoon
[07:588] AIzombie Spawned Underseer
[08:571] AIzombie Bought UnlockDropPods
[09:622] AIzombie Bought EvolveDropPods
[09:625] AIzombie Bought EvolveDropPods
[09:629] AIzombie Bought EvolveDropPods
[11:532] AIzombie Bought EvolveDropPods
[11:536] AIzombie Bought EvolveDropPods
[11:539] AIzombie Bought EvolveDropPods
