Analyzed: Oh No It's Zombies Arctic Updated (283)

ID : 0 PlayerName: Frosky Race: Zerg
ID : 1 PlayerName: Cruel Race: Terran
ID : 2 PlayerName: GoldenNinja Race: Terran
ID : 3 PlayerName: TIgIIxIIRbXB Race: Terran
ID : 4 PlayerName: Wally Race: Terran
ID : 5 PlayerName: MeiaZero Race: Terran
ID : 6 PlayerName: Ron Race: Terran
ID : 7 PlayerName: Security Race: Protoss
Frosky Zombie Loss
Public Lobby

Game Length:[38:750]
Players ammount: 8
Marine rank avg: 4,833333333333333
GrandMaster ammount: 2
PURCHASES: 
[00:645] Frosky Spawned MassiveCocoon
[02:576] Frosky Bought UnlockDropPods
[03:413] Frosky Bought EvolveDropPods
[04:110] Frosky Bought EvolveDropPods
[04:463] Frosky Bought EvolveDropPods
[04:466] Frosky Bought EvolveDropPods
[05:446] Frosky Bought EvolveDropPods
[06:289] Frosky Bought EvolveDropPods
[10:051] Frosky Bought StrainVolatile
[11:852] Frosky Bought StrainVolatile
[12:230] Frosky Bought PureStrainVolatile
[15:598] Frosky Bought PureStrainVolatile
[18:074] Frosky Bought StrainHealth
[20:527] Frosky Bought PureStrainHealth
[21:589] Frosky Bought StrainHealth
[22:562] Frosky Bought SiphonFuel
[26:366] Frosky Bought SpawnNydusWorm
[26:396] Frosky Placed/Upgraded GreaterNydusWorm
[28:877] Frosky Bought DropshipsFueled
[29:373] Frosky Bought KaboomerStrain
[30:082] Frosky Bought UltimateInfestationResearched
[30:234] Frosky Spawned MassiveCocoon
[30:313] Frosky Bought StrainSpeed
[30:320] Frosky Bought PureStrainSpeed
[30:327] Frosky Bought PureStrainHealth
[30:353] Frosky Bought HunterlingStrain
[31:674] Frosky Spawned Anubalisk
[31:840] Frosky Bought KaboomerStrain
[32:933] Frosky Placed/Upgraded NydusCanalCreeper
[35:862] Frosky Placed/Upgraded NydusCanalCreeper
[36:103] Frosky Placed/Upgraded GreaterNydusWorm
[00:588] Cruel Unlocked AssaultRifle
[00:842] Cruel Unlocked ArcWelder
[00:961] Cruel Placed/Upgraded MiningDroid
[01:413] Cruel Unlocked BioMechanicalRepairDrone
[02:198] Cruel Unlocked CombatAccelerationDrone
[02:307] Cruel Placed/Upgraded HealingDrone
[02:460] Cruel Placed/Upgraded HealingDrone
[03:428] Cruel Placed/Upgraded HealingDrone
[03:687] Cruel Placed/Upgraded HealingDrone
[04:234] Cruel Unlocked AdvancedDroidEngines
[04:989] Cruel Unlocked Stimpack
[06:143] Cruel Unlocked TurboDroidEngines
[06:896] Cruel Unlocked AutoTurret
[07:013] Cruel Placed/Upgraded AutoTurret
[07:209] Cruel Placed/Upgraded AutoTurret
[08:085] Cruel Unlocked PsiDisrupter
[08:743] Cruel Placed/Upgraded PsiIndoctrinator
[09:113] Cruel Placed/Upgraded AutoTurret
[09:339] Cruel Placed/Upgraded AutoTurret
