Analyzed: Oh No It's Zombies Arctic Updated (448)

ID : 0 PlayerName: Toxicpanda Race: Zerg
ID : 1 PlayerName: csiz Race: Terran
ID : 2 PlayerName: Ascherit Race: Terran
ID : 3 PlayerName: Frosky Race: Terran
ID : 4 PlayerName: MarFly Race: Terran
ID : 5 PlayerName: RyK Race: Terran
ID : 6 PlayerName: MacNCheese Race: Terran
ID : 7 PlayerName: Security Race: Protoss
Toxicpanda Zombie Win
Private Lobby

Game Length:[30:529]
Players ammount: 8
Marine rank avg: 21,666666666666668
GrandMaster ammount: 7
PURCHASES: 
[00:623] Toxicpanda Spawned MassiveCocoon
[02:063] Toxicpanda Spawned Hunter
[03:009] Toxicpanda Spawned MassiveCocoon
[04:449] Toxicpanda Spawned Hunter
[04:766] Toxicpanda Spawned MassiveCocoon
[05:359] Toxicpanda Spawned MassiveCocoon
[06:206] Toxicpanda Spawned Hunter
[06:799] Toxicpanda Spawned PrimalTownHallUprooted
[07:570] Toxicpanda Placed/Upgraded PrimalSunkenColony
[07:571] Toxicpanda Bought SunkenColony
[08:028] Toxicpanda Bought SunkenColony
[08:028] Toxicpanda Placed/Upgraded PrimalSunkenColony
[08:296] Toxicpanda Bought SunkenColony
[08:408] Toxicpanda Spawned MassiveCocoon
[09:488] Toxicpanda Spawned Underseer
[09:825] Toxicpanda Placed/Upgraded ToxicNest
[09:836] Toxicpanda Placed/Upgraded ToxicNest
[10:376] Toxicpanda Bought UnlockDropPods
[11:315] Toxicpanda Placed/Upgraded ToxicNest
[11:383] Toxicpanda Placed/Upgraded ToxicNest
[12:020] Toxicpanda Bought EvolveDropPods
[12:075] Toxicpanda Bought EvolveDropPods
[12:535] Toxicpanda Bought SunkenColony
[12:606] Toxicpanda Bought BuildExtractorManufacturingSector
[12:606] Toxicpanda Placed/Upgraded AutomatedExtractor
[13:166] Toxicpanda Bought ExtractorCostReductionManufacturingSector
[13:166] Toxicpanda Bought BuildExtractorManufacturingSector
[13:843] Toxicpanda Placed/Upgraded PrimalSunkenColony
[13:844] Toxicpanda Bought SunkenColony
[15:035] Toxicpanda Spawned MassiveCocoon
[15:109] Toxicpanda Spawned MassiveCocoon
[15:387] Toxicpanda Bought EvolveDropPods
[16:189] Toxicpanda Spawned Underseer
[16:475] Toxicpanda Spawned Anubalisk
[18:787] Toxicpanda Bought CreepSpeed
[18:967] Toxicpanda Bought EvolveDropPods
[19:375] Toxicpanda Placed/Upgraded NydusCanalCreeper
[19:609] Toxicpanda Placed/Upgraded Virophage
[20:606] Toxicpanda Placed/Upgraded Virophage
[21:409] Toxicpanda Bought EvolveDropPods
[22:406] Toxicpanda Bought AdvancedInfestationContainment
[22:461] Toxicpanda Bought SunkenColony
[22:716] Toxicpanda Placed/Upgraded PrimalSunkenColony
[22:717] Toxicpanda Bought SunkenColony
[22:740] Toxicpanda Placed/Upgraded ToxicNest
[22:746] Toxicpanda Placed/Upgraded ToxicNest
[22:902] Toxicpanda Bought SunkenColony
[24:417] Toxicpanda Bought BuildExtractorScienceLabs
[24:417] Toxicpanda Placed/Upgraded AutomatedExtractor
[24:438] Toxicpanda Bought BuildExtractorManufacturingSector
[24:438] Toxicpanda Placed/Upgraded AutomatedExtractor
[26:055] Toxicpanda Placed/Upgraded Virophage
[26:132] Toxicpanda Bought CreepSpeed
[26:584] Toxicpanda Bought EvolveDropPods
[26:828] Toxicpanda Bought DropshipsFueled
[26:864] Toxicpanda Spawned RoyalCocoon
[26:864] Toxicpanda Bought SpawnHiveQueen
[26:864] Toxicpanda Bought UltimateInfestationResearched
[27:130] Toxicpanda Placed/Upgraded NydusCanalCreeper
[27:583] Toxicpanda Spawned QueenCoop
[28:578] Toxicpanda Bought AdvancedInfestationSecurity
[28:589] Toxicpanda Bought TrackHumans
[29:293] Toxicpanda Bought SpawnNydusWorm
[29:333] Toxicpanda Placed/Upgraded GreaterNydusWorm
[00:588] csiz Unlocked AssaultRifle
[00:743] csiz Placed/Upgraded MiningDroid
[00:891] csiz Unlocked AdvancedDroidEngines
[02:596] csiz Unlocked FragGrenade
[02:995] csiz Unlocked SpecOpsFragGrenade
[06:513] csiz Unlocked SpecOpsAssaultRifle
[06:598] csiz Unlocked PowerConverter
[08:537] csiz Placed/Upgraded MiningDroid
[10:181] csiz Unlocked AutoTargetingSystem
[10:827] csiz Unlocked SpecOpsPowerConverter
[12:713] csiz Unlocked OverloadWeapon
[14:856] csiz Unlocked CombatShield
[14:899] csiz Unlocked AutoTurret
[15:944] csiz Placed/Upgraded MiningDroid
[16:312] csiz Placed/Upgraded AutoTurret
[16:858] csiz Placed/Upgraded AutoTurret
[17:601] csiz Placed/Upgraded AutoTurret
[18:412] csiz Unlocked QuantumBackpack
[18:430] csiz Unlocked BioMechanicalRepairDrone
[18:598] csiz Placed/Upgraded HealingDrone
[18:888] csiz Placed/Upgraded MiningDroid
[21:652] csiz Placed/Upgraded MiningDroid
[24:794] csiz Unlocked HeavyTurret
[24:861] csiz Placed/Upgraded HealingDrone
[25:050] csiz Placed/Upgraded AutoTurret
[26:330] csiz Placed/Upgraded HealingDrone
[26:960] csiz Placed/Upgraded HealingDrone
[27:849] csiz Unlocked MiningCharge
[27:963] csiz Placed/Upgraded AutoTurret
[28:226] csiz Placed/Upgraded HealingDrone
[28:568] csiz Placed/Upgraded AutoTurret
[28:679] csiz Placed/Upgraded NukePack
[28:865] csiz Placed/Upgraded AutoTurret
[29:252] csiz Placed/Upgraded HealingDrone
[29:344] csiz Placed/Upgraded NukePack
[29:456] csiz Placed/Upgraded HealingDrone
[00:588] Ascherit Unlocked AssaultRifle
[00:697] Ascherit Placed/Upgraded MiningDroid
[00:762] Ascherit Unlocked AdvancedDroidEngines
[03:435] Ascherit Unlocked Stimpack
[04:122] Ascherit Unlocked FragGrenade
[07:378] Ascherit Unlocked HellfireRocketLauncher
[07:387] Ascherit Unlocked SpecOpsHellfireRocketLauncher
[09:229] Ascherit Unlocked ShockwaveMissiles
[09:258] Ascherit Unlocked BioMechanicalRepairDrone
[09:473] Ascherit Placed/Upgraded HealingDrone
[11:338] Ascherit Placed/Upgraded MiningDroid
[12:717] Ascherit Unlocked CloakingDevice
[13:748] Ascherit Placed/Upgraded HealingDrone
[14:269] Ascherit Placed/Upgraded HealingDrone
[14:951] Ascherit Placed/Upgraded HealingDrone
[15:343] Ascherit Unlocked SpecOpsCloakingDevice
[15:987] Ascherit Placed/Upgraded HealingDrone
[17:339] Ascherit Unlocked CombatSuit
[17:340] Ascherit Unlocked ShieldSuit
[17:340] Ascherit Unlocked AdvancedShieldSuit
[17:340] Ascherit Unlocked CombatSuit
[17:340] Ascherit Unlocked AdvancedCombatSuit
[17:340] Ascherit Unlocked HazmatSuit
[17:340] Ascherit Unlocked AdvancedHazmatSuit
[17:340] Ascherit Unlocked CombatSuit
[17:444] Ascherit Unlocked MedicShield
[17:469] Ascherit Unlocked EnergyPack
[21:356] Ascherit Placed/Upgraded MiningDroid
[23:090] Ascherit Unlocked MiningCharge
[23:188] Ascherit Unlocked AdvancedMiningCharge
[23:756] Ascherit Placed/Upgraded NukePack
[24:047] Ascherit Placed/Upgraded HealingDrone
[25:085] Ascherit Placed/Upgraded HealingDrone
[27:472] Ascherit Placed/Upgraded NukePack
[28:017] Ascherit Placed/Upgraded HealingDrone
[28:502] Ascherit Placed/Upgraded HealingDrone
[29:146] Ascherit Placed/Upgraded HealingDrone
[00:588] Frosky Unlocked AssaultRifle
[00:667] Frosky Placed/Upgraded MiningDroid
[00:708] Frosky Unlocked Shotgun
[03:604] Frosky Unlocked AdvancedDroidEngines
[06:005] Frosky Unlocked SpecOpsShotgun
[08:037] Frosky Unlocked TurboDroidEngines
[09:812] Frosky Unlocked SuperStimpack
[11:456] Frosky Unlocked Stimpack
[13:300] Frosky Unlocked HighPrecisionBeams
[13:939] Frosky Unlocked HazmatSuit
[13:940] Frosky Unlocked ShieldSuit
[13:940] Frosky Unlocked AdvancedShieldSuit
[13:940] Frosky Unlocked CombatSuit
[13:940] Frosky Unlocked AdvancedCombatSuit
[13:940] Frosky Unlocked HazmatSuit
[13:940] Frosky Unlocked AdvancedHazmatSuit
[13:940] Frosky Unlocked HazmatSuit
[13:951] Frosky Unlocked AdvancedHazmatSuit
[13:952] Frosky Unlocked HazmatSuit
[13:952] Frosky Unlocked AdvancedHazmatSuit
[15:266] Frosky Unlocked MedicShield
[15:286] Frosky Unlocked AIAssistant
[16:206] Frosky Unlocked BioMechanicalRepairDrone
[16:705] Frosky Placed/Upgraded HealingDrone
[21:321] Frosky Placed/Upgraded MiningDroid
[22:704] Frosky Unlocked AutoTurret
[22:785] Frosky Placed/Upgraded AutoTurret
[23:549] Frosky Placed/Upgraded AutoTurret
[24:043] Frosky Placed/Upgraded AutoTurret
[25:725] Frosky Placed/Upgraded HealingDrone
[26:458] Frosky Placed/Upgraded HealingDrone
[27:744] Frosky Unlocked SpecOpsBioMechanicalRepairDrone
[29:412] Frosky Unlocked HeavyTurret
[00:588] MarFly Unlocked AssaultRifle
[00:675] MarFly Placed/Upgraded MiningDroid
[00:892] MarFly Unlocked ArcWelder
[02:491] MarFly Unlocked Stimpack
[04:825] MarFly Unlocked PsiDisrupter
[06:352] MarFly Unlocked AutoTurret
[06:381] MarFly Unlocked BioMechanicalRepairDrone
[06:834] MarFly Placed/Upgraded AutoTurret
[08:960] MarFly Placed/Upgraded HealingDrone
[09:290] MarFly Placed/Upgraded PsiIndoctrinator
[09:629] MarFly Placed/Upgraded AutoTurret
[09:953] MarFly Unlocked FlameTurret
[11:079] MarFly Placed/Upgraded PsiIndoctrinator
[13:686] MarFly Unlocked AdvancedDroidEngines
[14:417] MarFly Unlocked MotionSensor
[14:639] MarFly Placed/Upgraded SensorTower
