Analyzed: Oh No It's Zombies Arctic Updated (172)

ID : 0 PlayerName: SteirylSleiy Race: Terran
ID : 1 PlayerName: Frosky Race: Zerg
ID : 2 PlayerName: Stylzz Race: Terran
ID : 3 PlayerName: PlayerZero Race: Terran
ID : 4 PlayerName: Schiavona Race: Terran
ID : 5 PlayerName: yoloLife Race: Terran
ID : 6 PlayerName: Wally Race: Terran
ID : 7 PlayerName: Security Race: Terran Horner
Frosky Zombie Loss
Public Lobby

Game Length:[35:375]
Players ammount: 8
Marine rank avg: 4,166666666666667
GrandMaster ammount: 1
PURCHASES: 
[00:588] SteirylSleiy Unlocked AssaultRifle
[00:667] SteirylSleiy Placed MiningDroid
[00:866] SteirylSleiy Unlocked AdvancedDroidEngines
[03:775] SteirylSleiy Unlocked TurboDroidEngines
[04:709] SteirylSleiy Unlocked ExplorationDroid
[04:782] SteirylSleiy Placed ExplorationDroid
[04:799] SteirylSleiy Placed ExplorationDroid
[05:099] SteirylSleiy Placed ExplorationDroid
[06:733] SteirylSleiy Unlocked HellfireRocketLauncher
[07:969] SteirylSleiy Unlocked SpecOpsHellfireRocketLauncher
[09:583] SteirylSleiy Unlocked ShockwaveMissiles
[11:634] SteirylSleiy Unlocked Stimpack
[13:312] SteirylSleiy Unlocked MiningCharge
[13:429] SteirylSleiy Placed NukePack
[13:560] SteirylSleiy Unlocked SuperStimpack
[14:868] SteirylSleiy Unlocked EnergySuit
[14:869] SteirylSleiy Unlocked EnergySuit
[16:573] SteirylSleiy Unlocked AdvancedEnergySuit
[16:574] SteirylSleiy Unlocked EnergySuit
[16:574] SteirylSleiy Unlocked AdvancedEnergySuit
[16:610] SteirylSleiy Unlocked IncendiaryGrenade
[18:375] SteirylSleiy Unlocked EnergyPack
[18:399] SteirylSleiy Unlocked CombatShield
[18:466] SteirylSleiy Unlocked OpticalVisor
[19:026] SteirylSleiy Unlocked BioMechanicalRepairDrone
[19:037] SteirylSleiy Unlocked SpecOpsBioMechanicalRepairDrone
[19:792] SteirylSleiy Placed HealingDrone
[19:971] SteirylSleiy Placed HealingDrone
[20:551] SteirylSleiy Placed HealingDrone
[23:423] SteirylSleiy Unlocked AdvancedMiningCharge
[23:614] SteirylSleiy Placed NukePack
[23:817] SteirylSleiy Placed HealingDrone
[24:781] SteirylSleiy Placed HealingDrone
[25:028] SteirylSleiy Placed HealingDrone
[25:797] SteirylSleiy Unlocked SpecOpsSuperStimpack
[26:168] SteirylSleiy Placed HealingDrone
[26:919] SteirylSleiy Placed HealingDrone
[28:716] SteirylSleiy Placed HealingDrone
[30:655] SteirylSleiy Placed NukePack
[30:708] SteirylSleiy Placed HealingDrone
[30:941] SteirylSleiy Placed HealingDrone
[32:704] SteirylSleiy Placed HealingDrone
[33:646] SteirylSleiy Placed NukePack
[33:756] SteirylSleiy Placed HealingDrone
[00:552] Frosky Bought PlayerNumber
[00:701] Frosky Spawned MassiveCocoon
[02:141] Frosky Spawned Hunter
[04:361] Frosky Bought CreepSpeed
[08:609] Frosky Bought CreepSpeed
[10:895] Frosky Bought StrainSpeed
[11:258] Frosky Placed/Upgraded ToxicNest
[11:271] Frosky Placed/Upgraded ToxicNest
[12:287] Frosky Bought StrainSpeed
[13:847] Frosky Bought BuildExtractorScienceLabs
[13:847] Frosky Placed/Upgraded AutomatedExtractor
[14:869] Frosky Bought ShieldSuit
[14:869] Frosky Bought CombatSuit
[14:869] Frosky Bought HazmatSuit
[16:680] Frosky Spawned MassiveCocoon
[18:344] Frosky Bought SpawnNydusWorm
[19:316] Frosky Placed/Upgraded GreaterNydusWorm
[20:385] Frosky Bought StrainVolatile
[21:109] Frosky Bought PureStrainVolatile
[22:874] Frosky Bought VirulentCreep
[22:874] Frosky Bought VirulentCreep
[24:554] Frosky Bought AdvancedInfestationContainment
[26:284] Frosky Bought DropshipsFueled
[27:886] Frosky Bought PureStrainSpeed
[27:896] Frosky Bought HunterlingStrain
[27:904] Frosky Bought PureStrainSpeed
[27:919] Frosky Bought StrainSpeed
[29:431] Frosky Spawned RoyalCocoon
[29:431] Frosky Bought SpawnHiveQueen
[29:431] Frosky Bought UltimateInfestationResearched
[29:955] Frosky Bought HunterlingStrain
[29:962] Frosky Bought PureStrainSpeed
[30:150] Frosky Spawned QueenCoop
[30:393] Frosky Placed/Upgraded GreaterNydusWorm
[00:588] Stylzz Unlocked AssaultRifle
[00:897] Stylzz Placed/Upgraded MiningDroid
[01:507] Stylzz Unlocked BeamRifle
[03:966] Stylzz Unlocked PsiDisrupter
[04:883] Stylzz Placed/Upgraded PsiIndoctrinator
[08:599] Stylzz Placed/Upgraded MiningDroid
[12:033] Stylzz Placed/Upgraded MiningDroid
[13:928] Stylzz Unlocked AIAssistant
[14:726] Stylzz Placed/Upgraded PsiIndoctrinator
[20:751] Stylzz Unlocked SpecOpsPlasmaRifle
[20:941] Stylzz Unlocked CombatShield
[21:031] Stylzz Unlocked MedicShield
[26:225] Stylzz Placed/Upgraded PsiIndoctrinator
[30:045] Stylzz Unlocked SpecOpsPsiDisruptor
[00:588] PlayerZero Unlocked AssaultRifle
[00:667] PlayerZero Placed/Upgraded MiningDroid
[01:019] PlayerZero Unlocked AdvancedDroidEngines
[02:549] PlayerZero Unlocked FragGrenade
[02:560] PlayerZero Unlocked SpecOpsFragGrenade
[05:528] PlayerZero Placed/Upgraded MiningDroid
[11:503] PlayerZero Unlocked EnergySuit
[11:504] PlayerZero Unlocked EnergySuit
[12:678] PlayerZero Unlocked AdvancedEnergySuit
[12:679] PlayerZero Unlocked EnergySuit
[12:679] PlayerZero Unlocked AdvancedEnergySuit
[16:054] PlayerZero Unlocked MedicShield
[20:488] PlayerZero Unlocked PowerConverter
[24:626] PlayerZero Unlocked TurboDroidEngines
[25:329] PlayerZero Unlocked BioMechanicalRepairDrone
[27:691] PlayerZero Unlocked SpecOpsBioMechanicalRepairDrone
[27:924] PlayerZero Placed/Upgraded HealingDrone
[28:202] PlayerZero Placed/Upgraded HealingDrone
[28:469] PlayerZero Placed/Upgraded HealingDrone
