Analyzed: Oh No It's Zombies Arctic Map (244)

ID : 0 PlayerName: WildMutant Race: Terran
ID : 1 PlayerName: CrazyEightz Race: Terran
ID : 2 PlayerName: Frosky Race: Zerg
ID : 3 PlayerName: Partisan Race: Terran
ID : 4 PlayerName: RedReaperz Race: Terran
ID : 5 PlayerName: PartimeHero Race: Terran
ID : 6 PlayerName: Potato Race: Terran
ID : 7 PlayerName: Security Race: Terran Horner
Frosky Zombie Loss
Private Lobby

Game Length:[34:381]
Players ammount: 8
Marine rank avg: 15,666666666666666
GrandMaster ammount: 5
PURCHASES: 
[00:572] WildMutant Unlocked AssaultRifle
[00:666] WildMutant Placed/Upgraded MiningDroid
[00:964] WildMutant Unlocked AdvancedDroidEngines
[03:466] WildMutant Unlocked TurboDroidEngines
[08:582] WildMutant Unlocked Ares
[08:590] WildMutant Unlocked SpecOpsAres
[08:665] WildMutant Placed/Upgraded PrototypeAresTankMode
[10:348] WildMutant Unlocked AresMod8
[16:160] WildMutant Placed/Upgraded MiningDroid
[16:999] WildMutant Placed/Upgraded PrototypeAresTankMode
[19:298] WildMutant Placed/Upgraded PrototypeAresTankMode
[19:613] WildMutant Unlocked AresMod2
[25:748] WildMutant Unlocked BioMechanicalRepairDrone
[25:771] WildMutant Unlocked SpecOpsBioMechanicalRepairDrone
[25:819] WildMutant Unlocked MiningCharge
[25:825] WildMutant Unlocked AdvancedMiningCharge
[26:067] WildMutant Placed/Upgraded HealingDrone
[26:254] WildMutant Placed/Upgraded HealingDrone
[26:445] WildMutant Placed/Upgraded HealingDrone
[27:016] WildMutant Placed/Upgraded NukePack
[29:042] WildMutant Placed/Upgraded HealingDrone
[29:754] WildMutant Placed/Upgraded NukePack
[29:942] WildMutant Placed/Upgraded HealingDrone
[30:772] WildMutant Placed/Upgraded NukePack
[00:572] CrazyEightz Unlocked AssaultRifle
[00:755] CrazyEightz Placed MiningDroid
[00:797] CrazyEightz Unlocked MotionSensor
[01:028] CrazyEightz Placed SensorTower
[03:181] CrazyEightz Unlocked AdvancedDroidEngines
[05:046] CrazyEightz Unlocked ArcWelder
[06:224] CrazyEightz Placed SensorTower
[07:881] CrazyEightz Unlocked BioMechanicalRepairDrone
[08:377] CrazyEightz Unlocked CombatAccelerationDrone
[08:484] CrazyEightz Placed HealingDrone
[09:023] CrazyEightz Placed HealingDrone
[09:539] CrazyEightz Placed HealingDrone
[10:138] CrazyEightz Placed HealingDrone
[10:909] CrazyEightz Placed HealingDrone
[11:977] CrazyEightz Unlocked AutoTurret
[12:208] CrazyEightz Placed SensorTower
[12:925] CrazyEightz Placed MiningDroid
[13:496] CrazyEightz Placed HealingDrone
[14:322] CrazyEightz Placed HealingDrone
[14:554] CrazyEightz Placed SensorTower
[16:665] CrazyEightz Placed AutoTurret
[16:782] CrazyEightz Unlocked SpecOpsTurret
[16:816] CrazyEightz Placed AutoTurret
[17:048] CrazyEightz Placed AutoTurret
[17:381] CrazyEightz Placed AutoTurret
[18:832] CrazyEightz Unlocked TurboDroidEngines
[19:493] CrazyEightz Placed AutoTurret
[20:247] CrazyEightz Placed SensorTower
[20:804] CrazyEightz Placed HealingDrone
[21:836] CrazyEightz Unlocked SpecOpsArcWelder
[22:105] CrazyEightz Placed AutoTurret
[22:347] CrazyEightz Placed AutoTurret
[22:653] CrazyEightz Placed SensorTower
[23:830] CrazyEightz Unlocked HazmatSuit
[24:015] CrazyEightz Placed AutoTurret
[25:518] CrazyEightz Unlocked QuantumBackpack
[26:003] CrazyEightz Placed HealingDrone
[26:449] CrazyEightz Placed HealingDrone
[27:402] CrazyEightz Placed AutoTurret
[28:004] CrazyEightz Placed SensorTower
[28:599] CrazyEightz Unlocked PsiDisrupter
[28:616] CrazyEightz Unlocked PsiDepressor
[28:810] CrazyEightz Placed PsiIndoctrinator
[29:211] CrazyEightz Placed SensorTower
[29:653] CrazyEightz Placed AutoTurret
[30:383] CrazyEightz Placed AutoTurret
[30:568] CrazyEightz Placed AutoTurret
[33:893] CrazyEightz Placed AutoTurret
[34:028] CrazyEightz Placed SensorTower
[00:568] Frosky Bought PlayerNumber
[00:638] Frosky Spawned MassiveCocoon
[01:050] Frosky Placed/Upgraded PrimalSunkenColony
[01:051] Frosky Bought SunkenColony
[02:078] Frosky Spawned Hunter
[06:895] Frosky Spawned MassiveCocoon
[07:586] Frosky Bought SunkenColony
[07:889] Frosky Placed/Upgraded PrimalSunkenColony
[07:890] Frosky Bought SunkenColony
[08:335] Frosky Spawned PrimalTownHallUprooted
[09:154] Frosky Bought CreepSpeed
[12:096] Frosky Bought VirulentCreep
[12:096] Frosky Bought VirulentCreep
[12:167] Frosky Placed/Upgraded LocustNest
[12:706] Frosky Spawned MassiveCocoon
[13:786] Frosky Spawned Underseer
[15:549] Frosky Bought UnlockDropPods
[15:555] Frosky Bought EvolveDropPods
[16:099] Frosky Bought SpawnNydusWorm
[16:118] Frosky Placed/Upgraded GreaterNydusWorm
[17:233] Frosky Placed/Upgraded LesserNydusWorm
[17:234] Frosky Bought GreaterNydus
[19:286] Frosky Bought BuildExtractorScienceLabs
[19:286] Frosky Placed/Upgraded AutomatedExtractor
[19:306] Frosky Bought BuildExtractorManufacturingSector
[19:306] Frosky Placed/Upgraded AutomatedExtractor
[19:473] Frosky Bought EvolveDropPods
[19:476] Frosky Bought EvolveDropPods
[19:479] Frosky Bought EvolveDropPods
[20:960] Frosky Placed/Upgraded Virophage
[21:085] Frosky Placed/Upgraded NydusCanalCreeper
[21:326] Frosky Bought GreaterNydus
[21:326] Frosky Placed/Upgraded LesserNydusWorm
[22:808] Frosky Bought GreaterNydus
[22:974] Frosky Bought GreaterNydus
[23:199] Frosky Placed/Upgraded GreaterNydusWorm
[23:413] Frosky Bought ExtractorCostReductionManufacturingSector
[23:413] Frosky Bought BuildExtractorManufacturingSector
[23:831] Frosky Bought ShieldSuit
[23:831] Frosky Bought CombatSuit
[23:831] Frosky Bought HazmatSuit
[23:831] Frosky Bought HazmatSuit
[23:837] Frosky Spawned MassiveCocoon
[24:223] Frosky Placed/Upgraded LesserNydusWorm
[24:224] Frosky Bought GreaterNydus
[24:296] Frosky Bought StrainVolatile
[24:300] Frosky Bought StrainVolatile
[24:648] Frosky Bought AdvancedInfestationGateControl
[25:093] Frosky Bought DropshipsFueled
[25:277] Frosky Spawned Anubalisk
[25:447] Frosky Bought SweepingInfestation
[25:447] Frosky Bought UltimateInfestationResearched
[25:977] Frosky Bought StrainHealth
[25:988] Frosky Bought StrainHealth
[26:786] Frosky Bought GreaterNydus
[28:359] Frosky Bought PureStrainHealth
[28:385] Frosky Bought PureStrainHealth
[29:655] Frosky Bought EvolveDropPods
[29:658] Frosky Bought EvolveDropPods
[30:126] Frosky Placed/Upgraded GreaterNydusWorm
[30:364] Frosky Bought StrainHealth
[31:365] Frosky Placed/Upgraded NydusCanalCreeper
[32:246] Frosky Placed/Upgraded NydusCanalCreeper
[32:486] Frosky Bought GreaterNydus
[32:486] Frosky Placed/Upgraded LesserNydusWorm
[32:728] Frosky Bought PureStrainHealth
[32:755] Frosky Bought TankStrain
[00:572] Partisan Unlocked AssaultRifle
[00:667] Partisan Placed/Upgraded MiningDroid
[00:709] Partisan Unlocked Shotgun
[03:515] Partisan Unlocked SpecOpsShotgun
[05:307] Partisan Unlocked MedicShield
[08:001] Partisan Unlocked SuperStimpack
[09:349] Partisan Unlocked Stimpack
[11:132] Partisan Unlocked AdvancedDroidEngines
[13:808] Partisan Unlocked HighPrecisionBeams
[13:860] Partisan Unlocked BioMechanicalRepairDrone
[16:742] Partisan Unlocked SpecOpsSuperStimpack
[16:771] Partisan Unlocked EnergyPack
[16:779] Partisan Unlocked OpticalVisor
[17:718] Partisan Unlocked HazmatSuit
[17:725] Partisan Unlocked AdvancedHazmatSuit
[19:662] Partisan Unlocked TurboDroidEngines
[21:159] Partisan Unlocked MiningCharge
[21:167] Partisan Unlocked AdvancedMiningCharge
[23:574] Partisan Placed/Upgraded NukePack
[24:544] Partisan Placed/Upgraded HealingDrone
[25:684] Partisan Placed/Upgraded NukePack
[25:704] Partisan Placed/Upgraded HealingDrone
[26:003] Partisan Unlocked AutoTurret
[26:012] Partisan Unlocked HeavyTurret
[26:170] Partisan Placed/Upgraded NukePack
[26:196] Partisan Placed/Upgraded AutoTurret
[26:446] Partisan Placed/Upgraded AutoTurret
[26:896] Partisan Placed/Upgraded AutoTurret
[27:454] Partisan Placed/Upgraded NukePack
[28:817] Partisan Placed/Upgraded AutoTurret
[29:122] Partisan Placed/Upgraded AutoTurret
[30:054] Partisan Placed/Upgraded AutoTurret
[31:059] Partisan Placed/Upgraded HealingDrone
[31:853] Partisan Placed/Upgraded HealingDrone
[33:307] Partisan Placed/Upgraded HealingDrone
[00:572] RedReaperz Unlocked AssaultRifle
[00:651] RedReaperz Placed/Upgraded MiningDroid
[00:790] RedReaperz Unlocked FragGrenade
[04:085] RedReaperz Unlocked SpecOpsAssaultRifle
[05:933] RedReaperz Unlocked OverloadWeapon
[08:845] RedReaperz Unlocked AutoTargetingSystem
[10:981] RedReaperz Unlocked AdvancedDroidEngines
[17:133] RedReaperz Unlocked CombatSuit
[17:192] RedReaperz Unlocked AdvancedCombatSuit
[17:244] RedReaperz Unlocked PowerConverter
[17:719] RedReaperz Bought ShieldSuit
[17:719] RedReaperz Bought CombatSuit
[17:719] RedReaperz Bought HazmatSuit
[17:719] RedReaperz Bought HazmatSuit
[17:726] RedReaperz Bought HazmatSuit
[17:890] RedReaperz Unlocked SpecOpsFragGrenade
[21:456] RedReaperz Unlocked SpecOpsPowerConverter
[22:016] RedReaperz Unlocked BioMechanicalRepairDrone
[22:030] RedReaperz Unlocked SpecOpsBioMechanicalRepairDrone
[22:151] RedReaperz Placed/Upgraded HealingDrone
[26:025] RedReaperz Unlocked PsiDisrupter
[26:482] RedReaperz Placed/Upgraded PsiIndoctrinator
[27:053] RedReaperz Placed/Upgraded PsiIndoctrinator
[27:706] RedReaperz Placed/Upgraded HealingDrone
[28:112] RedReaperz Placed/Upgraded HealingDrone
[28:378] RedReaperz Unlocked SpecOpsPsiDisruptor
[29:101] RedReaperz Placed/Upgraded PsiIndoctrinator
[30:597] RedReaperz Unlocked MiningCharge
[30:614] RedReaperz Unlocked AdvancedMiningCharge
[30:736] RedReaperz Placed/Upgraded NukePack
[31:192] RedReaperz Placed/Upgraded HealingDrone
[31:464] RedReaperz Placed/Upgraded NukePack
[31:705] RedReaperz Placed/Upgraded HealingDrone
[32:467] RedReaperz Placed/Upgraded HealingDrone
[32:670] RedReaperz Placed/Upgraded HealingDrone
[00:572] PartimeHero Unlocked AssaultRifle
[00:651] PartimeHero Placed/Upgraded MiningDroid
[00:716] PartimeHero Unlocked AdvancedDroidEngines
[03:860] PartimeHero Unlocked TurboDroidEngines
[06:032] PartimeHero Unlocked HellfireRocketLauncher
[06:077] PartimeHero Unlocked ExplorationDroid
[06:101] PartimeHero Placed/Upgraded ExplorationDroid
[06:111] PartimeHero Placed/Upgraded ExplorationDroid
[07:565] PartimeHero Unlocked SpecOpsHellfireRocketLauncher
[08:137] PartimeHero Placed/Upgraded ExplorationDroid
[10:718] PartimeHero Unlocked ShockwaveMissiles
[10:774] PartimeHero Unlocked Stimpack
[11:763] PartimeHero Unlocked AdvancedExplorationDroid
[12:680] PartimeHero Unlocked IncendiaryGrenade
[12:691] PartimeHero Unlocked SpecOpsIncendiaryGrenade
[13:821] PartimeHero Unlocked MedicShield
[14:449] PartimeHero Unlocked EnergySuit
[14:450] PartimeHero Unlocked EnergySuit
[14:771] PartimeHero Placed/Upgraded ExplorationDroid
[15:982] PartimeHero Unlocked AdvancedEnergySuit
[15:983] PartimeHero Unlocked EnergySuit
[15:983] PartimeHero Unlocked AdvancedEnergySuit
[16:520] PartimeHero Unlocked BioMechanicalRepairDrone
[16:553] PartimeHero Placed/Upgraded HealingDrone
[17:009] PartimeHero Placed/Upgraded HealingDrone
[17:134] PartimeHero Bought ShieldSuit
[17:134] PartimeHero Bought CombatSuit
[17:134] PartimeHero Bought HazmatSuit
[17:134] PartimeHero Bought CombatSuit
[17:193] PartimeHero Bought CombatSuit
[20:944] PartimeHero Placed/Upgraded HealingDrone
[21:593] PartimeHero Unlocked SpecOpsBioMechanicalRepairDrone
[21:852] PartimeHero Placed/Upgraded HealingDrone
[24:276] PartimeHero Placed/Upgraded MiningDroid
[24:418] PartimeHero Placed/Upgraded HealingDrone
[25:345] PartimeHero Placed/Upgraded HealingDrone
[28:750] PartimeHero Unlocked PsiDisrupter
[29:612] PartimeHero Placed/Upgraded HealingDrone
[30:442] PartimeHero Placed/Upgraded ExplorationDroid
[30:751] PartimeHero Unlocked AutoTurret
[30:778] PartimeHero Unlocked SpecOpsTurret
[30:817] PartimeHero Unlocked QuantumBackpack
[31:076] PartimeHero Placed/Upgraded AutoTurret
[00:572] Potato Unlocked AssaultRifle
[00:735] Potato Unlocked AdvancedDroidEngines
[03:145] Potato Unlocked FragGrenade
[03:672] Potato Unlocked SpecOpsFragGrenade
[05:533] Potato Unlocked Stimpack
[05:623] Potato Unlocked CombatShield
[09:496] Potato Unlocked BeamRifle
[12:078] Potato Unlocked SpecOpsPlasmaRifle
[14:126] Potato Unlocked CorrosivePlasma
[14:450] Potato Bought ShieldSuit
[14:450] Potato Bought CombatSuit
[14:450] Potato Bought HazmatSuit
[14:859] Potato Unlocked PowerConverter
[16:061] Potato Unlocked HazmatSuit
[19:415] Potato Unlocked EnergyPack
[19:457] Potato Unlocked AdvancedHazmatSuit
[25:966] Potato Unlocked SpecOpsPowerConverter
[26:975] Potato Unlocked AutoTurret
[16:062] Security Bought ShieldSuit
[16:062] Security Bought CombatSuit
[16:062] Security Bought HazmatSuit
[16:062] Security Bought HazmatSuit
[19:458] Security Bought HazmatSuit
Frosky First Alpha Hunter |  Loss

Frosky Placed 3 Greaters.
--------------------------------
