Date: 2021.08.18  07:48:57

ID : 0 PlayerName: Kaedin Race: Terran
ID : 1 PlayerName: potatoLORD Race: Terran
ID : 2 PlayerName: Frosky Race: Terran
ID : 3 PlayerName: FireFurry Race: Terran
ID : 4 PlayerName: Grom Race: Zerg
ID : 5 PlayerName: BuckNasty Race: Terran
ID : 6 PlayerName: NBDY Race: Terran
ID : 7 PlayerName: Security Race: Protoss
Grom Zombie Loss
Public Lobby

Game Length:[43:975]
Players ammount: 7
Marine rank avg: 0
GrandMaster ammount: 0

Kaedin First Gun ArcWelder
potatoLORD First Gun Shotgun
FireFurry First Gun Flamethrower
Frosky First Gun SpecOpsAssaultRifle
NBDY First Gun BeamRifle
BuckNasty First Gun HellfireRocketLauncher

PURCHASES: 
[11:826] Grom Bought HazmatSuit
[17:192] Grom Bought StrainSpeed
[17:216] Grom Bought PureStrainSpeed
[19:221] Grom Spawned MassiveCocoon
[19:537] Grom Bought SpawnNydusWorm
[19:662] Grom Placed/Upgraded GreaterNydusWorm
[20:655] Grom Bought StrainVolatile
[21:972] Grom Bought EvolveDropPods
[22:246] Grom Placed/Upgraded NydusCanalCreeper
[22:788] Grom Bought SiphonFuel
[22:970] Grom Bought AdvancedPowerInfestation
[25:974] Grom Bought SiphonFuel
[26:621] Grom Placed/Upgraded GreaterNydusWorm
[27:531] Grom Spawned MassiveCocoon
[27:638] Grom Spawned MassiveCocoon
[27:721] Grom Bought EvolveDropPods
[28:634] Grom Placed/Upgraded Virophage
[28:971] Grom Spawned Anubalisk
[29:078] Grom Spawned Anubalisk
[31:905] Grom Bought SiphonFuel
[33:420] Grom Placed/Upgraded Virophage
[33:596] Grom Placed/Upgraded GreaterNydusWorm
[34:175] Grom Bought DropshipsFueled
[35:345] Grom Bought UltimateInfestationResearched
[37:300] Grom Bought VirulentCreep
[37:300] Grom Bought VirulentCreep
[37:477] Grom Bought PureStrainHealth
[39:750] Grom Placed/Upgraded LesserNydusWorm
[39:751] Grom Bought GreaterNydus
[40:395] Grom Placed/Upgraded GreaterNydusWorm
[41:376] Grom Bought TankStrain
[41:418] Grom Bought HunterlingStrain
[00:588] BuckNasty Unlocked AssaultRifle
[00:688] BuckNasty Placed/Upgraded MiningDroid
[00:816] BuckNasty Unlocked AdvancedDroidEngines
[03:467] BuckNasty Placed/Upgraded MiningDroid
[06:022] BuckNasty Unlocked TurboDroidEngines
[08:198] BuckNasty Placed/Upgraded MiningDroid
[09:261] BuckNasty Unlocked BioMechanicalRepairDrone
[09:998] BuckNasty Unlocked CombatAccelerationDrone
[10:294] BuckNasty Placed/Upgraded HealingDrone
[11:288] BuckNasty Placed/Upgraded HealingDrone
[11:783] BuckNasty Placed/Upgraded HealingDrone
[12:197] BuckNasty Placed/Upgraded HealingDrone
[13:163] BuckNasty Unlocked SpecOpsBioMechanicalRepairDrone
[13:329] BuckNasty Placed/Upgraded HealingDrone
[14:168] BuckNasty Unlocked HellfireRocketLauncher
