Analyzed: Oh No It's Zombies Arctic Map (181)

ID : 0 PlayerName: Frosky Race: Terran
ID : 1 PlayerName: MarFly Race: Terran
ID : 2 PlayerName: devidog Race: Zerg
ID : 3 PlayerName: Pandameme Race: Terran
ID : 4 PlayerName: Noobmaster Race: Terran
ID : 5 PlayerName: Kel Race: Terran
ID : 6 PlayerName: Tagar Race: Terran
ID : 7 PlayerName: Security Race: Infested Terran
devidog Zombie Win
Public Lobby

Game Length:[20:710]
Players ammount: 8
[09:390] Pandameme Unlocked TurboDroidEngines
[10:495] Pandameme Unlocked HazmatSuit
[11:204] Pandameme Unlocked BioMechanicalRepairDrone
[12:828] Pandameme Unlocked MotionSensor
[13:099] Pandameme Placed/Upgraded MiningDroid
[13:763] Pandameme Placed/Upgraded SensorTower
[17:064] Pandameme Unlocked AdvancedHazmatSuit
[17:189] Pandameme Unlocked FlashBang
[18:537] Pandameme Unlocked SpecOpsFlashbang
[18:656] Pandameme Unlocked AutoTurret
[18:688] Pandameme Unlocked PowerConverter
[19:002] Pandameme Placed/Upgraded HealingDrone
[19:398] Pandameme Placed/Upgraded HealingDrone
[19:818] Pandameme Placed/Upgraded HealingDrone
[00:572] Noobmaster Unlocked AssaultRifle
[00:684] Noobmaster Placed/Upgraded MiningDroid
[00:934] Noobmaster Unlocked AdvancedDroidEngines
[03:869] Noobmaster Unlocked TurboDroidEngines
[05:491] Noobmaster Unlocked CombatShield
[05:537] Noobmaster Unlocked MedicShield
[05:714] Noobmaster Unlocked EnergyPack
[05:772] Noobmaster Unlocked OpticalVisor
[10:496] Noobmaster Bought ShieldSuit
[10:496] Noobmaster Bought CombatSuit
[10:496] Noobmaster Bought HazmatSuit
[10:496] Noobmaster Bought HazmatSuit
[17:065] Noobmaster Bought HazmatSuit
[00:572] Kel Unlocked AssaultRifle
[00:651] Kel Placed/Upgraded MiningDroid
[01:698] Kel Unlocked AutoTurret
[02:222] Kel Placed/Upgraded AutoTurret
[02:486] Kel Placed/Upgraded AutoTurret
[02:734] Kel Placed/Upgraded AutoTurret
[03:875] Kel Unlocked ArcWelder
[06:735] Kel Unlocked FlameTurret
[06:763] Kel Unlocked HeavyTurret
[06:976] Kel Placed/Upgraded AutoTurret
[09:776] Kel Unlocked Stimpack
[10:253] Kel Unlocked QuantumBackpack
[11:810] Kel Unlocked BioMechanicalRepairDrone
[11:911] Kel Unlocked SpecOpsBioMechanicalRepairDrone
[12:026] Kel Placed/Upgraded HealingDrone
[14:249] Kel Unlocked AdvancedDroidEngines
[14:253] Kel Unlocked TurboDroidEngines
[14:853] Kel Placed/Upgraded AutoTurret
[15:472] Kel Unlocked SpecOpsArcWelder
[15:675] Kel Placed/Upgraded AutoTurret
[16:037] Kel Placed/Upgraded AutoTurret
[16:412] Kel Placed/Upgraded AutoTurret
[16:654] Kel Placed/Upgraded AutoTurret
[16:769] Kel Placed/Upgraded AutoTurret
[16:881] Kel Placed/Upgraded AutoTurret
[17:148] Kel Placed/Upgraded AutoTurret
[00:572] Tagar Unlocked AssaultRifle
[13:422] Tagar Unlocked IncendiaryGrenade
[13:582] Tagar Unlocked SpecOpsIncendiaryGrenade
[13:607] Tagar Unlocked FragGrenade
[13:782] Tagar Unlocked ForceFieldGrenade
[18:093] Tagar Unlocked CombatShield
[18:246] Tagar Unlocked MedicShield
devidog First Alpha Anubalisk |  Win

devidog Placed 1 Greaters.
--------------------------------
