Analyzed: Oh No It's Zombies Arctic Updated (343)

ID : 0 PlayerName: mira Race: Terran
ID : 1 PlayerName: Coffeecup Race: Terran
ID : 2 PlayerName: InsanityCPS Race: Terran
ID : 3 PlayerName: stevo Race: Terran
ID : 4 PlayerName: Meliodas Race: Zerg
ID : 5 PlayerName: Frosky Race: Terran
ID : 6 PlayerName: Ahanax Race: Terran
ID : 7 PlayerName: Security Race: Terran Tychus
Meliodas Zombie Loss
Private Lobby

Game Length:[35:455]
Players ammount: 8
Marine rank avg: 14,166666666666666
GrandMaster ammount: 4
PURCHASES: 
[00:588] mira Unlocked AssaultRifle
[00:813] mira Placed/Upgraded MiningDroid
[00:852] mira Unlocked AdvancedDroidEngines
[01:471] mira Unlocked CombatShield
[03:153] mira Unlocked QuantumBackpack
[03:738] mira Unlocked AIAssistant
[05:246] mira Unlocked BeamRifle
[07:155] mira Unlocked CombatSuit
[09:067] mira Unlocked TurboDroidEngines
[11:298] mira Unlocked AdvancedCombatSuit
[11:927] mira Unlocked SpecOpsPlasmaRifle
[15:035] mira Unlocked LongRangeScope
[21:617] mira Placed/Upgraded MiningDroid
[29:370] mira Unlocked CloakingDevice
[29:399] mira Unlocked SpecOpsCloakingDevice
[29:665] mira Unlocked Shotgun
[29:672] mira Unlocked SpecOpsShotgun
[29:805] mira Unlocked ConcussiveBeams
[32:428] mira Unlocked MedicShield
[34:372] mira Placed/Upgraded MiningDroid
[00:588] Coffeecup Unlocked AssaultRifle
[00:667] Coffeecup Placed/Upgraded MiningDroid
[00:708] Coffeecup Unlocked AdvancedDroidEngines
[02:398] Coffeecup Unlocked Shotgun
[03:598] Coffeecup Unlocked SpecOpsShotgun
[06:715] Coffeecup Unlocked Stimpack
[07:156] Coffeecup Bought ShieldSuit
[07:156] Coffeecup Bought CombatSuit
[07:156] Coffeecup Bought HazmatSuit
[07:156] Coffeecup Bought CombatSuit
[07:682] Coffeecup Unlocked BioMechanicalRepairDrone
[09:926] Coffeecup Unlocked PowerConverter
[10:758] Coffeecup Placed/Upgraded HealingDrone
[11:134] Coffeecup Placed/Upgraded HealingDrone
[11:299] Coffeecup Bought CombatSuit
[11:437] Coffeecup Placed/Upgraded HealingDrone
[12:455] Coffeecup Unlocked FlashBang
[12:459] Coffeecup Unlocked SpecOpsFlashbang
[15:538] Coffeecup Unlocked TurboDroidEngines
[15:684] Coffeecup Unlocked HighPrecisionBeams
[16:372] Coffeecup Placed/Upgraded HealingDrone
[17:951] Coffeecup Placed/Upgraded MiningDroid
[18:049] Coffeecup Unlocked EnergySuit
[18:050] Coffeecup Unlocked EnergySuit
[18:053] Coffeecup Unlocked AdvancedEnergySuit
[18:054] Coffeecup Unlocked EnergySuit
[18:054] Coffeecup Unlocked AdvancedEnergySuit
[19:331] Coffeecup Unlocked SpecOpsPowerConverter
[21:834] Coffeecup Placed/Upgraded HealingDrone
[22:029] Coffeecup Placed/Upgraded HealingDrone
[22:443] Coffeecup Placed/Upgraded HealingDrone
[23:078] Coffeecup Unlocked SpecOpsBioMechanicalRepairDrone
[23:139] Coffeecup Unlocked MedicShield
[23:236] Coffeecup Placed/Upgraded HealingDrone
[23:716] Coffeecup Placed/Upgraded HealingDrone
[26:757] Coffeecup Unlocked QuantumBackpack
[26:802] Coffeecup Unlocked MiningCharge
[26:808] Coffeecup Unlocked AdvancedMiningCharge
[27:018] Coffeecup Placed/Upgraded NukePack
[27:058] Coffeecup Placed/Upgraded NukePack
[28:088] Coffeecup Placed/Upgraded NukePack
[29:438] Coffeecup Unlocked CombatShield
[32:950] Coffeecup Placed/Upgraded HealingDrone
[33:191] Coffeecup Placed/Upgraded HealingDrone
[33:633] Coffeecup Placed/Upgraded NukePack
[33:969] Coffeecup Placed/Upgraded HealingDrone
[00:588] InsanityCPS Unlocked AssaultRifle
[00:994] InsanityCPS Placed/Upgraded MiningDroid
[06:065] InsanityCPS Unlocked FragGrenade
[06:702] InsanityCPS Unlocked SpecOpsAssaultRifle
[09:475] InsanityCPS Unlocked TitaniumBulletCasings
[10:857] InsanityCPS Unlocked DefensiveMatrix
[15:988] InsanityCPS Unlocked SpecOpsFragGrenade
[16:360] InsanityCPS Unlocked Bayonette
[18:050] InsanityCPS Bought ShieldSuit
[18:050] InsanityCPS Bought CombatSuit
[18:050] InsanityCPS Bought HazmatSuit
[19:693] InsanityCPS Placed/Upgraded MiningDroid
[20:306] InsanityCPS Unlocked HazmatSuit
[20:312] InsanityCPS Unlocked EnergySuit
[20:313] InsanityCPS Unlocked EnergySuit
[20:343] InsanityCPS Unlocked EnergySuit
[20:369] InsanityCPS Unlocked EnergySuit
[20:494] InsanityCPS Unlocked EnergySuit
[23:467] InsanityCPS Unlocked Shieldsiotunlocked
[23:788] InsanityCPS Unlocked AutoTurret
[24:044] InsanityCPS Unlocked SpecOpsTurret
[24:340] InsanityCPS Placed/Upgraded AutoTurret
[25:500] InsanityCPS Placed/Upgraded AutoTurret
[26:409] InsanityCPS Placed/Upgraded AutoTurret
[27:674] InsanityCPS Unlocked SuperHealingDrone
[32:918] InsanityCPS Unlocked CombatShield
[32:933] InsanityCPS Unlocked EnergyPack
[34:306] InsanityCPS Placed/Upgraded AutoTurret
[00:588] stevo Unlocked AssaultRifle
[00:725] stevo Unlocked ArcWelder
[01:112] stevo Placed MiningDroid
[01:661] stevo Unlocked AdvancedDroidEngines
[02:972] stevo Unlocked TurboDroidEngines
[04:170] stevo Unlocked MotionSensor
[04:409] stevo Placed SensorTower
[05:390] stevo Unlocked Stimpack
[05:838] stevo Unlocked IncendiaryGrenade
[06:827] stevo Unlocked SpecOpsIncendiaryGrenade
