Analyzed: Oh No It's Zombies Arctic Updated (49)

ID : 0 PlayerName: Pernatey Race: Terran
ID : 1 PlayerName: Thejosh Race: Zerg
ID : 2 PlayerName: INDUSTRY Race: Terran
ID : 3 PlayerName: Meliodas Race: Terran
ID : 4 PlayerName: Templario Race: Terran
ID : 5 PlayerName: FireFurry Race: Terran
ID : 6 PlayerName: Frosky Race: Terran
ID : 7 PlayerName: Security Race: Zerg
Thejosh Zombie Loss
Public Lobby

Game Length:[39:704]
Players ammount: 8
Marine rank avg: 6,166666666666667
GrandMaster ammount: 2
PURCHASES: 
[00:588] Pernatey Unlocked AssaultRifle
[01:121] Pernatey Unlocked Stimpack
[01:754] Pernatey Unlocked BioMechanicalRepairDrone
[02:144] Pernatey Unlocked CombatAccelerationDrone
[02:196] Pernatey Placed HealingDrone
[02:985] Pernatey Placed HealingDrone
[04:122] Pernatey Placed HealingDrone
[05:206] Pernatey Unlocked PsiDisrupter
[06:055] Pernatey Placed PsiIndoctrinator
[07:093] Pernatey Placed PsiIndoctrinator
[08:375] Pernatey Placed PsiIndoctrinator
[09:671] Pernatey Unlocked ArcWelder
[11:132] Pernatey Unlocked AutoTurret
[11:279] Pernatey Placed AutoTurret
[11:435] Pernatey Placed AutoTurret
[17:299] Pernatey Unlocked AdvancedDroidEngines
[19:537] Pernatey Placed HealingDrone
[19:691] Pernatey Placed HealingDrone
[19:862] Pernatey Placed HealingDrone
[20:114] Pernatey Placed MiningDroid
[21:270] Pernatey Placed AutoTurret
[21:427] Pernatey Placed AutoTurret
[21:583] Pernatey Placed AutoTurret
[24:012] Pernatey Unlocked TurboDroidEngines
[25:283] Pernatey Unlocked HeavyTurret
[25:552] Pernatey Placed AutoTurret
[26:493] Pernatey Placed AutoTurret
[26:752] Pernatey Placed AutoTurret
[29:213] Pernatey Unlocked SpecOpsArcWelder
[30:553] Pernatey Unlocked ArcWelderMod3
[32:924] Pernatey Unlocked MedicShield
[32:934] Pernatey Unlocked EnergyPack
[32:956] Pernatey Unlocked OpticalVisor
[33:638] Pernatey Placed AutoTurret
[33:778] Pernatey Placed AutoTurret
[34:170] Pernatey Placed AutoTurret
[35:010] Pernatey Placed AutoTurret
[37:497] Pernatey Placed AutoTurret
[37:615] Pernatey Placed AutoTurret
[37:736] Pernatey Placed AutoTurret
[00:552] Thejosh Bought PlayerNumber
[01:064] Thejosh Spawned MassiveCocoon
[01:309] Thejosh Placed/Upgraded PrimalSunkenColony
[01:310] Thejosh Bought SunkenColony
[02:504] Thejosh Spawned Anubalisk
[03:690] Thejosh Bought StrainSpeed
[06:442] Thejosh Bought PureStrainSpeed
[07:582] Thejosh Bought HunterlingStrain
[10:104] Thejosh Bought AdvancedInfestationContainment
[11:096] Thejosh Bought StrainVolatile
[11:309] Thejosh Bought SunkenColony
[12:743] Thejosh Bought PureStrainVolatile
[13:829] Thejosh Bought KaboomerStrain
[14:407] Thejosh Bought CreepSpeed
[15:957] Thejosh Placed/Upgraded Virophage
[16:203] Thejosh Bought SiphonFuel
[18:591] Thejosh Bought StrainSpeed
[20:157] Thejosh Bought AdvancedPowerInfestation
[20:179] Thejosh Bought SiphonFuel
[22:997] Thejosh Bought SpawnNydusWorm
[24:396] Thejosh Placed/Upgraded Virophage
[24:435] Thejosh Bought SiphonFuel
[25:002] Thejosh Bought PureStrainSpeed
[25:705] Thejosh Placed/Upgraded GreaterNydusWorm
[27:930] Thejosh Bought SiphonFuel
[28:149] Thejosh Bought HunterlingStrain
[29:264] Thejosh Bought DropshipsFueled
[29:491] Thejosh Bought UltimateInfestationResearched
[29:709] Thejosh Bought StrainDamage
[32:018] Thejosh Bought PureStrainDamage
[34:374] Thejosh Spawned MassiveCocoon
[35:655] Thejosh Placed/Upgraded GreaterNydusWorm
[35:814] Thejosh Spawned InfestedAbomination
[36:489] Thejosh Bought DefilerStrain
[00:588] INDUSTRY Unlocked AssaultRifle
[00:758] INDUSTRY Placed/Upgraded MiningDroid
[00:817] INDUSTRY Unlocked AdvancedDroidEngines
[04:054] INDUSTRY Unlocked PsiDisrupter
[04:904] INDUSTRY Placed/Upgraded PsiIndoctrinator
[06:835] INDUSTRY Unlocked PsiDepressor
[07:304] INDUSTRY Placed/Upgraded PsiIndoctrinator
[11:263] INDUSTRY Unlocked BeamRifle
[11:289] INDUSTRY Unlocked SpecOpsPlasmaRifle
[19:773] INDUSTRY Placed/Upgraded MiningDroid
[21:152] INDUSTRY Unlocked OverloadWeapon
[21:263] INDUSTRY Unlocked CorrosivePlasma
[23:385] INDUSTRY Placed/Upgraded PsiIndoctrinator
[24:022] INDUSTRY Placed/Upgraded PsiIndoctrinator
[24:884] INDUSTRY Placed/Upgraded PsiIndoctrinator
[27:742] INDUSTRY Unlocked Teleporter
[31:156] INDUSTRY Unlocked MiningCharge
[31:169] INDUSTRY Unlocked AdvancedMiningCharge
[31:431] INDUSTRY Placed/Upgraded NukePack
[32:680] INDUSTRY Placed/Upgraded NukePack
[33:196] INDUSTRY Placed/Upgraded NukePack
[33:996] INDUSTRY Placed/Upgraded PsiIndoctrinator
[34:384] INDUSTRY Unlocked SpecOpsTeleporter
[36:262] INDUSTRY Unlocked BioMechanicalRepairDrone
[36:295] INDUSTRY Unlocked SpecOpsBioMechanicalRepairDrone
[36:341] INDUSTRY Placed/Upgraded HealingDrone
[36:531] INDUSTRY Placed/Upgraded HealingDrone
[36:629] INDUSTRY Unlocked RechargeDrone
[37:487] INDUSTRY Placed/Upgraded HealingDrone
[37:660] INDUSTRY Placed/Upgraded HealingDrone
[37:854] INDUSTRY Placed/Upgraded HealingDrone
[00:588] Meliodas Unlocked AssaultRifle
[00:677] Meliodas Placed/Upgraded MiningDroid
[00:741] Meliodas Unlocked AdvancedDroidEngines
[03:739] Meliodas Unlocked TurboDroidEngines
[04:577] Meliodas Unlocked IncendiaryGrenade
[06:782] Meliodas Unlocked SpecOpsAssaultRifle
[08:327] Meliodas Unlocked AutoTargetingSystem
[10:421] Meliodas Unlocked OverloadWeapon
[15:275] Meliodas Unlocked PsiDisrupter
[15:289] Meliodas Unlocked PsiDepressor
[15:327] Meliodas Unlocked CombatSuit
[15:351] Meliodas Unlocked AdvancedCombatSuit
[16:051] Meliodas Placed/Upgraded MiningDroid
[16:071] Meliodas Placed/Upgraded PsiIndoctrinator
[16:908] Meliodas Placed/Upgraded PsiIndoctrinator
[18:401] Meliodas Placed/Upgraded PsiIndoctrinator
[18:561] Meliodas Unlocked OpticalVisor
[21:542] Meliodas Unlocked PowerConverter
[22:125] Meliodas Unlocked MiningCharge
[22:141] Meliodas Unlocked AdvancedMiningCharge
[22:399] Meliodas Placed/Upgraded NukePack
[22:863] Meliodas Placed/Upgraded PsiIndoctrinator
[23:224] Meliodas Placed/Upgraded NukePack
[23:910] Meliodas Placed/Upgraded NukePack
[26:838] Meliodas Placed/Upgraded NukePack
[27:994] Meliodas Unlocked CombatShield
[27:998] Meliodas Unlocked EnergyPack
[28:332] Meliodas Unlocked BioMechanicalRepairDrone
[28:347] Meliodas Unlocked SpecOpsBioMechanicalRepairDrone
[29:598] Meliodas Placed/Upgraded HealingDrone
[30:341] Meliodas Placed/Upgraded PsiIndoctrinator
[30:906] Meliodas Unlocked ExplorationDroid
[30:936] Meliodas Unlocked AdvancedExplorationDroid
[30:969] Meliodas Placed/Upgraded ExplorationDroid
[31:005] Meliodas Placed/Upgraded ExplorationDroid
[31:770] Meliodas Placed/Upgraded ExplorationDroid
[34:232] Meliodas Placed/Upgraded NukePack
[35:580] Meliodas Unlocked ForceFieldGrenade
[35:590] Meliodas Unlocked SpecOpsForcefieldGrenade
[36:789] Meliodas Placed/Upgraded NukePack
[00:588] Templario Unlocked AssaultRifle
[00:748] Templario Placed/Upgraded MiningDroid
[01:666] Templario Unlocked AdvancedDroidEngines
[04:590] Templario Unlocked MedicShield
[05:930] Templario Unlocked HellfireRocketLauncher
[15:328] Templario Bought ShieldSuit
[15:328] Templario Bought CombatSuit
[15:328] Templario Bought HazmatSuit
[15:328] Templario Bought CombatSuit
