Analyzed: Oh No It's Zombies Arctic Updated (527)

ID : 0 PlayerName: GreyWanderer Race: Terran
ID : 1 PlayerName: JMM Race: Terran
ID : 2 PlayerName: King Race: Terran
ID : 3 PlayerName: player Race: Terran
ID : 4 PlayerName: bungTH Race: Terran
ID : 5 PlayerName: Frosky Race: Zerg
ID : 6 PlayerName: Yello Race: Terran
ID : 7 PlayerName: Security Race: MechaZerg
Frosky Zombie Win
Public Lobby

Game Length:[34:604]
Players ammount: 8
Marine rank avg: 9,666666666666666
GrandMaster ammount: 2
PURCHASES: 
[00:588] GreyWanderer Unlocked AssaultRifle
[00:882] GreyWanderer Placed/Upgraded MiningDroid
[01:288] GreyWanderer Unlocked Shotgun
[03:315] GreyWanderer Unlocked AdvancedDroidEngines
[04:514] GreyWanderer Unlocked FragGrenade
[04:524] GreyWanderer Unlocked SpecOpsFragGrenade
[05:693] GreyWanderer Unlocked MotionSensor
[06:634] GreyWanderer Placed/Upgraded SensorTower
[06:797] GreyWanderer Unlocked ExplorationDroid
[06:851] GreyWanderer Placed/Upgraded ExplorationDroid
[07:837] GreyWanderer Placed/Upgraded SensorTower
[09:103] GreyWanderer Unlocked SpecOpsShotgun
[09:141] GreyWanderer Unlocked HighPrecisionBeams
[10:181] GreyWanderer Placed/Upgraded SensorTower
[11:332] GreyWanderer Placed/Upgraded SensorTower
[12:100] GreyWanderer Unlocked TurboDroidEngines
[14:322] GreyWanderer Unlocked Shieldsiotunlocked
[14:326] GreyWanderer Unlocked AdvancedShieldSuit
[14:758] GreyWanderer Unlocked BioMechanicalRepairDrone
[14:768] GreyWanderer Unlocked SpecOpsBioMechanicalRepairDrone
[15:292] GreyWanderer Placed/Upgraded HealingDrone
[16:584] GreyWanderer Placed/Upgraded HealingDrone
[16:878] GreyWanderer Placed/Upgraded HealingDrone
[17:143] GreyWanderer Placed/Upgraded HealingDrone
[19:170] GreyWanderer Unlocked PsiDisrupter
[19:361] GreyWanderer Placed/Upgraded PsiIndoctrinator
[19:778] GreyWanderer Unlocked SpecOpsPsiDisruptor
[19:901] GreyWanderer Placed/Upgraded HealingDrone
[20:451] GreyWanderer Unlocked Stimpack
[21:190] GreyWanderer Unlocked CombatShield
[21:197] GreyWanderer Unlocked EnergyPack
[21:240] GreyWanderer Unlocked OpticalVisor
[22:045] GreyWanderer Placed/Upgraded HealingDrone
[23:820] GreyWanderer Unlocked Teleporter
[26:300] GreyWanderer Unlocked MiningCharge
[26:601] GreyWanderer Placed/Upgraded NukePack
[28:989] GreyWanderer Placed/Upgraded HealingDrone
[29:040] GreyWanderer Placed/Upgraded NukePack
[29:151] GreyWanderer Placed/Upgraded NukePack
[30:576] GreyWanderer Placed/Upgraded HealingDrone
[31:715] GreyWanderer Placed/Upgraded HealingDrone
[31:912] GreyWanderer Placed/Upgraded NukePack
[32:691] GreyWanderer Placed/Upgraded HealingDrone
[00:588] JMM Unlocked AssaultRifle
[00:741] JMM Placed/Upgraded MiningDroid
[01:298] JMM Unlocked Stimpack
[14:323] JMM Bought ShieldSuit
[14:323] JMM Bought CombatSuit
[14:323] JMM Bought HazmatSuit
[14:323] JMM Bought ShieldSuit
[14:327] JMM Bought ShieldSuit
[00:588] King Unlocked AssaultRifle
[00:672] King Placed/Upgraded MiningDroid
[01:093] King Unlocked OverloadWeapon
[03:004] King Unlocked SpecOpsAssaultRifle
[04:742] King Unlocked AdvancedDroidEngines
[06:440] King Unlocked EnergySuit
[06:441] King Unlocked EnergySuit
[06:451] King Unlocked AdvancedEnergySuit
[06:452] King Unlocked EnergySuit
[06:452] King Unlocked AdvancedEnergySuit
[08:164] King Unlocked TitaniumBulletCasings
[10:443] King Unlocked MotionSensor
[10:546] King Placed/Upgraded SensorTower
[14:705] King Unlocked Teleporter
[15:396] King Unlocked BioMechanicalRepairDrone
[15:453] King Placed/Upgraded HealingDrone
[16:036] King Unlocked SpecOpsTeleporter
[17:031] King Unlocked ExplorationDroid
[17:155] King Placed/Upgraded ExplorationDroid
[19:393] King Unlocked AutoTurret
[21:718] King Placed/Upgraded AutoTurret
[21:909] King Placed/Upgraded AutoTurret
[22:132] King Placed/Upgraded AutoTurret
[22:375] King Placed/Upgraded AutoTurret
[24:336] King Unlocked EnergyPack
[25:961] King Placed/Upgraded AutoTurret
[27:833] King Placed/Upgraded AutoTurret
[28:132] King Placed/Upgraded AutoTurret
[28:540] King Unlocked FlameTurret
[28:577] King Placed/Upgraded AutoTurret
[28:893] King Placed/Upgraded AutoTurret
[00:588] player Unlocked AssaultRifle
[00:988] player Placed/Upgraded MiningDroid
[01:145] player Unlocked AdvancedDroidEngines
[04:429] player Unlocked TurboDroidEngines
[05:718] player Unlocked HellfireRocketLauncher
[05:770] player Unlocked ForceFieldGrenade
[06:441] player Bought ShieldSuit
[06:441] player Bought CombatSuit
[06:441] player Bought HazmatSuit
[07:935] player Unlocked SpecOpsHellfireRocketLauncher
[07:971] player Unlocked ShockwaveMissiles
[09:684] player Unlocked OverloadWeapon
[11:204] player Unlocked EnergyPack
[11:279] player Unlocked EnergySuit
[11:280] player Unlocked EnergySuit
[11:374] player Unlocked AdvancedEnergySuit
[11:375] player Unlocked EnergySuit
[11:375] player Unlocked AdvancedEnergySuit
[17:166] player Unlocked CombatSuit
[17:167] player Unlocked AdvancedEnergySuit
[17:172] player Unlocked AdvancedCombatSuit
[17:247] player Unlocked AutoTurret
[17:259] player Unlocked SpecOpsTurret
[17:424] player Unlocked Teleporter
[17:654] player Unlocked SpecOpsForcefieldGrenade
[17:830] player Placed/Upgraded AutoTurret
[18:960] player Placed/Upgraded AutoTurret
[19:136] player Placed/Upgraded AutoTurret
[19:393] player Placed/Upgraded AutoTurret
[20:818] player Unlocked ExplorationDroid
[21:161] player Placed/Upgraded ExplorationDroid
[21:971] player Placed/Upgraded ExplorationDroid
[22:359] player Placed/Upgraded AutoTurret
[30:155] player Placed/Upgraded AutoTurret
[30:395] player Placed/Upgraded AutoTurret
[30:854] player Placed/Upgraded AutoTurret
[31:398] player Placed/Upgraded ExplorationDroid
[00:588] bungTH Unlocked AssaultRifle
[00:667] bungTH Placed MiningDroid
[01:032] bungTH Unlocked Flamethrower
[03:558] bungTH Unlocked AdvancedDroidEngines
[05:130] bungTH Unlocked SpecOpsFlamethrower
[05:248] bungTH Unlocked Shieldsiotunlocked
[07:690] bungTH Placed MiningDroid
[09:690] bungTH Unlocked TurboDroidEngines
[10:787] bungTH Unlocked PsiDisrupter
[11:280] bungTH Bought ShieldSuit
[11:280] bungTH Bought CombatSuit
[11:280] bungTH Bought HazmatSuit
[11:435] bungTH Placed PsiIndoctrinator
[14:937] bungTH Unlocked CryoFreeze
[15:001] bungTH Unlocked AdvancedShieldSuit
[15:063] bungTH Unlocked CombatShield
[15:095] bungTH Unlocked EnergyPack
[15:120] bungTH Unlocked OpticalVisor
[16:543] bungTH Unlocked Stimpack
[17:167] bungTH Bought ShieldSuit
[17:167] bungTH Bought CombatSuit
[17:167] bungTH Bought HazmatSuit
[17:167] bungTH Bought CombatSuit
[17:173] bungTH Bought CombatSuit
[17:243] bungTH Unlocked SuperStimpack
[17:456] bungTH Unlocked SpecOpsPsiDisruptor
[18:666] bungTH Placed MiningDroid
[19:154] bungTH Placed PsiIndoctrinator
[22:405] bungTH Unlocked SpecOpsSuperStimpack
[24:231] bungTH Unlocked BioMechanicalRepairDrone
[24:426] bungTH Unlocked CombatAccelerationDrone
[24:565] bungTH Placed HealingDrone
[24:818] bungTH Placed HealingDrone
[26:030] bungTH Placed HealingDrone
[26:198] bungTH Unlocked LongRangeIncinerators
[27:444] bungTH Unlocked IncendiaryGrenade
[27:461] bungTH Unlocked SpecOpsIncendiaryGrenade
[27:674] bungTH Unlocked OverloadWeapon
[27:777] bungTH Placed HealingDrone
[29:324] bungTH Placed HealingDrone
[30:930] bungTH Placed HealingDrone
[00:552] Frosky Bought PlayerNumber
[00:871] Frosky Spawned MassiveCocoon
[02:311] Frosky Spawned Hunter
[03:770] Frosky Spawned MassiveCocoon
[05:207] Frosky Spawned MassiveCocoon
[05:249] Frosky Bought ShieldSuit
[05:249] Frosky Bought CombatSuit
[05:249] Frosky Bought HazmatSuit
[05:249] Frosky Bought ShieldSuit
[06:647] Frosky Spawned Hunter
[06:651] Frosky Bought ConstructiveCreep
[07:809] Frosky Spawned MassiveCocoon
[09:249] Frosky Spawned PrimalTownHallUprooted
[10:157] Frosky Bought CreepSpeed
[10:988] Frosky Bought BuildExtractorScienceLabs
[10:988] Frosky Placed/Upgraded AutomatedExtractor
[11:127] Frosky Spawned MassiveCocoon
[12:567] Frosky Spawned Anubalisk
[12:979] Frosky Bought UnlockDropPods
[14:906] Frosky Placed/Upgraded PrimalSunkenColony
[14:907] Frosky Bought SunkenColony
[15:002] Frosky Bought ShieldSuit
[15:284] Frosky Bought SunkenColony
[15:824] Frosky Bought VirulentCreep
[15:824] Frosky Bought VirulentCreep
[15:828] Frosky Bought BuildExtractorScienceLabs
[15:837] Frosky Bought EvolveDropPods
[15:845] Frosky Bought EvolveDropPods
