Analyzed: Oh No It's Zombies Arctic Updated (394)

ID : 0 PlayerName: Frosky Race: Terran
ID : 1 PlayerName: Jahn Race: Terran
ID : 2 PlayerName: RedWalruz Race: Zerg
ID : 3 PlayerName: GentlePoot Race: Terran
ID : 4 PlayerName: stardawn Race: Terran
ID : 5 PlayerName: Puppetmaker Race: Terran
ID : 6 PlayerName: Ascherit Race: Terran
ID : 7 PlayerName: Security Race: Zerg
RedWalruz Zombie Loss
Public Lobby

Game Length:[33:798]
Players ammount: 8
Marine rank avg: 4,166666666666667
GrandMaster ammount: 2
PURCHASES: 
[00:588] Frosky Unlocked AssaultRifle
[00:668] Frosky Placed/Upgraded MiningDroid
[00:906] Frosky Unlocked Flamethrower
[02:825] Frosky Unlocked AdvancedDroidEngines
[05:216] Frosky Unlocked ExplorationDroid
[05:238] Frosky Placed/Upgraded ExplorationDroid
[05:300] Frosky Placed/Upgraded ExplorationDroid
[05:442] Frosky Placed/Upgraded ExplorationDroid
[06:693] Frosky Unlocked IncendiaryGrenade
[07:434] Frosky Unlocked SpecOpsFlamethrower
[08:409] Frosky Unlocked BioMechanicalRepairDrone
[08:911] Frosky Placed/Upgraded HealingDrone
[10:585] Frosky Placed/Upgraded HealingDrone
[11:135] Frosky Placed/Upgraded MiningDroid
[12:124] Frosky Unlocked CombatShield
[14:144] Frosky Unlocked ThermiteFilaments
[14:383] Frosky Unlocked CombatSuit
[14:895] Frosky Placed/Upgraded HealingDrone
[18:596] Frosky Unlocked SpecOpsBioMechanicalRepairDrone
[18:648] Frosky Unlocked AdvancedCombatSuit
[18:800] Frosky Placed/Upgraded HealingDrone
[21:003] Frosky Unlocked PsiDisrupter
[21:071] Frosky Placed/Upgraded PsiIndoctrinator
[22:476] Frosky Placed/Upgraded PsiIndoctrinator
[23:376] Frosky Placed/Upgraded HealingDrone
[23:586] Frosky Placed/Upgraded HealingDrone
[24:464] Frosky Unlocked PsiDepressor
[25:638] Frosky Unlocked AutoTurret
[25:760] Frosky Placed/Upgraded AutoTurret
[26:166] Frosky Placed/Upgraded AutoTurret
