Analyzed: Oh No It's Zombies Arctic Updated (35)

ID : 0 PlayerName: Frosky Race: Terran
ID : 1 PlayerName: Cruel Race: Terran
ID : 2 PlayerName: RyK Race: Terran
ID : 3 PlayerName: FireFurry Race: Terran
ID : 4 PlayerName: MarFly Race: Terran
ID : 5 PlayerName: RedOnYellow Race: Terran
ID : 6 PlayerName: Savabax Race: Zerg
ID : 7 PlayerName: Security Race: Primal Zerg
Savabax Zombie Loss
Public Lobby

Game Length:[40:294]
Players ammount: 8
Marine rank avg: 4,333333333333333
GrandMaster ammount: 3
PURCHASES: 
[00:588] Frosky Unlocked AssaultRifle
[00:682] Frosky Placed/Upgraded MiningDroid
[00:806] Frosky Unlocked AdvancedDroidEngines
[03:759] Frosky Unlocked TurboDroidEngines
[06:359] Frosky Unlocked SpecOpsAssaultRifle
[07:538] Frosky Unlocked AutoTargetingSystem
[08:766] Frosky Unlocked CombatSuit
[10:221] Frosky Unlocked Stimpack
[12:598] Frosky Unlocked AdvancedCombatSuit
[15:115] Frosky Unlocked AutoTurret
[15:148] Frosky Unlocked HeavyTurret
[15:261] Frosky Placed/Upgraded AutoTurret
[15:489] Frosky Placed/Upgraded AutoTurret
[16:559] Frosky Placed/Upgraded AutoTurret
[16:748] Frosky Placed/Upgraded AutoTurret
[17:372] Frosky Placed/Upgraded AutoTurret
[17:897] Frosky Placed/Upgraded AutoTurret
[22:458] Frosky Placed/Upgraded AutoTurret
[23:262] Frosky Placed/Upgraded MiningDroid
[24:087] Frosky Placed/Upgraded AutoTurret
[24:322] Frosky Placed/Upgraded AutoTurret
[26:861] Frosky Placed/Upgraded AutoTurret
[26:972] Frosky Placed/Upgraded MiningDroid
[27:289] Frosky Placed/Upgraded AutoTurret
[27:698] Frosky Placed/Upgraded AutoTurret
[34:103] Frosky Placed/Upgraded AutoTurret
[34:279] Frosky Placed/Upgraded AutoTurret
[34:371] Frosky Unlocked CombatShield
[34:377] Frosky Unlocked QuantumBackpack
[34:381] Frosky Unlocked OpticalVisor
[34:667] Frosky Unlocked Teleporter
[34:852] Frosky Unlocked ForceFieldGrenade
[34:888] Frosky Unlocked SpecOpsForcefieldGrenade
[00:588] Cruel Unlocked AssaultRifle
[00:677] Cruel Placed/Upgraded MiningDroid
[00:715] Cruel Unlocked AdvancedDroidEngines
[05:454] Cruel Unlocked HellfireRocketLauncher
[05:501] Cruel Unlocked Stimpack
[07:103] Cruel Unlocked Teleporter
[08:767] Cruel Bought ShieldSuit
[08:767] Cruel Bought CombatSuit
[08:767] Cruel Bought HazmatSuit
[08:767] Cruel Bought CombatSuit
[10:627] Cruel Unlocked SpecOpsHellfireRocketLauncher
[10:654] Cruel Unlocked ShockwaveMissiles
[10:734] Cruel Unlocked MedicShield
[12:599] Cruel Bought CombatSuit
[13:317] Cruel Unlocked CombatSuit
[13:323] Cruel Unlocked AdvancedCombatSuit
[13:409] Cruel Unlocked IncendiaryGrenade
[13:421] Cruel Unlocked SpecOpsIncendiaryGrenade
[15:042] Cruel Unlocked SpecOpsTeleporter
[17:191] Cruel Unlocked PsiDisrupter
[18:551] Cruel Unlocked TurboDroidEngines
[22:327] Cruel Unlocked PsiDepressor
[23:175] Cruel Placed/Upgraded PsiIndoctrinator
[23:356] Cruel Unlocked AutoTurret
[23:389] Cruel Unlocked SpecOpsTurret
[24:069] Cruel Placed/Upgraded PsiIndoctrinator
[27:117] Cruel Placed/Upgraded AutoTurret
[27:312] Cruel Placed/Upgraded AutoTurret
[27:643] Cruel Placed/Upgraded AutoTurret
[28:805] Cruel Placed/Upgraded AutoTurret
[29:137] Cruel Placed/Upgraded AutoTurret
[32:704] Cruel Placed/Upgraded MiningDroid
[32:766] Cruel Unlocked MiningCharge
[32:908] Cruel Placed/Upgraded NukePack
[33:043] Cruel Placed/Upgraded NukePack
[34:555] Cruel Placed/Upgraded NukePack
[34:937] Cruel Placed/Upgraded PsiIndoctrinator
[35:435] Cruel Placed/Upgraded PsiIndoctrinator
[00:588] RyK Unlocked AssaultRifle
[00:695] RyK Placed/Upgraded MiningDroid
[00:880] RyK Unlocked AdvancedDroidEngines
[03:633] RyK Unlocked TurboDroidEngines
[06:378] RyK Unlocked SpecOpsAssaultRifle
[07:656] RyK Unlocked TitaniumBulletCasings
[09:000] RyK Unlocked Stimpack
[10:060] RyK Unlocked MedicShield
[10:391] RyK Unlocked CombatSuit
[11:545] RyK Unlocked AdvancedCombatSuit
[12:445] RyK Unlocked QuantumBackpack
