Analyzed: Oh No It's Zombies Arctic Updated (55)

ID : 0 PlayerName: Broncanous Race: Terran
ID : 1 PlayerName: Danny Race: Zerg
ID : 2 PlayerName: HARBINGER Race: Terran
ID : 3 PlayerName: Aval Race: Terran
ID : 4 PlayerName: Frosky Race: Terran
ID : 5 PlayerName: Kaedin Race: Terran
ID : 6 PlayerName: RyK Race: Terran
ID : 7 PlayerName: Security Race: Terran Tychus
Danny Zombie Win
Public Lobby

Game Length:[29:285]
Players ammount: 8
Marine rank avg: 4
GrandMaster ammount: 1
PURCHASES: 
[00:588] Broncanous Unlocked AssaultRifle
[00:800] Broncanous Placed MiningDroid
[00:834] Broncanous Unlocked AdvancedDroidEngines
[07:466] Broncanous Unlocked Stimpack
[08:563] Broncanous Unlocked SpecOpsAssaultRifle
[10:771] Broncanous Unlocked TitaniumBulletCasings
[12:267] Broncanous Unlocked MedicShield
[15:940] Broncanous Unlocked QuantumBackpack
[15:970] Broncanous Unlocked AIAssistant
[16:032] Broncanous Unlocked OverloadWeapon
[24:280] Broncanous Unlocked HazmatSuit
[24:289] Broncanous Unlocked AdvancedHazmatSuit
[00:552] Danny Bought PlayerNumber
[00:668] Danny Bought StrainSpeed
[01:840] Danny Bought PureStrainSpeed
[03:772] Danny Bought HunterlingStrain
[05:227] Danny Bought StrainVolatile
[05:233] Danny Bought PureStrainVolatile
[06:805] Danny Bought CreepSpeed
[08:837] Danny Bought UnlockDropPods
[09:383] Danny Bought EvolveDropPods
[10:398] Danny Bought KaboomerStrain
[11:066] Danny Bought EvolveDropPods
[11:869] Danny Bought EvolveDropPods
[14:225] Danny Bought EvolveDropPods
[14:229] Danny Bought EvolveDropPods
[14:232] Danny Bought EvolveDropPods
[14:467] Danny Placed/Upgraded LesserNydusWorm
[14:468] Danny Bought GreaterNydus
[16:204] Danny Bought BuildExtractorScienceLabs
[16:204] Danny Placed/Upgraded AutomatedExtractor
[18:263] Danny Bought AdvancedInfestationContainment
[19:937] Danny Placed/Upgraded Virophage
[20:303] Danny Placed/Upgraded LesserNydusWorm
[20:304] Danny Bought GreaterNydus
[21:253] Danny Bought GreaterNydus
[21:343] Danny Bought BuildExtractorExcavationZone
[21:343] Danny Placed/Upgraded AutomatedExtractor
[21:368] Danny Bought BuildExtractorProcessingFacilities
[21:368] Danny Placed/Upgraded AutomatedExtractor
[21:389] Danny Bought BuildExtractorManufacturingSector
[21:389] Danny Placed/Upgraded AutomatedExtractor
[21:420] Danny Bought SiphonFuel
[22:976] Danny Bought VirulentCreep
[22:976] Danny Bought VirulentCreep
[23:079] Danny Bought ConstructiveCreep
[23:713] Danny Placed/Upgraded LesserNydusWorm
[23:714] Danny Bought GreaterNydus
[24:281] Danny Bought ShieldSuit
[24:281] Danny Bought CombatSuit
[24:281] Danny Bought HazmatSuit
[24:281] Danny Bought HazmatSuit
[24:290] Danny Bought HazmatSuit
[24:447] Danny Bought SiphonFuel
[24:499] Danny Placed/Upgraded Virophage
[26:967] Danny Bought CreepSpeed
[27:054] Danny Placed/Upgraded LesserNydusWorm
[27:055] Danny Bought GreaterNydus
[27:215] Danny Placed/Upgraded NydusCanalCreeper
[27:431] Danny Spawned MassiveCocoon
[27:537] Danny Spawned MassiveCocoon
[27:817] Danny Placed/Upgraded LesserNydusWorm
[27:818] Danny Bought GreaterNydus
[28:123] Danny Placed/Upgraded Virophage
[28:148] Danny Bought SiphonFuel
[28:870] Danny Spawned InfestedAbomination
[28:977] Danny Spawned Anubalisk
[00:588] HARBINGER Unlocked AssaultRifle
[00:673] HARBINGER Placed/Upgraded MiningDroid
[00:872] HARBINGER Unlocked BioMechanicalRepairDrone
[00:906] HARBINGER Unlocked CombatAccelerationDrone
[04:387] HARBINGER Unlocked AdvancedDroidEngines
[04:533] HARBINGER Placed/Upgraded HealingDrone
[05:186] HARBINGER Placed/Upgraded HealingDrone
[05:954] HARBINGER Placed/Upgraded HealingDrone
[06:640] HARBINGER Placed/Upgraded HealingDrone
[06:821] HARBINGER Placed/Upgraded HealingDrone
[12:320] HARBINGER Unlocked ArcWelder
[15:096] HARBINGER Unlocked Stimpack
[18:083] HARBINGER Placed/Upgraded MiningDroid
[00:588] Aval Unlocked AssaultRifle
[00:676] Aval Placed/Upgraded MiningDroid
[04:103] Aval Unlocked SpecOpsAssaultRifle
[04:198] Aval Unlocked AdvancedDroidEngines
[05:716] Aval Unlocked CombatSuit
[07:806] Aval Unlocked Teleporter
[11:786] Aval Unlocked PsiDisrupter
[11:839] Aval Unlocked AdvancedCombatSuit
[13:812] Aval Unlocked EnergyPack
[13:929] Aval Unlocked OverloadWeapon
[14:882] Aval Placed/Upgraded PsiIndoctrinator
[25:571] Aval Unlocked TitaniumBulletCasings
[25:635] Aval Unlocked BioMechanicalRepairDrone
[25:664] Aval Unlocked SpecOpsBioMechanicalRepairDrone
[26:756] Aval Unlocked FragGrenade
[26:772] Aval Unlocked SpecOpsFragGrenade
[28:544] Aval Unlocked CombatShield
[00:588] Frosky Unlocked AssaultRifle
[00:667] Frosky Placed/Upgraded MiningDroid
[00:814] Frosky Unlocked AdvancedDroidEngines
[05:717] Frosky Bought ShieldSuit
[05:717] Frosky Bought CombatSuit
[05:717] Frosky Bought HazmatSuit
[05:717] Frosky Bought CombatSuit
[07:452] Frosky Unlocked TurboDroidEngines
[11:707] Frosky Unlocked SpecOpsAssaultRifle
[11:840] Frosky Bought CombatSuit
[11:992] Frosky Unlocked CombatSuit
[12:123] Frosky Unlocked AdvancedCombatSuit
[15:407] Frosky Unlocked Stimpack
[16:634] Frosky Unlocked TitaniumBulletCasings
[18:430] Frosky Unlocked AutoTurret
[24:076] Frosky Unlocked Teleporter
[27:974] Frosky Placed/Upgraded AutoTurret
[00:588] Kaedin Unlocked AssaultRifle
[01:705] Kaedin Unlocked ArcWelder
[02:088] Kaedin Placed/Upgraded MiningDroid
[03:585] Kaedin Unlocked AdvancedDroidEngines
[05:477] Kaedin Unlocked TurboDroidEngines
[07:072] Kaedin Unlocked BioMechanicalRepairDrone
[07:092] Kaedin Unlocked CombatAccelerationDrone
[07:112] Kaedin Placed/Upgraded HealingDrone
[07:957] Kaedin Unlocked Stimpack
[08:491] Kaedin Unlocked AutoTurret
[11:993] Kaedin Bought ShieldSuit
[11:993] Kaedin Bought CombatSuit
[11:993] Kaedin Bought HazmatSuit
[11:993] Kaedin Bought CombatSuit
[12:124] Kaedin Bought CombatSuit
[13:657] Kaedin Placed/Upgraded MiningDroid
[14:588] Kaedin Placed/Upgraded HealingDrone
[14:742] Kaedin Placed/Upgraded HealingDrone
[15:173] Kaedin Placed/Upgraded HealingDrone
[15:308] Kaedin Placed/Upgraded HealingDrone
[15:537] Kaedin Unlocked QuantumBackpack
[16:247] Kaedin Unlocked MedicShield
[16:355] Kaedin Unlocked FlashBang
[16:860] Kaedin Unlocked HeavyTurret
[17:093] Kaedin Placed/Upgraded AutoTurret
[17:761] Kaedin Placed/Upgraded AutoTurret
[18:406] Kaedin Placed/Upgraded AutoTurret
[18:863] Kaedin Placed/Upgraded AutoTurret
[19:012] Kaedin Placed/Upgraded AutoTurret
[19:573] Kaedin Placed/Upgraded AutoTurret
[21:678] Kaedin Unlocked PsiDisrupter
[22:131] Kaedin Placed/Upgraded AutoTurret
[22:330] Kaedin Placed/Upgraded AutoTurret
[22:579] Kaedin Placed/Upgraded AutoTurret
[22:800] Kaedin Placed/Upgraded AutoTurret
[23:213] Kaedin Placed/Upgraded AutoTurret
[23:385] Kaedin Placed/Upgraded AutoTurret
[23:706] Kaedin Placed/Upgraded AutoTurret
