Date: 2021.08.18  06:42:04

ID : 0 PlayerName: Kaedin Race: Terran
ID : 1 PlayerName: Gafe Race: Zerg
ID : 2 PlayerName: Grimzor Race: Terran
ID : 3 PlayerName: schmidty Race: Terran
ID : 4 PlayerName: PeterParkerP Race: Terran
ID : 5 PlayerName: FireFurry Race: Terran
ID : 6 PlayerName: Frosky Race: Terran
ID : 7 PlayerName: Security Race: 
Gafe  Loss
Public Lobby

Game Length:[25:086]
Players ammount: 7
Marine rank avg: 0
GrandMaster ammount: 0

Kaedin First Gun ArcWelder
PeterParkerP First Gun HellfireRocketLauncher
FireFurry First Gun SpecOpsAssaultRifle
Frosky First Gun Flamethrower
Grimzor First Gun HellfireRocketLauncher
schmidty First Gun SpecOpsAssaultRifle

PURCHASES: 
[00:588] Kaedin Unlocked AssaultRifle
[00:772] Kaedin Unlocked ArcWelder
[01:045] Kaedin Placed MiningDroid
[02:091] Kaedin Unlocked AdvancedDroidEngines
[03:946] Kaedin Placed MiningDroid
[04:725] Kaedin Unlocked TurboDroidEngines
[05:861] Kaedin Unlocked BioMechanicalRepairDrone
[05:883] Kaedin Unlocked CombatAccelerationDrone
[06:018] Kaedin Placed HealingDrone
[07:359] Kaedin Placed HealingDrone
[07:485] Kaedin Placed HealingDrone
[08:397] Kaedin Unlocked AutoTurret
[08:446] Kaedin Unlocked QuantumBackpack
[08:622] Kaedin Placed AutoTurret
[08:795] Kaedin Placed HealingDrone
[09:092] Kaedin Placed AutoTurret
[09:546] Kaedin Unlocked Stimpack
[10:466] Kaedin Unlocked MotionSensor
[10:682] Kaedin Unlocked PsiDisrupter
[11:031] Kaedin Placed SensorTower
[11:316] Kaedin Placed SensorTower
[11:733] Kaedin Placed PsiIndoctrinator
[12:182] Kaedin Unlocked MedicShield
[13:017] Kaedin Placed PsiIndoctrinator
[13:270] Kaedin Unlocked PsiDepressor
[14:247] Kaedin Unlocked FlameTurret
[15:930] Kaedin Unlocked SpecOpsTurret
[16:022] Kaedin Unlocked EnergySuit
[16:023] Kaedin Unlocked EnergySuit
[16:301] Kaedin Unlocked AdvancedEnergySuit
[16:302] Kaedin Unlocked EnergySuit
[16:302] Kaedin Unlocked AdvancedEnergySuit
[17:191] Kaedin Unlocked SpecOpsBioMechanicalRepairDrone
[18:492] Kaedin Placed AutoTurret
[18:654] Kaedin Placed AutoTurret
[18:869] Kaedin Placed HealingDrone
[19:091] Kaedin Unlocked FlashBang
[19:102] Kaedin Unlocked SpecOpsFlashbang
[19:831] Kaedin Placed AutoTurret
[20:094] Kaedin Placed AutoTurret
[20:263] Kaedin Placed AutoTurret
[20:612] Kaedin Placed HealingDrone
[21:049] Kaedin Placed AutoTurret
[21:892] Kaedin Placed AutoTurret
[24:558] Kaedin Placed AutoTurret
[24:694] Kaedin Placed AutoTurret
[24:826] Kaedin Placed AutoTurret
[24:980] Kaedin Placed AutoTurret
[00:552] Gafe Bought PlayerNumber
[00:676] Gafe Placed/Upgraded PrimalSunkenColony
[00:677] Gafe Bought SunkenColony
[00:772] Gafe Bought StrainDamage
[02:457] Gafe Bought SunkenColony
[03:558] Gafe Spawned MassiveCocoon
[03:929] Gafe Bought StrainVolatile
[04:998] Gafe Spawned Anubalisk
[06:946] Gafe Bought PureStrainVolatile
[07:483] Gafe Bought PureStrainDamage
[09:058] Gafe Bought BuildExtractorScienceLabs
[09:058] Gafe Placed/Upgraded AutomatedExtractor
[09:568] Gafe Placed/Upgraded PrimalSunkenColony
[09:569] Gafe Bought SunkenColony
[10:078] Gafe Placed/Upgraded Virophage
[11:181] Gafe Bought UnlockDropPods
[11:823] Gafe Bought EvolveDropPods
[13:233] Gafe Bought AdvancedInfestationContainment
[14:393] Gafe Spawned MassiveCocoon
[16:023] Gafe Bought ShieldSuit
[16:023] Gafe Bought CombatSuit
[16:023] Gafe Bought HazmatSuit
[16:308] Gafe Bought BuildExtractorManufacturingSector
