Analyzed: Oh No It's Zombies Arctic Updated (80)

ID : 0 PlayerName: WorldsPlague Race: Terran
ID : 1 PlayerName: chickenparts Race: Terran
ID : 2 PlayerName: RammusSaidOK Race: Terran
ID : 3 PlayerName: deathbydawn Race: Zerg
ID : 4 PlayerName: JMM Race: Terran
ID : 5 PlayerName: Moscowabunga Race: Terran
ID : 6 PlayerName: Frosky Race: Terran
ID : 7 PlayerName: Security Race: Terran Tychus
deathbydawn Zombie Loss
Public Lobby

Game Length:[37:254]
Players ammount: 8
Marine rank avg: 14
GrandMaster ammount: 3
PURCHASES: 
[00:588] WorldsPlague Unlocked AssaultRifle
[00:675] WorldsPlague Placed/Upgraded MiningDroid
[02:339] WorldsPlague Unlocked AutoTurret
[02:407] WorldsPlague Placed/Upgraded AutoTurret
[02:603] WorldsPlague Placed/Upgraded AutoTurret
[03:589] WorldsPlague Placed/Upgraded AutoTurret
[05:639] WorldsPlague Unlocked AdvancedDroidEngines
[06:437] WorldsPlague Placed/Upgraded AutoTurret
[06:674] WorldsPlague Placed/Upgraded AutoTurret
[06:960] WorldsPlague Placed/Upgraded AutoTurret
[07:928] WorldsPlague Placed/Upgraded AutoTurret
[08:154] WorldsPlague Placed/Upgraded AutoTurret
[08:384] WorldsPlague Placed/Upgraded AutoTurret
[09:740] WorldsPlague Unlocked BioMechanicalRepairDrone
[14:436] WorldsPlague Unlocked SpecOpsTurret
[14:443] WorldsPlague Unlocked FlameTurret
[14:696] WorldsPlague Placed/Upgraded AutoTurret
[14:893] WorldsPlague Placed/Upgraded AutoTurret
[16:926] WorldsPlague Placed/Upgraded AutoTurret
[17:716] WorldsPlague Placed/Upgraded AutoTurret
[19:788] WorldsPlague Unlocked HellfireRocketLauncher
[19:814] WorldsPlague Unlocked SpecOpsHellfireRocketLauncher
[21:691] WorldsPlague Placed/Upgraded HealingDrone
[21:964] WorldsPlague Unlocked HeavyTurret
[22:163] WorldsPlague Placed/Upgraded AutoTurret
[22:821] WorldsPlague Placed/Upgraded AutoTurret
[23:254] WorldsPlague Placed/Upgraded AutoTurret
[28:609] WorldsPlague Placed/Upgraded AutoTurret
[28:863] WorldsPlague Placed/Upgraded AutoTurret
[29:163] WorldsPlague Placed/Upgraded AutoTurret
[29:422] WorldsPlague Unlocked SpecOpsBioMechanicalRepairDrone
