Analyzed: Oh No It's Zombies Arctic Map (145)

ID : 0 PlayerName: Frosky Race: Terran
ID : 1 PlayerName: Pandameme Race: Terran
ID : 2 PlayerName: Ascherit Race: Terran
ID : 3 PlayerName: csiz Race: Zerg
ID : 4 PlayerName: SkyJio Race: Terran
ID : 5 PlayerName: ReturnOffer Race: Terran
ID : 6 PlayerName: Happyfeet Race: Terran
ID : 7 PlayerName: Security Race: Infested Terran
csiz Zombie Win
Private Lobby

Game Length:[40:590]
Players ammount: 8
[22:713] Pandameme Placed/Upgraded HealingDrone
[22:978] Pandameme Placed/Upgraded HealingDrone
[23:929] Pandameme Placed/Upgraded HealingDrone
[25:144] Pandameme Unlocked MiningCharge
[25:157] Pandameme Unlocked AdvancedMiningCharge
[25:334] Pandameme Placed/Upgraded HealingDrone
[25:988] Pandameme Placed/Upgraded NukePack
[26:042] Pandameme Placed/Upgraded HealingDrone
[26:580] Pandameme Placed/Upgraded HealingDrone
[30:645] Pandameme Unlocked EnergyPack
[30:838] Pandameme Placed/Upgraded HealingDrone
[31:155] Pandameme Placed/Upgraded HealingDrone
[31:354] Pandameme Unlocked CryoFreeze
[31:898] Pandameme Placed/Upgraded HealingDrone
[32:879] Pandameme Placed/Upgraded HealingDrone
[35:201] Pandameme Placed/Upgraded HealingDrone
[00:572] Ascherit Unlocked AssaultRifle
[00:833] Ascherit Placed MiningDroid
[01:053] Ascherit Unlocked AdvancedDroidEngines
[03:473] Ascherit Unlocked SpecOpsAssaultRifle
[05:202] Ascherit Unlocked FragGrenade
[06:984] Ascherit Unlocked AutoTargetingSystem
[07:492] Ascherit Unlocked BioMechanicalRepairDrone
[07:896] Ascherit Placed HealingDrone
[08:167] Ascherit Placed HealingDrone
[08:500] Ascherit Placed HealingDrone
[09:363] Ascherit Unlocked ExplorationDroid
[09:383] Ascherit Placed ExplorationDroid
[09:570] Ascherit Placed ExplorationDroid
[09:588] Ascherit Placed ExplorationDroid
[10:538] Ascherit Placed MiningDroid
[10:854] Ascherit Bought ShieldSuit
[10:854] Ascherit Bought CombatSuit
[10:854] Ascherit Bought HazmatSuit
[10:854] Ascherit Bought HazmatSuit
[10:860] Ascherit Bought HazmatSuit
[12:621] Ascherit Unlocked OverloadWeapon
[13:661] Ascherit Unlocked HazmatSuit
[14:809] Ascherit Unlocked AdvancedHazmatSuit
[15:823] Ascherit Placed HealingDrone
[16:690] Ascherit Unlocked EnergyPack
[16:736] Ascherit Unlocked MedicShield
[18:263] Ascherit Placed HealingDrone
[19:704] Ascherit Unlocked PowerConverter
[20:754] Ascherit Unlocked PsiDisrupter
[21:742] Ascherit Placed PsiIndoctrinator
[23:192] Ascherit Placed HealingDrone
[23:691] Ascherit Placed PsiIndoctrinator
[24:661] Ascherit Placed HealingDrone
[27:974] Ascherit Placed PsiIndoctrinator
[28:750] Ascherit Unlocked SpecOpsPsiDisruptor
[30:408] Ascherit Unlocked SpecOpsPowerConverter
[00:568] csiz Bought PlayerNumber
[00:962] csiz Spawned MassiveCocoon
[02:402] csiz Spawned InfestedAbomination
[04:486] csiz Bought SunkenColony
[04:486] csiz Placed/Upgraded PrimalSunkenColony
[05:225] csiz Bought SunkenColony
[07:513] csiz Spawned MassiveCocoon
[08:593] csiz Spawned Underseer
[08:683] csiz Bought UnlockDropPods
[09:479] csiz Spawned MassiveCocoon
[10:559] csiz Spawned Underseer
[10:739] csiz Bought VirulentCreep
[10:739] csiz Bought VirulentCreep
[11:213] csiz Spawned MassiveCocoon
[11:627] csiz Bought BuildExtractorScienceLabs
[11:627] csiz Placed/Upgraded AutomatedExtractor
[12:193] csiz Placed/Upgraded Virophage
[12:293] csiz Spawned Underseer
[13:079] csiz Bought AdvancedPowerInfestation
[13:662] csiz Bought ShieldSuit
[13:662] csiz Bought CombatSuit
[13:662] csiz Bought HazmatSuit
[13:662] csiz Bought HazmatSuit
[13:664] csiz Placed/Upgraded PrimalSunkenColony
[13:665] csiz Bought SunkenColony
[14:110] csiz Spawned MassiveCocoon
[14:677] csiz Bought SunkenColony
[14:810] csiz Bought HazmatSuit
[14:992] csiz Bought AdvancedInfestationContainment
[15:190] csiz Spawned Underseer
[15:699] csiz Bought SpawnNydusWorm
[17:210] csiz Placed/Upgraded LocustNest
[17:483] csiz Placed/Upgraded Virophage
[17:834] csiz Placed/Upgraded NydusCanalCreeper
[18:074] csiz Bought SunkenColony
[18:074] csiz Placed/Upgraded PrimalSunkenColony
[18:476] csiz Placed/Upgraded NydusCanalCreeper
[19:317] csiz Bought StrainHealth
[19:322] csiz Bought PureStrainHealth
[19:328] csiz Bought TankStrain
[19:886] csiz Placed/Upgraded NydusCanalCreeper
[20:348] csiz Bought SunkenColony
[20:718] csiz Placed/Upgraded PrimalSunkenColony
[20:719] csiz Bought SunkenColony
[20:744] csiz Bought ConstructiveCreep
[20:959] csiz Placed/Upgraded LocustNest
[21:211] csiz Bought SunkenColony
[21:423] csiz Placed/Upgraded NydusCanalCreeper
[21:717] csiz Placed/Upgraded PrimalSunkenColony
[21:718] csiz Bought SunkenColony
[22:202] csiz Placed/Upgraded GreaterNydusWorm
[22:230] csiz Bought StrainVolatile
[22:344] csiz Bought EvolveDropPods
[22:456] csiz Placed/Upgraded PrimalSunkenColony
[22:457] csiz Bought SunkenColony
[22:859] csiz Placed/Upgraded NydusCanalCreeper
[22:970] csiz Bought SunkenColony
[23:152] csiz Bought SunkenColony
[23:728] csiz Bought EvolveDropPods
[23:991] csiz Placed/Upgraded PrimalSunkenColony
[23:992] csiz Bought SunkenColony
[24:064] csiz Bought SunkenColony
[24:107] csiz Bought EvolveDropPods
[24:110] csiz Bought EvolveDropPods
[24:185] csiz Placed/Upgraded LocustNest
[24:460] csiz Placed/Upgraded LocustNest
[24:719] csiz Bought SiphonFuel
[25:084] csiz Placed/Upgraded Virophage
[25:442] csiz Placed/Upgraded NydusCanalCreeper
[26:098] csiz Placed/Upgraded LesserNydusWorm
[26:099] csiz Bought GreaterNydus
[26:375] csiz Bought SunkenColony
[26:375] csiz Placed/Upgraded PrimalSunkenColony
[26:572] csiz Placed/Upgraded PrimalSunkenColony
[26:573] csiz Bought SunkenColony
[27:309] csiz Placed/Upgraded PrimalSunkenColony
[27:310] csiz Bought SunkenColony
[27:411] csiz Bought SunkenColony
[27:701] csiz Bought SiphonFuel
[27:788] csiz Placed/Upgraded PrimalSunkenColony
[27:789] csiz Bought SunkenColony
[28:191] csiz Bought SunkenColony
[28:291] csiz Placed/Upgraded LesserNydusWorm
[28:292] csiz Bought GreaterNydus
[28:451] csiz Placed/Upgraded NydusCanalCreeper
[28:785] csiz Bought BuildExtractorProcessingFacilities
[28:785] csiz Placed/Upgraded AutomatedExtractor
[28:850] csiz Placed/Upgraded NydusCanalCreeper
[29:370] csiz Placed/Upgraded PrimalSunkenColony
[29:371] csiz Bought SunkenColony
[29:386] csiz Bought SunkenColony
[29:657] csiz Bought SunkenColony
[29:731] csiz Bought SunkenColony
[29:792] csiz Placed/Upgraded GreaterNydusWorm
[30:177] csiz Bought PureStrainVolatile
[30:599] csiz Bought SiphonFuel
[30:727] csiz Bought GreaterNydus
[31:617] csiz Placed/Upgraded PrimalSunkenColony
[31:618] csiz Bought SunkenColony
[32:653] csiz Placed/Upgraded Virophage
[33:021] csiz Placed/Upgraded LesserNydusWorm
[33:022] csiz Bought GreaterNydus
[33:183] csiz Spawned MassiveCocoon
[33:205] csiz Spawned MassiveCocoon
[33:349] csiz Spawned MassiveCocoon
[33:460] csiz Placed/Upgraded NydusCanalCreeper
[33:547] csiz Bought SiphonFuel
[33:871] csiz Bought AdvancedInfestationGateControl
[34:205] csiz Placed/Upgraded NydusCanalCreeper
[34:429] csiz Spawned Underseer
[34:623] csiz Spawned InfestedAbomination
[34:645] csiz Spawned Anubalisk
[34:839] csiz Placed/Upgraded PrimalSunkenColony
[34:840] csiz Bought SunkenColony
[34:898] csiz Bought DropshipsFueled
[35:084] csiz Bought SweepingInfestation
[35:084] csiz Bought UltimateInfestationResearched
[35:207] csiz Bought SunkenColony
[35:207] csiz Placed/Upgraded PrimalSunkenColony
[35:454] csiz Bought SunkenColony
[36:571] csiz Bought KaboomerStrain
[36:679] csiz Bought EvolveDropPods
[36:691] csiz Bought EvolveDropPods
[37:156] csiz Bought SunkenColony
[37:199] csiz Bought GreaterNydus
[37:208] csiz Placed/Upgraded LesserNydusWorm
[37:209] csiz Bought GreaterNydus
[37:368] csiz Bought SunkenColony
[37:368] csiz Placed/Upgraded PrimalSunkenColony
[37:538] csiz Placed/Upgraded GreaterNydusWorm
[37:622] csiz Placed/Upgraded LesserNydusWorm
[37:623] csiz Bought GreaterNydus
[38:715] csiz Placed/Upgraded NydusCanalCreeper
[40:205] csiz Bought SunkenColony
[00:572] SkyJio Unlocked AssaultRifle
[00:654] SkyJio Placed/Upgraded MiningDroid
[00:719] SkyJio Unlocked AdvancedDroidEngines
[02:258] SkyJio Unlocked FragGrenade
[02:262] SkyJio Unlocked SpecOpsFragGrenade
[04:476] SkyJio Unlocked Stimpack
[05:800] SkyJio Unlocked EnergySuit
[05:801] SkyJio Unlocked EnergySuit
[07:574] SkyJio Unlocked ExplorationDroid
[07:614] SkyJio Placed/Upgraded ExplorationDroid
[07:623] SkyJio Placed/Upgraded ExplorationDroid
[07:821] SkyJio Placed/Upgraded ExplorationDroid
[08:266] SkyJio Unlocked AdvancedEnergySuit
[08:267] SkyJio Unlocked EnergySuit
[08:267] SkyJio Unlocked AdvancedEnergySuit
[09:958] SkyJio Unlocked BeamRifle
[12:042] SkyJio Unlocked SpecOpsPlasmaRifle
[14:548] SkyJio Unlocked MiningCharge
[16:673] SkyJio Unlocked LongRangeScope
[17:172] SkyJio Placed/Upgraded MiningDroid
[19:908] SkyJio Placed/Upgraded NukePack
[20:679] SkyJio Placed/Upgraded NukePack
[22:225] SkyJio Placed/Upgraded NukePack
[24:721] SkyJio Placed/Upgraded MiningDroid
[24:842] SkyJio Unlocked PowerConverter
[25:450] SkyJio Placed/Upgraded NukePack
[27:143] SkyJio Placed/Upgraded NukePack
[28:775] SkyJio Placed/Upgraded NukePack
[28:835] SkyJio Unlocked SpecOpsPowerConverter
[30:511] SkyJio Placed/Upgraded NukePack
[36:042] SkyJio Placed/Upgraded NukePack
[36:518] SkyJio Placed/Upgraded NukePack
[00:572] ReturnOffer Unlocked AssaultRifle
[00:651] ReturnOffer Placed/Upgraded MiningDroid
[00:705] ReturnOffer Unlocked BeamRifle
[03:388] ReturnOffer Unlocked Stimpack
[05:801] ReturnOffer Bought ShieldSuit
[05:801] ReturnOffer Bought CombatSuit
[05:801] ReturnOffer Bought HazmatSuit
[07:049] ReturnOffer Unlocked SuperStimpack
[07:465] ReturnOffer Unlocked SpecOpsPlasmaRifle
[10:254] ReturnOffer Unlocked LongRangeScope
[12:153] ReturnOffer Unlocked HazmatSuit
[13:945] ReturnOffer Unlocked AdvancedHazmatSuit
[16:843] ReturnOffer Unlocked MiningCharge
[16:893] ReturnOffer Placed/Upgraded NukePack
[29:458] ReturnOffer Placed/Upgraded NukePack
[33:166] ReturnOffer Placed/Upgraded NukePack
[35:980] ReturnOffer Placed/Upgraded NukePack
[00:572] Happyfeet Unlocked AssaultRifle
[01:602] Happyfeet Unlocked SpecOpsAssaultRifle
[12:154] Happyfeet Bought ShieldSuit
[12:154] Happyfeet Bought CombatSuit
[12:154] Happyfeet Bought HazmatSuit
[12:154] Happyfeet Bought HazmatSuit
[13:948] Happyfeet Bought HazmatSuit
[16:621] Happyfeet Unlocked TitaniumBulletCasings
[16:880] Happyfeet Unlocked CombatSuit
[19:625] Happyfeet Unlocked Stimpack
[20:217] Happyfeet Unlocked HazmatSuit
[24:541] Happyfeet Unlocked AdvancedHazmatSuit
[24:673] Happyfeet Unlocked MedicShield
[30:645] Happyfeet Unlocked SuperStimpack
[30:673] Happyfeet Unlocked SpecOpsSuperStimpack
[31:155] Happyfeet Unlocked BioMechanicalRepairDrone
[31:174] Happyfeet Unlocked SpecOpsBioMechanicalRepairDrone
[16:881] Security Bought ShieldSuit
[16:881] Security Bought CombatSuit
[16:881] Security Bought HazmatSuit
[16:881] Security Bought CombatSuit
[20:218] Security Bought ShieldSuit
[20:218] Security Bought CombatSuit
[20:218] Security Bought HazmatSuit
[20:218] Security Bought HazmatSuit
[24:542] Security Bought HazmatSuit
csiz First Alpha InfestedAbomination |  Win

csiz Placed 3 Greaters.
--------------------------------
