Analyzed: Oh No It's Zombies Arctic Updated (389)

ID : 0 PlayerName: Salem Race: Zerg
ID : 1 PlayerName: Ahanax Race: Terran
ID : 2 PlayerName: Tin Race: Terran
ID : 3 PlayerName: Frosky Race: Terran
ID : 4 PlayerName: RyK Race: Terran
ID : 5 PlayerName: ironstone Race: Terran
ID : 6 PlayerName: MarFly Race: Terran
ID : 7 PlayerName: Security Race: 
Salem Zombie Loss
Private Lobby

Game Length:[35:161]
Players ammount: 8
Marine rank avg: 16,5
GrandMaster ammount: 6
PURCHASES: 
[00:753] Salem Spawned MassiveCocoon
[00:883] Salem Bought SunkenColony
[00:883] Salem Placed/Upgraded PrimalSunkenColony
[01:855] Salem Placed/Upgraded PrimalSunkenColony
[01:856] Salem Bought SunkenColony
[02:193] Salem Spawned Hunter
[02:983] Salem Bought SunkenColony
[03:365] Salem Bought SunkenColony
[04:023] Salem Spawned MassiveCocoon
[05:463] Salem Spawned Anubalisk
[05:957] Salem Bought UnlockDropPods
[05:961] Salem Bought EvolveDropPods
[05:966] Salem Bought EvolveDropPods
[06:219] Salem Bought EvolveDropPods
[06:957] Salem Bought EvolveDropPods
[06:965] Salem Bought EvolveDropPods
[08:115] Salem Bought EvolveDropPods
[08:868] Salem Placed/Upgraded PrimalSunkenColony
[08:869] Salem Bought SunkenColony
[10:126] Salem Bought StrainSpeed
[10:845] Salem Spawned MassiveCocoon
[10:900] Salem Bought SunkenColony
[11:505] Salem Bought PureStrainSpeed
[12:285] Salem Spawned Hunter
[13:441] Salem Bought StrainVolatile
[17:126] Salem Bought AdvancedInfestationContainment
[18:819] Salem Spawned MassiveCocoon
[19:012] Salem Placed/Upgraded NydusCanalCreeper
[19:899] Salem Spawned Underseer
[22:184] Salem Bought SpawnNydusWorm
[22:928] Salem Placed/Upgraded Virophage
[23:426] Salem Spawned MassiveCocoon
[24:451] Salem Placed/Upgraded NydusCanalCreeper
[24:506] Salem Spawned Underseer
[25:548] Salem Bought DropshipsFueled
[25:939] Salem Bought UltimateInfestationResearched
[26:108] Salem Bought GreaterNydus
[26:468] Salem Bought StrainVolatile
[26:472] Salem Bought StrainVolatile
[27:070] Salem Placed/Upgraded GreaterNydusWorm
[28:037] Salem Placed/Upgraded NydusCanalCreeper
[28:078] Salem Bought StrainSpeed
[30:329] Salem Bought GreaterNydus
[30:412] Salem Bought GreaterNydus
[30:494] Salem Placed/Upgraded NydusCanalCreeper
[30:572] Salem Bought PureStrainSpeed
[30:586] Salem Bought HunterlingStrain
[30:600] Salem Bought HunterlingStrain
[31:401] Salem Placed/Upgraded NydusCanalCreeper
[31:723] Salem Bought GreaterNydus
[32:274] Salem Bought CreepSpeed
[32:909] Salem Bought GreaterNydus
[33:697] Salem Bought GreaterNydus
[00:588] Ahanax Unlocked AssaultRifle
[00:728] Ahanax Unlocked AdvancedDroidEngines
[00:843] Ahanax Placed/Upgraded MiningDroid
[02:709] Ahanax Unlocked HellfireRocketLauncher
[05:035] Ahanax Unlocked SpecOpsHellfireRocketLauncher
[06:598] Ahanax Placed/Upgraded MiningDroid
[08:045] Ahanax Unlocked Stimpack
[10:729] Ahanax Unlocked BioMechanicalRepairDrone
[10:935] Ahanax Unlocked SuperStimpack
[11:901] Ahanax Placed/Upgraded HealingDrone
[14:014] Ahanax Unlocked CombatShield
[14:027] Ahanax Unlocked EnergyPack
[14:365] Ahanax Placed/Upgraded HealingDrone
[14:729] Ahanax Placed/Upgraded HealingDrone
[15:216] Ahanax Unlocked ExplorationDroid
