Analyzed: Oh No It's Zombies Arctic Map (89)

ID : 0 PlayerName: Frosky Race: Terran
ID : 1 PlayerName: Dino Race: Terran
ID : 2 PlayerName: LouDawg Race: Terran
ID : 3 PlayerName: Bman Race: Zerg
ID : 4 PlayerName: Auronite Race: Terran
ID : 5 PlayerName: KampfKekz Race: Terran
ID : 6 PlayerName: tugak Race: Terran
ID : 7 PlayerName: Security Race: Terran
Bman Zombie Win
Public Lobby

Game Length:[40:080]
Players ammount: 8
Marine rank avg: 8,666666666666666
GrandMaster ammount: 1
PURCHASES: 
[00:572] Frosky Unlocked AssaultRifle
[00:651] Frosky Placed/Upgraded MiningDroid
[00:719] Frosky Unlocked Shotgun
[03:463] Frosky Unlocked AdvancedDroidEngines
[05:133] Frosky Unlocked SpecOpsShotgun
[06:827] Frosky Unlocked TurboDroidEngines
[09:894] Frosky Placed/Upgraded MiningDroid
[12:287] Frosky Unlocked SuperStimpack
[13:879] Frosky Unlocked ExplorationDroid
[13:974] Frosky Placed/Upgraded ExplorationDroid
[13:985] Frosky Placed/Upgraded ExplorationDroid
[15:986] Frosky Unlocked CombatShield
[15:995] Frosky Unlocked QuantumBackpack
[16:016] Frosky Unlocked OpticalVisor
[17:048] Frosky Unlocked AutoTurret
[17:121] Frosky Placed/Upgraded AutoTurret
[17:668] Frosky Placed/Upgraded AutoTurret
[18:194] Frosky Unlocked HeavyTurret
[18:370] Frosky Placed/Upgraded AutoTurret
[18:543] Frosky Placed/Upgraded AutoTurret
[18:843] Frosky Placed/Upgraded AutoTurret
[19:645] Frosky Placed/Upgraded AutoTurret
[21:522] Frosky Unlocked CombatSuit
[34:320] Frosky Placed/Upgraded AutoTurret
[34:513] Frosky Placed/Upgraded AutoTurret
[35:721] Frosky Placed/Upgraded AutoTurret
[00:572] Dino Unlocked AssaultRifle
[01:613] Dino Unlocked Stimpack
[02:236] Dino Unlocked BioMechanicalRepairDrone
[02:252] Dino Unlocked CombatAccelerationDrone
[03:177] Dino Placed/Upgraded HealingDrone
[03:467] Dino Placed/Upgraded HealingDrone
[03:741] Dino Placed/Upgraded HealingDrone
[04:911] Dino Unlocked CombatSuit
[04:917] Dino Unlocked AdvancedCombatSuit
[09:152] Dino Unlocked FragGrenade
[09:159] Dino Unlocked SpecOpsFragGrenade
[09:268] Dino Unlocked SpecOpsAssaultRifle
[10:382] Dino Unlocked AutoTargetingSystem
[13:981] Dino Unlocked PsiDisrupter
[14:154] Dino Placed/Upgraded PsiIndoctrinator
[16:021] Dino Placed/Upgraded HealingDrone
[16:264] Dino Placed/Upgraded HealingDrone
[17:723] Dino Placed/Upgraded PsiIndoctrinator
[17:946] Dino Placed/Upgraded HealingDrone
[21:348] Dino Placed/Upgraded HealingDrone
[21:523] Dino Bought ShieldSuit
[21:523] Dino Bought CombatSuit
[21:523] Dino Bought HazmatSuit
[21:523] Dino Bought CombatSuit
[21:983] Dino Placed/Upgraded HealingDrone
[22:326] Dino Placed/Upgraded PsiIndoctrinator
[33:973] Dino Unlocked Teleporter
[00:572] LouDawg Unlocked AssaultRifle
[00:651] LouDawg Placed MiningDroid
