Analyzed: Oh No It's Zombies Arctic Map (71)

ID : 0 PlayerName: Frosky Race: Terran
ID : 1 PlayerName: miyaru Race: Terran
ID : 2 PlayerName: Juhani Race: Terran
ID : 3 PlayerName: Zepherd Race: Zerg
ID : 4 PlayerName: dropbear Race: Terran
ID : 5 PlayerName: GianCarlo Race: Terran
ID : 6 PlayerName: Beodz Race: Terran
ID : 7 PlayerName: Security Race: Infested Terran
Zepherd Zombie Win
Public Lobby

Game Length:[36:200]
Players ammount: 8
Marine rank avg: 14,666666666666666
GrandMaster ammount: 2
PURCHASES: 
[00:572] Frosky Unlocked AssaultRifle
[00:657] Frosky Placed/Upgraded MiningDroid
[00:708] Frosky Unlocked IncendiaryGrenade
[02:288] Frosky Unlocked AdvancedDroidEngines
[05:433] Frosky Unlocked Flamethrower
[06:381] Frosky Unlocked TurboDroidEngines
[08:206] Frosky Unlocked SpecOpsFlamethrower
[10:333] Frosky Unlocked ThermiteFilaments
[10:353] Frosky Unlocked BioMechanicalRepairDrone
[11:044] Frosky Placed/Upgraded HealingDrone
[14:361] Frosky Placed/Upgraded MiningDroid
[15:380] Frosky Placed/Upgraded HealingDrone
[16:419] Frosky Unlocked CombatShield
[16:602] Frosky Placed/Upgraded HealingDrone
[17:778] Frosky Unlocked Stimpack
[19:310] Frosky Unlocked HazmatSuit
[20:288] Frosky Placed/Upgraded HealingDrone
[22:488] Frosky Placed/Upgraded HealingDrone
[25:058] Frosky Placed/Upgraded HealingDrone
[25:444] Frosky Placed/Upgraded HealingDrone
[29:008] Frosky Placed/Upgraded HealingDrone
[30:409] Frosky Placed/Upgraded HealingDrone
[30:717] Frosky Placed/Upgraded HealingDrone
[31:348] Frosky Placed/Upgraded HealingDrone
[32:253] Frosky Placed/Upgraded HealingDrone
[33:083] Frosky Placed/Upgraded HealingDrone
[00:572] miyaru Unlocked AssaultRifle
[00:820] miyaru Placed/Upgraded MiningDroid
[02:639] miyaru Unlocked AdvancedDroidEngines
[04:873] miyaru Unlocked Stimpack
[05:013] miyaru Unlocked IncendiaryGrenade
