Analyzed: Oh No It's Zombies Arctic Map (216)

ID : 0 PlayerName: Frosky Race: Terran
ID : 1 PlayerName: Wooky Race: Terran
ID : 2 PlayerName: Katyusha Race: Terran
ID : 3 PlayerName: Bread Race: Terran
ID : 4 PlayerName: csiz Race: Zerg
ID : 5 PlayerName: dreamer Race: Terran
ID : 6 PlayerName: Semicedevine Race: Terran
ID : 7 PlayerName: Security Race: Terran Horner
csiz Zombie Win
Private Lobby

Game Length:[18:607]
Players ammount: 8
Marine rank avg: 17,5
GrandMaster ammount: 4
PURCHASES: 
[00:572] Frosky Unlocked AssaultRifle
[02:182] Frosky Unlocked AdvancedDroidEngines
[02:228] Frosky Placed/Upgraded MiningDroid
[07:253] Frosky Unlocked TurboDroidEngines
[09:471] Frosky Unlocked AutoTurret
[09:485] Frosky Unlocked FlameTurret
[09:710] Frosky Placed/Upgraded AutoTurret
[10:663] Frosky Placed/Upgraded AutoTurret
[14:730] Frosky Placed/Upgraded MiningDroid
[16:759] Frosky Unlocked Flamethrower
[17:605] Frosky Unlocked HeavyTurret
[00:572] Wooky Unlocked AssaultRifle
[01:128] Wooky Placed/Upgraded MiningDroid
[01:301] Wooky Unlocked AdvancedDroidEngines
[01:341] Wooky Unlocked FragGrenade
[07:270] Wooky Unlocked SpecOpsAssaultRifle
[07:285] Wooky Unlocked AutoTargetingSystem
[10:624] Wooky Unlocked Shieldsiotunlocked
[10:659] Wooky Unlocked Stimpack
[12:231] Wooky Unlocked MiningCharge
[12:259] Wooky Unlocked SpecOpsFragGrenade
[13:084] Wooky Placed/Upgraded NukePack
[13:612] Wooky Placed/Upgraded NukePack
[00:572] Katyusha Unlocked AssaultRifle
[00:651] Katyusha Placed/Upgraded MiningDroid
[00:716] Katyusha Unlocked IncendiaryGrenade
[04:888] Katyusha Unlocked SpecOpsAssaultRifle
[04:918] Katyusha Unlocked AutoTargetingSystem
[06:388] Katyusha Unlocked OverloadWeapon
[09:927] Katyusha Unlocked AdvancedDroidEngines
[10:625] Katyusha Bought ShieldSuit
[10:625] Katyusha Bought CombatSuit
[10:625] Katyusha Bought HazmatSuit
[10:625] Katyusha Bought ShieldSuit
[10:952] Katyusha Unlocked BioMechanicalRepairDrone
[11:019] Katyusha Placed/Upgraded HealingDrone
[11:024] Katyusha Unlocked ExplorationDroid
[12:605] Katyusha Unlocked PowerConverter
