Analyzed: Oh No It's Zombies Arctic Map (21)

ID : 0 PlayerName: Partisan Race: Zerg
ID : 1 PlayerName: justdoit Race: Terran
ID : 2 PlayerName: Ascherit Race: Terran
ID : 3 PlayerName: Frosky Race: Terran
ID : 4 PlayerName: ArgosHoe Race: Terran
ID : 5 PlayerName: Salem Race: Terran
ID : 6 PlayerName: Dorvon Race: Terran
ID : 7 PlayerName: Security Race: MechaZerg
Partisan Zombie Loss
Private Lobby

Game Length:[33:837]
Players ammount: 8
Marine rank avg: 5,333333333333333
GrandMaster ammount: 4
PURCHASES: 
[01:044] Partisan Spawned MassiveCocoon
[01:891] Partisan Placed/Upgraded PrimalSunkenColony
[01:892] Partisan Bought SunkenColony
[02:484] Partisan Spawned Hunter
[02:627] Partisan Placed/Upgraded ToxicNest
[02:672] Partisan Placed/Upgraded ToxicNest
[02:696] Partisan Placed/Upgraded ToxicNest
[02:802] Partisan Bought SunkenColony
[02:913] Partisan Placed/Upgraded PrimalSunkenColony
[02:914] Partisan Bought SunkenColony
[03:420] Partisan Placed/Upgraded ToxicNest
[03:876] Partisan Placed/Upgraded ToxicNest
[04:408] Partisan Bought SunkenColony
[05:095] Partisan Bought CreepSpeed
[06:385] Partisan Spawned MassiveCocoon
[07:113] Partisan Bought StrainHealth
[07:825] Partisan Spawned Hunter
[08:105] Partisan Placed/Upgraded ToxicNest
[08:641] Partisan Placed/Upgraded ToxicNest
[08:829] Partisan Bought PureStrainHealth
[10:706] Partisan Bought TankStrain
[11:807] Partisan Bought StrainSpeed
[12:312] Partisan Bought PureStrainSpeed
[13:510] Partisan Bought HunterlingStrain
[15:997] Partisan Spawned MassiveCocoon
[17:437] Partisan Spawned Anubalisk
[18:441] Partisan Bought BuildExtractorScienceLabs
[18:441] Partisan Placed/Upgraded AutomatedExtractor
[21:112] Partisan Bought StrainVolatile
[21:178] Partisan Bought PureStrainVolatile
[22:675] Partisan Bought KaboomerStrain
[24:254] Partisan Bought DropshipsFueled
[24:596] Partisan Bought UltimateInfestationResearched
[24:753] Partisan Bought StrainVolatile
[24:775] Partisan Bought PureStrainVolatile
[28:011] Partisan Bought SpawnNydusWorm
[30:071] Partisan Placed/Upgraded GreaterNydusWorm
[30:420] Partisan Bought UnlockDropPods
[30:423] Partisan Bought EvolveDropPods
[30:426] Partisan Bought EvolveDropPods
[30:429] Partisan Bought EvolveDropPods
[30:432] Partisan Bought EvolveDropPods
[00:572] Ascherit Unlocked AssaultRifle
[00:741] Ascherit Placed/Upgraded MiningDroid
[00:767] Ascherit Unlocked AdvancedDroidEngines
[02:932] Ascherit Unlocked Flamethrower
[04:362] Ascherit Unlocked SpecOpsFlamethrower
[04:414] Ascherit Unlocked Teleporter
[05:246] Ascherit Unlocked BioMechanicalRepairDrone
[05:748] Ascherit Placed/Upgraded HealingDrone
[07:051] Ascherit Unlocked MotionSensor
[07:421] Ascherit Placed/Upgraded SensorTower
[08:022] Ascherit Placed/Upgraded HealingDrone
[08:667] Ascherit Placed/Upgraded HealingDrone
[10:343] Ascherit Unlocked TurboDroidEngines
[10:456] Ascherit Unlocked ThermiteFilaments
[11:102] Ascherit Unlocked CombatShield
[11:963] Ascherit Unlocked Stimpack
[12:923] Ascherit Placed/Upgraded SensorTower
[13:113] Ascherit Unlocked Shieldsiotunlocked
[13:114] Ascherit Unlocked ShieldSuit
[13:114] Ascherit Unlocked AdvancedShieldSuit
[13:114] Ascherit Unlocked CombatSuit
[13:114] Ascherit Unlocked AdvancedCombatSuit
[13:114] Ascherit Unlocked HazmatSuit
[13:114] Ascherit Unlocked AdvancedHazmatSuit
[13:114] Ascherit Unlocked ShieldSuit
[13:864] Ascherit Placed/Upgraded HealingDrone
[14:416] Ascherit Placed/Upgraded HealingDrone
[16:025] Ascherit Unlocked PsiDisrupter
[16:151] Ascherit Placed/Upgraded PsiIndoctrinator
[16:254] Ascherit Unlocked AdvancedMotionSensor
[16:265] Ascherit Unlocked MiningCharge
[16:339] Ascherit Placed/Upgraded PsiIndoctrinator
[17:274] Ascherit Unlocked PsiDepressor
[17:351] Ascherit Placed/Upgraded NukePack
[17:463] Ascherit Unlocked AdvancedMiningCharge
[19:664] Ascherit Unlocked SpecOpsTeleporter
[19:873] Ascherit Unlocked AdvancedShieldSuit
[19:874] Ascherit Unlocked ShieldSuit
[19:874] Ascherit Unlocked AdvancedShieldSuit
[20:930] Ascherit Placed/Upgraded NukePack
[21:105] Ascherit Unlocked FlashBang
[21:896] Ascherit Placed/Upgraded HealingDrone
[22:595] Ascherit Placed/Upgraded NukePack
[22:832] Ascherit Placed/Upgraded HealingDrone
[23:047] Ascherit Placed/Upgraded HealingDrone
[23:097] Ascherit Unlocked HazmatSuit
[23:098] Ascherit Unlocked ShieldSuit
[23:098] Ascherit Unlocked AdvancedShieldSuit
[23:098] Ascherit Unlocked CombatSuit
[23:098] Ascherit Unlocked AdvancedCombatSuit
[23:098] Ascherit Unlocked HazmatSuit
[23:098] Ascherit Unlocked AdvancedHazmatSuit
[23:098] Ascherit Unlocked HazmatSuit
[23:103] Ascherit Unlocked AdvancedHazmatSuit
[23:104] Ascherit Unlocked HazmatSuit
[23:104] Ascherit Unlocked AdvancedHazmatSuit
[23:267] Ascherit Placed/Upgraded HealingDrone
[23:820] Ascherit Placed/Upgraded NukePack
[24:678] Ascherit Placed/Upgraded PsiIndoctrinator
[24:860] Ascherit Placed/Upgraded NukePack
[25:577] Ascherit Placed/Upgraded PsiIndoctrinator
[25:849] Ascherit Placed/Upgraded NukePack
[26:186] Ascherit Placed/Upgraded NukePack
[26:684] Ascherit Unlocked EnergyPack
[27:790] Ascherit Placed/Upgraded HealingDrone
[28:219] Ascherit Placed/Upgraded HealingDrone
[29:520] Ascherit Placed/Upgraded HealingDrone
[29:792] Ascherit Unlocked AutoTurret
[29:803] Ascherit Unlocked HeavyTurret
[29:910] Ascherit Placed/Upgraded NukePack
[29:984] Ascherit Placed/Upgraded AutoTurret
[30:193] Ascherit Placed/Upgraded AutoTurret
[30:394] Ascherit Unlocked RechargeDrone
[30:471] Ascherit Placed/Upgraded NukePack
[31:393] Ascherit Placed/Upgraded HealingDrone
[32:035] Ascherit Placed/Upgraded HealingDrone
[32:115] Ascherit Placed/Upgraded NukePack
[32:208] Ascherit Placed/Upgraded HealingDrone
