Analyzed: Oh No It's Zombies Arctic Updated (395)

ID : 0 PlayerName: Frosky Race: Zerg
ID : 1 PlayerName: Yello Race: Terran
ID : 2 PlayerName: Tin Race: Terran
ID : 3 PlayerName: JMM Race: Terran
ID : 4 PlayerName: taylornator Race: Terran
ID : 5 PlayerName: Kira Race: Terran
ID : 6 PlayerName: Chaosnoble Race: Terran
ID : 7 PlayerName: Security Race: MechaZerg
Frosky Zombie Loss
Public Lobby

Game Length:[34:020]
Players ammount: 8
Marine rank avg: 11,5
GrandMaster ammount: 3
PURCHASES: 
[00:903] Frosky Spawned MassiveCocoon
[02:343] Frosky Spawned Hunter
[04:344] Frosky Spawned MassiveCocoon
[05:784] Frosky Spawned Hunter
[06:570] Frosky Spawned MassiveCocoon
[07:269] Frosky Spawned MassiveCocoon
[07:650] Frosky Spawned Underseer
[08:411] Frosky Spawned MassiveCocoon
[08:709] Frosky Spawned Hunter
[09:127] Frosky Bought UnlockDropPods
[09:356] Frosky Bought EvolveDropPods
[09:515] Frosky Bought EvolveDropPods
[09:851] Frosky Spawned Hunter
[10:105] Frosky Bought EvolveDropPods
[10:471] Frosky Bought EvolveDropPods
[11:591] Frosky Bought EvolveDropPods
[11:915] Frosky Bought EvolveDropPods
[15:696] Frosky Bought CreepSpeed
[18:234] Frosky Bought StrainVolatile
[19:187] Frosky Bought StrainSpeed
[19:196] Frosky Bought PureStrainSpeed
[23:183] Frosky Bought SpawnNydusWorm
[23:227] Frosky Placed/Upgraded GreaterNydusWorm
[24:425] Frosky Bought DropshipsFueled
[25:451] Frosky Spawned MassiveCocoon
[27:121] Frosky Bought StrainSpeed
[27:128] Frosky Bought HunterlingStrain
[27:771] Frosky Placed/Upgraded NydusCanalCreeper
[27:935] Frosky Bought PureStrainSpeed
[29:174] Frosky Bought VirulentCreep
[29:957] Frosky Placed/Upgraded GreaterNydusWorm
[30:955] Frosky Bought HunterlingStrain
[00:588] Yello Unlocked AssaultRifle
[00:692] Yello Placed/Upgraded MiningDroid
[00:762] Yello Unlocked BioMechanicalRepairDrone
[00:808] Yello Unlocked CombatAccelerationDrone
[02:943] Yello Placed/Upgraded HealingDrone
[04:466] Yello Placed/Upgraded HealingDrone
[04:722] Yello Placed/Upgraded HealingDrone
[05:071] Yello Unlocked AdvancedDroidEngines
[06:778] Yello Placed/Upgraded HealingDrone
[07:814] Yello Unlocked Stimpack
[08:513] Yello Placed/Upgraded HealingDrone
[10:666] Yello Placed/Upgraded HealingDrone
[11:109] Yello Unlocked HellfireRocketLauncher
[12:252] Yello Placed/Upgraded HealingDrone
[13:201] Yello Unlocked SpecOpsHellfireRocketLauncher
[13:247] Yello Unlocked ShockwaveMissiles
[14:086] Yello Placed/Upgraded HealingDrone
[14:655] Yello Placed/Upgraded HealingDrone
[15:291] Yello Unlocked HazmatSuit
[15:292] Yello Unlocked ShieldSuit
[15:292] Yello Unlocked AdvancedShieldSuit
[15:292] Yello Unlocked CombatSuit
[15:292] Yello Unlocked AdvancedCombatSuit
[15:292] Yello Unlocked HazmatSuit
[15:292] Yello Unlocked AdvancedHazmatSuit
[15:292] Yello Unlocked HazmatSuit
[17:290] Yello Unlocked ForceFieldGrenade
[17:359] Yello Unlocked MedicShield
[17:421] Yello Unlocked AdvancedHazmatSuit
[17:422] Yello Unlocked HazmatSuit
[17:422] Yello Unlocked AdvancedHazmatSuit
[18:003] Yello Placed/Upgraded HealingDrone
[18:907] Yello Placed/Upgraded HealingDrone
[19:818] Yello Unlocked MiningCharge
[20:552] Yello Placed/Upgraded HealingDrone
[20:846] Yello Placed/Upgraded NukePack
[21:502] Yello Placed/Upgraded HealingDrone
[22:901] Yello Placed/Upgraded HealingDrone
[26:900] Yello Unlocked TurboDroidEngines
[27:551] Yello Placed/Upgraded MiningDroid
[28:203] Yello Placed/Upgraded HealingDrone
[29:315] Yello Placed/Upgraded HealingDrone
[30:273] Yello Placed/Upgraded NukePack
