Analyzed: Oh No It's Zombies Arctic Map (30)

ID : 0 PlayerName: Partisan Race: Terran
ID : 1 PlayerName: Dylan Race: Terran
ID : 2 PlayerName: Salsu Race: Terran
ID : 3 PlayerName: John Race: Terran
ID : 4 PlayerName: Frosky Race: Zerg
ID : 5 PlayerName: Coatimundi Race: Terran
ID : 6 PlayerName: Snap Race: Terran
ID : 7 PlayerName: Security Race: Protoss
Frosky Zombie Loss
Public Lobby

Game Length:[29:948]
Players ammount: 8
Marine rank avg: 9,833333333333334
GrandMaster ammount: 3
PURCHASES: 
[00:572] Partisan Unlocked AssaultRifle
[00:651] Partisan Placed/Upgraded MiningDroid
[00:957] Partisan Unlocked ArcWelder
[01:706] Partisan Unlocked BioMechanicalRepairDrone
[01:716] Partisan Unlocked CombatAccelerationDrone
[01:755] Partisan Placed/Upgraded HealingDrone
[02:720] Partisan Placed/Upgraded HealingDrone
[03:050] Partisan Placed/Upgraded HealingDrone
[03:179] Partisan Placed/Upgraded HealingDrone
[03:524] Partisan Placed/Upgraded HealingDrone
[05:010] Partisan Unlocked ExplorationDroid
[05:040] Partisan Placed/Upgraded ExplorationDroid
[05:049] Partisan Placed/Upgraded ExplorationDroid
[05:125] Partisan Placed/Upgraded ExplorationDroid
[05:978] Partisan Unlocked AutoTurret
[06:953] Partisan Placed/Upgraded AutoTurret
[08:002] Partisan Unlocked AdvancedExplorationDroid
[08:227] Partisan Placed/Upgraded ExplorationDroid
[09:966] Partisan Unlocked MedicShield
[10:002] Partisan Unlocked Stimpack
[10:035] Partisan Placed/Upgraded ExplorationDroid
[12:434] Partisan Placed/Upgraded MiningDroid
[12:529] Partisan Unlocked AIAssistant
[13:314] Partisan Placed/Upgraded HealingDrone
[13:461] Partisan Placed/Upgraded HealingDrone
[13:694] Partisan Placed/Upgraded HealingDrone
[14:332] Partisan Unlocked QuantumBackpack
[14:475] Partisan Unlocked HeavyTurret
[16:027] Partisan Placed/Upgraded AutoTurret
[16:396] Partisan Placed/Upgraded AutoTurret
[16:562] Partisan Placed/Upgraded AutoTurret
[16:777] Partisan Placed/Upgraded AutoTurret
[19:517] Partisan Placed/Upgraded AutoTurret
[19:653] Partisan Placed/Upgraded AutoTurret
[20:695] Partisan Placed/Upgraded AutoTurret
[20:826] Partisan Placed/Upgraded AutoTurret
[20:957] Partisan Placed/Upgraded AutoTurret
[21:140] Partisan Placed/Upgraded AutoTurret
[21:302] Partisan Placed/Upgraded AutoTurret
[21:681] Partisan Placed/Upgraded AutoTurret
[25:211] Partisan Placed/Upgraded AutoTurret
[00:572] Dylan Unlocked AssaultRifle
[00:714] Dylan Placed/Upgraded MiningDroid
[00:892] Dylan Unlocked Stimpack
[02:961] Dylan Unlocked BeamRifle
[05:922] Dylan Unlocked SuperStimpack
[08:674] Dylan Unlocked SpecOpsSuperStimpack
[12:987] Dylan Unlocked SpecOpsPlasmaRifle
[15:040] Dylan Unlocked OpticalVisor
[20:249] Dylan Unlocked PlasmaRifleMod3
[22:699] Dylan Unlocked BioMechanicalRepairDrone
[22:724] Dylan Unlocked SpecOpsBioMechanicalRepairDrone
[23:616] Dylan Placed/Upgraded HealingDrone
[24:772] Dylan Placed/Upgraded HealingDrone
[00:572] Salsu Unlocked AssaultRifle
[00:651] Salsu Placed/Upgraded MiningDroid
[00:700] Salsu Unlocked AdvancedDroidEngines
[02:832] Salsu Unlocked FragGrenade
[02:838] Salsu Unlocked SpecOpsFragGrenade
[04:961] Salsu Unlocked TurboDroidEngines
[05:715] Salsu Unlocked EnergySuit
[05:716] Salsu Unlocked EnergySuit
[06:751] Salsu Unlocked AdvancedEnergySuit
[06:752] Salsu Unlocked EnergySuit
[06:752] Salsu Unlocked AdvancedEnergySuit
[07:691] Salsu Unlocked SpecOpsAssaultRifle
[09:898] Salsu Unlocked BeamRifle
[10:389] Salsu Unlocked AutoTargetingSystem
[12:371] Salsu Placed/Upgraded MiningDroid
[18:526] Salsu Unlocked Teleporter
[23:689] Salsu Unlocked SpecOpsTeleporter
[00:572] John Unlocked AssaultRifle
[00:672] John Placed MiningDroid
[02:939] John Unlocked SpecOpsAssaultRifle
[04:578] John Unlocked AdvancedDroidEngines
[05:716] John Bought ShieldSuit
