Analyzed: Oh No It's Zombies Arctic Updated (190)

ID : 0 PlayerName: Meszko Race: Terran
ID : 1 PlayerName: NFL Race: Zerg
ID : 2 PlayerName: NSCG Race: Terran
ID : 3 PlayerName: Ignissanctus Race: Terran
ID : 4 PlayerName: Frosky Race: Terran
ID : 5 PlayerName: SixSSamurai Race: Terran
ID : 6 PlayerName: walrus Race: Terran
ID : 7 PlayerName: Security Race: Protoss
NFL Zombie Loss
Public Lobby

Game Length:[37:461]
Players ammount: 8
Marine rank avg: 4,833333333333333
GrandMaster ammount: 1
PURCHASES: 
[00:588] Meszko Unlocked AssaultRifle
[00:668] Meszko Placed MiningDroid
[01:111] Meszko Unlocked OverloadWeapon
[02:860] Meszko Unlocked AdvancedDroidEngines
[06:527] Meszko Unlocked BioMechanicalRepairDrone
[06:820] Meszko Placed HealingDrone
[08:297] Meszko Unlocked TurboDroidEngines
[09:302] Meszko Placed HealingDrone
[09:925] Meszko Unlocked HellfireRocketLauncher
[11:075] Meszko Placed HealingDrone
[11:614] Meszko Unlocked SpecOpsHellfireRocketLauncher
[13:696] Meszko Unlocked RocketLauncherMod1
[15:308] Meszko Unlocked Teleporter
[15:380] Meszko Unlocked EnergySuit
[15:381] Meszko Unlocked EnergySuit
[16:789] Meszko Unlocked SpecOpsBioMechanicalRepairDrone
[16:843] Meszko Placed HealingDrone
[17:924] Meszko Placed MiningDroid
[19:125] Meszko Placed HealingDrone
[20:237] Meszko Placed HealingDrone
[21:358] Meszko Unlocked SpecOpsTeleporter
[21:620] Meszko Placed HealingDrone
[21:924] Meszko Placed HealingDrone
[23:916] Meszko Unlocked CombatShield
[24:498] Meszko Unlocked AdvancedEnergySuit
[24:499] Meszko Unlocked EnergySuit
[24:499] Meszko Unlocked AdvancedEnergySuit
[25:560] Meszko Placed MiningDroid
[25:914] Meszko Placed HealingDrone
[30:926] Meszko Unlocked FlashBang
[30:951] Meszko Unlocked SpecOpsFlashbang
[31:754] Meszko Placed HealingDrone
[34:500] Meszko Placed HealingDrone
[35:271] Meszko Placed HealingDrone
[35:865] Meszko Placed HealingDrone
[00:552] NFL Bought PlayerNumber
