Date: 2021.08.18  07:11:23

ID : 0 PlayerName: Kaedin Race: Terran
ID : 1 PlayerName: Frosky Race: Terran
ID : 2 PlayerName: FireFurry Race: Terran
ID : 3 PlayerName: Gafe Race: Zerg
ID : 4 PlayerName: FanaticFoe Race: Terran
ID : 5 PlayerName: Chronos Race: Terran
ID : 6 PlayerName: robotcop Race: Terran
ID : 7 PlayerName: Security Race: Terran
Gafe  Loss
Public Lobby

Game Length:[35:268]
Players ammount: 7
Marine rank avg: 0
GrandMaster ammount: 0

Kaedin First Gun ArcWelder
robotcop First Gun SpecOpsAssaultRifle
Chronos First Gun SpecOpsAssaultRifle
FanaticFoe First Gun SpecOpsAssaultRifle
FireFurry First Gun BeamRifle

PURCHASES: 
[00:732] FanaticFoe Unlocked AdvancedDroidEngines
[00:836] FanaticFoe Placed/Upgraded MiningDroid
[02:514] FanaticFoe Unlocked Stimpack
[05:488] FanaticFoe Unlocked TurboDroidEngines
[06:273] FanaticFoe Unlocked IncendiaryGrenade
[09:069] FanaticFoe Unlocked SpecOpsAssaultRifle
[10:279] FanaticFoe Unlocked MiningCharge
[10:429] FanaticFoe Placed/Upgraded NukePack
[11:060] FanaticFoe Unlocked ExplorationDroid
[11:078] FanaticFoe Placed/Upgraded ExplorationDroid
[11:629] FanaticFoe Placed/Upgraded ExplorationDroid
[11:635] FanaticFoe Placed/Upgraded ExplorationDroid
[12:873] FanaticFoe Unlocked SuperStimpack
[13:801] FanaticFoe Unlocked TitaniumBulletCasings
[14:623] FanaticFoe Unlocked BioMechanicalRepairDrone
[16:254] FanaticFoe Unlocked SpecOpsSuperStimpack
[16:370] FanaticFoe Placed/Upgraded HealingDrone
[17:323] FanaticFoe Placed/Upgraded NukePack
[18:502] FanaticFoe Unlocked EnergySuit
[18:503] FanaticFoe Unlocked EnergySuit
[18:509] FanaticFoe Unlocked AdvancedEnergySuit
[18:510] FanaticFoe Unlocked EnergySuit
[18:510] FanaticFoe Unlocked AdvancedEnergySuit
[18:581] FanaticFoe Unlocked SpecOpsBioMechanicalRepairDrone
[19:635] FanaticFoe Unlocked AdvancedMiningCharge
[21:947] FanaticFoe Placed/Upgraded NukePack
[22:130] FanaticFoe Unlocked AdvancedExplorationDroid
[22:173] FanaticFoe Unlocked SpecOpsIncendiaryGrenade
[22:209] FanaticFoe Unlocked AIAssistant
[22:363] FanaticFoe Placed/Upgraded HealingDrone
[23:448] FanaticFoe Placed/Upgraded HealingDrone
[24:061] FanaticFoe Unlocked EnergyPack
[24:120] FanaticFoe Placed/Upgraded ExplorationDroid
[24:595] FanaticFoe Placed/Upgraded HealingDrone
[25:243] FanaticFoe Placed/Upgraded NukePack
[26:170] FanaticFoe Unlocked CombatShield
[28:826] FanaticFoe Placed/Upgraded NukePack
[29:039] FanaticFoe Placed/Upgraded HealingDrone
[29:395] FanaticFoe Placed/Upgraded NukePack
[31:147] FanaticFoe Placed/Upgraded NukePack
[31:209] FanaticFoe Placed/Upgraded HealingDrone
[32:517] FanaticFoe Placed/Upgraded HealingDrone
[33:518] FanaticFoe Placed/Upgraded HealingDrone
[34:173] FanaticFoe Placed/Upgraded HealingDrone
[00:588] Chronos Unlocked AssaultRifle
[01:151] Chronos Placed/Upgraded MiningDroid
[01:449] Chronos Unlocked Shieldsiotunlocked
[05:228] Chronos Unlocked SpecOpsAssaultRifle
[10:841] Chronos Unlocked TitaniumBulletCasings
[10:941] Chronos Unlocked Teleporter
[15:256] Chronos Unlocked AutoTurret
[15:275] Chronos Unlocked SpecOpsTurret
[15:338] Chronos Unlocked IncendiaryGrenade
[15:361] Chronos Unlocked SpecOpsIncendiaryGrenade
[18:503] Chronos Bought ShieldSuit
[18:503] Chronos Bought CombatSuit
[18:503] Chronos Bought HazmatSuit
[20:123] Chronos Placed/Upgraded AutoTurret
[30:499] Chronos Placed/Upgraded AutoTurret
[30:741] Chronos Placed/Upgraded AutoTurret
[30:952] Chronos Placed/Upgraded AutoTurret
[00:588] robotcop Unlocked AssaultRifle
[01:450] robotcop Bought ShieldSuit
[01:450] robotcop Bought CombatSuit
[01:450] robotcop Bought HazmatSuit
[01:450] robotcop Bought ShieldSuit
[02:046] robotcop Unlocked SpecOpsAssaultRifle
[05:288] robotcop Unlocked Teleporter
[06:061] robotcop Unlocked QuantumBackpack
[15:808] robotcop Unlocked BeamRifle
[18:727] robotcop Unlocked AutoTurret
[18:748] robotcop Unlocked HeavyTurret
[20:507] robotcop Unlocked SpecOpsPlasmaRifle
[22:674] robotcop Unlocked LongRangeScope
[24:686] robotcop Unlocked OverloadWeapon
[24:901] robotcop Unlocked IncendiaryGrenade
Gafe First Alpha Anubalisk |  Loss

Gafe Placed 3 Greaters.
--------------------------------
