Analyzed: Oh No It's Zombies Arctic Map (103)

ID : 0 PlayerName: Semicedevine Race: Terran
ID : 1 PlayerName: BlackThanos Race: Terran
ID : 2 PlayerName: treename Race: Terran
ID : 3 PlayerName: Jehoel Race: Terran
ID : 4 PlayerName: Stinkypssy Race: Terran
ID : 5 PlayerName: Frosky Race: Zerg
ID : 6 PlayerName: VaskeDaGame Race: Terran
ID : 7 PlayerName: Security Race: Terran
Frosky Zombie Win
Public Lobby

Game Length:[40:953]
Players ammount: 8
Marine rank avg: 6,5
GrandMaster ammount: 1
PURCHASES: 
[00:572] Semicedevine Unlocked AssaultRifle
[00:739] Semicedevine Placed/Upgraded MiningDroid
[00:797] Semicedevine Unlocked AdvancedDroidEngines
[02:736] Semicedevine Unlocked IncendiaryGrenade
[05:120] Semicedevine Unlocked TurboDroidEngines
[05:798] Semicedevine Unlocked ExplorationDroid
[05:955] Semicedevine Placed/Upgraded ExplorationDroid
[07:532] Semicedevine Unlocked SpecOpsAssaultRifle
[10:294] Semicedevine Unlocked CombatSuit
[10:313] Semicedevine Unlocked AdvancedCombatSuit
[11:668] Semicedevine Unlocked OverloadWeapon
[15:374] Semicedevine Unlocked BioMechanicalRepairDrone
[15:386] Semicedevine Unlocked SpecOpsBioMechanicalRepairDrone
[15:492] Semicedevine Unlocked TitaniumBulletCasings
[16:379] Semicedevine Placed/Upgraded HealingDrone
[17:519] Semicedevine Placed/Upgraded ExplorationDroid
[20:872] Semicedevine Placed/Upgraded HealingDrone
[22:635] Semicedevine Placed/Upgraded HealingDrone
[22:991] Semicedevine Placed/Upgraded HealingDrone
[31:310] Semicedevine Unlocked PowerConverter
[31:578] Semicedevine Unlocked SpecOpsIncendiaryGrenade
[36:693] Semicedevine Placed/Upgraded HealingDrone
[38:463] Semicedevine Placed/Upgraded HealingDrone
[39:777] Semicedevine Placed/Upgraded HealingDrone
[00:572] BlackThanos Unlocked AssaultRifle
[00:653] BlackThanos Placed/Upgraded MiningDroid
[00:777] BlackThanos Unlocked Stimpack
[02:968] BlackThanos Unlocked AdvancedDroidEngines
[06:051] BlackThanos Unlocked TurboDroidEngines
[07:025] BlackThanos Unlocked CombatSuit
[07:706] BlackThanos Unlocked AdvancedCombatSuit
[09:614] BlackThanos Unlocked BeamRifle
[10:295] BlackThanos Bought ShieldSuit
[10:295] BlackThanos Bought CombatSuit
[10:295] BlackThanos Bought HazmatSuit
[10:295] BlackThanos Bought CombatSuit
[10:314] BlackThanos Bought CombatSuit
[11:147] BlackThanos Unlocked SpecOpsPlasmaRifle
[12:707] BlackThanos Unlocked PlasmaRifleMod3
[12:822] BlackThanos Unlocked AutoTurret
[16:051] BlackThanos Unlocked FlameTurret
[16:657] BlackThanos Placed/Upgraded AutoTurret
[16:840] BlackThanos Placed/Upgraded AutoTurret
[20:610] BlackThanos Placed/Upgraded AutoTurret
[20:795] BlackThanos Placed/Upgraded AutoTurret
