Analyzed: Oh No It's Zombies Arctic Updated (216)

ID : 0 PlayerName: Rorschach Race: Terran
ID : 1 PlayerName: Lionbane Race: Terran
ID : 2 PlayerName: blackcat Race: Terran
ID : 3 PlayerName: RyK Race: Terran
ID : 4 PlayerName: Cruel Race: Zerg
ID : 5 PlayerName: TheZergKing Race: Terran
ID : 6 PlayerName: Frosky Race: Terran
ID : 7 PlayerName: Security Race: Terran
Cruel Zombie Loss
Public Lobby

Game Length:[33:997]
Players ammount: 8
Marine rank avg: 16,666666666666668
GrandMaster ammount: 3
PURCHASES: 
[00:588] Rorschach Unlocked AssaultRifle
[00:830] Rorschach Placed/Upgraded MiningDroid
[00:947] Rorschach Unlocked AdvancedDroidEngines
[04:810] Rorschach Unlocked TurboDroidEngines
[07:456] Rorschach Unlocked BeamRifle
[07:469] Rorschach Unlocked SpecOpsPlasmaRifle
[07:987] Rorschach Unlocked LongRangeScope
[10:256] Rorschach Unlocked IncendiaryGrenade
[10:279] Rorschach Unlocked SpecOpsIncendiaryGrenade
[11:304] Rorschach Unlocked CombatSuit
[12:992] Rorschach Unlocked BioMechanicalRepairDrone
[13:005] Rorschach Unlocked SpecOpsBioMechanicalRepairDrone
[13:146] Rorschach Placed/Upgraded HealingDrone
[13:321] Rorschach Placed/Upgraded HealingDrone
[14:971] Rorschach Placed/Upgraded HealingDrone
[16:051] Rorschach Unlocked PsiDisrupter
[16:307] Rorschach Unlocked SpecOpsPsiDisruptor
[18:616] Rorschach Placed/Upgraded PsiIndoctrinator
[18:943] Rorschach Unlocked AdvancedCombatSuit
[20:719] Rorschach Unlocked SuperStimpack
[25:728] Rorschach Unlocked MiningCharge
[25:737] Rorschach Unlocked AdvancedMiningCharge
[25:793] Rorschach Placed/Upgraded NukePack
[25:868] Rorschach Placed/Upgraded PsiIndoctrinator
[26:231] Rorschach Unlocked SpecOpsSuperStimpack
[31:748] Rorschach Placed/Upgraded NukePack
[31:892] Rorschach Unlocked OpticalVisor
[00:588] Lionbane Unlocked AssaultRifle
[00:775] Lionbane Placed/Upgraded MiningDroid
[01:045] Lionbane Unlocked FragGrenade
[01:050] Lionbane Unlocked SpecOpsFragGrenade
[02:883] Lionbane Unlocked AdvancedDroidEngines
[05:469] Lionbane Unlocked TurboDroidEngines
[06:758] Lionbane Unlocked AutoTurret
[06:779] Lionbane Unlocked HeavyTurret
[07:267] Lionbane Placed/Upgraded AutoTurret
[08:258] Lionbane Unlocked EnergyPack
[09:180] Lionbane Placed/Upgraded AutoTurret
[11:178] Lionbane Unlocked BeamRifle
[11:190] Lionbane Unlocked SpecOpsPlasmaRifle
[11:305] Lionbane Bought ShieldSuit
[11:305] Lionbane Bought CombatSuit
[11:305] Lionbane Bought HazmatSuit
[11:305] Lionbane Bought CombatSuit
[11:502] Lionbane Unlocked LongRangeScope
[11:607] Lionbane Unlocked CombatShield
[12:958] Lionbane Placed/Upgraded AutoTurret
[13:622] Lionbane Unlocked EnergySuit
[13:623] Lionbane Unlocked EnergySuit
[14:430] Lionbane Placed/Upgraded AutoTurret
[14:833] Lionbane Placed/Upgraded AutoTurret
[18:256] Lionbane Unlocked Teleporter
[18:265] Lionbane Unlocked SpecOpsTeleporter
[18:806] Lionbane Unlocked OpticalVisor
[18:944] Lionbane Bought CombatSuit
[19:038] Lionbane Unlocked ExplorationDroid
[19:208] Lionbane Unlocked AdvancedExplorationDroid
[19:864] Lionbane Placed/Upgraded ExplorationDroid
[19:966] Lionbane Placed/Upgraded ExplorationDroid
[20:762] Lionbane Placed/Upgraded AutoTurret
[21:080] Lionbane Placed/Upgraded AutoTurret
[21:510] Lionbane Placed/Upgraded AutoTurret
[22:246] Lionbane Placed/Upgraded ExplorationDroid
[23:333] Lionbane Unlocked PsiDisrupter
[24:470] Lionbane Unlocked OverloadWeapon
[24:986] Lionbane Placed/Upgraded MiningDroid
[25:876] Lionbane Placed/Upgraded PsiIndoctrinator
[27:075] Lionbane Placed/Upgraded MiningDroid
[28:819] Lionbane Placed/Upgraded PsiIndoctrinator
[29:454] Lionbane Placed/Upgraded AutoTurret
[29:665] Lionbane Placed/Upgraded AutoTurret
[30:738] Lionbane Placed/Upgraded AutoTurret
[31:753] Lionbane Placed/Upgraded AutoTurret
[31:948] Lionbane Placed/Upgraded AutoTurret
[33:831] Lionbane Placed/Upgraded AutoTurret
[00:588] blackcat Unlocked AssaultRifle
[00:695] blackcat Unlocked ArcWelder
[00:968] blackcat Placed/Upgraded MiningDroid
[02:189] blackcat Unlocked Stimpack
[03:012] blackcat Unlocked BioMechanicalRepairDrone
[03:027] blackcat Unlocked CombatAccelerationDrone
[03:078] blackcat Placed/Upgraded HealingDrone
[03:827] blackcat Placed/Upgraded HealingDrone
[04:286] blackcat Placed/Upgraded HealingDrone
[04:692] blackcat Placed/Upgraded HealingDrone
[04:845] blackcat Placed/Upgraded HealingDrone
[05:337] blackcat Unlocked AdvancedDroidEngines
[06:137] blackcat Unlocked MotionSensor
[06:217] blackcat Placed/Upgraded SensorTower
[07:210] blackcat Unlocked TurboDroidEngines
[08:083] blackcat Placed/Upgraded HealingDrone
[08:898] blackcat Unlocked PsiDisrupter
[09:000] blackcat Placed/Upgraded PsiIndoctrinator
[09:105] blackcat Unlocked AutoTurret
[09:393] blackcat Placed/Upgraded AutoTurret
[09:591] blackcat Placed/Upgraded AutoTurret
[09:794] blackcat Placed/Upgraded AutoTurret
[10:810] blackcat Unlocked HeavyTurret
[11:638] blackcat Placed/Upgraded AutoTurret
[11:775] blackcat Placed/Upgraded AutoTurret
[11:917] blackcat Placed/Upgraded AutoTurret
[12:199] blackcat Placed/Upgraded AutoTurret
[12:341] blackcat Placed/Upgraded AutoTurret
[12:474] blackcat Placed/Upgraded AutoTurret
[12:646] blackcat Placed/Upgraded PsiIndoctrinator
[12:744] blackcat Unlocked SpecOpsBioMechanicalRepairDrone
[12:811] blackcat Placed/Upgraded HealingDrone
[13:623] blackcat Bought ShieldSuit
[13:623] blackcat Bought CombatSuit
[13:623] blackcat Bought HazmatSuit
[13:847] blackcat Placed/Upgraded HealingDrone
[14:891] blackcat Unlocked PsiDepressor
[14:906] blackcat Unlocked RechargeDrone
[15:000] blackcat Unlocked FlameTurret
[15:507] blackcat Placed/Upgraded AutoTurret
[15:642] blackcat Placed/Upgraded AutoTurret
[15:785] blackcat Placed/Upgraded AutoTurret
[16:841] blackcat Placed/Upgraded AutoTurret
[16:933] blackcat Unlocked SpecOpsArcWelder
[16:988] blackcat Placed/Upgraded AutoTurret
[17:123] blackcat Placed/Upgraded AutoTurret
[17:236] blackcat Placed/Upgraded PsiIndoctrinator
[17:348] blackcat Placed/Upgraded AutoTurret
[17:438] blackcat Placed/Upgraded AutoTurret
[17:558] blackcat Placed/Upgraded AutoTurret
[17:807] blackcat Placed/Upgraded HealingDrone
[17:964] blackcat Placed/Upgraded AutoTurret
[19:376] blackcat Placed/Upgraded PsiIndoctrinator
[19:494] blackcat Placed/Upgraded AutoTurret
[19:590] blackcat Placed/Upgraded AutoTurret
[19:684] blackcat Placed/Upgraded AutoTurret
[19:773] blackcat Unlocked QuantumBackpack
[19:831] blackcat Unlocked EnergySuit
[19:832] blackcat Unlocked EnergySuit
[19:839] blackcat Unlocked AdvancedEnergySuit
[19:840] blackcat Unlocked EnergySuit
[19:840] blackcat Unlocked AdvancedEnergySuit
[19:906] blackcat Placed/Upgraded AutoTurret
[20:005] blackcat Placed/Upgraded AutoTurret
[20:227] blackcat Placed/Upgraded HealingDrone
[22:990] blackcat Unlocked ForceFieldGrenade
[23:001] blackcat Unlocked SpecOpsForcefieldGrenade
[23:353] blackcat Placed/Upgraded PsiIndoctrinator
[23:424] blackcat Placed/Upgraded AutoTurret
[23:494] blackcat Placed/Upgraded AutoTurret
[23:560] blackcat Placed/Upgraded AutoTurret
[23:835] blackcat Placed/Upgraded AutoTurret
[24:162] blackcat Placed/Upgraded AutoTurret
[24:498] blackcat Placed/Upgraded AutoTurret
[24:568] blackcat Placed/Upgraded AutoTurret
[25:233] blackcat Unlocked MedicShield
[25:242] blackcat Unlocked AIAssistant
[25:950] blackcat Unlocked AdvancedMotionSensor
[25:956] blackcat Unlocked MiningCharge
[26:667] blackcat Unlocked AdvancedMiningCharge
[28:109] blackcat Placed/Upgraded AutoTurret
[28:283] blackcat Placed/Upgraded AutoTurret
[30:189] blackcat Placed/Upgraded AutoTurret
[30:272] blackcat Placed/Upgraded AutoTurret
[30:346] blackcat Placed/Upgraded AutoTurret
[30:440] blackcat Placed/Upgraded AutoTurret
[31:125] blackcat Placed/Upgraded AutoTurret
[31:201] blackcat Placed/Upgraded AutoTurret
[31:282] blackcat Placed/Upgraded AutoTurret
[31:722] blackcat Placed/Upgraded MiningDroid
[00:588] RyK Unlocked AssaultRifle
[00:667] RyK Placed MiningDroid
[00:777] RyK Unlocked AdvancedDroidEngines
[03:402] RyK Placed MiningDroid
[03:695] RyK Unlocked FragGrenade
[07:431] RyK Unlocked TurboDroidEngines
[07:984] RyK Unlocked ExplorationDroid
[07:994] RyK Placed ExplorationDroid
[08:009] RyK Placed ExplorationDroid
[09:252] RyK Unlocked Stimpack
[10:261] RyK Unlocked HellfireRocketLauncher
[11:478] RyK Unlocked SpecOpsHellfireRocketLauncher
[12:131] RyK Unlocked CombatSuit
[12:875] RyK Unlocked AdvancedCombatSuit
[14:511] RyK Unlocked CloakingDevice
[15:481] RyK Unlocked SpecOpsCloakingDevice
[16:152] RyK Unlocked RocketLauncherMod1
[18:679] RyK Unlocked BioMechanicalRepairDrone
[18:715] RyK Unlocked CombatShield
[18:855] RyK Unlocked FlashBang
[18:875] RyK Unlocked SpecOpsFlashbang
[19:036] RyK Placed ExplorationDroid
[19:832] RyK Bought ShieldSuit
[19:832] RyK Bought CombatSuit
[19:832] RyK Bought HazmatSuit
[21:727] RyK Unlocked AdvancedExplorationDroid
[22:717] RyK Unlocked QuantumBackpack
[22:775] RyK Unlocked MiningCharge
[22:854] RyK Unlocked AdvancedMiningCharge
[23:242] RyK Placed NukePack
[24:830] RyK Unlocked SpecOpsBioMechanicalRepairDrone
[25:532] RyK Placed HealingDrone
[26:041] RyK Placed HealingDrone
[26:300] RyK Placed NukePack
[28:396] RyK Placed HealingDrone
[29:860] RyK Placed NukePack
[31:271] RyK Placed NukePack
[00:552] Cruel Bought PlayerNumber
[01:074] Cruel Spawned MassiveCocoon
[02:514] Cruel Spawned PrimalTownHallUprooted
[04:513] Cruel Spawned MassiveCocoon
[05:953] Cruel Spawned Hunter
[06:199] Cruel Bought UnlockDropPods
[06:203] Cruel Bought EvolveDropPods
[06:207] Cruel Bought EvolveDropPods
[09:028] Cruel Placed/Upgraded NydusCanalCreeper
[10:000] Cruel Bought EvolveDropPods
[10:008] Cruel Bought EvolveDropPods
