Analyzed: Oh No It's Zombies Arctic Updated (513)

ID : 0 PlayerName: Atalus Race: Terran
ID : 1 PlayerName: Frosky Race: Zerg
ID : 2 PlayerName: meTT Race: Terran
ID : 3 PlayerName: Sojourne Race: Terran
ID : 4 PlayerName: TIgIIxIIRbXB Race: Terran
ID : 5 PlayerName: Zepherd Race: Terran
ID : 6 PlayerName: Salem Race: Terran
ID : 7 PlayerName: Security Race: Zerg
Frosky Zombie Loss
Public Lobby

Game Length:[32:262]
Players ammount: 8
Marine rank avg: 12,833333333333334
GrandMaster ammount: 3
PURCHASES: 
[00:588] Atalus Unlocked AssaultRifle
[00:672] Atalus Placed MiningDroid
[02:929] Atalus Unlocked AdvancedDroidEngines
[06:552] Atalus Unlocked TurboDroidEngines
[06:631] Atalus Unlocked SpecOpsAssaultRifle
[07:872] Atalus Unlocked TitaniumBulletCasings
[09:350] Atalus Unlocked Stimpack
[09:450] Atalus Unlocked MedicShield
[09:455] Atalus Unlocked EnergyPack
[10:732] Atalus Unlocked SuperStimpack
[14:931] Atalus Unlocked SpecOpsSuperStimpack
[14:987] Atalus Unlocked OpticalVisor
[15:071] Atalus Unlocked AutoTurret
[15:078] Atalus Unlocked SpecOpsTurret
[15:085] Atalus Unlocked FlameTurret
[15:092] Atalus Unlocked HeavyTurret
[17:035] Atalus Unlocked Shieldsiotunlocked
[17:046] Atalus Unlocked AdvancedShieldSuit
[17:312] Atalus Unlocked IncendiaryGrenade
[18:220] Atalus Placed AutoTurret
[18:472] Atalus Placed AutoTurret
[21:500] Atalus Placed AutoTurret
[30:395] Atalus Placed AutoTurret
[30:594] Atalus Placed AutoTurret
[00:552] Frosky Bought PlayerNumber
[00:874] Frosky Spawned MassiveCocoon
[02:314] Frosky Spawned Hunter
[03:349] Frosky Bought StrainSpeed
[04:598] Frosky Spawned MassiveCocoon
[06:038] Frosky Spawned PrimalTownHallUprooted
[07:383] Frosky Bought PureStrainSpeed
[10:738] Frosky Placed/Upgraded NydusCanalCreeper
[12:122] Frosky Bought HunterlingStrain
[15:539] Frosky Bought UnlockDropPods
[15:560] Frosky Bought EvolveDropPods
[15:562] Frosky Bought EvolveDropPods
[16:432] Frosky Bought EvolveDropPods
[16:435] Frosky Bought EvolveDropPods
[17:036] Frosky Bought ShieldSuit
[17:036] Frosky Bought CombatSuit
[17:036] Frosky Bought HazmatSuit
[17:036] Frosky Bought ShieldSuit
[17:047] Frosky Bought ShieldSuit
[18:616] Frosky Bought StrainSpeed
[20:212] Frosky Bought PureStrainSpeed
[20:364] Frosky Placed/Upgraded Virophage
[22:668] Frosky Bought HunterlingStrain
[22:718] Frosky Bought StrainSpeed
[23:308] Frosky Bought DropshipsFueled
[23:834] Frosky Bought PureStrainSpeed
[24:152] Frosky Placed/Upgraded NydusCanalCreeper
[25:676] Frosky Bought EvolveDropPods
[25:680] Frosky Bought EvolveDropPods
[26:211] Frosky Placed/Upgraded NydusCanalCreeper
[28:753] Frosky Placed/Upgraded NydusCanalCreeper
[28:994] Frosky Spawned MassiveCocoon
[28:996] Frosky Spawned MassiveCocoon
[29:956] Frosky Placed/Upgraded NydusCanalCreeper
[30:074] Frosky Spawned Underseer
[30:076] Frosky Spawned Underseer
[00:588] meTT Unlocked AssaultRifle
[00:797] meTT Placed/Upgraded MiningDroid
[00:958] meTT Unlocked AdvancedDroidEngines
[04:429] meTT Unlocked TurboDroidEngines
[05:048] meTT Unlocked MotionSensor
[05:630] meTT Placed/Upgraded SensorTower
[08:191] meTT Unlocked Stimpack
[09:333] meTT Unlocked HellfireRocketLauncher
[09:346] meTT Unlocked SpecOpsHellfireRocketLauncher
[10:086] meTT Placed/Upgraded SensorTower
[10:698] meTT Placed/Upgraded SensorTower
[11:333] meTT Placed/Upgraded SensorTower
[12:002] meTT Unlocked CombatSuit
[12:357] meTT Placed/Upgraded SensorTower
[13:447] meTT Unlocked ShockwaveMissiles
[15:095] meTT Unlocked AdvancedCombatSuit
[15:140] meTT Unlocked BioMechanicalRepairDrone
[16:170] meTT Placed/Upgraded HealingDrone
[16:534] meTT Placed/Upgraded HealingDrone
[16:923] meTT Unlocked IncendiaryGrenade
[16:930] meTT Unlocked SpecOpsIncendiaryGrenade
[17:169] meTT Unlocked CombatShield
[17:174] meTT Unlocked EnergyPack
[17:178] meTT Unlocked AIAssistant
[17:755] meTT Placed/Upgraded HealingDrone
[20:017] meTT Placed/Upgraded HealingDrone
[21:931] meTT Placed/Upgraded HealingDrone
[22:262] meTT Placed/Upgraded HealingDrone
[24:569] meTT Placed/Upgraded MiningDroid
[24:944] meTT Placed/Upgraded SensorTower
[25:274] meTT Placed/Upgraded SensorTower
[25:658] meTT Unlocked PowerConverter
[28:390] meTT Placed/Upgraded HealingDrone
[29:223] meTT Unlocked SpecOpsPowerConverter
[00:588] Sojourne Unlocked AssaultRifle
[00:670] Sojourne Placed/Upgraded MiningDroid
[00:823] Sojourne Unlocked AdvancedDroidEngines
[03:833] Sojourne Unlocked TurboDroidEngines
[04:816] Sojourne Unlocked IncendiaryGrenade
[05:956] Sojourne Unlocked Stimpack
[08:206] Sojourne Unlocked SpecOpsAssaultRifle
[08:308] Sojourne Unlocked CombatShield
[09:998] Sojourne Unlocked SuperHealingDrone
[11:957] Sojourne Unlocked Bayonette
[12:003] Sojourne Bought ShieldSuit
[12:003] Sojourne Bought CombatSuit
[12:003] Sojourne Bought HazmatSuit
[12:003] Sojourne Bought CombatSuit
[13:463] Sojourne Unlocked PsiDisrupter
[13:756] Sojourne Placed/Upgraded PsiIndoctrinator
[14:518] Sojourne Unlocked BioMechanicalRepairDrone
[14:832] Sojourne Placed/Upgraded HealingDrone
