Analyzed: Oh No It's Zombies Arctic Updated (60)

ID : 0 PlayerName: Frosky Race: Terran
ID : 1 PlayerName: RyK Race: Terran
ID : 2 PlayerName: mari Race: Zerg
ID : 3 PlayerName: KelthuzadxD Race: Terran
ID : 4 PlayerName: Zepherd Race: Terran
ID : 5 PlayerName: PlayerZero Race: Terran
ID : 6 PlayerName: newdawn Race: Terran
ID : 7 PlayerName: Security Race: Primal Zerg
mari Zombie Win
Public Lobby

Game Length:[34:163]
Players ammount: 8
[14:506] mari Bought KaboomerStrain
[16:151] mari Bought AdvancedInfestationContainment
[16:284] mari Bought BuildExtractorScienceLabs
[16:284] mari Placed/Upgraded AutomatedExtractor
[16:497] mari Bought ShieldSuit
[16:497] mari Bought CombatSuit
[16:497] mari Bought HazmatSuit
[16:497] mari Bought HazmatSuit
[16:639] mari Placed/Upgraded ToxicNest
[16:642] mari Placed/Upgraded ToxicNest
[16:658] mari Placed/Upgraded ToxicNest
[17:175] mari Bought StrainSpeed
[17:394] mari Placed/Upgraded ToxicNest
[17:895] mari Placed/Upgraded ToxicNest
[18:958] mari Bought CreepSpeed
[19:794] mari Bought BuildExtractorManufacturingSector
[19:794] mari Placed/Upgraded AutomatedExtractor
[20:481] mari Spawned MassiveCocoon
[20:584] mari Placed/Upgraded ToxicNest
[20:588] mari Placed/Upgraded ToxicNest
[20:604] mari Placed/Upgraded ToxicNest
[21:176] mari Bought PureStrainSpeed
[21:182] mari Bought HunterlingStrain
[21:471] mari Bought HazmatSuit
[21:565] mari Placed/Upgraded ToxicNest
[21:581] mari Placed/Upgraded ToxicNest
[22:290] mari Bought ExtractorCostReductionManufacturingSector
[22:290] mari Bought BuildExtractorManufacturingSector
[22:464] mari Placed/Upgraded ToxicNest
[22:711] mari Bought StrainHealth
[22:871] mari Bought PureStrainHealth
[23:880] mari Placed/Upgraded ToxicNest
[23:899] mari Placed/Upgraded ToxicNest
[23:926] mari Placed/Upgraded ToxicNest
[24:542] mari Placed/Upgraded ToxicNest
[24:668] mari Bought TankStrain
[25:021] mari Bought BuildExtractorScienceLabs
[25:352] mari Bought StrainDamage
[26:603] mari Bought AdvancedInfestationSecurity
[26:655] mari Bought AdvancedPowerInfestation
[27:195] mari Bought PureStrainDamage
[28:325] mari Bought DefilerStrain
[29:403] mari Bought ConstructiveCreep
[30:441] mari Placed/Upgraded NydusCanalCreeper
[31:447] mari Bought RegenerativeCreep
[33:685] mari Placed/Upgraded Virophage
[33:705] mari Placed/Upgraded Virophage
[33:723] mari Placed/Upgraded Virophage
[00:588] KelthuzadxD Unlocked AssaultRifle
[00:673] KelthuzadxD Placed/Upgraded MiningDroid
[00:810] KelthuzadxD Unlocked AdvancedDroidEngines
[03:578] KelthuzadxD Unlocked TurboDroidEngines
[06:336] KelthuzadxD Unlocked BeamRifle
[07:021] KelthuzadxD Unlocked SpecOpsPlasmaRifle
[08:957] KelthuzadxD Placed/Upgraded MiningDroid
[10:824] KelthuzadxD Unlocked SuperStimpack
[12:387] KelthuzadxD Unlocked CombatSuit
[12:576] KelthuzadxD Unlocked CorrosivePlasma
[30:106] KelthuzadxD Unlocked OverloadWeapon
[00:588] Zepherd Unlocked AssaultRifle
[00:878] Zepherd Placed/Upgraded MiningDroid
[00:908] Zepherd Unlocked AdvancedDroidEngines
[04:312] Zepherd Unlocked TurboDroidEngines
[05:603] Zepherd Unlocked Stimpack
[06:814] Zepherd Unlocked Shotgun
[08:407] Zepherd Unlocked SpecOpsShotgun
[09:434] Zepherd Unlocked HighPrecisionBeams
[10:883] Zepherd Unlocked CombatShield
[12:053] Zepherd Unlocked BioMechanicalRepairDrone
[12:388] Zepherd Bought ShieldSuit
[12:388] Zepherd Bought CombatSuit
[12:388] Zepherd Bought HazmatSuit
[12:388] Zepherd Bought CombatSuit
[12:595] Zepherd Placed/Upgraded MiningDroid
[12:721] Zepherd Placed/Upgraded HealingDrone
[13:942] Zepherd Unlocked HazmatSuit
[14:865] Zepherd Unlocked AdvancedHazmatSuit
[16:221] Zepherd Placed/Upgraded HealingDrone
[17:017] Zepherd Placed/Upgraded HealingDrone
[20:602] Zepherd Placed/Upgraded HealingDrone
[22:850] Zepherd Placed/Upgraded HealingDrone
[23:046] Zepherd Placed/Upgraded HealingDrone
[23:256] Zepherd Placed/Upgraded HealingDrone
[00:588] PlayerZero Unlocked AssaultRifle
[00:772] PlayerZero Placed/Upgraded MiningDroid
[01:731] PlayerZero Unlocked IncendiaryGrenade
[01:900] PlayerZero Unlocked PowerConverter
[04:373] PlayerZero Unlocked SpecOpsIncendiaryGrenade
[06:795] PlayerZero Unlocked SpecOpsAssaultRifle
[10:067] PlayerZero Placed/Upgraded MiningDroid
[13:943] PlayerZero Bought ShieldSuit
[13:943] PlayerZero Bought CombatSuit
[13:943] PlayerZero Bought HazmatSuit
[13:943] PlayerZero Bought HazmatSuit
[14:866] PlayerZero Bought HazmatSuit
[00:588] newdawn Unlocked AssaultRifle
[00:806] newdawn Unlocked AdvancedDroidEngines
[05:972] newdawn Unlocked Flamethrower
[06:907] newdawn Unlocked SpecOpsFlamethrower
[10:282] newdawn Unlocked HazmatSuit
[10:293] newdawn Unlocked AdvancedHazmatSuit
[12:665] newdawn Unlocked Stimpack
[14:590] newdawn Unlocked ForceFieldGrenade
[14:905] newdawn Unlocked SpecOpsForcefieldGrenade
[10:283] Security Bought ShieldSuit
[10:283] Security Bought CombatSuit
[10:283] Security Bought HazmatSuit
[10:283] Security Bought HazmatSuit
[10:294] Security Bought HazmatSuit
mari First Alpha Hunter |  Win

mari Placed 0 Greaters.
--------------------------------
