Analyzed: Oh No It's Zombies Arctic Map (122)

ID : 0 PlayerName: Yello Race: Terran
ID : 1 PlayerName: ProDem Race: Terran
ID : 2 PlayerName: devidog Race: Terran
ID : 3 PlayerName: CuongDeee Race: Terran
ID : 4 PlayerName: bonkybonky Race: Terran
ID : 5 PlayerName: Frosky Race: Zerg
ID : 6 PlayerName: OnE Race: Terran
ID : 7 PlayerName: Security Race: Terran
Frosky Zombie Loss
Private Lobby

Game Length:[34:935]
Players ammount: 8
Marine rank avg: 19
GrandMaster ammount: 4
PURCHASES: 
[00:572] Yello Unlocked AssaultRifle
[00:822] Yello Placed/Upgraded MiningDroid
[01:494] Yello Unlocked SuperStimpack
[03:644] Yello Unlocked Shotgun
[04:774] Yello Unlocked SpecOpsShotgun
[06:264] Yello Unlocked ConcussiveShot
[08:396] Yello Unlocked Stimpack
[10:152] Yello Placed/Upgraded MiningDroid
[11:429] Yello Unlocked BioMechanicalRepairDrone
[13:741] Yello Unlocked SpecOpsSuperStimpack
[15:357] Yello Unlocked Shieldsiotunlocked
[16:792] Yello Unlocked AdvancedDroidEngines
[17:437] Yello Placed/Upgraded HealingDrone
[18:523] Yello Placed/Upgraded HealingDrone
[19:619] Yello Unlocked CombatShield
[20:489] Yello Placed/Upgraded HealingDrone
[20:699] Yello Placed/Upgraded HealingDrone
[21:604] Yello Placed/Upgraded HealingDrone
[26:321] Yello Unlocked QuantumBackpack
[26:447] Yello Unlocked MiningCharge
[26:458] Yello Unlocked AdvancedMiningCharge
[26:760] Yello Placed/Upgraded NukePack
[27:309] Yello Placed/Upgraded NukePack
[27:339] Yello Placed/Upgraded HealingDrone
[27:849] Yello Placed/Upgraded NukePack
[27:919] Yello Unlocked ExplorationDroid
[27:982] Yello Placed/Upgraded ExplorationDroid
[27:995] Yello Placed/Upgraded ExplorationDroid
[28:671] Yello Unlocked SpecOpsBioMechanicalRepairDrone
[30:309] Yello Placed/Upgraded NukePack
[30:323] Yello Placed/Upgraded HealingDrone
[33:402] Yello Placed/Upgraded HealingDrone
[00:572] ProDem Unlocked AssaultRifle
[00:651] ProDem Placed/Upgraded MiningDroid
[00:813] ProDem Unlocked AdvancedDroidEngines
[03:506] ProDem Unlocked TurboDroidEngines
[05:615] ProDem Unlocked Flamethrower
[06:358] ProDem Unlocked SpecOpsFlamethrower
[07:136] ProDem Unlocked BioMechanicalRepairDrone
[08:615] ProDem Unlocked Stimpack
[10:542] ProDem Unlocked Teleporter
[11:121] ProDem Unlocked ExplorationDroid
[11:141] ProDem Placed/Upgraded ExplorationDroid
[11:943] ProDem Placed/Upgraded ExplorationDroid
[11:951] ProDem Placed/Upgraded ExplorationDroid
[12:267] ProDem Placed/Upgraded HealingDrone
[12:654] ProDem Unlocked CombatShield
[13:628] ProDem Placed/Upgraded HealingDrone
[14:112] ProDem Placed/Upgraded HealingDrone
[14:578] ProDem Unlocked HazmatSuit
[15:358] ProDem Bought ShieldSuit
[15:358] ProDem Bought CombatSuit
[15:358] ProDem Bought HazmatSuit
[15:358] ProDem Bought ShieldSuit
[15:667] ProDem Placed/Upgraded MiningDroid
[15:974] ProDem Placed/Upgraded HealingDrone
[17:558] ProDem Unlocked CryoFreeze
[17:983] ProDem Placed/Upgraded HealingDrone
[18:229] ProDem Placed/Upgraded HealingDrone
[19:130] ProDem Placed/Upgraded HealingDrone
[19:834] ProDem Placed/Upgraded HealingDrone
[20:422] ProDem Placed/Upgraded HealingDrone
[22:402] ProDem Unlocked SpecOpsTeleporter
[22:429] ProDem Unlocked EnergyPack
[22:484] ProDem Unlocked OpticalVisor
[23:051] ProDem Placed/Upgraded HealingDrone
[26:474] ProDem Unlocked MiningCharge
[26:661] ProDem Placed/Upgraded NukePack
[26:851] ProDem Placed/Upgraded NukePack
[27:140] ProDem Placed/Upgraded NukePack
[27:244] ProDem Placed/Upgraded HealingDrone
[27:476] ProDem Placed/Upgraded NukePack
[28:402] ProDem Placed/Upgraded NukePack
[28:481] ProDem Placed/Upgraded HealingDrone
[28:708] ProDem Placed/Upgraded HealingDrone
[29:334] ProDem Placed/Upgraded NukePack
[29:503] ProDem Placed/Upgraded NukePack
[29:747] ProDem Placed/Upgraded NukePack
[30:124] ProDem Unlocked ForceFieldGrenade
[30:195] ProDem Unlocked Shieldsiotunlocked
[31:764] ProDem Placed/Upgraded NukePack
[33:632] ProDem Placed/Upgraded HealingDrone
[00:572] devidog Unlocked AssaultRifle
[00:784] devidog Placed/Upgraded MiningDroid
[00:893] devidog Unlocked AdvancedDroidEngines
[03:574] devidog Unlocked TurboDroidEngines
[05:550] devidog Unlocked PsiDisrupter
[06:238] devidog Placed/Upgraded PsiIndoctrinator
[07:805] devidog Placed/Upgraded PsiIndoctrinator
[08:199] devidog Placed/Upgraded PsiIndoctrinator
[08:983] devidog Unlocked SpecOpsPsiDisruptor
[09:758] devidog Unlocked ExplorationDroid
[09:794] devidog Placed/Upgraded ExplorationDroid
[09:805] devidog Placed/Upgraded ExplorationDroid
[12:403] devidog Placed/Upgraded PsiIndoctrinator
[14:579] devidog Bought ShieldSuit
[14:579] devidog Bought CombatSuit
[14:579] devidog Bought HazmatSuit
[14:579] devidog Bought HazmatSuit
[15:029] devidog Placed/Upgraded PsiIndoctrinator
[15:657] devidog Placed/Upgraded PsiIndoctrinator
[16:090] devidog Placed/Upgraded ExplorationDroid
[16:337] devidog Unlocked BeamRifle
[19:172] devidog Unlocked FragGrenade
[19:637] devidog Unlocked ForceFieldGrenade
[20:866] devidog Unlocked SpecOpsFragGrenade
[22:716] devidog Unlocked EnergySuit
[22:717] devidog Unlocked EnergySuit
[24:908] devidog Placed/Upgraded PsiIndoctrinator
[25:121] devidog Placed/Upgraded MiningDroid
[29:894] devidog Unlocked MiningCharge
[29:971] devidog Placed/Upgraded NukePack
[30:170] devidog Placed/Upgraded NukePack
[30:196] devidog Bought ShieldSuit
[30:196] devidog Bought CombatSuit
[30:196] devidog Bought HazmatSuit
[30:196] devidog Bought ShieldSuit
[32:266] devidog Placed/Upgraded PsiIndoctrinator
[00:572] CuongDeee Unlocked AssaultRifle
[00:651] CuongDeee Placed/Upgraded MiningDroid
[01:403] CuongDeee Unlocked HellfireRocketLauncher
[03:682] CuongDeee Unlocked SpecOpsHellfireRocketLauncher
[08:029] CuongDeee Unlocked AdvancedDroidEngines
[09:477] CuongDeee Placed/Upgraded MiningDroid
[11:601] CuongDeee Unlocked MotionSensor
[12:117] CuongDeee Placed/Upgraded SensorTower
[12:924] CuongDeee Unlocked Stimpack
[14:524] CuongDeee Placed/Upgraded SensorTower
[15:580] CuongDeee Placed/Upgraded SensorTower
[16:398] CuongDeee Placed/Upgraded MiningDroid
[20:379] CuongDeee Unlocked RocketLauncherMod3
[22:717] CuongDeee Bought ShieldSuit
[22:717] CuongDeee Bought CombatSuit
[22:717] CuongDeee Bought HazmatSuit
[26:438] CuongDeee Unlocked MiningCharge
[26:478] CuongDeee Placed/Upgraded NukePack
[27:389] CuongDeee Placed/Upgraded NukePack
[27:834] CuongDeee Placed/Upgraded NukePack
[28:692] CuongDeee Unlocked BioMechanicalRepairDrone
[29:366] CuongDeee Placed/Upgraded HealingDrone
[29:695] CuongDeee Unlocked FlashBang
[30:264] CuongDeee Placed/Upgraded NukePack
[32:124] CuongDeee Placed/Upgraded HealingDrone
[32:648] CuongDeee Placed/Upgraded HealingDrone
[00:572] bonkybonky Unlocked AssaultRifle
[00:661] bonkybonky Placed MiningDroid
[00:724] bonkybonky Unlocked FragGrenade
[00:731] bonkybonky Unlocked SpecOpsFragGrenade
[03:821] bonkybonky Unlocked AdvancedDroidEngines
[06:388] bonkybonky Unlocked TurboDroidEngines
[07:554] bonkybonky Unlocked EnergySuit
[07:555] bonkybonky Unlocked EnergySuit
[08:098] bonkybonky Unlocked AdvancedEnergySuit
[08:099] bonkybonky Unlocked EnergySuit
[08:099] bonkybonky Unlocked AdvancedEnergySuit
[09:714] bonkybonky Unlocked MiningCharge
[09:855] bonkybonky Placed NukePack
[10:622] bonkybonky Placed NukePack
[11:392] bonkybonky Placed NukePack
[12:785] bonkybonky Unlocked Stimpack
[14:300] bonkybonky Unlocked MedicShield
[14:466] bonkybonky Unlocked EnergyPack
[14:470] bonkybonky Unlocked OpticalVisor
[15:635] bonkybonky Placed MiningDroid
[17:506] bonkybonky Unlocked BeamRifle
[18:609] bonkybonky Placed NukePack
