Analyzed: Oh No It's Zombies Arctic Map (255)

ID : 0 PlayerName: ReturnOffer Race: Terran
ID : 1 PlayerName: MarFly Race: Terran
ID : 2 PlayerName: csiz Race: Terran
ID : 3 PlayerName: Frosky Race: Terran
ID : 4 PlayerName: Toxicpanda Race: Zerg
ID : 5 PlayerName: PartimeHero Race: Terran
ID : 6 PlayerName: dathong Race: Terran
ID : 7 PlayerName: Security Race: Terran Tychus
Toxicpanda Zombie Loss
Private Lobby

Game Length:[39:975]
Players ammount: 8
Marine rank avg: 17,666666666666668
GrandMaster ammount: 7
PURCHASES: 
[00:572] ReturnOffer Unlocked AssaultRifle
[00:651] ReturnOffer Placed/Upgraded MiningDroid
[00:690] ReturnOffer Unlocked BeamRifle
[07:688] ReturnOffer Placed/Upgraded MiningDroid
[09:448] ReturnOffer Unlocked SuperStimpack
[11:832] ReturnOffer Unlocked SpecOpsPlasmaRifle
[14:478] ReturnOffer Unlocked Stimpack
[15:704] ReturnOffer Unlocked MedicShield
[21:041] ReturnOffer Unlocked AutoTurret
[21:054] ReturnOffer Unlocked HeavyTurret
[21:175] ReturnOffer Unlocked LongRangeScope
[22:128] ReturnOffer Placed/Upgraded MiningDroid
[23:910] ReturnOffer Placed/Upgraded AutoTurret
[37:554] ReturnOffer Placed/Upgraded AutoTurret
[00:572] MarFly Unlocked AssaultRifle
[00:745] MarFly Placed/Upgraded MiningDroid
[00:865] MarFly Unlocked AdvancedDroidEngines
[03:649] MarFly Unlocked BeamRifle
[03:739] MarFly Unlocked IncendiaryGrenade
[06:129] MarFly Unlocked SpecOpsPlasmaRifle
[07:847] MarFly Unlocked Stimpack
[09:275] MarFly Unlocked ExplorationDroid
[09:355] MarFly Placed/Upgraded ExplorationDroid
[10:487] MarFly Unlocked SuperStimpack
[10:648] MarFly Placed/Upgraded ExplorationDroid
[11:126] MarFly Placed/Upgraded ExplorationDroid
[13:646] MarFly Unlocked LongRangeScope
[16:234] MarFly Placed/Upgraded ExplorationDroid
[16:630] MarFly Placed/Upgraded ExplorationDroid
[17:165] MarFly Unlocked MedicShield
[18:321] MarFly Placed/Upgraded ExplorationDroid
[18:404] MarFly Unlocked AutoTurret
[18:437] MarFly Unlocked FlameTurret
[18:509] MarFly Placed/Upgraded AutoTurret
[18:813] MarFly Placed/Upgraded AutoTurret
[19:320] MarFly Placed/Upgraded AutoTurret
[21:280] MarFly Placed/Upgraded ExplorationDroid
[21:565] MarFly Placed/Upgraded AutoTurret
[21:747] MarFly Placed/Upgraded AutoTurret
[21:869] MarFly Placed/Upgraded ExplorationDroid
[23:582] MarFly Unlocked BioMechanicalRepairDrone
[23:828] MarFly Placed/Upgraded HealingDrone
[24:045] MarFly Placed/Upgraded HealingDrone
[24:168] MarFly Unlocked MiningCharge
[24:456] MarFly Placed/Upgraded NukePack
[25:964] MarFly Unlocked EnergyPack
[27:051] MarFly Placed/Upgraded NukePack
[27:245] MarFly Unlocked HeavyTurret
[27:805] MarFly Placed/Upgraded AutoTurret
[33:382] MarFly Placed/Upgraded AutoTurret
[35:190] MarFly Placed/Upgraded AutoTurret
[36:127] MarFly Unlocked FlashBang
[39:179] MarFly Placed/Upgraded AutoTurret
[00:572] csiz Unlocked AssaultRifle
[00:651] csiz Placed/Upgraded MiningDroid
[00:760] csiz Unlocked AdvancedDroidEngines
[04:859] csiz Unlocked TurboDroidEngines
[05:412] csiz Unlocked OverloadWeapon
[06:394] csiz Unlocked BioMechanicalRepairDrone
[06:659] csiz Placed/Upgraded HealingDrone
[08:894] csiz Unlocked SpecOpsAssaultRifle
[10:755] csiz Unlocked Bayonette
[10:813] csiz Unlocked CombatShield
[12:146] csiz Unlocked Shieldsiotunlocked
[12:301] csiz Unlocked FragGrenade
[12:851] csiz Placed/Upgraded HealingDrone
[13:312] csiz Placed/Upgraded HealingDrone
[13:637] csiz Placed/Upgraded HealingDrone
[14:440] csiz Unlocked PowerConverter
[14:784] csiz Placed/Upgraded HealingDrone
[15:071] csiz Placed/Upgraded HealingDrone
[15:884] csiz Placed/Upgraded HealingDrone
[16:555] csiz Unlocked AdvancedShieldSuit
[16:602] csiz Unlocked QuantumBackpack
[17:641] csiz Unlocked SpecOpsFragGrenade
[19:435] csiz Unlocked SpecOpsPowerConverter
[20:073] csiz Placed/Upgraded HealingDrone
[21:371] csiz Unlocked AutoTurret
[21:377] csiz Unlocked HeavyTurret
[22:305] csiz Placed/Upgraded MiningDroid
[23:599] csiz Placed/Upgraded HealingDrone
[24:100] csiz Unlocked AIAssistant
[24:552] csiz Placed/Upgraded AutoTurret
[24:800] csiz Placed/Upgraded HealingDrone
[26:657] csiz Placed/Upgraded MiningDroid
[26:933] csiz Placed/Upgraded HealingDrone
[27:140] csiz Placed/Upgraded HealingDrone
[27:789] csiz Placed/Upgraded AutoTurret
[28:196] csiz Placed/Upgraded AutoTurret
[28:371] csiz Placed/Upgraded HealingDrone
