Analyzed: Oh No It's Zombies Arctic Map (274)

ID : 0 PlayerName: Frosky Race: Zerg
ID : 1 PlayerName: Rolando Race: Terran
ID : 2 PlayerName: marekow Race: Terran
ID : 3 PlayerName: Mnosdetijera Race: Terran
ID : 4 PlayerName: Candy Race: Terran
ID : 5 PlayerName: nincsdragon Race: Terran
ID : 6 PlayerName: CountAlias Race: Terran
ID : 7 PlayerName: Security Race: Primal Zerg
Frosky Zombie Win
Public Lobby

Game Length:[19:958]
Players ammount: 8
Marine rank avg: 4,333333333333333
GrandMaster ammount: 1
PURCHASES: 
[01:956] Frosky Spawned MassiveCocoon
[03:396] Frosky Spawned Hunter
[06:330] Frosky Placed/Upgraded PrimalSunkenColony
[06:331] Frosky Bought SunkenColony
[07:078] Frosky Bought CreepSpeed
[07:394] Frosky Placed/Upgraded PrimalSunkenColony
[07:395] Frosky Bought SunkenColony
[08:101] Frosky Bought SunkenColony
[09:394] Frosky Bought BuildExtractorExcavationZone
[09:394] Frosky Placed/Upgraded AutomatedExtractor
[10:030] Frosky Bought BuildExtractorExcavationZone
[10:590] Frosky Placed/Upgraded PrimalSunkenColony
[10:591] Frosky Bought SunkenColony
[10:649] Frosky Bought SunkenColony
[11:040] Frosky Bought CreepSpeed
[13:171] Frosky Bought VirulentCreep
[14:378] Frosky Placed/Upgraded PrimalSunkenColony
[14:379] Frosky Bought SunkenColony
[15:030] Frosky Bought AdvancedInfestationContainment
[17:136] Frosky Placed/Upgraded Virophage
[17:908] Frosky Placed/Upgraded PrimalSunkenColony
[17:909] Frosky Bought SunkenColony
[18:834] Frosky Bought BuildExtractorManufacturingSector
[18:834] Frosky Placed/Upgraded AutomatedExtractor
[00:572] Rolando Unlocked AssaultRifle
[00:714] Rolando Placed/Upgraded MiningDroid
[00:783] Rolando Unlocked AdvancedDroidEngines
[03:860] Rolando Unlocked TurboDroidEngines
[04:957] Rolando Unlocked BeamRifle
[06:474] Rolando Placed/Upgraded MiningDroid
[08:042] Rolando Unlocked SpecOpsPlasmaRifle
[09:553] Rolando Unlocked OverloadWeapon
[10:156] Rolando Unlocked EnergySuit
[10:157] Rolando Unlocked ShieldSuit
[10:157] Rolando Unlocked AdvancedShieldSuit
[10:157] Rolando Unlocked CombatSuit
[10:157] Rolando Unlocked AdvancedCombatSuit
[10:157] Rolando Unlocked HazmatSuit
[10:157] Rolando Unlocked AdvancedHazmatSuit
[10:157] Rolando Unlocked EnergySuit
[10:667] Rolando Unlocked AdvancedEnergySuit
[10:668] Rolando Unlocked EnergySuit
[10:668] Rolando Unlocked AdvancedEnergySuit
[11:121] Rolando Unlocked MedicShield
[13:040] Rolando Placed/Upgraded MiningDroid
[14:319] Rolando Unlocked LongRangeScope
[16:074] Rolando Unlocked AutoTurret
[16:088] Rolando Unlocked HeavyTurret
[16:189] Rolando Placed/Upgraded AutoTurret
[16:429] Rolando Placed/Upgraded AutoTurret
[16:724] Rolando Placed/Upgraded AutoTurret
[17:781] Rolando Unlocked Teleporter
[00:572] marekow Unlocked AssaultRifle
[00:651] marekow Placed/Upgraded MiningDroid
[01:661] marekow Unlocked Ares
[02:080] marekow Placed/Upgraded PrototypeAresTankMode
[03:494] marekow Unlocked AdvancedDroidEngines
[05:960] marekow Placed/Upgraded MiningDroid
[08:006] marekow Unlocked AresMod2
[10:211] marekow Unlocked AresMod9
[10:212] marekow Unlocked AresMod9HostileEnvironmentTreads
[12:973] marekow Unlocked SpecOpsAres
[14:194] marekow Unlocked AresMod4
[16:244] marekow Unlocked AresMod3
[00:572] Mnosdetijera Unlocked AssaultRifle
[01:057] Mnosdetijera Placed/Upgraded MiningDroid
[01:134] Mnosdetijera Unlocked AdvancedDroidEngines
[03:840] Mnosdetijera Unlocked TurboDroidEngines
[06:339] Mnosdetijera Unlocked Flamethrower
[09:893] Mnosdetijera Unlocked SpecOpsFlamethrower
[00:572] Candy Unlocked AssaultRifle
[00:757] Candy Placed/Upgraded MiningDroid
[04:599] Candy Unlocked AdvancedDroidEngines
[07:788] Candy Unlocked TurboDroidEngines
[09:887] Candy Unlocked OverloadWeapon
[10:459] Candy Unlocked Shieldsiotunlocked
[10:460] Candy Unlocked ShieldSuit
[10:460] Candy Unlocked AdvancedShieldSuit
[10:460] Candy Unlocked CombatSuit
[10:460] Candy Unlocked AdvancedCombatSuit
[10:460] Candy Unlocked HazmatSuit
[10:460] Candy Unlocked AdvancedHazmatSuit
[10:460] Candy Unlocked ShieldSuit
[10:590] Candy Unlocked CombatSuit
[10:591] Candy Unlocked ShieldSuit
[10:591] Candy Unlocked AdvancedShieldSuit
[10:591] Candy Unlocked CombatSuit
[10:591] Candy Unlocked AdvancedCombatSuit
[10:591] Candy Unlocked HazmatSuit
