Analyzed: Oh No It's Zombies Arctic Map (59)

ID : 0 PlayerName: SkyJio Race: Terran
ID : 1 PlayerName: GDP Race: Terran
ID : 2 PlayerName: marekow Race: Terran
ID : 3 PlayerName: HulkSmash Race: Terran
ID : 4 PlayerName: Frosky Race: Zerg
ID : 5 PlayerName: Dawnseeker Race: Terran
ID : 6 PlayerName: Cereal Race: Terran
ID : 7 PlayerName: Security Race: Zerg
Frosky Zombie Loss
Public Lobby

Game Length:[34:233]
Players ammount: 8
Marine rank avg: 3,6666666666666665
GrandMaster ammount: 1
PURCHASES: 
[00:572] SkyJio Unlocked AssaultRifle
[00:713] SkyJio Placed/Upgraded MiningDroid
[00:800] SkyJio Unlocked FragGrenade
[00:803] SkyJio Unlocked SpecOpsFragGrenade
[02:480] SkyJio Unlocked EnergySuit
[02:481] SkyJio Unlocked EnergySuit
[06:335] SkyJio Unlocked Stimpack
[06:444] SkyJio Unlocked HellfireRocketLauncher
[12:400] SkyJio Unlocked SpecOpsHellfireRocketLauncher
[12:464] SkyJio Unlocked RocketLauncherMod1
[12:511] SkyJio Unlocked AdvancedEnergySuit
[12:512] SkyJio Unlocked EnergySuit
[12:512] SkyJio Unlocked AdvancedEnergySuit
[12:605] SkyJio Unlocked EnergyPack
[14:570] SkyJio Unlocked CombatShield
[14:573] SkyJio Unlocked OpticalVisor
[14:646] SkyJio Unlocked PowerConverter
[17:243] SkyJio Unlocked SpecOpsPowerConverter
[20:257] SkyJio Unlocked MiningCharge
[20:279] SkyJio Unlocked AdvancedMiningCharge
[20:414] SkyJio Placed/Upgraded NukePack
[26:339] SkyJio Placed/Upgraded NukePack
[27:367] SkyJio Placed/Upgraded NukePack
[29:259] SkyJio Placed/Upgraded NukePack
[30:165] SkyJio Placed/Upgraded NukePack
[32:430] SkyJio Placed/Upgraded NukePack
[00:572] GDP Unlocked AssaultRifle
[00:764] GDP Placed/Upgraded MiningDroid
[00:903] GDP Unlocked AdvancedDroidEngines
[02:052] GDP Unlocked SuperStimpack
[02:481] GDP Bought ShieldSuit
[02:481] GDP Bought CombatSuit
[02:481] GDP Bought HazmatSuit
[05:304] GDP Unlocked TurboDroidEngines
[07:584] GDP Unlocked Shotgun
[07:595] GDP Unlocked SpecOpsShotgun
[07:937] GDP Unlocked CombatShield
[10:900] GDP Unlocked BioMechanicalRepairDrone
[10:918] GDP Unlocked SpecOpsBioMechanicalRepairDrone
[10:992] GDP Placed/Upgraded HealingDrone
[11:183] GDP Placed/Upgraded HealingDrone
[12:295] GDP Unlocked IncendiaryBullets
[14:312] GDP Unlocked Shieldsiotunlocked
[14:323] GDP Unlocked AdvancedShieldSuit
[15:406] GDP Unlocked QuantumBackpack
[15:413] GDP Unlocked AIAssistant
[17:269] GDP Placed/Upgraded HealingDrone
[18:515] GDP Unlocked SpecOpsSuperStimpack
[18:591] GDP Unlocked ExplorationDroid
[18:625] GDP Placed/Upgraded ExplorationDroid
[18:629] GDP Placed/Upgraded ExplorationDroid
[19:625] GDP Placed/Upgraded ExplorationDroid
[21:247] GDP Unlocked Stimpack
[23:273] GDP Unlocked AdvancedExplorationDroid
[24:450] GDP Placed/Upgraded MiningDroid
[24:777] GDP Unlocked MiningCharge
[26:915] GDP Placed/Upgraded HealingDrone
[27:142] GDP Unlocked AutoTurret
[27:166] GDP Unlocked FlameTurret
[27:201] GDP Placed/Upgraded AutoTurret
[27:442] GDP Placed/Upgraded AutoTurret
[27:662] GDP Placed/Upgraded AutoTurret
[29:221] GDP Placed/Upgraded NukePack
[29:914] GDP Placed/Upgraded AutoTurret
[30:129] GDP Placed/Upgraded NukePack
[30:211] GDP Placed/Upgraded AutoTurret
[30:553] GDP Placed/Upgraded ExplorationDroid
[32:755] GDP Placed/Upgraded AutoTurret
[33:265] GDP Placed/Upgraded AutoTurret
[00:572] marekow Unlocked AssaultRifle
[00:653] marekow Placed/Upgraded MiningDroid
[00:713] marekow Unlocked HellfireRocketLauncher
[02:924] marekow Unlocked SpecOpsHellfireRocketLauncher
[04:764] marekow Unlocked AdvancedDroidEngines
[06:316] marekow Unlocked OverloadWeapon
[07:459] marekow Unlocked ShockwaveMissiles
[10:519] marekow Placed/Upgraded MiningDroid
[11:286] marekow Unlocked BioMechanicalRepairDrone
[13:022] marekow Unlocked ExplorationDroid
[13:044] marekow Placed/Upgraded ExplorationDroid
[13:067] marekow Placed/Upgraded ExplorationDroid
[13:850] marekow Placed/Upgraded HealingDrone
[14:044] marekow Placed/Upgraded HealingDrone
[14:313] marekow Bought ShieldSuit
[14:313] marekow Bought CombatSuit
[14:313] marekow Bought HazmatSuit
[14:313] marekow Bought ShieldSuit
[14:324] marekow Bought ShieldSuit
[16:630] marekow Unlocked HazmatSuit
[16:640] marekow Unlocked AdvancedHazmatSuit
[17:110] marekow Placed/Upgraded ExplorationDroid
[17:141] marekow Placed/Upgraded ExplorationDroid
[18:966] marekow Unlocked PsiDisrupter
[24:625] marekow Placed/Upgraded MiningDroid
[25:988] marekow Placed/Upgraded PsiIndoctrinator
[26:327] marekow Placed/Upgraded HealingDrone
[27:308] marekow Placed/Upgraded HealingDrone
[27:495] marekow Placed/Upgraded HealingDrone
[27:906] marekow Unlocked RocketLauncherMod1
[28:921] marekow Placed/Upgraded HealingDrone
[29:727] marekow Placed/Upgraded HealingDrone
[32:370] marekow Placed/Upgraded HealingDrone
[00:572] HulkSmash Unlocked AssaultRifle
[00:651] HulkSmash Placed MiningDroid
[00:801] HulkSmash Unlocked AdvancedDroidEngines
[00:837] HulkSmash Unlocked IncendiaryGrenade
[02:989] HulkSmash Unlocked Stimpack
[05:549] HulkSmash Unlocked HellfireRocketLauncher
[07:296] HulkSmash Unlocked SpecOpsHellfireRocketLauncher
[07:690] HulkSmash Unlocked ShockwaveMissiles
[10:283] HulkSmash Unlocked CombatShield
[10:375] HulkSmash Unlocked BioMechanicalRepairDrone
[11:223] HulkSmash Placed HealingDrone
[11:781] HulkSmash Placed HealingDrone
[13:797] HulkSmash Placed HealingDrone
[16:009] HulkSmash Unlocked PowerConverter
[16:121] HulkSmash Placed HealingDrone
[16:631] HulkSmash Bought ShieldSuit
[16:631] HulkSmash Bought CombatSuit
[16:631] HulkSmash Bought HazmatSuit
[16:631] HulkSmash Bought HazmatSuit
[16:641] HulkSmash Bought HazmatSuit
[17:575] HulkSmash Placed HealingDrone
[18:530] HulkSmash Placed HealingDrone
[19:294] HulkSmash Unlocked OpticalVisor
[19:839] HulkSmash Placed HealingDrone
[21:344] HulkSmash Placed HealingDrone
[24:970] HulkSmash Placed HealingDrone
[25:448] HulkSmash Placed HealingDrone
[27:100] HulkSmash Placed HealingDrone
[27:789] HulkSmash Placed HealingDrone
[28:633] HulkSmash Unlocked SpecOpsPowerConverter
[29:884] HulkSmash Placed HealingDrone
[00:568] Frosky Bought PlayerNumber
[01:923] Frosky Spawned MassiveCocoon
[03:363] Frosky Spawned Hunter
[05:361] Frosky Spawned MassiveCocoon
[06:801] Frosky Spawned Hunter
[08:087] Frosky Spawned MassiveCocoon
[09:527] Frosky Spawned PrimalTownHallUprooted
[10:368] Frosky Spawned MassiveCocoon
[11:264] Frosky Bought CreepSpeed
[11:808] Frosky Spawned PrimalTownHallUprooted
[14:086] Frosky Placed/Upgraded PrimalSunkenColony
[14:087] Frosky Bought SunkenColony
[15:511] Frosky Placed/Upgraded Virophage
[16:252] Frosky Bought SunkenColony
[16:264] Frosky Placed/Upgraded PrimalSunkenColony
[16:265] Frosky Bought SunkenColony
[16:361] Frosky Placed/Upgraded ToxicNest
[16:373] Frosky Placed/Upgraded ToxicNest
[16:379] Frosky Placed/Upgraded ToxicNest
[17:595] Frosky Bought AdvancedPowerInfestation
[18:038] Frosky Bought AdvancedInfestationSecurity
[18:053] Frosky Bought TrackHumans
[19:242] Frosky Bought SunkenColony
[19:792] Frosky Placed/Upgraded Virophage
[22:103] Frosky Bought TrackHumans
[22:125] Frosky Bought CreepSpeed
[23:953] Frosky Bought SpawnNydusWorm
[24:020] Frosky Placed/Upgraded NydusCanalCreeper
