Analyzed: Oh No It's Zombies Arctic Updated (481)

ID : 0 PlayerName: CallMePala Race: Terran
ID : 1 PlayerName: Frosky Race: Zerg
ID : 2 PlayerName: pLaGuE Race: Terran
ID : 3 PlayerName: SommerGround Race: Terran
ID : 4 PlayerName: ZehN Race: Terran
ID : 5 PlayerName: jacklucky Race: Terran
ID : 6 PlayerName: csiz Race: Terran
ID : 7 PlayerName: Security Race: 
Frosky Zombie Win
Public Lobby

Game Length:[37:031]
Players ammount: 8
Marine rank avg: 4
GrandMaster ammount: 2
PURCHASES: 
[02:012] Frosky Spawned MassiveCocoon
[03:452] Frosky Spawned Hunter
[04:588] Frosky Bought BuildExtractorScienceLabs
[04:588] Frosky Placed/Upgraded AutomatedExtractor
[04:852] Frosky Spawned MassiveCocoon
[05:487] Frosky Placed/Upgraded ToxicNest
[05:498] Frosky Placed/Upgraded ToxicNest
[05:502] Frosky Placed/Upgraded ToxicNest
[06:292] Frosky Spawned Hunter
[06:813] Frosky Spawned MassiveCocoon
[08:253] Frosky Spawned PrimalTownHallUprooted
[08:461] Frosky Spawned MassiveCocoon
[08:461] Frosky Bought BuildExtractorScienceLabs
[09:468] Frosky Bought UnlockDropPods
[09:625] Frosky Bought EvolveDropPods
[09:901] Frosky Spawned Anubalisk
[10:414] Frosky Bought EvolveDropPods
[10:416] Frosky Bought EvolveDropPods
[12:136] Frosky Spawned MassiveCocoon
[12:168] Frosky Spawned MassiveCocoon
[12:827] Frosky Bought EvolveDropPods
[12:830] Frosky Bought EvolveDropPods
[13:576] Frosky Spawned Hunter
[13:608] Frosky Spawned Anubalisk
[13:978] Frosky Bought BuildExtractorProcessingFacilities
[13:978] Frosky Placed/Upgraded AutomatedExtractor
[15:735] Frosky Bought EvolveDropPods
[16:544] Frosky Bought BuildExtractorScienceLabs
[16:544] Frosky Placed/Upgraded AutomatedExtractor
[17:558] Frosky Bought BuildExtractorExcavationZone
[17:558] Frosky Placed/Upgraded AutomatedExtractor
[18:185] Frosky Bought SiphonFuel
[18:939] Frosky Bought StrainSpeed
[19:802] Frosky Bought PureStrainSpeed
[20:375] Frosky Placed/Upgraded NydusCanalCreeper
[21:183] Frosky Bought VirulentCreep
[21:843] Frosky Placed/Upgraded Virophage
[22:428] Frosky Spawned MassiveCocoon
[22:913] Frosky Placed/Upgraded NydusCanalCreeper
[23:245] Frosky Bought HunterlingStrain
[23:868] Frosky Spawned Hunter
[25:672] Frosky Bought SpawnNydusWorm
[25:987] Frosky Bought AdvancedInfestationContainment
[26:790] Frosky Bought SiphonFuel
[28:029] Frosky Placed/Upgraded GreaterNydusWorm
[28:424] Frosky Bought StrainSpeed
[28:430] Frosky Bought PureStrainSpeed
[29:177] Frosky Bought HunterlingStrain
[29:966] Frosky Bought StrainSpeed
[30:668] Frosky Bought SiphonFuel
[31:212] Frosky Bought PureStrainSpeed
[31:599] Frosky Bought HunterlingStrain
[32:204] Frosky Bought StrainSpeed
[32:847] Frosky Bought DropshipsFueled
[33:279] Frosky Bought SweepingInfestation
[33:279] Frosky Bought UltimateInfestationResearched
[33:753] Frosky Placed/Upgraded NydusCanalCreeper
[34:150] Frosky Bought PureStrainSpeed
[34:934] Frosky Placed/Upgraded GreaterNydusWorm
[35:089] Frosky Bought StrainSpeed
[35:218] Frosky Bought CreepSpeed
[35:885] Frosky Placed/Upgraded NydusCanalCreeper
[00:588] pLaGuE Unlocked AssaultRifle
[00:716] pLaGuE Placed/Upgraded MiningDroid
[01:232] pLaGuE Unlocked AdvancedDroidEngines
[03:043] pLaGuE Unlocked TurboDroidEngines
[03:589] pLaGuE Unlocked BeamRifle
[05:708] pLaGuE Unlocked SpecOpsPlasmaRifle
[05:772] pLaGuE Unlocked CorrosivePlasma
[07:165] pLaGuE Unlocked CombatShield
[09:126] pLaGuE Unlocked Stimpack
[12:944] pLaGuE Placed/Upgraded MiningDroid
[13:077] pLaGuE Unlocked Shieldsiotunlocked
[14:722] pLaGuE Placed/Upgraded MiningDroid
[16:123] pLaGuE Unlocked ForceFieldGrenade
[17:295] pLaGuE Unlocked AdvancedShieldSuit
[17:571] pLaGuE Unlocked Teleporter
[18:602] pLaGuE Unlocked AutoTurret
[23:736] pLaGuE Unlocked EnergyPack
[23:762] pLaGuE Unlocked OpticalVisor
[23:850] pLaGuE Unlocked SpecOpsForcefieldGrenade
[24:063] pLaGuE Unlocked SpecOpsTeleporter
[26:144] pLaGuE Unlocked SpecOpsTurret
[26:151] pLaGuE Unlocked FlameTurret
[26:159] pLaGuE Unlocked HeavyTurret
[27:186] pLaGuE Placed/Upgraded AutoTurret
[27:690] pLaGuE Placed/Upgraded AutoTurret
[27:902] pLaGuE Placed/Upgraded AutoTurret
[30:180] pLaGuE Placed/Upgraded AutoTurret
[30:427] pLaGuE Placed/Upgraded AutoTurret
[30:771] pLaGuE Placed/Upgraded AutoTurret
[00:588] SommerGround Unlocked AssaultRifle
[00:824] SommerGround Placed/Upgraded MiningDroid
[01:350] SommerGround Unlocked Shotgun
[02:077] SommerGround Unlocked SuperStimpack
[04:635] SommerGround Unlocked AdvancedDroidEngines
[04:804] SommerGround Unlocked CombatShield
[07:220] SommerGround Unlocked SpecOpsShotgun
[07:493] SommerGround Unlocked ConcussiveBeams
[07:855] SommerGround Unlocked ExplorationDroid
[11:394] SommerGround Unlocked AutoTurret
[11:455] SommerGround Unlocked FlameTurret
[11:635] SommerGround Unlocked BioMechanicalRepairDrone
[11:947] SommerGround Unlocked RechargeDrone
[12:375] SommerGround Placed/Upgraded AutoTurret
[12:923] SommerGround Placed/Upgraded AutoTurret
[13:078] SommerGround Bought ShieldSuit
[13:078] SommerGround Bought CombatSuit
[13:078] SommerGround Bought HazmatSuit
