Analyzed: Oh No It's Zombies Arctic Updated (113)

ID : 0 PlayerName: Frosky Race: Zerg
ID : 1 PlayerName: gaks Race: Terran
ID : 2 PlayerName: Kirby Race: Terran
ID : 3 PlayerName: chroneo Race: Terran
ID : 4 PlayerName: Brewster Race: Terran
ID : 5 PlayerName: Maverick Race: Terran
ID : 6 PlayerName: PokieZombie Race: Terran
ID : 7 PlayerName: Security Race: Zerg
Frosky Zombie Loss
Public Lobby

Game Length:[34:722]
Players ammount: 8
Marine rank avg: 5,166666666666667
GrandMaster ammount: 1
PURCHASES: 
[02:803] Frosky Bought CreepSpeed
[07:201] Frosky Bought CreepSpeed
[09:380] Frosky Bought StrainSpeed
[10:783] Frosky Bought PureStrainSpeed
[13:066] Frosky Bought HunterlingStrain
[15:204] Frosky Bought StrainSpeed
[17:349] Frosky Bought PureStrainSpeed
[19:717] Frosky Bought HunterlingStrain
[19:727] Frosky Bought StrainSpeed
[20:854] Frosky Bought PureStrainSpeed
[22:460] Frosky Bought HunterlingStrain
[23:956] Frosky Bought StrainSpeed
[25:228] Frosky Bought DropshipsFueled
[25:977] Frosky Bought SweepingInfestation
[25:977] Frosky Bought UltimateInfestationResearched
[26:068] Frosky Placed/Upgraded NydusCanalCreeper
[27:409] Frosky Bought VirulentCreep
[29:824] Frosky Placed/Upgraded NydusCanalCreeper
[32:177] Frosky Bought SpawnNydusWorm
[32:278] Frosky Placed/Upgraded GreaterNydusWorm
[00:588] gaks Unlocked AssaultRifle
[00:715] gaks Placed/Upgraded MiningDroid
[01:034] gaks Unlocked AdvancedDroidEngines
[05:809] gaks Unlocked SpecOpsAssaultRifle
[06:549] gaks Unlocked AutoTargetingSystem
[07:557] gaks Unlocked ForceFieldGrenade
[10:293] gaks Unlocked SuperStimpack
[11:738] gaks Unlocked EnergySuit
[11:739] gaks Unlocked ShieldSuit
[11:739] gaks Unlocked AdvancedShieldSuit
[11:739] gaks Unlocked CombatSuit
[11:739] gaks Unlocked AdvancedCombatSuit
[11:739] gaks Unlocked HazmatSuit
[11:739] gaks Unlocked AdvancedHazmatSuit
[11:739] gaks Unlocked EnergySuit
[11:745] gaks Unlocked AdvancedEnergySuit
[11:746] gaks Unlocked EnergySuit
[11:746] gaks Unlocked AdvancedEnergySuit
[13:335] gaks Unlocked SpecOpsSuperStimpack
[18:125] gaks Unlocked QuantumBackpack
[24:100] gaks Unlocked Stimpack
[24:388] gaks Unlocked SpecOpsForcefieldGrenade
[24:649] gaks Unlocked BioMechanicalRepairDrone
[24:679] gaks Unlocked SpecOpsBioMechanicalRepairDrone
[24:698] gaks Unlocked AutoTurret
[24:787] gaks Unlocked FlameTurret
[26:425] gaks Placed/Upgraded AutoTurret
[26:749] gaks Placed/Upgraded AutoTurret
[30:796] gaks Placed/Upgraded AutoTurret
[31:095] gaks Placed/Upgraded AutoTurret
[31:305] gaks Placed/Upgraded HealingDrone
[00:588] Kirby Unlocked AssaultRifle
[00:804] Kirby Unlocked AdvancedDroidEngines
[00:978] Kirby Placed/Upgraded MiningDroid
[03:636] Kirby Unlocked TurboDroidEngines
[06:556] Kirby Unlocked SpecOpsAssaultRifle
[08:177] Kirby Unlocked AutoTargetingSystem
[10:510] Kirby Unlocked Stimpack
[12:215] Kirby Unlocked SuperStimpack
[19:284] Kirby Placed/Upgraded MiningDroid
[23:578] Kirby Unlocked EnergyPack
[23:634] Kirby Unlocked SpecOpsSuperStimpack
[24:361] Kirby Unlocked CombatShield
[26:238] Kirby Unlocked MiningCharge
[26:888] Kirby Unlocked AdvancedMiningCharge
[28:365] Kirby Unlocked AIAssistant
[29:002] Kirby Placed/Upgraded NukePack
[29:115] Kirby Placed/Upgraded NukePack
[29:640] Kirby Placed/Upgraded NukePack
[33:369] Kirby Placed/Upgraded NukePack
[00:588] chroneo Unlocked AssaultRifle
[00:683] chroneo Placed/Upgraded MiningDroid
[00:829] chroneo Unlocked AdvancedDroidEngines
[03:762] chroneo Unlocked TurboDroidEngines
[05:626] chroneo Unlocked MedicShield
[05:835] chroneo Unlocked Stimpack
[08:911] chroneo Unlocked Shotgun
[08:999] chroneo Unlocked SpecOpsShotgun
[12:559] chroneo Unlocked IncendiaryBullets
[12:631] chroneo Unlocked Shieldsiotunlocked
[12:632] chroneo Unlocked ShieldSuit
[12:632] chroneo Unlocked AdvancedShieldSuit
[12:632] chroneo Unlocked CombatSuit
[12:632] chroneo Unlocked AdvancedCombatSuit
[12:632] chroneo Unlocked HazmatSuit
[12:632] chroneo Unlocked AdvancedHazmatSuit
[12:632] chroneo Unlocked ShieldSuit
[12:642] chroneo Unlocked AdvancedShieldSuit
[12:643] chroneo Unlocked ShieldSuit
[12:643] chroneo Unlocked AdvancedShieldSuit
[12:723] chroneo Unlocked SuperStimpack
[23:403] chroneo Placed/Upgraded MiningDroid
[23:596] chroneo Unlocked BioMechanicalRepairDrone
[23:612] chroneo Unlocked SpecOpsBioMechanicalRepairDrone
[23:827] chroneo Placed/Upgraded HealingDrone
[32:117] chroneo Unlocked AutoTurret
[32:148] chroneo Unlocked FlameTurret
[32:498] chroneo Placed/Upgraded AutoTurret
[32:877] chroneo Placed/Upgraded AutoTurret
[33:465] chroneo Placed/Upgraded AutoTurret
[00:588] Brewster Unlocked AssaultRifle
[03:883] Brewster Placed/Upgraded MiningDroid
[07:336] Brewster Unlocked SpecOpsAssaultRifle
[09:867] Brewster Unlocked Shieldsiotunlocked
[09:868] Brewster Unlocked ShieldSuit
[09:868] Brewster Unlocked AdvancedShieldSuit
[09:868] Brewster Unlocked CombatSuit
[09:868] Brewster Unlocked AdvancedCombatSuit
[09:868] Brewster Unlocked HazmatSuit
[09:868] Brewster Unlocked AdvancedHazmatSuit
[09:868] Brewster Unlocked ShieldSuit
[10:172] Brewster Unlocked AdvancedShieldSuit
[10:173] Brewster Unlocked ShieldSuit
[10:173] Brewster Unlocked AdvancedShieldSuit
[15:936] Brewster Unlocked CombatShield
[16:262] Brewster Unlocked QuantumBackpack
[16:398] Brewster Unlocked AIAssistant
[16:483] Brewster Unlocked OpticalVisor
[16:999] Brewster Unlocked Stimpack
[27:916] Brewster Unlocked PsiDisrupter
[28:013] Brewster Unlocked PsiDepressor
[28:050] Brewster Unlocked AutoTurret
[28:244] Brewster Unlocked FlameTurret
[28:273] Brewster Unlocked SpecOpsTurret
[28:301] Brewster Unlocked HeavyTurret
[28:368] Brewster Unlocked BioMechanicalRepairDrone
[00:588] Maverick Unlocked AssaultRifle
[00:830] Maverick Unlocked Stimpack
[00:882] Maverick Placed/Upgraded MiningDroid
[03:715] Maverick Unlocked AdvancedDroidEngines
[08:076] Maverick Unlocked Flamethrower
[08:096] Maverick Unlocked SpecOpsFlamethrower
[08:980] Maverick Unlocked BioMechanicalRepairDrone
[09:009] Maverick Unlocked SpecOpsBioMechanicalRepairDrone
[12:262] Maverick Unlocked CombatShield
[12:495] Maverick Placed/Upgraded HealingDrone
[14:552] Maverick Placed/Upgraded HealingDrone
[14:650] Maverick Unlocked TurboDroidEngines
[15:721] Maverick Placed/Upgraded HealingDrone
[16:203] Maverick Unlocked Shieldsiotunlocked
[16:204] Maverick Unlocked ShieldSuit
[16:204] Maverick Unlocked AdvancedShieldSuit
[16:204] Maverick Unlocked CombatSuit
[16:204] Maverick Unlocked AdvancedCombatSuit
[16:204] Maverick Unlocked HazmatSuit
[16:204] Maverick Unlocked AdvancedHazmatSuit
[16:204] Maverick Unlocked ShieldSuit
[16:753] Maverick Placed/Upgraded HealingDrone
[18:478] Maverick Placed/Upgraded HealingDrone
[19:100] Maverick Unlocked AdvancedShieldSuit
[19:101] Maverick Unlocked ShieldSuit
[19:101] Maverick Unlocked AdvancedShieldSuit
[19:216] Maverick Unlocked SuperStimpack
[20:396] Maverick Placed/Upgraded HealingDrone
[20:601] Maverick Placed/Upgraded HealingDrone
[21:159] Maverick Placed/Upgraded HealingDrone
[22:256] Maverick Unlocked ThermiteFilaments
[28:080] Maverick Placed/Upgraded HealingDrone
[28:505] Maverick Placed/Upgraded HealingDrone
[30:768] Maverick Placed/Upgraded HealingDrone
[31:401] Maverick Placed/Upgraded HealingDrone
[32:237] Maverick Placed/Upgraded HealingDrone
[00:588] PokieZombie Unlocked AssaultRifle
[02:523] PokieZombie Unlocked MotionSensor
[04:046] PokieZombie Unlocked Stimpack
[09:568] PokieZombie Unlocked IncendiaryGrenade
[10:456] PokieZombie Unlocked AutoTurret
[12:487] PokieZombie Unlocked ArcWelder
[13:300] PokieZombie Unlocked BioMechanicalRepairDrone
[16:071] PokieZombie Unlocked CombatAccelerationDrone
[19:208] PokieZombie Unlocked QuantumBackpack
[21:789] PokieZombie Unlocked SpecOpsTurret
[23:060] PokieZombie Unlocked SpecOpsArcWelder
[23:218] PokieZombie Unlocked ArcWelderMod3
[29:314] PokieZombie Unlocked HazmatSuit
[29:315] PokieZombie Unlocked ShieldSuit
[29:315] PokieZombie Unlocked AdvancedShieldSuit
[29:315] PokieZombie Unlocked CombatSuit
[29:315] PokieZombie Unlocked AdvancedCombatSuit
[29:315] PokieZombie Unlocked HazmatSuit
[29:315] PokieZombie Unlocked AdvancedHazmatSuit
[29:315] PokieZombie Unlocked HazmatSuit
[29:988] PokieZombie Unlocked MiningCharge
[29:995] PokieZombie Unlocked AdvancedMiningCharge
[31:102] PokieZombie Unlocked CombatShield

Frosky Placed 1 Greaters.
--------------------------------
