Analyzed: Oh No It's Zombies Arctic Updated (182)

ID : 0 PlayerName: Frosky Race: Zerg
ID : 1 PlayerName: Kira Race: Terran
ID : 2 PlayerName: Prudential Race: Terran
ID : 3 PlayerName: Enzo Race: Terran
ID : 4 PlayerName: Vitek Race: Terran
ID : 5 PlayerName: ZaqazDeath Race: Terran
ID : 6 PlayerName: NATDARUT Race: Terran
ID : 7 PlayerName: Security Race: Protoss
Frosky Zombie Loss
Public Lobby

Game Length:[35:249]
Players ammount: 8
Marine rank avg: 7
GrandMaster ammount: 2
PURCHASES: 
[00:655] Frosky Spawned MassiveCocoon
[02:095] Frosky Spawned Hunter
[04:523] Frosky Bought CreepSpeed
[07:277] Frosky Placed/Upgraded ToxicNest
[07:285] Frosky Placed/Upgraded ToxicNest
[08:817] Frosky Bought CreepSpeed
[10:766] Frosky Bought StrainSpeed
[11:191] Frosky Bought StrainSpeed
[11:524] Frosky Placed/Upgraded ToxicNest
[11:528] Frosky Placed/Upgraded ToxicNest
[14:247] Frosky Bought VirulentCreep
[16:373] Frosky Bought AdvancedInfestationContainment
[17:379] Frosky Placed/Upgraded Virophage
[18:007] Frosky Placed/Upgraded Virophage
[20:945] Frosky Placed/Upgraded ToxicNest
[20:951] Frosky Placed/Upgraded ToxicNest
[21:761] Frosky Bought PureStrainSpeed
[21:787] Frosky Bought HunterlingStrain
[21:807] Frosky Bought StrainHealth
[23:471] Frosky Bought StrainVolatile
[25:066] Frosky Bought PureStrainVolatile
[25:914] Frosky Bought DropshipsFueled
[28:453] Frosky Bought UltimateInfestationResearched
[28:507] Frosky Bought KaboomerStrain
[28:519] Frosky Bought PureStrainHealth
[28:530] Frosky Bought PureStrainSpeed
[29:957] Frosky Bought TankStrain
[29:964] Frosky Bought HunterlingStrain
[29:979] Frosky Bought StrainSpeed
[29:992] Frosky Bought PureStrainSpeed
[30:006] Frosky Bought HunterlingStrain
[31:156] Frosky Spawned MassiveCocoon
[00:588] Kira Unlocked AssaultRifle
[00:729] Kira Unlocked ArcWelder
[00:872] Kira Placed/Upgraded MiningDroid
[02:049] Kira Unlocked MotionSensor
[02:153] Kira Unlocked BioMechanicalRepairDrone
[02:167] Kira Unlocked CombatAccelerationDrone
[02:229] Kira Placed/Upgraded HealingDrone
[02:674] Kira Placed/Upgraded SensorTower
[02:938] Kira Placed/Upgraded HealingDrone
[03:376] Kira Placed/Upgraded HealingDrone
[03:549] Kira Placed/Upgraded HealingDrone
[04:056] Kira Unlocked Stimpack
[05:111] Kira Unlocked AdvancedDroidEngines
[05:759] Kira Unlocked TurboDroidEngines
[06:548] Kira Unlocked AutoTurret
[06:638] Kira Unlocked HeavyTurret
[07:351] Kira Unlocked SpecOpsTurret
[07:444] Kira Placed/Upgraded AutoTurret
[07:581] Kira Placed/Upgraded AutoTurret
[07:922] Kira Placed/Upgraded AutoTurret
[08:570] Kira Unlocked SpecOpsBioMechanicalRepairDrone
[08:695] Kira Placed/Upgraded HealingDrone
[08:826] Kira Placed/Upgraded HealingDrone
[09:365] Kira Unlocked AIAssistant
[09:607] Kira Placed/Upgraded SensorTower
[09:712] Kira Placed/Upgraded HealingDrone
[10:015] Kira Placed/Upgraded HealingDrone
[10:515] Kira Unlocked Shieldsiotunlocked
[10:516] Kira Unlocked ShieldSuit
[10:516] Kira Unlocked AdvancedShieldSuit
[10:516] Kira Unlocked CombatSuit
[10:516] Kira Unlocked AdvancedCombatSuit
[10:516] Kira Unlocked HazmatSuit
[10:516] Kira Unlocked AdvancedHazmatSuit
[10:516] Kira Unlocked ShieldSuit
[10:554] Kira Unlocked ForceFieldGrenade
[11:780] Kira Unlocked AdvancedShieldSuit
[11:781] Kira Unlocked ShieldSuit
[11:781] Kira Unlocked AdvancedShieldSuit
[11:809] Kira Unlocked EnergyPack
[11:817] Kira Unlocked CombatShield
[12:733] Kira Unlocked MiningCharge
[13:255] Kira Placed/Upgraded SensorTower
[13:432] Kira Placed/Upgraded AutoTurret
[14:095] Kira Placed/Upgraded AutoTurret
[14:337] Kira Placed/Upgraded AutoTurret
[15:845] Kira Placed/Upgraded NukePack
[16:245] Kira Placed/Upgraded NukePack
[16:853] Kira Unlocked SpecOpsForcefieldGrenade
[18:069] Kira Unlocked SpecOpsArcWelder
[18:776] Kira Unlocked ArcWelderMod1
[19:551] Kira Placed/Upgraded NukePack
[24:832] Kira Unlocked PsiDisrupter
[24:870] Kira Unlocked PsiDepressor
[24:914] Kira Placed/Upgraded PsiIndoctrinator
[25:699] Kira Placed/Upgraded NukePack
[27:343] Kira Placed/Upgraded NukePack
[27:397] Kira Unlocked ExplorationDroid
[27:405] Kira Unlocked AdvancedExplorationDroid
[27:428] Kira Placed/Upgraded ExplorationDroid
[27:448] Kira Placed/Upgraded ExplorationDroid
