Analyzed: Oh No It's Zombies Arctic Updated (215)

ID : 0 PlayerName: Frosky Race: Terran
ID : 1 PlayerName: RyK Race: Zerg
ID : 2 PlayerName: Cruel Race: Terran
ID : 3 PlayerName: lIllIIIllIIl Race: Terran
ID : 4 PlayerName: Lughar Race: Terran
ID : 5 PlayerName: Marine Race: Terran
ID : 6 PlayerName: Babatine Race: Terran
ID : 7 PlayerName: Security Race: Primal Zerg
RyK Zombie Loss
Public Lobby

Game Length:[33:939]
Players ammount: 8
[29:847] RyK Placed/Upgraded LesserNydusWorm
[29:848] RyK Bought GreaterNydus
[30:087] RyK Placed/Upgraded GreaterNydusWorm
[30:950] RyK Bought HunterlingStrain
[32:093] RyK Bought StrainVolatile
[32:097] RyK Bought PureStrainVolatile
[00:588] Cruel Unlocked AssaultRifle
[00:721] Cruel Unlocked AdvancedDroidEngines
[00:772] Cruel Placed/Upgraded MiningDroid
[04:683] Cruel Unlocked Flamethrower
[04:691] Cruel Unlocked SpecOpsFlamethrower
[07:567] Cruel Unlocked Stimpack
[09:555] Cruel Unlocked BioMechanicalRepairDrone
[10:401] Cruel Unlocked ExplorationDroid
[10:425] Cruel Placed/Upgraded ExplorationDroid
[10:474] Cruel Placed/Upgraded ExplorationDroid
[10:577] Cruel Placed/Upgraded ExplorationDroid
[12:397] Cruel Placed/Upgraded HealingDrone
[13:153] Cruel Unlocked Shieldsiotunlocked
[13:202] Cruel Unlocked CombatShield
[14:102] Cruel Placed/Upgraded HealingDrone
[14:329] Cruel Placed/Upgraded HealingDrone
[17:049] Cruel Placed/Upgraded HealingDrone
[17:220] Cruel Placed/Upgraded HealingDrone
[17:394] Cruel Unlocked ForceFieldGrenade
[17:437] Cruel Unlocked PsiDisrupter
[17:480] Cruel Placed/Upgraded PsiIndoctrinator
[17:852] Cruel Unlocked SpecOpsBioMechanicalRepairDrone
[19:601] Cruel Unlocked AdvancedShieldSuit
[20:182] Cruel Placed/Upgraded HealingDrone
[23:786] Cruel Unlocked FlashBang
[23:792] Cruel Unlocked SpecOpsFlashbang
[24:604] Cruel Placed/Upgraded HealingDrone
[24:787] Cruel Placed/Upgraded HealingDrone
[24:958] Cruel Placed/Upgraded HealingDrone
[29:366] Cruel Unlocked MiningCharge
[29:452] Cruel Unlocked Teleporter
[29:614] Cruel Placed/Upgraded NukePack
[29:939] Cruel Placed/Upgraded NukePack
[30:305] Cruel Placed/Upgraded NukePack
[31:001] Cruel Placed/Upgraded HealingDrone
[32:235] Cruel Placed/Upgraded HealingDrone
[00:588] lIllIIIllIIl Unlocked AssaultRifle
[00:914] lIllIIIllIIl Placed/Upgraded MiningDroid
[01:062] lIllIIIllIIl Unlocked OverloadWeapon
[07:739] lIllIIIllIIl Unlocked SpecOpsAssaultRifle
[07:793] lIllIIIllIIl Unlocked TitaniumBulletCasings
[13:154] lIllIIIllIIl Bought ShieldSuit
[13:154] lIllIIIllIIl Bought CombatSuit
[13:154] lIllIIIllIIl Bought HazmatSuit
[13:154] lIllIIIllIIl Bought ShieldSuit
[14:321] lIllIIIllIIl Unlocked PowerConverter
[14:460] lIllIIIllIIl Unlocked IncendiaryGrenade
[14:490] lIllIIIllIIl Unlocked SpecOpsIncendiaryGrenade
[14:630] lIllIIIllIIl Unlocked EnergySuit
[14:631] lIllIIIllIIl Unlocked EnergySuit
[14:670] lIllIIIllIIl Unlocked AdvancedEnergySuit
[14:671] lIllIIIllIIl Unlocked EnergySuit
[14:671] lIllIIIllIIl Unlocked AdvancedEnergySuit
[16:902] lIllIIIllIIl Placed/Upgraded MiningDroid
[19:602] lIllIIIllIIl Bought ShieldSuit
[21:450] lIllIIIllIIl Unlocked SpecOpsPowerConverter
[21:590] lIllIIIllIIl Unlocked QuantumBackpack
[22:367] lIllIIIllIIl Placed/Upgraded MiningDroid
[25:982] lIllIIIllIIl Unlocked PsiDisrupter
[26:182] lIllIIIllIIl Placed/Upgraded PsiIndoctrinator
[27:625] lIllIIIllIIl Placed/Upgraded PsiIndoctrinator
[33:007] lIllIIIllIIl Placed/Upgraded MiningDroid
[00:588] Lughar Unlocked AssaultRifle
[02:288] Lughar Placed/Upgraded MiningDroid
[03:073] Lughar Unlocked AdvancedDroidEngines
[05:479] Lughar Unlocked TurboDroidEngines
[07:591] Lughar Unlocked Stimpack
[08:972] Lughar Placed/Upgraded MiningDroid
[09:072] Lughar Unlocked CombatShield
[09:845] Lughar Unlocked EnergyPack
[10:647] Lughar Unlocked AIAssistant
[12:983] Lughar Unlocked Shieldsiotunlocked
[13:009] Lughar Unlocked AdvancedShieldSuit
[14:631] Lughar Bought ShieldSuit
[14:631] Lughar Bought CombatSuit
[14:631] Lughar Bought HazmatSuit
[16:871] Lughar Unlocked Shotgun
[17:426] Lughar Placed/Upgraded MiningDroid
[19:075] Lughar Placed/Upgraded MiningDroid
[21:506] Lughar Unlocked SuperStimpack
[00:588] Marine Unlocked AssaultRifle
[00:757] Marine Unlocked AutoTurret
[01:248] Marine Placed/Upgraded AutoTurret
[01:419] Marine Placed/Upgraded AutoTurret
[01:678] Marine Placed/Upgraded AutoTurret
[04:090] Marine Placed/Upgraded AutoTurret
[04:917] Marine Placed/Upgraded AutoTurret
[07:418] Marine Placed/Upgraded MiningDroid
[08:033] Marine Placed/Upgraded AutoTurret
[08:434] Marine Placed/Upgraded AutoTurret
[09:746] Marine Placed/Upgraded AutoTurret
[10:027] Marine Placed/Upgraded AutoTurret
[12:160] Marine Unlocked ArcWelder
[12:984] Marine Bought ShieldSuit
[12:984] Marine Bought CombatSuit
[12:984] Marine Bought HazmatSuit
[12:984] Marine Bought ShieldSuit
[13:010] Marine Bought ShieldSuit
[14:449] Marine Unlocked SpecOpsTurret
[16:052] Marine Placed/Upgraded AutoTurret
[16:829] Marine Placed/Upgraded AutoTurret
[17:010] Marine Placed/Upgraded AutoTurret
[19:831] Marine Unlocked SpecOpsArcWelder
[24:631] Marine Unlocked MiningCharge
[24:641] Marine Unlocked AdvancedMiningCharge
[26:268] Marine Placed/Upgraded AutoTurret
[26:332] Marine Placed/Upgraded NukePack
[26:373] Marine Placed/Upgraded AutoTurret
[26:474] Marine Placed/Upgraded AutoTurret
[27:458] Marine Placed/Upgraded AutoTurret
[27:556] Marine Placed/Upgraded AutoTurret
[27:663] Marine Placed/Upgraded AutoTurret
[32:370] Marine Placed/Upgraded NukePack
[32:861] Marine Placed/Upgraded AutoTurret
[00:588] Babatine Unlocked AssaultRifle
[00:964] Babatine Unlocked Stimpack
[02:739] Babatine Unlocked FragGrenade
[04:214] Babatine Unlocked MedicShield
[05:606] Babatine Unlocked SpecOpsFragGrenade
[07:547] Babatine Unlocked EnergySuit
[07:548] Babatine Unlocked EnergySuit
[07:551] Babatine Unlocked AdvancedEnergySuit
[07:552] Babatine Unlocked EnergySuit
[07:552] Babatine Unlocked AdvancedEnergySuit
[09:067] Babatine Unlocked AIAssistant
[11:337] Babatine Unlocked SpecOpsAssaultRifle
[14:082] Babatine Unlocked AutoTargetingSystem
[15:500] Babatine Unlocked BioMechanicalRepairDrone
[15:507] Babatine Unlocked SpecOpsBioMechanicalRepairDrone
[20:692] Babatine Unlocked PowerConverter
[29:189] Babatine Unlocked MiningCharge
[29:230] Babatine Unlocked AdvancedMiningCharge
[07:548] Security Bought ShieldSuit
[07:548] Security Bought CombatSuit
[07:548] Security Bought HazmatSuit

RyK Placed 3 Greaters.
--------------------------------
