Analyzed: Oh No It's Zombies Arctic Updated (90)

ID : 0 PlayerName: Kirby Race: Terran
ID : 1 PlayerName: Krizzex Race: Terran
ID : 2 PlayerName: TheZergKing Race: Zerg
ID : 3 PlayerName: Lionbane Race: Terran
ID : 4 PlayerName: Frosky Race: Terran
ID : 5 PlayerName: barreYT Race: Terran
ID : 6 PlayerName: Niku Race: Terran
ID : 7 PlayerName: Security Race: Primal Zerg
TheZergKing Zombie Loss
Public Lobby

Game Length:[38:352]
Players ammount: 8
Marine rank avg: 4,166666666666667
GrandMaster ammount: 1
PURCHASES: 
[00:588] Kirby Unlocked AssaultRifle
[00:786] Kirby Unlocked AdvancedDroidEngines
[01:033] Kirby Placed/Upgraded MiningDroid
[03:918] Kirby Unlocked TurboDroidEngines
[06:161] Kirby Unlocked SpecOpsAssaultRifle
[07:929] Kirby Unlocked Stimpack
[11:884] Kirby Unlocked AutoTargetingSystem
[13:612] Kirby Unlocked CombatShield
[13:623] Kirby Unlocked EnergyPack
[13:635] Kirby Unlocked AIAssistant
[15:769] Kirby Unlocked SuperStimpack
[16:731] Kirby Unlocked SpecOpsSuperStimpack
[21:632] Kirby Unlocked BioMechanicalRepairDrone
[21:657] Kirby Placed/Upgraded HealingDrone
[22:331] Kirby Unlocked MiningCharge
[22:338] Kirby Unlocked AdvancedMiningCharge
[22:381] Kirby Placed/Upgraded NukePack
[22:417] Kirby Placed/Upgraded HealingDrone
[24:341] Kirby Placed/Upgraded HealingDrone
[25:245] Kirby Placed/Upgraded MiningDroid
[25:647] Kirby Unlocked SpecOpsBioMechanicalRepairDrone
[27:533] Kirby Unlocked HazmatSuit
[27:537] Kirby Unlocked AdvancedHazmatSuit
[28:804] Kirby Placed/Upgraded NukePack
[29:640] Kirby Placed/Upgraded NukePack
[29:823] Kirby Placed/Upgraded NukePack
[30:252] Kirby Placed/Upgraded MiningDroid
[33:136] Kirby Placed/Upgraded HealingDrone
[33:318] Kirby Placed/Upgraded HealingDrone
[35:275] Kirby Placed/Upgraded HealingDrone
[00:588] Krizzex Unlocked AssaultRifle
[00:669] Krizzex Placed MiningDroid
[01:698] Krizzex Unlocked Flamethrower
[03:426] Krizzex Unlocked SpecOpsFlamethrower
[05:688] Krizzex Unlocked AdvancedDroidEngines
[10:243] Krizzex Unlocked TurboDroidEngines
[11:376] Krizzex Unlocked LongRangeIncinerators
[11:576] Krizzex Unlocked CombatShield
[14:343] Krizzex Unlocked BeamRifle
[14:758] Krizzex Unlocked SpecOpsPlasmaRifle
[15:965] Krizzex Unlocked CorrosivePlasma
[17:826] Krizzex Unlocked PsiDisrupter
[18:116] Krizzex Unlocked PsiDepressor
[18:492] Krizzex Placed PsiIndoctrinator
[19:252] Krizzex Unlocked OverloadWeapon
[19:898] Krizzex Unlocked CombatSuit
[21:052] Krizzex Unlocked BioMechanicalRepairDrone
[21:244] Krizzex Placed HealingDrone
[22:639] Krizzex Placed PsiIndoctrinator
[22:867] Krizzex Unlocked SpecOpsBioMechanicalRepairDrone
[24:261] Krizzex Placed HealingDrone
[24:489] Krizzex Placed HealingDrone
[24:740] Krizzex Unlocked AutoTurret
[24:763] Krizzex Unlocked SpecOpsTurret
[24:872] Krizzex Placed AutoTurret
[26:094] Krizzex Placed AutoTurret
[26:598] Krizzex Placed PsiIndoctrinator
[27:279] Krizzex Placed AutoTurret
[27:534] Krizzex Bought ShieldSuit
[27:534] Krizzex Bought CombatSuit
[27:534] Krizzex Bought HazmatSuit
[27:534] Krizzex Bought HazmatSuit
[27:538] Krizzex Bought HazmatSuit
[27:845] Krizzex Unlocked AdvancedCombatSuit
[28:669] Krizzex Placed HealingDrone
[29:139] Krizzex Placed HealingDrone
[29:738] Krizzex Unlocked SuperStimpack
[33:913] Krizzex Placed HealingDrone
[36:357] Krizzex Unlocked AIAssistant
[00:552] TheZergKing Bought PlayerNumber
[00:850] TheZergKing Spawned MassiveCocoon
[02:290] TheZergKing Spawned Anubalisk
[02:375] TheZergKing Placed/Upgraded PrimalSunkenColony
[02:376] TheZergKing Bought SunkenColony
[03:084] TheZergKing Bought SunkenColony
[04:584] TheZergKing Bought CreepSpeed
[05:273] TheZergKing Bought StrainHealth
[06:104] TheZergKing Placed/Upgraded PrimalSunkenColony
[06:105] TheZergKing Bought SunkenColony
[07:481] TheZergKing Placed/Upgraded PrimalSunkenColony
[07:482] TheZergKing Bought SunkenColony
[07:759] TheZergKing Placed/Upgraded LesserNydusWorm
[07:760] TheZergKing Bought GreaterNydus
[08:520] TheZergKing Placed/Upgraded PrimalSunkenColony
[08:521] TheZergKing Bought SunkenColony
[09:801] TheZergKing Bought GreaterNydus
[10:444] TheZergKing Placed/Upgraded PrimalSunkenColony
[10:445] TheZergKing Bought SunkenColony
[10:900] TheZergKing Placed/Upgraded LesserNydusWorm
[10:901] TheZergKing Bought GreaterNydus
[11:510] TheZergKing Bought SunkenColony
[11:524] TheZergKing Bought SunkenColony
[11:538] TheZergKing Bought SunkenColony
[11:563] TheZergKing Bought GreaterNydus
[11:576] TheZergKing Bought SunkenColony
[11:814] TheZergKing Placed/Upgraded NydusCanalCreeper
[11:998] TheZergKing Bought PureStrainHealth
[12:488] TheZergKing Placed/Upgraded PrimalSunkenColony
[12:489] TheZergKing Bought SunkenColony
[12:906] TheZergKing Bought SunkenColony
[13:018] TheZergKing Bought BuildExtractorExcavationZone
[13:018] TheZergKing Placed/Upgraded AutomatedExtractor
[13:088] TheZergKing Placed/Upgraded PrimalSunkenColony
[13:089] TheZergKing Bought SunkenColony
[14:266] TheZergKing Bought CreepSpeed
[14:658] TheZergKing Placed/Upgraded PrimalSunkenColony
[14:659] TheZergKing Bought SunkenColony
[15:560] TheZergKing Bought StrainSpeed
[16:562] TheZergKing Bought SunkenColony
[17:103] TheZergKing Bought BuildExtractorExcavationZone
[17:240] TheZergKing Bought SunkenColony
[18:374] TheZergKing Spawned MassiveCocoon
[19:485] TheZergKing Placed/Upgraded NydusCanalCreeper
[19:814] TheZergKing Spawned Hunter
[19:899] TheZergKing Bought ShieldSuit
