Analyzed: Oh No It's Zombies Arctic Updated (273)

ID : 0 PlayerName: Frosky Race: Zerg
ID : 1 PlayerName: Oglethorpe Race: Terran
ID : 2 PlayerName: Jeremious Race: Terran
ID : 3 PlayerName: Mystic Race: Terran
ID : 4 PlayerName: lStealtherl Race: Terran
ID : 5 PlayerName: marsman Race: Terran
ID : 6 PlayerName: Elele Race: Terran
ID : 7 PlayerName: Security Race: Protoss
Frosky Zombie Loss
Public Lobby

Game Length:[41:430]
Players ammount: 8
Marine rank avg: 5,5
GrandMaster ammount: 1
PURCHASES: 
[01:126] Frosky Spawned MassiveCocoon
[02:566] Frosky Spawned Hunter
[02:819] Frosky Placed/Upgraded ToxicNest
[02:836] Frosky Placed/Upgraded ToxicNest
[06:364] Frosky Spawned MassiveCocoon
[07:111] Frosky Bought CreepSpeed
[07:804] Frosky Spawned Hunter
[10:254] Frosky Placed/Upgraded ToxicNest
[10:254] Frosky Placed/Upgraded ToxicNest
[11:056] Frosky Bought CreepSpeed
[11:719] Frosky Placed/Upgraded ToxicNest
[11:727] Frosky Placed/Upgraded ToxicNest
[12:070] Frosky Bought VirulentCreep
[13:143] Frosky Bought StrainSpeed
[13:783] Frosky Placed/Upgraded ToxicNest
[13:787] Frosky Placed/Upgraded ToxicNest
[14:263] Frosky Bought StrainSpeed
[15:231] Frosky Bought StrainHealth
[15:794] Frosky Placed/Upgraded ToxicNest
[15:806] Frosky Placed/Upgraded ToxicNest
[15:987] Frosky Placed/Upgraded ToxicNest
[16:096] Frosky Bought PureStrainHealth
[17:750] Frosky Bought StrainDamage
[19:571] Frosky Bought PureStrainSpeed
[21:112] Frosky Bought HunterlingStrain
[21:595] Frosky Placed/Upgraded Virophage
[23:900] Frosky Bought SiphonFuel
[24:736] Frosky Placed/Upgraded Virophage
[25:011] Frosky Placed/Upgraded NydusCanalCreeper
[26:816] Frosky Bought StrainVolatile
[28:089] Frosky Bought PureStrainVolatile
[30:402] Frosky Bought KaboomerStrain
[30:428] Frosky Bought PureStrainSpeed
[32:173] Frosky Bought DropshipsFueled
[32:329] Frosky Bought UltimateInfestationResearched
[32:408] Frosky Bought HunterlingStrain
[32:413] Frosky Bought TankStrain
[32:423] Frosky Bought PureStrainDamage
[32:436] Frosky Bought DefilerStrain
[32:699] Frosky Bought SpawnNydusWorm
[33:042] Frosky Bought UnlockDropPods
[35:175] Frosky Spawned MassiveCocoon
[35:933] Frosky Placed/Upgraded NydusCanalCreeper
[37:385] Frosky Placed/Upgraded GreaterNydusWorm
[38:887] Frosky Bought EvolveDropPods
[38:890] Frosky Bought EvolveDropPods
[38:893] Frosky Bought EvolveDropPods
[38:896] Frosky Bought EvolveDropPods
[38:899] Frosky Bought EvolveDropPods
[38:902] Frosky Bought EvolveDropPods
[00:588] Oglethorpe Unlocked AssaultRifle
[00:895] Oglethorpe Placed/Upgraded MiningDroid
[01:324] Oglethorpe Unlocked Stimpack
[03:410] Oglethorpe Unlocked BeamRifle
[00:588] Jeremious Unlocked AssaultRifle
[01:154] Jeremious Placed/Upgraded MiningDroid
[04:029] Jeremious Unlocked SpecOpsAssaultRifle
[07:450] Jeremious Unlocked AutoTargetingSystem
[07:646] Jeremious Unlocked MedicShield
[17:213] Jeremious Placed/Upgraded MiningDroid
[19:936] Jeremious Unlocked IncendiaryGrenade
[19:976] Jeremious Unlocked SpecOpsIncendiaryGrenade
[20:040] Jeremious Unlocked AutoTurret
[20:110] Jeremious Unlocked SpecOpsTurret
[20:312] Jeremious Placed/Upgraded AutoTurret
[21:400] Jeremious Placed/Upgraded AutoTurret
[23:445] Jeremious Placed/Upgraded AutoTurret
[24:367] Jeremious Placed/Upgraded AutoTurret
[25:240] Jeremious Unlocked Shieldsiotunlocked
[25:241] Jeremious Unlocked ShieldSuit
[25:241] Jeremious Unlocked AdvancedShieldSuit
[25:241] Jeremious Unlocked CombatSuit
[25:241] Jeremious Unlocked AdvancedCombatSuit
[25:241] Jeremious Unlocked HazmatSuit
[25:241] Jeremious Unlocked AdvancedHazmatSuit
[25:241] Jeremious Unlocked ShieldSuit
[25:266] Jeremious Unlocked AdvancedShieldSuit
[25:267] Jeremious Unlocked ShieldSuit
[25:267] Jeremious Unlocked AdvancedShieldSuit
[26:008] Jeremious Placed/Upgraded AutoTurret
[00:588] Mystic Unlocked AssaultRifle
[00:742] Mystic Placed/Upgraded MiningDroid
[00:800] Mystic Unlocked Flamethrower
[03:791] Mystic Unlocked SpecOpsFlamethrower
[05:105] Mystic Unlocked AdvancedDroidEngines
[07:583] Mystic Unlocked ThermiteFilaments
[08:222] Mystic Unlocked TurboDroidEngines
[09:591] Mystic Unlocked Stimpack
[10:473] Mystic Unlocked PsiDisrupter
[10:518] Mystic Unlocked SpecOpsPsiDisruptor
[10:942] Mystic Placed/Upgraded PsiIndoctrinator
[14:783] Mystic Unlocked OpticalVisor
[14:804] Mystic Unlocked QuantumBackpack
[14:816] Mystic Unlocked CombatShield
[14:850] Mystic Unlocked AIAssistant
[18:475] Mystic Placed/Upgraded PsiIndoctrinator
[19:018] Mystic Unlocked HellfireRocketLauncher
[19:865] Mystic Placed/Upgraded PsiIndoctrinator
[21:886] Mystic Unlocked SuperHealingDrone
[24:372] Mystic Placed/Upgraded PsiIndoctrinator
[26:906] Mystic Placed/Upgraded MiningDroid
[27:759] Mystic Placed/Upgraded PsiIndoctrinator
[29:985] Mystic Unlocked Shieldsiotunlocked
[29:986] Mystic Unlocked ShieldSuit
[29:986] Mystic Unlocked AdvancedShieldSuit
[29:986] Mystic Unlocked CombatSuit
[29:986] Mystic Unlocked AdvancedCombatSuit
[29:986] Mystic Unlocked HazmatSuit
[29:986] Mystic Unlocked AdvancedHazmatSuit
[29:986] Mystic Unlocked ShieldSuit
[30:537] Mystic Unlocked AdvancedShieldSuit
[30:538] Mystic Unlocked ShieldSuit
[30:538] Mystic Unlocked AdvancedShieldSuit
[31:226] Mystic Placed/Upgraded PsiIndoctrinator
[32:151] Mystic Unlocked IncendiaryGrenade
[35:170] Mystic Unlocked AutoTurret
[36:980] Mystic Placed/Upgraded AutoTurret
[37:159] Mystic Placed/Upgraded AutoTurret
[37:343] Mystic Placed/Upgraded AutoTurret
[37:831] Mystic Placed/Upgraded AutoTurret
[38:031] Mystic Unlocked SpecOpsTurret
[00:588] lStealtherl Unlocked AssaultRifle
[00:669] lStealtherl Placed/Upgraded MiningDroid
[01:072] lStealtherl Unlocked FragGrenade
[01:105] lStealtherl Unlocked SpecOpsFragGrenade
[04:826] lStealtherl Unlocked AdvancedDroidEngines
[06:887] lStealtherl Unlocked PsiDisrupter
[07:138] lStealtherl Placed/Upgraded PsiIndoctrinator
[07:678] lStealtherl Unlocked SpecOpsAssaultRifle
[08:272] lStealtherl Placed/Upgraded PsiIndoctrinator
[10:246] lStealtherl Unlocked OverloadWeapon
[12:004] lStealtherl Placed/Upgraded PsiIndoctrinator
[12:282] lStealtherl Unlocked HazmatSuit
[12:283] lStealtherl Unlocked ShieldSuit
[12:283] lStealtherl Unlocked AdvancedShieldSuit
[12:283] lStealtherl Unlocked CombatSuit
[12:283] lStealtherl Unlocked AdvancedCombatSuit
[12:283] lStealtherl Unlocked HazmatSuit
[12:283] lStealtherl Unlocked AdvancedHazmatSuit
[12:283] lStealtherl Unlocked HazmatSuit
[12:360] lStealtherl Unlocked Bayonette
[13:303] lStealtherl Unlocked BioMechanicalRepairDrone
[13:615] lStealtherl Placed/Upgraded HealingDrone
[13:797] lStealtherl Placed/Upgraded HealingDrone
[14:325] lStealtherl Unlocked AdvancedHazmatSuit
[14:326] lStealtherl Unlocked HazmatSuit
[14:326] lStealtherl Unlocked AdvancedHazmatSuit
[15:500] lStealtherl Placed/Upgraded HealingDrone
[18:111] lStealtherl Unlocked SpecOpsPsiDisruptor
[19:630] lStealtherl Placed/Upgraded HealingDrone
[20:435] lStealtherl Placed/Upgraded PsiIndoctrinator
[20:510] lStealtherl Unlocked PsiDepressor
[20:624] lStealtherl Unlocked CombatShield
[20:628] lStealtherl Unlocked EnergyPack
[22:157] lStealtherl Unlocked CloakingDevice
[24:548] lStealtherl Placed/Upgraded MiningDroid
[29:187] lStealtherl Placed/Upgraded PsiIndoctrinator
[29:436] lStealtherl Unlocked SpecOpsCloakingDevice
[32:786] lStealtherl Unlocked MiningCharge
[32:806] lStealtherl Unlocked AdvancedMiningCharge
[33:040] lStealtherl Placed/Upgraded PsiIndoctrinator
[33:106] lStealtherl Placed/Upgraded NukePack
[33:394] lStealtherl Placed/Upgraded NukePack
[33:689] lStealtherl Placed/Upgraded HealingDrone
[33:948] lStealtherl Placed/Upgraded HealingDrone
[35:131] lStealtherl Placed/Upgraded NukePack
[38:872] lStealtherl Placed/Upgraded NukePack
[00:588] marsman Unlocked AssaultRifle
[00:875] marsman Placed/Upgraded MiningDroid
[01:200] marsman Unlocked AdvancedDroidEngines
[03:014] marsman Unlocked TurboDroidEngines
[04:694] marsman Unlocked IncendiaryGrenade
[07:203] marsman Unlocked SpecOpsAssaultRifle
[07:256] marsman Unlocked AutoTargetingSystem
[08:871] marsman Unlocked DefensiveMatrix
[08:951] marsman Unlocked AutoTurret
[09:036] marsman Unlocked FlameTurret
[14:359] marsman Unlocked CombatShield
[14:367] marsman Unlocked EnergyPack
[14:515] marsman Unlocked MiningCharge
[14:545] marsman Unlocked AdvancedMiningCharge
[15:760] marsman Placed/Upgraded MiningDroid
[17:136] marsman Unlocked PsiDisrupter
[17:758] marsman Placed/Upgraded PsiIndoctrinator
[18:806] marsman Placed/Upgraded AutoTurret
[18:980] marsman Placed/Upgraded AutoTurret
[19:154] marsman Placed/Upgraded AutoTurret
[20:385] marsman Placed/Upgraded PsiIndoctrinator
[21:666] marsman Placed/Upgraded PsiIndoctrinator
[21:985] marsman Placed/Upgraded AutoTurret
[22:308] marsman Placed/Upgraded MiningDroid
[31:764] marsman Placed/Upgraded AutoTurret
[32:024] marsman Placed/Upgraded AutoTurret
[32:725] marsman Unlocked CloakingDevice
[34:476] marsman Placed/Upgraded NukePack
[37:401] marsman Placed/Upgraded AutoTurret
[37:621] marsman Placed/Upgraded AutoTurret
[00:588] Elele Unlocked AssaultRifle
[00:731] Elele Unlocked AdvancedDroidEngines
[04:656] Elele Unlocked TurboDroidEngines
[05:539] Elele Unlocked Flamethrower
[06:087] Elele Unlocked Shotgun
[07:310] Elele Unlocked SpecOpsShotgun
[09:042] Elele Unlocked HighPrecisionBeams
[09:183] Elele Unlocked BioMechanicalRepairDrone
[09:219] Elele Unlocked CombatAccelerationDrone
[11:260] Elele Unlocked SpecOpsBioMechanicalRepairDrone
[21:465] Elele Unlocked PsiDisrupter
[21:512] Elele Unlocked PsiDepressor
[25:301] Elele Unlocked MiningCharge
[25:315] Elele Unlocked AdvancedMiningCharge
[25:845] Elele Unlocked Teleporter
[25:878] Elele Unlocked SpecOpsTeleporter
[35:473] Elele Unlocked Stimpack
[35:656] Elele Unlocked MedicShield
[35:747] Elele Unlocked FlashBang
[35:764] Elele Unlocked SpecOpsFlashbang
[35:787] Elele Unlocked ForceFieldGrenade
Frosky First Alpha Hunter |  Loss

Frosky Placed 1 Greaters.
--------------------------------
