Analyzed: Oh No It's Zombies Arctic Map (85)

ID : 0 PlayerName: Ascherit Race: Terran
ID : 1 PlayerName: Nazghool Race: Terran
ID : 2 PlayerName: JoeTheHoe Race: Terran
ID : 3 PlayerName: ZehN Race: Terran
ID : 4 PlayerName: ProDem Race: Zerg
ID : 5 PlayerName: xenor Race: Terran
ID : 6 PlayerName: Frosky Race: Terran
ID : 7 PlayerName: Security Race: Terran Mengsk
ProDem Zombie Loss
Public Lobby

Game Length:[37:527]
Players ammount: 8
Marine rank avg: 11,5
GrandMaster ammount: 3
PURCHASES: 
[00:572] Ascherit Unlocked AssaultRifle
[00:651] Ascherit Placed/Upgraded MiningDroid
[00:685] Ascherit Unlocked IncendiaryGrenade
[02:188] Ascherit Unlocked AdvancedDroidEngines
[04:919] Ascherit Unlocked TurboDroidEngines
[06:065] Ascherit Unlocked Stimpack
[07:709] Ascherit Unlocked BeamRifle
[08:482] Ascherit Unlocked ExplorationDroid
[08:502] Ascherit Placed/Upgraded ExplorationDroid
[08:533] Ascherit Placed/Upgraded ExplorationDroid
[09:614] Ascherit Unlocked BioMechanicalRepairDrone
[09:687] Ascherit Placed/Upgraded HealingDrone
[09:902] Ascherit Placed/Upgraded ExplorationDroid
[12:617] Ascherit Unlocked MedicShield
[12:686] Ascherit Unlocked EnergyPack
[14:424] Ascherit Unlocked AdvancedExplorationDroid
[14:674] Ascherit Placed/Upgraded ExplorationDroid
[16:119] Ascherit Placed/Upgraded HealingDrone
[16:466] Ascherit Placed/Upgraded ExplorationDroid
[16:658] Ascherit Placed/Upgraded HealingDrone
[18:201] Ascherit Placed/Upgraded ExplorationDroid
[18:428] Ascherit Unlocked SpecOpsPlasmaRifle
[19:586] Ascherit Unlocked LongRangeScope
[20:367] Ascherit Unlocked SuperStimpack
[21:371] Ascherit Placed/Upgraded HealingDrone
[21:805] Ascherit Placed/Upgraded ExplorationDroid
[22:034] Ascherit Unlocked HazmatSuit
[23:425] Ascherit Placed/Upgraded HealingDrone
[24:730] Ascherit Placed/Upgraded ExplorationDroid
[28:041] Ascherit Placed/Upgraded HealingDrone
[28:273] Ascherit Placed/Upgraded MiningDroid
[30:491] Ascherit Unlocked AdvancedHazmatSuit
[30:527] Ascherit Unlocked OpticalVisor
[30:955] Ascherit Placed/Upgraded HealingDrone
[31:146] Ascherit Placed/Upgraded HealingDrone
[31:337] Ascherit Placed/Upgraded ExplorationDroid
[32:074] Ascherit Placed/Upgraded ExplorationDroid
[32:168] Ascherit Unlocked MiningCharge
[32:509] Ascherit Placed/Upgraded NukePack
[33:080] Ascherit Placed/Upgraded HealingDrone
[33:571] Ascherit Placed/Upgraded HealingDrone
[33:743] Ascherit Placed/Upgraded HealingDrone
[00:572] Nazghool Unlocked AssaultRifle
[03:348] Nazghool Placed/Upgraded MiningDroid
[03:498] Nazghool Unlocked SpecOpsAssaultRifle
[03:530] Nazghool Unlocked TitaniumBulletCasings
[05:971] Nazghool Unlocked OverloadWeapon
[09:879] Nazghool Unlocked BioMechanicalRepairDrone
[09:933] Nazghool Placed/Upgraded HealingDrone
[09:984] Nazghool Unlocked PsiDisrupter
[10:146] Nazghool Placed/Upgraded PsiIndoctrinator
[10:580] Nazghool Unlocked ForceFieldGrenade
[11:885] Nazghool Placed/Upgraded MiningDroid
[16:517] Nazghool Placed/Upgraded PsiIndoctrinator
[18:679] Nazghool Placed/Upgraded PsiIndoctrinator
[20:216] Nazghool Placed/Upgraded MiningDroid
[22:035] Nazghool Bought ShieldSuit
[22:035] Nazghool Bought CombatSuit
[22:035] Nazghool Bought HazmatSuit
[22:035] Nazghool Bought HazmatSuit
[24:336] Nazghool Placed/Upgraded PsiIndoctrinator
[27:154] Nazghool Placed/Upgraded HealingDrone
[29:371] Nazghool Placed/Upgraded HealingDrone
[30:492] Nazghool Bought HazmatSuit
[30:882] Nazghool Placed/Upgraded HealingDrone
[31:097] Nazghool Placed/Upgraded HealingDrone
