Analyzed: Oh No It's Zombies Arctic Updated (199)

ID : 0 PlayerName: Sern Race: Terran
ID : 1 PlayerName: mari Race: Zerg
ID : 2 PlayerName: SnazzyNinja Race: Terran
ID : 3 PlayerName: Frosky Race: Terran
ID : 4 PlayerName: Lioner Race: Terran
ID : 5 PlayerName: CosmicDomino Race: Terran
ID : 6 PlayerName: NightKnight Race: Terran
ID : 7 PlayerName: Security Race: Terran Tychus
mari Zombie Loss
Public Lobby

Game Length:[37:445]
Players ammount: 8
Marine rank avg: 7,833333333333333
GrandMaster ammount: 2
PURCHASES: 
[00:588] Sern Unlocked AssaultRifle
[00:863] Sern Placed MiningDroid
[01:043] Sern Unlocked AdvancedDroidEngines
[01:451] Sern Unlocked IncendiaryGrenade
[03:256] Sern Unlocked SpecOpsIncendiaryGrenade
[05:833] Sern Unlocked TurboDroidEngines
[06:642] Sern Unlocked EnergySuit
[06:643] Sern Unlocked EnergySuit
[08:644] Sern Unlocked AdvancedEnergySuit
[08:645] Sern Unlocked EnergySuit
[08:645] Sern Unlocked AdvancedEnergySuit
[11:281] Sern Unlocked BioMechanicalRepairDrone
[11:317] Sern Unlocked SpecOpsBioMechanicalRepairDrone
[11:573] Sern Placed MiningDroid
[11:798] Sern Placed HealingDrone
[13:786] Sern Placed HealingDrone
[14:231] Sern Unlocked AIAssistant
[14:560] Sern Unlocked EnergyPack
[14:586] Sern Unlocked CombatShield
[14:804] Sern Placed HealingDrone
[15:984] Sern Unlocked Stimpack
[17:105] Sern Placed HealingDrone
[18:173] Sern Placed HealingDrone
[19:259] Sern Placed HealingDrone
[20:112] Sern Unlocked SpecOpsAssaultRifle
[21:268] Sern Placed HealingDrone
[21:762] Sern Placed HealingDrone
[22:272] Sern Placed HealingDrone
[24:373] Sern Placed MiningDroid
[25:291] Sern Placed HealingDrone
[26:178] Sern Unlocked AutoTargetingSystem
[26:731] Sern Placed HealingDrone
[27:333] Sern Placed HealingDrone
[27:731] Sern Placed HealingDrone
[28:137] Sern Placed HealingDrone
[29:490] Sern Unlocked PowerConverter
[29:568] Sern Unlocked SpecOpsPowerConverter
[33:093] Sern Placed HealingDrone
[33:663] Sern Placed HealingDrone
[34:066] Sern Placed HealingDrone
[34:439] Sern Placed HealingDrone
[34:628] Sern Placed HealingDrone
[34:821] Sern Placed HealingDrone
[35:278] Sern Placed HealingDrone
[35:494] Sern Placed HealingDrone
[35:700] Sern Placed HealingDrone
[35:951] Sern Placed HealingDrone
[00:552] mari Bought PlayerNumber
[01:944] mari Spawned MassiveCocoon
[03:384] mari Spawned Hunter
[03:659] mari Placed/Upgraded ToxicNest
[03:744] mari Placed/Upgraded ToxicNest
[03:779] mari Placed/Upgraded ToxicNest
[03:962] mari Placed/Upgraded PrimalSunkenColony
[03:963] mari Bought SunkenColony
[06:643] mari Bought ShieldSuit
[06:643] mari Bought CombatSuit
[06:643] mari Bought HazmatSuit
[06:936] mari Placed/Upgraded ToxicNest
[06:937] mari Placed/Upgraded ToxicNest
[06:943] mari Placed/Upgraded ToxicNest
[08:094] mari Bought StrainSpeed
[08:104] mari Bought PureStrainSpeed
[09:421] mari Bought SunkenColony
[12:599] mari Bought BuildExtractorManufacturingSector
[12:599] mari Placed/Upgraded AutomatedExtractor
[12:617] mari Bought BuildExtractorScienceLabs
[12:617] mari Placed/Upgraded AutomatedExtractor
[13:330] mari Bought BuildExtractorScienceLabs
[14:212] mari Bought VirulentCreep
[14:212] mari Bought VirulentCreep
[14:631] mari Placed/Upgraded ToxicNest
[14:632] mari Placed/Upgraded ToxicNest
[14:644] mari Placed/Upgraded ToxicNest
[15:874] mari Bought CreepSpeed
[16:850] mari Bought HunterlingStrain
[18:138] mari Bought StrainSpeed
[18:147] mari Bought PureStrainSpeed
[19:295] mari Placed/Upgraded ToxicNest
