Analyzed: Oh No It's Zombies Arctic Map (35)

ID : 0 PlayerName: justdoit Race: Zerg
ID : 1 PlayerName: Partisan Race: Terran
ID : 2 PlayerName: MorfitoD Race: Terran
ID : 3 PlayerName: stevo Race: Terran
ID : 4 PlayerName: Westy Race: Terran
ID : 5 PlayerName: Frosky Race: Terran
ID : 6 PlayerName: Yello Race: Terran
ID : 7 PlayerName: Security Race: MechaZerg
justdoit Zombie Win
Public Lobby

Game Length:[19:897]
Players ammount: 8
Marine rank avg: 12,666666666666666
GrandMaster ammount: 3
PURCHASES: 
[00:731] justdoit Spawned MassiveCocoon
[02:171] justdoit Spawned Hunter
[02:445] justdoit Placed/Upgraded ToxicNest
[02:449] justdoit Placed/Upgraded ToxicNest
[02:456] justdoit Placed/Upgraded ToxicNest
[03:448] justdoit Spawned MassiveCocoon
[04:173] justdoit Placed/Upgraded ToxicNest
[04:176] justdoit Placed/Upgraded ToxicNest
[04:190] justdoit Placed/Upgraded ToxicNest
[04:888] justdoit Spawned Hunter
[05:493] justdoit Bought CreepSpeed
[05:922] justdoit Placed/Upgraded ToxicNest
[05:925] justdoit Placed/Upgraded ToxicNest
[05:937] justdoit Placed/Upgraded ToxicNest
[06:343] justdoit Placed/Upgraded ToxicNest
[06:346] justdoit Placed/Upgraded ToxicNest
[07:670] justdoit Bought AdvancedInfestationContainment
[08:591] justdoit Bought BuildExtractorExcavationZone
[08:591] justdoit Placed/Upgraded AutomatedExtractor
[08:695] justdoit Placed/Upgraded PrimalSunkenColony
[08:696] justdoit Bought SunkenColony
[10:295] justdoit Bought VirulentCreep
[12:059] justdoit Placed/Upgraded NydusCanalCreeper
[12:296] justdoit Bought BuildExtractorManufacturingSector
[12:296] justdoit Placed/Upgraded AutomatedExtractor
[12:387] justdoit Bought SunkenColony
[12:387] justdoit Placed/Upgraded PrimalSunkenColony
[12:971] justdoit Bought SpawnNydusWorm
[13:054] justdoit Placed/Upgraded GreaterNydusWorm
[13:507] justdoit Bought StrainVolatile
[14:565] justdoit Placed/Upgraded ToxicNest
[14:584] justdoit Placed/Upgraded ToxicNest
[14:591] justdoit Placed/Upgraded ToxicNest
[14:808] justdoit Bought CreepSpeed
[16:480] justdoit Placed/Upgraded NydusCanalCreeper
[16:858] justdoit Bought RegenerativeCreep
[17:229] justdoit Bought BuildExtractorScienceLabs
[17:229] justdoit Placed/Upgraded AutomatedExtractor
[17:321] justdoit Placed/Upgraded ToxicNest
[17:331] justdoit Placed/Upgraded ToxicNest
[17:846] justdoit Placed/Upgraded NydusCanalCreeper
[18:104] justdoit Placed/Upgraded PrimalSunkenColony
[18:105] justdoit Bought SunkenColony
[18:874] justdoit Placed/Upgraded NydusCanalCreeper
[00:572] Partisan Unlocked AssaultRifle
[00:705] Partisan Placed/Upgraded MiningDroid
[01:468] Partisan Unlocked Flamethrower
[03:579] Partisan Unlocked SpecOpsFlamethrower
[04:984] Partisan Unlocked BioMechanicalRepairDrone
[07:561] Partisan Unlocked Shieldsiotunlocked
[07:562] Partisan Unlocked ShieldSuit
[07:562] Partisan Unlocked AdvancedShieldSuit
[07:562] Partisan Unlocked CombatSuit
[07:562] Partisan Unlocked AdvancedCombatSuit
[07:562] Partisan Unlocked HazmatSuit
[07:562] Partisan Unlocked AdvancedHazmatSuit
[07:562] Partisan Unlocked ShieldSuit
[07:588] Partisan Unlocked AdvancedShieldSuit
[07:589] Partisan Unlocked ShieldSuit
[07:589] Partisan Unlocked AdvancedShieldSuit
[17:337] Partisan Placed/Upgraded HealingDrone
[18:655] Partisan Placed/Upgraded HealingDrone
[00:572] MorfitoD Unlocked AssaultRifle
[01:719] MorfitoD Placed/Upgraded MiningDroid
[06:268] MorfitoD Unlocked CloakingDevice
[06:543] MorfitoD Unlocked CombatShield
[06:663] MorfitoD Unlocked OpticalVisor
[06:774] MorfitoD Unlocked MedicShield
[07:109] MorfitoD Unlocked QuantumBackpack
[12:854] MorfitoD Unlocked SpecOpsAssaultRifle
[18:275] MorfitoD Unlocked Shieldsiotunlocked
[18:276] MorfitoD Unlocked ShieldSuit
[18:276] MorfitoD Unlocked AdvancedShieldSuit
[18:276] MorfitoD Unlocked CombatSuit
[18:276] MorfitoD Unlocked AdvancedCombatSuit
[18:276] MorfitoD Unlocked HazmatSuit
[18:276] MorfitoD Unlocked AdvancedHazmatSuit
[18:276] MorfitoD Unlocked ShieldSuit
[18:309] MorfitoD Unlocked AdvancedShieldSuit
[18:310] MorfitoD Unlocked ShieldSuit
[18:310] MorfitoD Unlocked AdvancedShieldSuit
[18:701] MorfitoD Unlocked TitaniumBulletCasings
[00:572] stevo Unlocked AssaultRifle
[00:670] stevo Placed/Upgraded MiningDroid
[00:778] stevo Unlocked AdvancedDroidEngines
[04:656] stevo Unlocked TurboDroidEngines
[06:516] stevo Unlocked HellfireRocketLauncher
[07:793] stevo Unlocked Stimpack
[08:122] stevo Unlocked ForceFieldGrenade
[13:689] stevo Unlocked SpecOpsHellfireRocketLauncher
[13:720] stevo Unlocked RocketLauncherMod3
[16:592] stevo Unlocked CombatShield
[16:655] stevo Unlocked CloakingDevice
[17:844] stevo Unlocked HazmatSuit
[17:845] stevo Unlocked ShieldSuit
[17:845] stevo Unlocked AdvancedShieldSuit
[17:845] stevo Unlocked CombatSuit
[17:845] stevo Unlocked AdvancedCombatSuit
[17:845] stevo Unlocked HazmatSuit
[17:845] stevo Unlocked AdvancedHazmatSuit
[17:845] stevo Unlocked HazmatSuit
[18:091] stevo Unlocked AdvancedHazmatSuit
[18:092] stevo Unlocked HazmatSuit
[18:092] stevo Unlocked AdvancedHazmatSuit
[00:572] Westy Unlocked AssaultRifle
[00:651] Westy Placed/Upgraded MiningDroid
[00:839] Westy Unlocked SuperStimpack
[04:316] Westy Unlocked AdvancedDroidEngines
[05:321] Westy Unlocked Stimpack
[07:813] Westy Unlocked SpecOpsAssaultRifle
[11:335] Westy Unlocked TitaniumBulletCasings
[11:420] Westy Unlocked CombatSuit
[11:421] Westy Unlocked ShieldSuit
[11:421] Westy Unlocked AdvancedShieldSuit
[11:421] Westy Unlocked CombatSuit
[11:421] Westy Unlocked AdvancedCombatSuit
[11:421] Westy Unlocked HazmatSuit
[11:421] Westy Unlocked AdvancedHazmatSuit
[11:421] Westy Unlocked CombatSuit
[00:572] Frosky Unlocked AssaultRifle
[00:715] Frosky Placed/Upgraded MiningDroid
[01:056] Frosky Unlocked ArcWelder
[02:074] Frosky Unlocked BioMechanicalRepairDrone
[02:081] Frosky Unlocked CombatAccelerationDrone
[02:985] Frosky Placed/Upgraded HealingDrone
[03:154] Frosky Placed/Upgraded HealingDrone
[03:336] Frosky Placed/Upgraded HealingDrone
[04:568] Frosky Unlocked AdvancedDroidEngines
[05:446] Frosky Unlocked TurboDroidEngines
[06:396] Frosky Unlocked Stimpack
[07:023] Frosky Unlocked ExplorationDroid
[07:073] Frosky Placed/Upgraded ExplorationDroid
[07:079] Frosky Placed/Upgraded ExplorationDroid
[07:188] Frosky Placed/Upgraded ExplorationDroid
[07:927] Frosky Unlocked CombatSuit
[07:928] Frosky Unlocked ShieldSuit
[07:928] Frosky Unlocked AdvancedShieldSuit
[07:928] Frosky Unlocked CombatSuit
[07:928] Frosky Unlocked AdvancedCombatSuit
[07:928] Frosky Unlocked HazmatSuit
[07:928] Frosky Unlocked AdvancedHazmatSuit
[07:928] Frosky Unlocked CombatSuit
[08:571] Frosky Unlocked AdvancedCombatSuit
[08:572] Frosky Unlocked CombatSuit
[08:572] Frosky Unlocked AdvancedCombatSuit
[09:067] Frosky Unlocked AutoTurret
[09:229] Frosky Placed/Upgraded AutoTurret
[09:504] Frosky Placed/Upgraded AutoTurret
[09:645] Frosky Placed/Upgraded AutoTurret
[09:788] Frosky Placed/Upgraded AutoTurret
[10:038] Frosky Placed/Upgraded AutoTurret
[10:319] Frosky Placed/Upgraded AutoTurret
[10:723] Frosky Placed/Upgraded AutoTurret
[10:951] Frosky Placed/Upgraded AutoTurret
[11:094] Frosky Placed/Upgraded AutoTurret
[11:154] Frosky Unlocked HeavyTurret
[11:251] Frosky Placed/Upgraded AutoTurret
[11:699] Frosky Placed/Upgraded AutoTurret
[11:842] Frosky Placed/Upgraded AutoTurret
[15:065] Frosky Placed/Upgraded HealingDrone
[15:757] Frosky Placed/Upgraded HealingDrone
[17:879] Frosky Unlocked MedicShield
[00:572] Yello Unlocked AssaultRifle
[00:774] Yello Unlocked Stimpack
[04:121] Yello Unlocked AdvancedDroidEngines
[06:463] Yello Unlocked BioMechanicalRepairDrone
[06:552] Yello Unlocked SuperStimpack
[10:368] Yello Unlocked Flamethrower
[12:291] Yello Unlocked SpecOpsFlamethrower
[17:633] Yello Unlocked HazmatSuit
[17:634] Yello Unlocked ShieldSuit
[17:634] Yello Unlocked AdvancedShieldSuit
[17:634] Yello Unlocked CombatSuit
[17:634] Yello Unlocked AdvancedCombatSuit
[17:634] Yello Unlocked HazmatSuit
[17:634] Yello Unlocked AdvancedHazmatSuit
[17:634] Yello Unlocked HazmatSuit
[17:686] Yello Unlocked CombatShield
[18:299] Yello Unlocked AdvancedHazmatSuit
[18:300] Yello Unlocked HazmatSuit
[18:300] Yello Unlocked AdvancedHazmatSuit
justdoit First Alpha Hunter |  Win

justdoit Placed 1 Greaters.
--------------------------------
