Analyzed: Oh No It's Zombies Arctic Updated (568)

ID : 0 PlayerName: GreyWanderer Race: Terran
ID : 1 PlayerName: GoatSlayer Race: Terran
ID : 2 PlayerName: valdimor Race: Terran
ID : 3 PlayerName: Frosky Race: Zerg
ID : 4 PlayerName: PyroManik Race: Terran
ID : 5 PlayerName: BjonSX Race: Terran
ID : 6 PlayerName: Conker Race: Terran
ID : 7 PlayerName: Security Race: Terran Tychus
Frosky Zombie Win
Public Lobby

Game Length:[24:097]
Players ammount: 8
Marine rank avg: 5,333333333333333
GrandMaster ammount: 1
PURCHASES: 
[00:588] GreyWanderer Unlocked AssaultRifle
[00:667] GreyWanderer Placed/Upgraded MiningDroid
[00:824] GreyWanderer Unlocked Shotgun
[00:886] GreyWanderer Unlocked FragGrenade
[05:577] GreyWanderer Unlocked AdvancedDroidEngines
[06:666] GreyWanderer Unlocked TurboDroidEngines
[07:889] GreyWanderer Unlocked SpecOpsShotgun
[12:019] GreyWanderer Unlocked SpecOpsFragGrenade
[12:442] GreyWanderer Unlocked BioMechanicalRepairDrone
[12:454] GreyWanderer Unlocked SpecOpsBioMechanicalRepairDrone
[12:479] GreyWanderer Placed/Upgraded HealingDrone
[12:845] GreyWanderer Placed/Upgraded HealingDrone
[14:539] GreyWanderer Placed/Upgraded HealingDrone
[14:771] GreyWanderer Unlocked SuperStimpack
[00:588] GoatSlayer Unlocked AssaultRifle
[01:014] GoatSlayer Placed/Upgraded MiningDroid
[01:396] GoatSlayer Unlocked BeamRifle
[03:315] GoatSlayer Unlocked SpecOpsPlasmaRifle
[03:918] GoatSlayer Unlocked CorrosivePlasma
[09:935] GoatSlayer Unlocked Shieldsiotunlocked
[09:962] GoatSlayer Unlocked AdvancedShieldSuit
[00:588] valdimor Unlocked AssaultRifle
[01:807] valdimor Unlocked SpecOpsAssaultRifle
[02:434] valdimor Placed MiningDroid
[06:398] valdimor Unlocked TitaniumBulletCasings
[07:656] valdimor Unlocked PsiDisrupter
[08:761] valdimor Unlocked SpecOpsPsiDisruptor
[09:936] valdimor Bought ShieldSuit
[09:936] valdimor Bought CombatSuit
[09:936] valdimor Bought HazmatSuit
[09:936] valdimor Bought ShieldSuit
[09:963] valdimor Bought ShieldSuit
[10:051] valdimor Placed PsiIndoctrinator
[18:507] valdimor Unlocked PsiDepressor
