Analyzed: Oh No It's Zombies Arctic Map (164)

ID : 0 PlayerName: Frosky Race: Terran
ID : 1 PlayerName: lilgrkballa Race: Terran
ID : 2 PlayerName: starkiller Race: Terran
ID : 3 PlayerName: KingTerry Race: Terran
ID : 4 PlayerName: Slon Race: Terran
ID : 5 PlayerName: ZEHN Race: Zerg
ID : 6 PlayerName: delta Race: Terran
ID : 7 PlayerName: Security Race: Terran Mengsk
ZEHN Zombie Loss
Public Lobby

Game Length:[35:239]
Players ammount: 8
Marine rank avg: 10,333333333333334
GrandMaster ammount: 2
PURCHASES: 
[00:572] Frosky Unlocked AssaultRifle
[00:692] Frosky Placed/Upgraded MiningDroid
[00:840] Frosky Unlocked ArcWelder
[01:875] Frosky Unlocked BioMechanicalRepairDrone
[02:745] Frosky Unlocked CombatAccelerationDrone
[02:889] Frosky Placed/Upgraded HealingDrone
[03:083] Frosky Placed/Upgraded HealingDrone
[03:529] Frosky Placed/Upgraded HealingDrone
[04:540] Frosky Unlocked AdvancedDroidEngines
[06:889] Frosky Unlocked TurboDroidEngines
[06:935] Frosky Unlocked Stimpack
[07:060] Frosky Unlocked ExplorationDroid
[07:096] Frosky Placed/Upgraded ExplorationDroid
[07:105] Frosky Placed/Upgraded ExplorationDroid
[07:290] Frosky Placed/Upgraded ExplorationDroid
[08:326] Frosky Placed/Upgraded HealingDrone
[08:721] Frosky Placed/Upgraded HealingDrone
[08:917] Frosky Placed/Upgraded HealingDrone
[09:437] Frosky Placed/Upgraded MiningDroid
[09:909] Frosky Unlocked MotionSensor
[10:068] Frosky Placed/Upgraded SensorTower
[10:626] Frosky Unlocked AutoTurret
[11:003] Frosky Placed/Upgraded AutoTurret
[11:138] Frosky Placed/Upgraded AutoTurret
[11:957] Frosky Unlocked FlameTurret
[12:661] Frosky Unlocked PsiDisrupter
[13:322] Frosky Placed/Upgraded PsiIndoctrinator
[13:714] Frosky Placed/Upgraded AutoTurret
[13:857] Frosky Placed/Upgraded AutoTurret
[14:592] Frosky Placed/Upgraded AutoTurret
[15:144] Frosky Unlocked PsiDepressor
[15:841] Frosky Placed/Upgraded HealingDrone
[15:979] Frosky Placed/Upgraded HealingDrone
[16:237] Frosky Placed/Upgraded HealingDrone
[17:509] Frosky Placed/Upgraded HealingDrone
[17:649] Frosky Placed/Upgraded AutoTurret
[18:105] Frosky Placed/Upgraded MiningDroid
[19:321] Frosky Placed/Upgraded AutoTurret
[19:635] Frosky Unlocked CombatSuit
[19:642] Frosky Unlocked AdvancedCombatSuit
[20:818] Frosky Unlocked MiningCharge
[21:087] Frosky Placed/Upgraded NukePack
[22:297] Frosky Unlocked HeavyTurret
[22:459] Frosky Placed/Upgraded AutoTurret
[22:587] Frosky Placed/Upgraded AutoTurret
[22:780] Frosky Placed/Upgraded AutoTurret
[23:545] Frosky Placed/Upgraded AutoTurret
[23:677] Frosky Placed/Upgraded AutoTurret
[23:923] Frosky Placed/Upgraded AutoTurret
[24:257] Frosky Placed/Upgraded AutoTurret
[26:451] Frosky Placed/Upgraded PsiIndoctrinator
[28:038] Frosky Placed/Upgraded AutoTurret
[28:336] Frosky Placed/Upgraded AutoTurret
[30:595] Frosky Unlocked HazmatSuit
[32:399] Frosky Placed/Upgraded HealingDrone
[00:572] lilgrkballa Unlocked AssaultRifle
[00:651] lilgrkballa Placed/Upgraded MiningDroid
[02:435] lilgrkballa Unlocked HellfireRocketLauncher
[02:806] lilgrkballa Unlocked ExplorationDroid
[02:957] lilgrkballa Placed/Upgraded ExplorationDroid
[05:133] lilgrkballa Unlocked SpecOpsHellfireRocketLauncher
[05:429] lilgrkballa Placed/Upgraded ExplorationDroid
[10:541] lilgrkballa Unlocked ShockwaveMissiles
[10:608] lilgrkballa Unlocked CombatSuit
[13:064] lilgrkballa Unlocked PsiDisrupter
[13:639] lilgrkballa Placed/Upgraded PsiIndoctrinator
[13:809] lilgrkballa Placed/Upgraded ExplorationDroid
[14:679] lilgrkballa Unlocked SpecOpsPsiDisruptor
[15:721] lilgrkballa Placed/Upgraded PsiIndoctrinator
[19:636] lilgrkballa Bought ShieldSuit
[19:636] lilgrkballa Bought CombatSuit
[19:636] lilgrkballa Bought HazmatSuit
[19:636] lilgrkballa Bought CombatSuit
[19:643] lilgrkballa Bought CombatSuit
[19:983] lilgrkballa Placed/Upgraded ExplorationDroid
[22:890] lilgrkballa Placed/Upgraded PsiIndoctrinator
[22:965] lilgrkballa Unlocked AutoTurret
[23:258] lilgrkballa Placed/Upgraded AutoTurret
[23:549] lilgrkballa Placed/Upgraded AutoTurret
[25:332] lilgrkballa Placed/Upgraded AutoTurret
[28:694] lilgrkballa Unlocked BioMechanicalRepairDrone
[28:717] lilgrkballa Unlocked RechargeDrone
[29:130] lilgrkballa Placed/Upgraded HealingDrone
[29:789] lilgrkballa Placed/Upgraded HealingDrone
[30:596] lilgrkballa Bought ShieldSuit
[30:596] lilgrkballa Bought CombatSuit
[30:596] lilgrkballa Bought HazmatSuit
[30:596] lilgrkballa Bought HazmatSuit
[30:989] lilgrkballa Placed/Upgraded ExplorationDroid
[00:572] starkiller Unlocked AssaultRifle
[00:651] starkiller Placed/Upgraded MiningDroid
