Analyzed: Oh No It's Zombies Arctic Map (157)

ID : 0 PlayerName: Frosky Race: Terran
ID : 1 PlayerName: ILoveNoobs Race: Terran
ID : 2 PlayerName: Rezpectful Race: Zerg
ID : 3 PlayerName: RedReaperz Race: Terran
ID : 4 PlayerName: KERT Race: Terran
ID : 5 PlayerName: rabbitusagi Race: Terran
ID : 6 PlayerName: DarkFeyAlfar Race: Terran
ID : 7 PlayerName: Security Race: Primal Zerg
Rezpectful Zombie Loss
Public Lobby

Game Length:[36:146]
Players ammount: 8
Marine rank avg: 13,833333333333334
GrandMaster ammount: 1
PURCHASES: 
[00:572] Frosky Unlocked AssaultRifle
[00:651] Frosky Placed/Upgraded MiningDroid
[00:778] Frosky Unlocked IncendiaryGrenade
[03:417] Frosky Unlocked AdvancedDroidEngines
[05:993] Frosky Unlocked SpecOpsAssaultRifle
[07:345] Frosky Unlocked Stimpack
[09:681] Frosky Unlocked TitaniumBulletCasings
[10:746] Frosky Unlocked CombatSuit
[11:708] Frosky Unlocked AdvancedCombatSuit
[14:383] Frosky Unlocked CombatShield
[14:387] Frosky Unlocked AIAssistant
[19:196] Frosky Unlocked Teleporter
[23:221] Frosky Unlocked BioMechanicalRepairDrone
[23:259] Frosky Placed/Upgraded HealingDrone
[25:455] Frosky Unlocked AutoTurret
[26:234] Frosky Placed/Upgraded AutoTurret
[26:425] Frosky Placed/Upgraded AutoTurret
[26:881] Frosky Placed/Upgraded AutoTurret
[27:216] Frosky Placed/Upgraded AutoTurret
[27:404] Frosky Placed/Upgraded AutoTurret
[28:158] Frosky Unlocked HeavyTurret
[29:033] Frosky Placed/Upgraded AutoTurret
[29:464] Frosky Placed/Upgraded AutoTurret
[30:715] Frosky Placed/Upgraded AutoTurret
[30:946] Frosky Unlocked FlashBang
[31:814] Frosky Placed/Upgraded AutoTurret
[32:043] Frosky Placed/Upgraded AutoTurret
[32:253] Frosky Placed/Upgraded AutoTurret
[32:931] Frosky Placed/Upgraded AutoTurret
[00:572] ILoveNoobs Unlocked AssaultRifle
[00:651] ILoveNoobs Placed MiningDroid
[01:576] ILoveNoobs Unlocked AdvancedDroidEngines
[04:561] ILoveNoobs Unlocked TurboDroidEngines
[06:585] ILoveNoobs Unlocked MotionSensor
[06:699] ILoveNoobs Placed SensorTower
[07:492] ILoveNoobs Placed SensorTower
[08:585] ILoveNoobs Placed SensorTower
[09:616] ILoveNoobs Unlocked Stimpack
[10:747] ILoveNoobs Bought ShieldSuit
[10:747] ILoveNoobs Bought CombatSuit
[10:747] ILoveNoobs Bought HazmatSuit
[10:747] ILoveNoobs Bought CombatSuit
[11:123] ILoveNoobs Placed SensorTower
[11:709] ILoveNoobs Bought CombatSuit
[12:553] ILoveNoobs Placed SensorTower
[13:605] ILoveNoobs Unlocked PsiDisrupter
[13:637] ILoveNoobs Unlocked SpecOpsPsiDisruptor
[13:644] ILoveNoobs Unlocked BioMechanicalRepairDrone
[13:677] ILoveNoobs Unlocked SpecOpsBioMechanicalRepairDrone
[14:292] ILoveNoobs Placed PsiIndoctrinator
[16:072] ILoveNoobs Placed HealingDrone
[17:883] ILoveNoobs Unlocked Flamethrower
[17:901] ILoveNoobs Unlocked SpecOpsFlamethrower
[18:606] ILoveNoobs Placed HealingDrone
[19:228] ILoveNoobs Placed HealingDrone
[20:444] ILoveNoobs Unlocked Shieldsiotunlocked
[21:315] ILoveNoobs Unlocked AdvancedShieldSuit
[23:263] ILoveNoobs Unlocked ThermiteFilaments
[24:653] ILoveNoobs Unlocked SuperHealingDrone
[25:132] ILoveNoobs Placed HealingDrone
[29:694] ILoveNoobs Placed PsiIndoctrinator
[29:813] ILoveNoobs Unlocked SpecOpsSuperHealingDrone
[31:614] ILoveNoobs Placed MiningDroid
[31:879] ILoveNoobs Unlocked PsiDepressor
[34:040] ILoveNoobs Placed PsiIndoctrinator
[00:568] Rezpectful Bought PlayerNumber
[00:837] Rezpectful Bought CreepSpeed
[04:214] Rezpectful Bought StrainDamage
[05:565] Rezpectful Bought PureStrainDamage
[07:711] Rezpectful Spawned MassiveCocoon
[09:151] Rezpectful Spawned Hunter
[11:064] Rezpectful Bought VirulentCreep
[11:064] Rezpectful Bought VirulentCreep
[11:781] Rezpectful Placed/Upgraded NydusCanalCreeper
[14:025] Rezpectful Bought RegenerativeCreep
[15:408] Rezpectful Placed/Upgraded ToxicNest
[15:443] Rezpectful Placed/Upgraded ToxicNest
[15:472] Rezpectful Placed/Upgraded ToxicNest
[15:772] Rezpectful Placed/Upgraded NydusCanalCreeper
[16:502] Rezpectful Spawned MassiveCocoon
[17:285] Rezpectful Bought AdvancedPowerInfestation
[17:942] Rezpectful Spawned Hunter
[18:192] Rezpectful Bought UnlockDropPods
[18:584] Rezpectful Placed/Upgraded NydusCanalCreeper
[20:445] Rezpectful Bought ShieldSuit
[20:445] Rezpectful Bought CombatSuit
[20:445] Rezpectful Bought HazmatSuit
[20:445] Rezpectful Bought ShieldSuit
[20:670] Rezpectful Placed/Upgraded NydusCanalCreeper
[20:907] Rezpectful Bought DefilerStrain
[21:316] Rezpectful Bought ShieldSuit
[21:663] Rezpectful Bought StrainSpeed
[23:974] Rezpectful Placed/Upgraded NydusCanalCreeper
[25:872] Rezpectful Bought DropshipsFueled
[26:053] Rezpectful Bought CreepSpeed
[26:142] Rezpectful Bought PureStrainSpeed
[27:413] Rezpectful Bought UltimateInfestationResearched
[28:623] Rezpectful Placed/Upgraded NydusCanalCreeper
[28:994] Rezpectful Bought EvolveDropPods
[28:997] Rezpectful Bought EvolveDropPods
[29:000] Rezpectful Bought EvolveDropPods
[29:003] Rezpectful Bought EvolveDropPods
[29:005] Rezpectful Bought EvolveDropPods
[29:008] Rezpectful Bought EvolveDropPods
[30:609] Rezpectful Placed/Upgraded NydusCanalCreeper
[30:763] Rezpectful Bought AdvancedInfestationContainment
[32:192] Rezpectful Bought SpawnNydusWorm
[33:409] Rezpectful Bought StrainVolatile
[33:903] Rezpectful Placed/Upgraded GreaterNydusWorm
[34:185] Rezpectful Bought StrainSpeed
[00:572] RedReaperz Unlocked AssaultRifle
[00:662] RedReaperz Placed/Upgraded MiningDroid
[02:425] RedReaperz Unlocked FragGrenade
[02:434] RedReaperz Unlocked SpecOpsFragGrenade
[05:002] RedReaperz Unlocked AdvancedDroidEngines
[07:714] RedReaperz Unlocked SpecOpsAssaultRifle
[10:306] RedReaperz Unlocked Stimpack
[11:553] RedReaperz Unlocked TitaniumBulletCasings
[13:484] RedReaperz Unlocked CombatShield
[18:148] RedReaperz Unlocked CombatSuit
[18:164] RedReaperz Unlocked AdvancedCombatSuit
[18:288] RedReaperz Unlocked AutoTurret
[18:380] RedReaperz Unlocked HeavyTurret
[18:515] RedReaperz Placed/Upgraded AutoTurret
[19:530] RedReaperz Placed/Upgraded AutoTurret
[19:807] RedReaperz Placed/Upgraded AutoTurret
[21:858] RedReaperz Placed/Upgraded AutoTurret
[23:247] RedReaperz Placed/Upgraded AutoTurret
[23:461] RedReaperz Placed/Upgraded AutoTurret
[23:659] RedReaperz Placed/Upgraded AutoTurret
[26:018] RedReaperz Placed/Upgraded AutoTurret
[26:186] RedReaperz Unlocked BioMechanicalRepairDrone
[26:890] RedReaperz Unlocked SuperStimpack
[27:569] RedReaperz Placed/Upgraded HealingDrone
[27:669] RedReaperz Unlocked SpecOpsBioMechanicalRepairDrone
[28:172] RedReaperz Unlocked MiningCharge
[28:231] RedReaperz Placed/Upgraded NukePack
[28:364] RedReaperz Placed/Upgraded NukePack
[28:599] RedReaperz Placed/Upgraded NukePack
