Date: 2021.08.19  12:46:04

ID : 0 PlayerName: Moscowabunga Race: Terran
ID : 1 PlayerName: Obrammi Race: Terran
ID : 2 PlayerName: Frosky Race: Terran
ID : 3 PlayerName: RyK Race: Terran
ID : 4 PlayerName: FireFurry Race: Terran
ID : 5 PlayerName: Kirby Race: Zerg
ID : 6 PlayerName: Almonds Race: Terran
ID : 7 PlayerName: Security Race: Infested Terran
Kirby Zombie Loss
Public Lobby

Game Length:[34:324]
Players ammount: 7
Marine rank avg: 0
GrandMaster ammount: 0

FireFurry First Gun Shotgun
Moscowabunga First Gun HellfireRocketLauncher
Obrammi First Gun ArcWelder
Frosky First Gun SpecOpsAssaultRifle
RyK First Gun BeamRifle

PURCHASES: 
[11:999] FireFurry Unlocked IncendiaryBullets
[14:154] FireFurry Unlocked BioMechanicalRepairDrone
[14:344] FireFurry Unlocked Teleporter
[14:757] FireFurry Unlocked EnergyPack
[14:819] FireFurry Unlocked OpticalVisor
[20:350] FireFurry Placed HealingDrone
[20:540] FireFurry Placed HealingDrone
[21:623] FireFurry Placed HealingDrone
[23:024] FireFurry Unlocked PsiDisrupter
[23:251] FireFurry Placed HealingDrone
[23:422] FireFurry Placed HealingDrone
[23:898] FireFurry Placed PsiIndoctrinator
[23:944] FireFurry Bought ShieldSuit
[23:944] FireFurry Bought CombatSuit
[23:944] FireFurry Bought HazmatSuit
[23:944] FireFurry Bought ShieldSuit
[23:982] FireFurry Bought ShieldSuit
[24:394] FireFurry Placed HealingDrone
[24:728] FireFurry Unlocked SpecOpsPsiDisruptor
[26:645] FireFurry Placed PsiIndoctrinator
[26:871] FireFurry Placed HealingDrone
[27:288] FireFurry Placed MiningDroid
[27:492] FireFurry Unlocked MiningCharge
[27:509] FireFurry Unlocked AdvancedMiningCharge
[28:000] FireFurry Placed NukePack
[28:037] FireFurry Placed HealingDrone
[28:227] FireFurry Placed HealingDrone
[28:542] FireFurry Placed HealingDrone
[30:416] FireFurry Placed NukePack
[30:772] FireFurry Placed NukePack
[32:186] FireFurry Placed HealingDrone
