Analyzed: Oh No It's Zombies Arctic Map (208)

ID : 0 PlayerName: ProDem Race: Terran
ID : 1 PlayerName: superkiller Race: Zerg
ID : 2 PlayerName: PartimeHero Race: Terran
ID : 3 PlayerName: Sonder Race: Terran
ID : 4 PlayerName: RedReaperz Race: Terran
ID : 5 PlayerName: Frosky Race: Terran
ID : 6 PlayerName: dathong Race: Terran
ID : 7 PlayerName: Security Race: 
superkiller Zombie Loss
Private Lobby

Game Length:[35:728]
Players ammount: 8
Marine rank avg: 18,333333333333332
GrandMaster ammount: 6
PURCHASES: 
[00:572] ProDem Unlocked AssaultRifle
[01:115] ProDem Unlocked Stimpack
[01:938] ProDem Unlocked ArcWelder
[02:926] ProDem Placed MiningDroid
[03:997] ProDem Unlocked BioMechanicalRepairDrone
[04:056] ProDem Unlocked CombatAccelerationDrone
[04:113] ProDem Placed HealingDrone
[04:875] ProDem Placed HealingDrone
[05:170] ProDem Placed HealingDrone
[05:494] ProDem Unlocked ExplorationDroid
[05:514] ProDem Placed ExplorationDroid
[05:523] ProDem Placed ExplorationDroid
[06:015] ProDem Placed ExplorationDroid
[06:592] ProDem Placed ExplorationDroid
[06:922] ProDem Unlocked PsiDisrupter
[07:155] ProDem Placed PsiIndoctrinator
[08:517] ProDem Unlocked AutoTurret
[08:696] ProDem Placed AutoTurret
[08:898] ProDem Placed AutoTurret
[09:139] ProDem Placed AutoTurret
[09:307] ProDem Placed AutoTurret
[09:501] ProDem Placed AutoTurret
[09:825] ProDem Placed AutoTurret
[10:034] ProDem Placed AutoTurret
[10:182] ProDem Placed AutoTurret
[10:315] ProDem Placed AutoTurret
[10:679] ProDem Placed PsiIndoctrinator
[11:237] ProDem Placed ExplorationDroid
[11:868] ProDem Unlocked SpecOpsPsiDisruptor
[14:030] ProDem Unlocked FlameTurret
[14:420] ProDem Unlocked HeavyTurret
[14:490] ProDem Placed AutoTurret
[14:675] ProDem Unlocked RechargeDrone
[14:718] ProDem Placed HealingDrone
[14:904] ProDem Placed AutoTurret
[15:754] ProDem Unlocked QuantumBackpack
[16:628] ProDem Unlocked AdvancedDroidEngines
[17:845] ProDem Placed AutoTurret
[18:096] ProDem Placed AutoTurret
[18:306] ProDem Placed AutoTurret
[18:667] ProDem Placed HealingDrone
[20:583] ProDem Placed PsiIndoctrinator
[21:141] ProDem Placed PsiIndoctrinator
[21:592] ProDem Placed AutoTurret
[21:729] ProDem Placed AutoTurret
[22:105] ProDem Placed HealingDrone
[22:284] ProDem Placed ExplorationDroid
[22:452] ProDem Unlocked TurboDroidEngines
[23:247] ProDem Unlocked AdvancedExplorationDroid
[23:425] ProDem Placed ExplorationDroid
[24:332] ProDem Placed ExplorationDroid
[25:344] ProDem Placed ExplorationDroid
[25:861] ProDem Unlocked ForceFieldGrenade
[25:872] ProDem Unlocked SpecOpsForcefieldGrenade
[25:904] ProDem Unlocked EnergySuit
[25:905] ProDem Unlocked EnergySuit
[25:913] ProDem Unlocked AdvancedEnergySuit
[25:914] ProDem Unlocked EnergySuit
[25:914] ProDem Unlocked AdvancedEnergySuit
[26:002] ProDem Unlocked SpecOpsArcWelder
[26:274] ProDem Placed HealingDrone
[28:265] ProDem Placed PsiIndoctrinator
[28:573] ProDem Unlocked MiningCharge
[28:593] ProDem Placed NukePack
[28:669] ProDem Placed NukePack
[31:590] ProDem Placed NukePack
[31:650] ProDem Unlocked AdvancedMiningCharge
[31:653] ProDem Unlocked MotionSensor
[31:719] ProDem Placed SensorTower
[31:732] ProDem Placed SensorTower
[31:875] ProDem Placed SensorTower
[31:895] ProDem Placed SensorTower
[31:905] ProDem Placed SensorTower
[31:915] ProDem Placed SensorTower
[31:997] ProDem Unlocked AdvancedMotionSensor
[32:065] ProDem Placed SensorTower
[32:082] ProDem Placed SensorTower
[32:292] ProDem Unlocked MedicShield
[33:557] ProDem Unlocked AIAssistant
[00:568] superkiller Bought PlayerNumber
[01:391] superkiller Placed/Upgraded PrimalSunkenColony
[01:392] superkiller Bought SunkenColony
[02:736] superkiller Spawned MassiveCocoon
[04:176] superkiller Spawned InfestedAbomination
[04:705] superkiller Bought StrainHealth
[04:759] superkiller Bought StrainHealth
[06:329] superkiller Spawned MassiveCocoon
[06:996] superkiller Spawned MassiveCocoon
[07:409] superkiller Spawned Underseer
[08:436] superkiller Spawned InfestedAbomination
[08:773] superkiller Bought StrainVolatile
[08:797] superkiller Bought StrainVolatile
[12:770] superkiller Bought SunkenColony
[14:867] superkiller Bought PureStrainVolatile
[15:168] superkiller Bought UnlockDropPods
[16:312] superkiller Bought StrainHealth
[16:436] superkiller Bought PureStrainVolatile
[16:464] superkiller Bought KaboomerStrain
[18:268] superkiller Spawned MassiveCocoon
[18:350] superkiller Spawned MassiveCocoon
[18:470] superkiller Spawned MassiveCocoon
[19:708] superkiller Spawned InfestedAbomination
[19:790] superkiller Spawned Anubalisk
[22:503] superkiller Bought PureStrainHealth
[22:558] superkiller Bought PureStrainHealth
[22:995] superkiller Spawned MassiveCocoon
[24:075] superkiller Spawned Underseer
[25:054] superkiller Bought DropshipsFueled
[25:905] superkiller Bought ShieldSuit
[25:905] superkiller Bought CombatSuit
[25:905] superkiller Bought HazmatSuit
[26:761] superkiller Bought PureStrainHealth
[26:774] superkiller Bought TankStrain
[26:787] superkiller Bought TankStrain
[28:890] superkiller Bought BuildExtractorScienceLabs
[28:890] superkiller Placed/Upgraded AutomatedExtractor
[29:005] superkiller Bought TankStrain
[29:017] superkiller Bought KaboomerStrain
[30:164] superkiller Bought BuildExtractorScienceLabs
[31:894] superkiller Spawned MassiveCocoon
[31:980] superkiller Spawned MassiveCocoon
[32:009] superkiller Spawned MassiveCocoon
[33:089] superkiller Spawned Underseer
[00:572] PartimeHero Unlocked AssaultRifle
[00:654] PartimeHero Placed/Upgraded MiningDroid
[01:734] PartimeHero Unlocked AdvancedDroidEngines
[03:372] PartimeHero Unlocked IncendiaryGrenade
[04:812] PartimeHero Unlocked SpecOpsIncendiaryGrenade
[06:263] PartimeHero Unlocked BeamRifle
[08:122] PartimeHero Unlocked TurboDroidEngines
[10:374] PartimeHero Unlocked Stimpack
[11:411] PartimeHero Unlocked SpecOpsPlasmaRifle
[13:257] PartimeHero Unlocked BioMechanicalRepairDrone
[13:274] PartimeHero Unlocked SpecOpsBioMechanicalRepairDrone
[13:294] PartimeHero Placed/Upgraded HealingDrone
[13:922] PartimeHero Unlocked EnergySuit
[13:923] PartimeHero Unlocked EnergySuit
[13:939] PartimeHero Unlocked AdvancedEnergySuit
[13:940] PartimeHero Unlocked EnergySuit
[13:940] PartimeHero Unlocked AdvancedEnergySuit
[14:900] PartimeHero Placed/Upgraded HealingDrone
[16:408] PartimeHero Unlocked CloakingDevice
[18:891] PartimeHero Unlocked PsiDisrupter
[18:927] PartimeHero Placed/Upgraded PsiIndoctrinator
[19:108] PartimeHero Placed/Upgraded HealingDrone
[19:919] PartimeHero Placed/Upgraded PsiIndoctrinator
[22:181] PartimeHero Unlocked MedicShield
[22:207] PartimeHero Unlocked QuantumBackpack
[22:930] PartimeHero Unlocked LongRangeScope
[23:358] PartimeHero Unlocked SpecOpsPsiDisruptor
[25:892] PartimeHero Placed/Upgraded PsiIndoctrinator
[27:077] PartimeHero Placed/Upgraded HealingDrone
[27:347] PartimeHero Placed/Upgraded HealingDrone
[27:948] PartimeHero Unlocked OverloadWeapon
[29:169] PartimeHero Placed/Upgraded HealingDrone
[29:572] PartimeHero Placed/Upgraded PsiIndoctrinator
[29:777] PartimeHero Placed/Upgraded HealingDrone
[30:406] PartimeHero Placed/Upgraded PsiIndoctrinator
[30:607] PartimeHero Placed/Upgraded PsiIndoctrinator
[32:926] PartimeHero Unlocked ForceFieldGrenade
[32:931] PartimeHero Unlocked SpecOpsForcefieldGrenade
[00:572] Sonder Unlocked AssaultRifle
[00:733] Sonder Placed/Upgraded MiningDroid
[00:862] Sonder Unlocked FragGrenade
[03:836] Sonder Unlocked AdvancedDroidEngines
[04:915] Sonder Unlocked SpecOpsFragGrenade
[06:385] Sonder Unlocked Shotgun
[08:202] Sonder Unlocked Stimpack
[09:651] Sonder Unlocked SuperStimpack
[10:964] Sonder Unlocked SpecOpsShotgun
[11:768] Sonder Unlocked HighPrecisionBeams
[12:857] Sonder Unlocked BioMechanicalRepairDrone
[12:930] Sonder Unlocked HazmatSuit
[13:460] Sonder Placed/Upgraded HealingDrone
[13:923] Sonder Bought ShieldSuit
[13:923] Sonder Bought CombatSuit
[13:923] Sonder Bought HazmatSuit
[15:903] Sonder Unlocked ExplorationDroid
[16:064] Sonder Placed/Upgraded ExplorationDroid
[16:071] Sonder Placed/Upgraded ExplorationDroid
[16:484] Sonder Placed/Upgraded ExplorationDroid
[18:386] Sonder Unlocked AdvancedHazmatSuit
[19:063] Sonder Placed/Upgraded HealingDrone
[20:719] Sonder Unlocked SpecOpsSuperStimpack
[21:411] Sonder Placed/Upgraded HealingDrone
[22:609] Sonder Unlocked CombatShield
[23:221] Sonder Unlocked EnergyPack
[23:225] Sonder Unlocked AIAssistant
[23:856] Sonder Placed/Upgraded HealingDrone
[24:289] Sonder Placed/Upgraded HealingDrone
