Analyzed: Oh No It's Zombies Arctic Updated (52)

ID : 0 PlayerName: DeadBoris Race: Terran
ID : 1 PlayerName: Cruel Race: Terran
ID : 2 PlayerName: LoogaSlight Race: Terran
ID : 3 PlayerName: RyK Race: Terran
ID : 4 PlayerName: MarFly Race: Terran
ID : 5 PlayerName: Frosky Race: Zerg
ID : 6 PlayerName: HornyHumplar Race: Terran
ID : 7 PlayerName: Security Race: Terran Mengsk
Frosky Zombie Win
Private Lobby

Game Length:[34:508]
Players ammount: 8
[13:196] Cruel Bought CombatSuit
[13:196] Cruel Bought HazmatSuit
[13:196] Cruel Bought CombatSuit
[15:031] Cruel Bought CombatSuit
[17:703] Cruel Unlocked OverloadWeapon
[20:037] Cruel Unlocked AdvancedDroidEngines
[24:236] Cruel Unlocked TurboDroidEngines
[24:263] Cruel Unlocked MiningCharge
[00:588] LoogaSlight Unlocked AssaultRifle
[00:975] LoogaSlight Bought ShieldSuit
[00:975] LoogaSlight Bought CombatSuit
[00:975] LoogaSlight Bought HazmatSuit
[00:975] LoogaSlight Bought CombatSuit
[01:167] LoogaSlight Placed/Upgraded MiningDroid
[03:926] LoogaSlight Unlocked AdvancedDroidEngines
[03:983] LoogaSlight Bought CombatSuit
[05:550] LoogaSlight Unlocked TurboDroidEngines
[07:138] LoogaSlight Unlocked Flamethrower
[08:417] LoogaSlight Unlocked SpecOpsFlamethrower
[13:081] LoogaSlight Placed/Upgraded MiningDroid
[15:154] LoogaSlight Unlocked LongRangeIncinerators
[15:793] LoogaSlight Unlocked Shieldsiotunlocked
[17:359] LoogaSlight Unlocked ForceFieldGrenade
[18:649] LoogaSlight Unlocked AdvancedShieldSuit
[19:408] LoogaSlight Unlocked CombatShield
[21:884] LoogaSlight Unlocked CryoFreeze
[22:002] LoogaSlight Unlocked PsiDisrupter
[22:239] LoogaSlight Placed/Upgraded PsiIndoctrinator
[25:780] LoogaSlight Placed/Upgraded PsiIndoctrinator
[29:390] LoogaSlight Placed/Upgraded PsiIndoctrinator
[31:758] LoogaSlight Unlocked Teleporter
[00:588] RyK Unlocked AssaultRifle
[00:950] RyK Placed/Upgraded MiningDroid
[01:065] RyK Unlocked FragGrenade
[02:418] RyK Unlocked AdvancedDroidEngines
[04:157] RyK Unlocked Flamethrower
[05:970] RyK Unlocked SpecOpsFlamethrower
[07:971] RyK Unlocked OverloadWeapon
[10:178] RyK Unlocked TurboDroidEngines
[13:005] RyK Unlocked Shieldsiotunlocked
[13:012] RyK Unlocked AdvancedShieldSuit
[13:070] RyK Unlocked MedicShield
[13:101] RyK Unlocked EnergyPack
[15:794] RyK Bought ShieldSuit
[15:794] RyK Bought CombatSuit
[15:794] RyK Bought HazmatSuit
[15:794] RyK Bought ShieldSuit
[17:474] RyK Unlocked LongRangeIncinerators
[17:630] RyK Unlocked BioMechanicalRepairDrone
[17:732] RyK Placed/Upgraded HealingDrone
[17:968] RyK Placed/Upgraded HealingDrone
[18:650] RyK Bought ShieldSuit
[19:323] RyK Unlocked MotionSensor
[19:517] RyK Placed/Upgraded SensorTower
[19:757] RyK Placed/Upgraded HealingDrone
[21:252] RyK Unlocked Teleporter
[22:384] RyK Placed/Upgraded HealingDrone
[23:327] RyK Placed/Upgraded HealingDrone
[23:534] RyK Placed/Upgraded SensorTower
[23:641] RyK Placed/Upgraded HealingDrone
[25:652] RyK Placed/Upgraded MiningDroid
[25:910] RyK Placed/Upgraded SensorTower
[26:722] RyK Unlocked SpecOpsBioMechanicalRepairDrone
[26:943] RyK Placed/Upgraded HealingDrone
[27:774] RyK Placed/Upgraded HealingDrone
[29:765] RyK Placed/Upgraded HealingDrone
[00:588] MarFly Unlocked AssaultRifle
[00:701] MarFly Placed MiningDroid
[03:453] MarFly Unlocked FragGrenade
[03:473] MarFly Unlocked SpecOpsFragGrenade
[07:273] MarFly Unlocked Stimpack
[07:390] MarFly Unlocked MedicShield
[08:799] MarFly Unlocked BioMechanicalRepairDrone
[12:298] MarFly Unlocked AdvancedDroidEngines
[13:006] MarFly Bought ShieldSuit
[13:006] MarFly Bought CombatSuit
[13:006] MarFly Bought HazmatSuit
[13:006] MarFly Bought ShieldSuit
[13:013] MarFly Bought ShieldSuit
[13:522] MarFly Unlocked SpecOpsBioMechanicalRepairDrone
[14:100] MarFly Placed HealingDrone
[25:550] MarFly Placed MiningDroid
[28:617] MarFly Unlocked SpecOpsAssaultRifle
[28:660] MarFly Unlocked AutoTargetingSystem
[00:552] Frosky Bought PlayerNumber
[00:661] Frosky Bought CreepSpeed
[04:874] Frosky Bought CreepSpeed
[10:072] Frosky Bought StrainSpeed
[10:095] Frosky Bought PureStrainSpeed
[10:999] Frosky Bought StrainSpeed
[12:314] Frosky Bought StrainSpeed
[13:200] Frosky Bought StrainSpeed
[13:833] Frosky Placed/Upgraded PrimalSunkenColony
[13:834] Frosky Bought SunkenColony
[14:098] Frosky Bought SunkenColony
[14:098] Frosky Placed/Upgraded PrimalSunkenColony
[15:313] Frosky Bought StrainSpeed
[16:607] Frosky Bought PureStrainSpeed
[16:625] Frosky Bought PureStrainSpeed
[17:458] Frosky Bought PureStrainSpeed
[19:137] Frosky Bought PureStrainSpeed
[19:774] Frosky Bought HunterlingStrain
[21:116] Frosky Bought HunterlingStrain
[21:718] Frosky Placed/Upgraded Virophage
[22:748] Frosky Bought HunterlingStrain
[23:479] Frosky Bought HunterlingStrain
[24:422] Frosky Bought HunterlingStrain
[25:847] Frosky Bought VirulentCreep
[25:847] Frosky Bought VirulentCreep
[28:089] Frosky Bought SpawnNydusWorm
[28:196] Frosky Placed/Upgraded GreaterNydusWorm
[29:868] Frosky Bought DropshipsFueled
[30:578] Frosky Placed/Upgraded PrimalSunkenColony
[30:579] Frosky Bought SunkenColony
[30:818] Frosky Bought SunkenColony
[30:818] Frosky Placed/Upgraded PrimalSunkenColony
[31:031] Frosky Bought SunkenColony
[31:123] Frosky Bought SunkenColony
[31:795] Frosky Bought SweepingInfestation
[31:795] Frosky Bought UltimateInfestationResearched
[32:621] Frosky Bought UnlockDropPods
[32:634] Frosky Bought EvolveDropPods
[00:588] HornyHumplar Unlocked AssaultRifle
[02:234] HornyHumplar Unlocked AdvancedDroidEngines
[04:303] HornyHumplar Unlocked Stimpack
[06:345] HornyHumplar Unlocked HellfireRocketLauncher
[08:652] HornyHumplar Unlocked SpecOpsHellfireRocketLauncher
[09:254] HornyHumplar Unlocked ShockwaveMissiles
[10:143] HornyHumplar Unlocked CombatSuit
[12:756] HornyHumplar Unlocked AdvancedCombatSuit
[14:023] HornyHumplar Unlocked MiningCharge
[17:644] HornyHumplar Unlocked AdvancedMiningCharge
[27:574] HornyHumplar Unlocked MedicShield
[28:337] HornyHumplar Unlocked ForceFieldGrenade
[28:529] HornyHumplar Unlocked SpecOpsForcefieldGrenade
[33:185] HornyHumplar Unlocked BioMechanicalRepairDrone
[10:144] Security Bought ShieldSuit
[10:144] Security Bought CombatSuit
[10:144] Security Bought HazmatSuit
[10:144] Security Bought CombatSuit
[12:757] Security Bought CombatSuit

Frosky Placed 1 Greaters.
--------------------------------
