Analyzed: Oh No It's Zombies Arctic Updated (260)

ID : 0 PlayerName: Salem Race: Zerg
ID : 1 PlayerName: Craxle Race: Terran
ID : 2 PlayerName: Xemadus Race: Terran
ID : 3 PlayerName: Cruel Race: Terran
ID : 4 PlayerName: BlasterJ Race: Terran
ID : 5 PlayerName: Frosky Race: Terran
ID : 6 PlayerName: butterboy Race: Terran
ID : 7 PlayerName: Security Race: Protoss
Salem Zombie Win
Public Lobby

Game Length:[37:753]
Players ammount: 8
Marine rank avg: 6,833333333333333
GrandMaster ammount: 3
PURCHASES: 
[01:423] Salem Bought UnlockDropPods
[02:104] Salem Bought EvolveDropPods
[02:723] Salem Placed/Upgraded PrimalSunkenColony
[02:724] Salem Bought SunkenColony
[03:327] Salem Bought EvolveDropPods
[03:330] Salem Bought EvolveDropPods
[03:334] Salem Bought EvolveDropPods
[03:337] Salem Bought EvolveDropPods
[04:044] Salem Bought EvolveDropPods
[04:476] Salem Bought SunkenColony
[05:696] Salem Bought StrainVolatile
[07:252] Salem Bought StrainVolatile
[09:106] Salem Bought StrainVolatile
[10:891] Salem Spawned MassiveCocoon
[11:742] Salem Bought StrainVolatile
[16:022] Salem Bought AdvancedInfestationContainment
[18:626] Salem Bought BuildExtractorExcavationZone
[18:626] Salem Placed/Upgraded AutomatedExtractor
[18:667] Salem Bought BuildExtractorScienceLabs
[18:667] Salem Placed/Upgraded AutomatedExtractor
[20:589] Salem Bought SpawnNydusWorm
[20:673] Salem Placed/Upgraded GreaterNydusWorm
[20:843] Salem Placed/Upgraded PrimalSunkenColony
[20:844] Salem Bought SunkenColony
[22:113] Salem Bought SunkenColony
[22:598] Salem Bought SiphonFuel
[22:646] Salem Bought VirulentCreep
[24:344] Salem Bought BuildExtractorScienceLabs
[24:666] Salem Bought CreepSpeed
[24:727] Salem Bought PureStrainVolatile
[26:756] Salem Bought SiphonFuel
[27:492] Salem Placed/Upgraded GreaterNydusWorm
[29:086] Salem Bought DropshipsFueled
[29:203] Salem Spawned RoyalCocoon
[29:203] Salem Bought SpawnHiveQueen
[29:203] Salem Bought UltimateInfestationResearched
[29:922] Salem Spawned QueenCoop
[30:573] Salem Bought KaboomerStrain
[30:667] Salem Bought CreepSpeed
[30:741] Salem Bought AdvancedPowerInfestation
[32:618] Salem Spawned MassiveCocoon
[32:625] Salem Spawned MassiveCocoon
[34:058] Salem Spawned InfestedAbomination
[34:065] Salem Spawned InfestedAbomination
[34:225] Salem Placed/Upgraded GreaterNydusWorm
[34:400] Salem Placed/Upgraded NydusCanalCreeper
[34:684] Salem Spawned MassiveCocoon
[00:588] Craxle Unlocked AssaultRifle
[00:668] Craxle Placed/Upgraded MiningDroid
[00:836] Craxle Unlocked AdvancedDroidEngines
[05:071] Craxle Unlocked TurboDroidEngines
[05:458] Craxle Unlocked Shotgun
[05:937] Craxle Unlocked Stimpack
[07:829] Craxle Unlocked SpecOpsShotgun
[08:297] Craxle Unlocked MedicShield
[10:967] Craxle Unlocked IncendiaryBullets
[11:010] Craxle Placed/Upgraded MiningDroid
[11:088] Craxle Unlocked SuperStimpack
[15:302] Craxle Unlocked HazmatSuit
[15:303] Craxle Unlocked ShieldSuit
[15:303] Craxle Unlocked AdvancedShieldSuit
[15:303] Craxle Unlocked CombatSuit
[15:303] Craxle Unlocked AdvancedCombatSuit
[15:303] Craxle Unlocked HazmatSuit
[15:303] Craxle Unlocked AdvancedHazmatSuit
[15:303] Craxle Unlocked HazmatSuit
[15:308] Craxle Unlocked AdvancedHazmatSuit
[15:309] Craxle Unlocked HazmatSuit
[15:309] Craxle Unlocked AdvancedHazmatSuit
[15:390] Craxle Unlocked SpecOpsSuperStimpack
[15:419] Craxle Unlocked AIAssistant
[15:425] Craxle Unlocked EnergyPack
[16:860] Craxle Unlocked BioMechanicalRepairDrone
[16:874] Craxle Unlocked SpecOpsBioMechanicalRepairDrone
