Analyzed: Oh No It's Zombies Arctic Updated (306)

ID : 0 PlayerName: chickenparts Race: Terran
ID : 1 PlayerName: Lionbane Race: Terran
ID : 2 PlayerName: bibinah Race: Terran
ID : 3 PlayerName: Frosky Race: Terran
ID : 4 PlayerName: Radovid Race: Zerg
ID : 5 PlayerName: MIGUELON Race: Terran
ID : 6 PlayerName: TheZergKing Race: Terran
ID : 7 PlayerName: Security Race: MechaZerg
Radovid Zombie Win
Public Lobby

Game Length:[31:981]
Players ammount: 8
Marine rank avg: 17,333333333333332
GrandMaster ammount: 3
PURCHASES: 
[00:588] chickenparts Unlocked AssaultRifle
[00:689] chickenparts Placed/Upgraded MiningDroid
[03:155] chickenparts Unlocked Shotgun
[03:607] chickenparts Unlocked SpecOpsShotgun
[07:669] chickenparts Unlocked AdvancedDroidEngines
[07:820] chickenparts Unlocked HighPrecisionBeams
[09:762] chickenparts Unlocked OverloadWeapon
[11:050] chickenparts Unlocked BioMechanicalRepairDrone
[11:153] chickenparts Placed/Upgraded HealingDrone
[11:907] chickenparts Placed/Upgraded HealingDrone
[18:371] chickenparts Unlocked TurboDroidEngines
[18:476] chickenparts Unlocked CombatShield
[19:861] chickenparts Placed/Upgraded HealingDrone
[21:197] chickenparts Unlocked EnergySuit
[21:198] chickenparts Unlocked EnergySuit
[21:201] chickenparts Unlocked AdvancedEnergySuit
[21:202] chickenparts Unlocked EnergySuit
[21:202] chickenparts Unlocked AdvancedEnergySuit
[23:487] chickenparts Unlocked SuperStimpack
[25:480] chickenparts Placed/Upgraded HealingDrone
[25:782] chickenparts Placed/Upgraded HealingDrone
[27:271] chickenparts Placed/Upgraded HealingDrone
[31:383] chickenparts Placed/Upgraded HealingDrone
[31:647] chickenparts Placed/Upgraded HealingDrone
[00:588] Lionbane Unlocked AssaultRifle
[01:171] Lionbane Placed/Upgraded MiningDroid
[01:377] Lionbane Unlocked FragGrenade
[01:383] Lionbane Unlocked SpecOpsFragGrenade
[03:811] Lionbane Unlocked AdvancedDroidEngines
[07:832] Lionbane Unlocked EnergySuit
[07:833] Lionbane Unlocked EnergySuit
[07:843] Lionbane Unlocked AdvancedEnergySuit
[07:844] Lionbane Unlocked EnergySuit
[07:844] Lionbane Unlocked AdvancedEnergySuit
[13:201] Lionbane Unlocked Teleporter
[13:217] Lionbane Unlocked SpecOpsTeleporter
[15:294] Lionbane Unlocked EnergyPack
[18:135] Lionbane Unlocked BioMechanicalRepairDrone
[18:161] Lionbane Unlocked SpecOpsBioMechanicalRepairDrone
[18:225] Lionbane Placed/Upgraded HealingDrone
[18:508] Lionbane Placed/Upgraded HealingDrone
[19:212] Lionbane Placed/Upgraded HealingDrone
[20:109] Lionbane Placed/Upgraded HealingDrone
[21:198] Lionbane Bought ShieldSuit
[21:198] Lionbane Bought CombatSuit
[21:198] Lionbane Bought HazmatSuit
[21:588] Lionbane Placed/Upgraded HealingDrone
[26:644] Lionbane Placed/Upgraded HealingDrone
[31:944] Lionbane Placed/Upgraded HealingDrone
[00:588] bibinah Unlocked AssaultRifle
[00:667] bibinah Placed/Upgraded MiningDroid
[00:712] bibinah Unlocked AdvancedDroidEngines
[03:810] bibinah Unlocked SpecOpsAssaultRifle
[05:907] bibinah Unlocked AutoTargetingSystem
[07:791] bibinah Unlocked OverloadWeapon
[07:833] bibinah Bought ShieldSuit
[07:833] bibinah Bought CombatSuit
[07:833] bibinah Bought HazmatSuit
[08:737] bibinah Unlocked ForceFieldGrenade
[15:603] bibinah Unlocked PsiDisrupter
[15:684] bibinah Placed/Upgraded PsiIndoctrinator
[15:773] bibinah Unlocked BioMechanicalRepairDrone
[19:801] bibinah Placed/Upgraded HealingDrone
[20:081] bibinah Placed/Upgraded PsiIndoctrinator
[20:590] bibinah Placed/Upgraded PsiIndoctrinator
[23:974] bibinah Placed/Upgraded PsiIndoctrinator
[24:357] bibinah Placed/Upgraded HealingDrone
[24:784] bibinah Unlocked SpecOpsBioMechanicalRepairDrone
[00:588] Frosky Unlocked AssaultRifle
[00:667] Frosky Placed MiningDroid
[00:770] Frosky Unlocked MiningCharge
[02:942] Frosky Unlocked AdvancedDroidEngines
[05:278] Frosky Unlocked TurboDroidEngines
[07:876] Frosky Unlocked SpecOpsAssaultRifle
[09:071] Frosky Unlocked ExplorationDroid
[09:116] Frosky Placed ExplorationDroid
[09:178] Frosky Placed ExplorationDroid
[09:306] Frosky Placed ExplorationDroid
[10:947] Frosky Unlocked TitaniumBulletCasings
[12:172] Frosky Unlocked Stimpack
[13:025] Frosky Unlocked CombatSuit
[18:024] Frosky Unlocked BioMechanicalRepairDrone
[18:043] Frosky Unlocked SpecOpsBioMechanicalRepairDrone
[18:080] Frosky Unlocked AutoTurret
[18:358] Frosky Placed AutoTurret
[18:627] Frosky Placed AutoTurret
[19:047] Frosky Placed HealingDrone
[19:612] Frosky Unlocked HeavyTurret
[19:947] Frosky Placed HealingDrone
[20:679] Frosky Placed HealingDrone
[21:003] Frosky Placed HealingDrone
[21:534] Frosky Placed AutoTurret
[21:924] Frosky Placed AutoTurret
[26:638] Frosky Placed HealingDrone
[00:552] Radovid Bought PlayerNumber
[00:756] Radovid Spawned MassiveCocoon
[02:196] Radovid Spawned Hunter
[03:006] Radovid Spawned MassiveCocoon
[03:218] Radovid Placed/Upgraded ToxicNest
[03:223] Radovid Placed/Upgraded ToxicNest
[03:223] Radovid Placed/Upgraded ToxicNest
[04:306] Radovid Placed/Upgraded PrimalSunkenColony
[04:307] Radovid Bought SunkenColony
[04:446] Radovid Spawned Hunter
[04:576] Radovid Placed/Upgraded ToxicNest
[04:576] Radovid Placed/Upgraded ToxicNest
[04:584] Radovid Placed/Upgraded ToxicNest
[05:252] Radovid Bought SunkenColony
[05:847] Radovid Placed/Upgraded ToxicNest
[05:850] Radovid Placed/Upgraded ToxicNest
[05:850] Radovid Placed/Upgraded ToxicNest
[07:381] Radovid Placed/Upgraded PrimalSunkenColony
[07:382] Radovid Bought SunkenColony
[08:317] Radovid Placed/Upgraded ToxicNest
[08:327] Radovid Placed/Upgraded ToxicNest
[08:342] Radovid Placed/Upgraded ToxicNest
[08:847] Radovid Spawned MassiveCocoon
[10:287] Radovid Spawned Anubalisk
[11:381] Radovid Placed/Upgraded ToxicNest
[11:390] Radovid Placed/Upgraded ToxicNest
[11:412] Radovid Placed/Upgraded ToxicNest
[12:147] Radovid Bought CreepSpeed
[12:207] Radovid Bought SunkenColony
[13:026] Radovid Bought ShieldSuit
[13:026] Radovid Bought CombatSuit
[13:026] Radovid Bought HazmatSuit
[13:026] Radovid Bought CombatSuit
[13:332] Radovid Placed/Upgraded PrimalSunkenColony
[13:333] Radovid Bought SunkenColony
[13:932] Radovid Bought BuildExtractorScienceLabs
[13:932] Radovid Placed/Upgraded AutomatedExtractor
[14:522] Radovid Bought SunkenColony
[15:253] Radovid Bought VirulentCreep
[15:253] Radovid Bought VirulentCreep
[16:661] Radovid Bought CreepSpeed
[17:107] Radovid Bought BuildExtractorManufacturingSector
[17:107] Radovid Placed/Upgraded AutomatedExtractor
[17:131] Radovid Placed/Upgraded ToxicNest
[17:135] Radovid Placed/Upgraded ToxicNest
[17:135] Radovid Placed/Upgraded ToxicNest
[17:998] Radovid Placed/Upgraded NydusCanalCreeper
[18:477] Radovid Placed/Upgraded ToxicNest
[18:490] Radovid Placed/Upgraded ToxicNest
[18:651] Radovid Spawned MassiveCocoon
[19:121] Radovid Bought AdvancedInfestationContainment
[19:914] Radovid Bought SpawnNydusWorm
[19:954] Radovid Bought ExtractorCostReductionManufacturingSector
[19:954] Radovid Bought BuildExtractorManufacturingSector
[20:091] Radovid Spawned InfestedAbomination
[20:306] Radovid Placed/Upgraded NydusCanalCreeper
[21:111] Radovid Placed/Upgraded PrimalSunkenColony
