Analyzed: Oh No It's Zombies Arctic Updated (180)

ID : 0 PlayerName: Frosky Race: Terran
ID : 1 PlayerName: kismyas Race: Terran
ID : 2 PlayerName: BuildAWall Race: Terran
ID : 3 PlayerName: Chaospurp Race: Terran
ID : 4 PlayerName: Daddy Race: Zerg
ID : 5 PlayerName: StunLancer Race: Terran
ID : 6 PlayerName: Hathor Race: Terran
ID : 7 PlayerName: Security Race: Protoss
Daddy Zombie Loss
Public Lobby

Game Length:[32:545]
Players ammount: 8
Marine rank avg: 6,5
GrandMaster ammount: 2
PURCHASES: 
[00:588] Frosky Unlocked AssaultRifle
[03:171] Frosky Placed/Upgraded MiningDroid
[03:508] Frosky Unlocked AdvancedDroidEngines
[03:514] Frosky Unlocked TurboDroidEngines
[05:793] Frosky Unlocked SpecOpsAssaultRifle
[11:763] Frosky Unlocked TitaniumBulletCasings
[11:805] Frosky Unlocked Stimpack
[11:860] Frosky Unlocked CombatSuit
[11:871] Frosky Unlocked AdvancedCombatSuit
[13:098] Frosky Unlocked OverloadWeapon
[15:664] Frosky Unlocked ExplorationDroid
[16:090] Frosky Placed/Upgraded ExplorationDroid
[16:181] Frosky Placed/Upgraded ExplorationDroid
[17:451] Frosky Placed/Upgraded ExplorationDroid
[18:388] Frosky Unlocked BioMechanicalRepairDrone
[18:479] Frosky Placed/Upgraded HealingDrone
[19:213] Frosky Unlocked AutoTurret
[19:578] Frosky Placed/Upgraded AutoTurret
[19:752] Frosky Placed/Upgraded AutoTurret
[22:742] Frosky Placed/Upgraded AutoTurret
[23:669] Frosky Unlocked Teleporter
[24:836] Frosky Placed/Upgraded AutoTurret
[25:016] Frosky Placed/Upgraded AutoTurret
[25:510] Frosky Unlocked SpecOpsBioMechanicalRepairDrone
[25:597] Frosky Placed/Upgraded HealingDrone
[25:787] Frosky Placed/Upgraded HealingDrone
[26:000] Frosky Unlocked HeavyTurret
[26:643] Frosky Placed/Upgraded AutoTurret
[26:933] Frosky Placed/Upgraded AutoTurret
[27:669] Frosky Placed/Upgraded AutoTurret
[28:304] Frosky Placed/Upgraded AutoTurret
[29:013] Frosky Placed/Upgraded HealingDrone
[29:239] Frosky Placed/Upgraded HealingDrone
[30:265] Frosky Unlocked RechargeDrone
[30:510] Frosky Placed/Upgraded HealingDrone
[30:715] Frosky Placed/Upgraded HealingDrone
[00:588] kismyas Unlocked AssaultRifle
[00:732] kismyas Placed/Upgraded MiningDroid
[00:784] kismyas Unlocked AdvancedDroidEngines
[03:888] kismyas Unlocked Teleporter
[05:048] kismyas Unlocked EnergySuit
[05:049] kismyas Unlocked EnergySuit
[07:375] kismyas Placed/Upgraded MiningDroid
[11:710] kismyas Unlocked SpecOpsAssaultRifle
[11:861] kismyas Bought ShieldSuit
[11:861] kismyas Bought CombatSuit
[11:861] kismyas Bought HazmatSuit
[11:861] kismyas Bought CombatSuit
[11:872] kismyas Bought CombatSuit
[11:923] kismyas Unlocked TitaniumBulletCasings
[13:275] kismyas Unlocked AdvancedEnergySuit
[13:276] kismyas Unlocked EnergySuit
[13:276] kismyas Unlocked AdvancedEnergySuit
[14:039] kismyas Placed/Upgraded MiningDroid
[16:073] kismyas Unlocked PsiDisrupter
[16:099] kismyas Unlocked SpecOpsPsiDisruptor
[21:304] kismyas Unlocked SpecOpsTeleporter
[21:439] kismyas Unlocked CombatShield
[24:010] kismyas Placed/Upgraded PsiIndoctrinator
[25:202] kismyas Unlocked Stimpack
[25:437] kismyas Unlocked MedicShield
[25:556] kismyas Unlocked EnergyPack
[25:602] kismyas Unlocked OpticalVisor
[26:282] kismyas Placed/Upgraded PsiIndoctrinator
[29:021] kismyas Unlocked ForceFieldGrenade
[29:037] kismyas Unlocked SpecOpsForcefieldGrenade
[30:283] kismyas Placed/Upgraded PsiIndoctrinator
[00:588] BuildAWall Unlocked AssaultRifle
[00:725] BuildAWall Placed/Upgraded MiningDroid
[00:785] BuildAWall Unlocked SuperStimpack
[03:104] BuildAWall Unlocked Shotgun
[04:579] BuildAWall Unlocked EnergySuit
[04:580] BuildAWall Unlocked EnergySuit
[05:049] BuildAWall Bought ShieldSuit
[05:049] BuildAWall Bought CombatSuit
[05:049] BuildAWall Bought HazmatSuit
[06:482] BuildAWall Unlocked IncendiaryGrenade
[07:723] BuildAWall Unlocked AdvancedEnergySuit
[07:724] BuildAWall Unlocked EnergySuit
[07:724] BuildAWall Unlocked AdvancedEnergySuit
[09:153] BuildAWall Placed/Upgraded MiningDroid
[09:718] BuildAWall Unlocked SpecOpsShotgun
[14:878] BuildAWall Unlocked MedicShield
[17:089] BuildAWall Placed/Upgraded MiningDroid
[19:341] BuildAWall Unlocked AdvancedDroidEngines
[19:394] BuildAWall Unlocked MiningCharge
[20:056] BuildAWall Unlocked BioMechanicalRepairDrone
[20:363] BuildAWall Placed/Upgraded HealingDrone
[21:211] BuildAWall Unlocked IncendiaryBullets
[21:678] BuildAWall Placed/Upgraded HealingDrone
[22:831] BuildAWall Unlocked TurboDroidEngines
[23:628] BuildAWall Placed/Upgraded HealingDrone
[24:447] BuildAWall Placed/Upgraded HealingDrone
[24:654] BuildAWall Placed/Upgraded HealingDrone
[25:864] BuildAWall Unlocked SpecOpsSuperStimpack
[26:005] BuildAWall Placed/Upgraded HealingDrone
[27:749] BuildAWall Placed/Upgraded HealingDrone
[29:123] BuildAWall Placed/Upgraded HealingDrone
[29:581] BuildAWall Placed/Upgraded NukePack
[29:662] BuildAWall Placed/Upgraded HealingDrone
[30:128] BuildAWall Placed/Upgraded HealingDrone
[00:588] Chaospurp Unlocked AssaultRifle
[03:443] Chaospurp Placed MiningDroid
[04:580] Chaospurp Bought ShieldSuit
[04:580] Chaospurp Bought CombatSuit
[04:580] Chaospurp Bought HazmatSuit
[00:552] Daddy Bought PlayerNumber
[01:352] Daddy Bought StrainSpeed
[02:906] Daddy Bought PureStrainSpeed
[05:368] Daddy Bought CreepSpeed
[08:398] Daddy Bought CreepSpeed
[10:553] Daddy Spawned MassiveCocoon
[11:993] Daddy Spawned Anubalisk
[12:691] Daddy Bought HunterlingStrain
[16:117] Daddy Bought StrainDamage
[16:181] Daddy Bought PureStrainDamage
[16:222] Daddy Bought DefilerStrain
[18:101] Daddy Bought StrainHealth
[18:136] Daddy Bought PureStrainHealth
[20:067] Daddy Bought AdvancedInfestationGateControl
[22:222] Daddy Bought TankStrain
[22:260] Daddy Bought StrainVolatile
[23:224] Daddy Bought StrainHealth
[23:340] Daddy Bought DropshipsFueled
[25:231] Daddy Bought SweepingInfestation
[25:231] Daddy Bought UltimateInfestationResearched
[28:872] Daddy Spawned MassiveCocoon
[29:043] Daddy Spawned MassiveCocoon
[30:312] Daddy Spawned InfestedAbomination
[30:483] Daddy Spawned InfestedAbomination
[00:588] StunLancer Unlocked AssaultRifle
[00:667] StunLancer Placed/Upgraded MiningDroid
[02:370] StunLancer Unlocked Stimpack
[06:484] StunLancer Placed/Upgraded MiningDroid
[08:841] StunLancer Unlocked AdvancedDroidEngines
[10:026] StunLancer Unlocked TurboDroidEngines
[11:677] StunLancer Unlocked SpecOpsAssaultRifle
[13:065] StunLancer Unlocked MedicShield
[14:468] StunLancer Unlocked AutoTargetingSystem
[16:069] StunLancer Unlocked OpticalVisor
[16:108] StunLancer Unlocked EnergyPack
[16:355] StunLancer Unlocked CloakingDevice
[19:515] StunLancer Unlocked OverloadWeapon
[19:574] StunLancer Unlocked AutoTurret
[19:598] StunLancer Unlocked SpecOpsTurret
[19:688] StunLancer Placed/Upgraded AutoTurret
[19:917] StunLancer Placed/Upgraded AutoTurret
[20:123] StunLancer Placed/Upgraded AutoTurret
[21:237] StunLancer Placed/Upgraded AutoTurret
[22:067] StunLancer Unlocked BioMechanicalRepairDrone
[22:107] StunLancer Unlocked RechargeDrone
[22:168] StunLancer Placed/Upgraded HealingDrone
[22:276] StunLancer Unlocked SpecOpsBioMechanicalRepairDrone
[22:466] StunLancer Placed/Upgraded HealingDrone
[23:643] StunLancer Unlocked EnergySuit
[23:644] StunLancer Unlocked EnergySuit
[23:658] StunLancer Unlocked AdvancedEnergySuit
[23:659] StunLancer Unlocked EnergySuit
[23:659] StunLancer Unlocked AdvancedEnergySuit
[24:687] StunLancer Placed/Upgraded AutoTurret
[24:917] StunLancer Placed/Upgraded AutoTurret
[25:497] StunLancer Unlocked PsiDisrupter
[26:254] StunLancer Unlocked SpecOpsCloakingDevice
[27:028] StunLancer Placed/Upgraded HealingDrone
[27:739] StunLancer Unlocked MiningCharge
[27:822] StunLancer Unlocked AdvancedMiningCharge
[28:600] StunLancer Placed/Upgraded HealingDrone
[28:910] StunLancer Placed/Upgraded NukePack
[29:841] StunLancer Placed/Upgraded NukePack
[30:350] StunLancer Placed/Upgraded NukePack
[31:353] StunLancer Placed/Upgraded NukePack
[00:588] Hathor Unlocked AssaultRifle
[02:852] Hathor Unlocked BeamRifle
[09:804] Hathor Unlocked Shieldsiotunlocked
[09:842] Hathor Unlocked AdvancedShieldSuit
[14:180] Hathor Unlocked SpecOpsPlasmaRifle
[17:970] Hathor Unlocked AutoTurret
[18:394] Hathor Unlocked PowerConverter
[23:644] Hathor Bought ShieldSuit
[23:644] Hathor Bought CombatSuit
[23:644] Hathor Bought HazmatSuit
[23:967] Hathor Unlocked OpticalVisor
[25:998] Hathor Unlocked PsiDisrupter
[09:805] Security Bought ShieldSuit
[09:805] Security Bought CombatSuit
[09:805] Security Bought HazmatSuit
[09:805] Security Bought ShieldSuit
[09:843] Security Bought ShieldSuit
Daddy First Alpha Anubalisk |  Loss

Daddy Placed 0 Greaters.
--------------------------------
