Analyzed: Oh No It's Zombies Arctic Updated (93)

ID : 0 PlayerName: tyler Race: Zerg
ID : 1 PlayerName: Trabin Race: Terran
ID : 2 PlayerName: Vertigo Race: Terran
ID : 3 PlayerName: Frosky Race: Terran
ID : 4 PlayerName: Jmsslayer Race: Terran
ID : 5 PlayerName: Xakariel Race: Terran
ID : 6 PlayerName: Alany Race: Terran
ID : 7 PlayerName: Security Race: Protoss
tyler Zombie Loss
Public Lobby

Game Length:[34:349]
Players ammount: 8
Marine rank avg: 5
GrandMaster ammount: 1
PURCHASES: 
[00:994] tyler Bought StrainHealth
[02:535] tyler Bought StrainSpeed
[04:507] tyler Bought StrainVolatile
[06:664] tyler Bought StrainVolatile
[06:680] tyler Bought StrainVolatile
[10:173] tyler Bought PureStrainVolatile
[10:612] tyler Bought PureStrainSpeed
[12:927] tyler Bought HunterlingStrain
[14:814] tyler Bought PureStrainHealth
[16:191] tyler Bought TankStrain
[17:906] tyler Bought PureStrainVolatile
[20:091] tyler Bought UnlockDropPods
[21:851] tyler Bought PureStrainVolatile
[22:944] tyler Bought AdvancedInfestationContainment
[24:908] tyler Bought DropshipsFueled
[26:720] tyler Spawned RoyalCocoon
[26:720] tyler Bought SpawnHiveQueen
[26:720] tyler Bought UltimateInfestationResearched
[27:053] tyler Spawned MassiveCocoon
[27:137] tyler Bought KaboomerStrain
[27:439] tyler Spawned QueenCoop
[28:493] tyler Spawned Anubalisk
[30:877] tyler Bought CreepSpeed
[32:394] tyler Bought KaboomerStrain
[00:588] Trabin Unlocked AssaultRifle
[00:868] Trabin Placed/Upgraded MiningDroid
[01:134] Trabin Unlocked AdvancedDroidEngines
[04:476] Trabin Unlocked SpecOpsAssaultRifle
[06:817] Trabin Unlocked AutoTargetingSystem
[07:765] Trabin Unlocked MedicShield
[08:836] Trabin Unlocked OpticalVisor
[10:662] Trabin Unlocked QuantumBackpack
[10:908] Trabin Unlocked PsiDisrupter
[11:787] Trabin Placed/Upgraded MiningDroid
[14:463] Trabin Placed/Upgraded PsiIndoctrinator
[14:699] Trabin Placed/Upgraded PsiIndoctrinator
[17:866] Trabin Unlocked HazmatSuit
[17:867] Trabin Unlocked ShieldSuit
[17:867] Trabin Unlocked AdvancedShieldSuit
[17:867] Trabin Unlocked CombatSuit
[17:867] Trabin Unlocked AdvancedCombatSuit
[17:867] Trabin Unlocked HazmatSuit
[17:867] Trabin Unlocked AdvancedHazmatSuit
[17:867] Trabin Unlocked HazmatSuit
[17:892] Trabin Unlocked AdvancedHazmatSuit
[17:893] Trabin Unlocked HazmatSuit
[17:893] Trabin Unlocked AdvancedHazmatSuit
[21:100] Trabin Unlocked SuperStimpack
[21:501] Trabin Placed/Upgraded PsiIndoctrinator
[22:502] Trabin Unlocked AutoTurret
[22:636] Trabin Placed/Upgraded AutoTurret
[22:878] Trabin Placed/Upgraded AutoTurret
[23:101] Trabin Placed/Upgraded AutoTurret
[24:952] Trabin Unlocked Stimpack
[26:698] Trabin Unlocked SpecOpsPsiDisruptor
[29:924] Trabin Placed/Upgraded AutoTurret
[30:137] Trabin Placed/Upgraded AutoTurret
[30:428] Trabin Placed/Upgraded AutoTurret
[30:647] Trabin Placed/Upgraded AutoTurret
[32:421] Trabin Placed/Upgraded PsiIndoctrinator
[00:588] Vertigo Unlocked AssaultRifle
[00:841] Vertigo Placed/Upgraded MiningDroid
[02:884] Vertigo Unlocked AdvancedDroidEngines
[03:375] Vertigo Unlocked Stimpack
[13:351] Vertigo Placed/Upgraded MiningDroid
[15:317] Vertigo Unlocked SpecOpsAssaultRifle
[17:728] Vertigo Unlocked TitaniumBulletCasings
[20:565] Vertigo Unlocked TurboDroidEngines
[21:878] Vertigo Unlocked CombatSuit
[21:879] Vertigo Unlocked ShieldSuit
[21:879] Vertigo Unlocked AdvancedShieldSuit
[21:879] Vertigo Unlocked CombatSuit
[21:879] Vertigo Unlocked AdvancedCombatSuit
[21:879] Vertigo Unlocked HazmatSuit
[21:879] Vertigo Unlocked AdvancedHazmatSuit
[21:879] Vertigo Unlocked CombatSuit
[23:474] Vertigo Unlocked SuperStimpack
[23:553] Vertigo Unlocked ForceFieldGrenade
[25:653] Vertigo Unlocked PsiDisrupter
[25:698] Vertigo Unlocked SpecOpsPsiDisruptor
[26:421] Vertigo Placed/Upgraded PsiIndoctrinator
[00:588] Frosky Unlocked AssaultRifle
[00:667] Frosky Placed/Upgraded MiningDroid
[00:879] Frosky Unlocked AdvancedDroidEngines
[03:955] Frosky Unlocked TurboDroidEngines
[06:735] Frosky Unlocked SpecOpsAssaultRifle
[08:878] Frosky Unlocked TitaniumBulletCasings
[11:915] Frosky Unlocked Stimpack
[16:382] Frosky Unlocked AutoTurret
[16:408] Frosky Unlocked HeavyTurret
[16:854] Frosky Placed/Upgraded AutoTurret
[19:703] Frosky Placed/Upgraded MiningDroid
[21:604] Frosky Placed/Upgraded AutoTurret
[21:672] Frosky Unlocked QuantumBackpack
[21:786] Frosky Placed/Upgraded AutoTurret
[22:864] Frosky Unlocked BioMechanicalRepairDrone
[23:208] Frosky Placed/Upgraded HealingDrone
[24:073] Frosky Unlocked CombatSuit
[24:074] Frosky Unlocked ShieldSuit
[24:074] Frosky Unlocked AdvancedShieldSuit
[24:074] Frosky Unlocked CombatSuit
[24:074] Frosky Unlocked AdvancedCombatSuit
[24:074] Frosky Unlocked HazmatSuit
[24:074] Frosky Unlocked AdvancedHazmatSuit
[24:074] Frosky Unlocked CombatSuit
[24:518] Frosky Unlocked Teleporter
[25:803] Frosky Placed/Upgraded HealingDrone
[26:078] Frosky Placed/Upgraded HealingDrone
[31:621] Frosky Placed/Upgraded HealingDrone
[31:793] Frosky Placed/Upgraded HealingDrone
[00:588] Jmsslayer Unlocked AssaultRifle
[00:684] Jmsslayer Placed/Upgraded MiningDroid
[00:754] Jmsslayer Unlocked SuperStimpack
[04:216] Jmsslayer Unlocked AdvancedDroidEngines
[06:146] Jmsslayer Unlocked Shotgun
[07:061] Jmsslayer Unlocked HellfireRocketLauncher
[09:275] Jmsslayer Unlocked SpecOpsShotgun
[10:938] Jmsslayer Unlocked HighPrecisionBeams
[12:776] Jmsslayer Unlocked BioMechanicalRepairDrone
[12:890] Jmsslayer Unlocked Shieldsiotunlocked
[12:891] Jmsslayer Unlocked ShieldSuit
[12:891] Jmsslayer Unlocked AdvancedShieldSuit
[12:891] Jmsslayer Unlocked CombatSuit
[12:891] Jmsslayer Unlocked AdvancedCombatSuit
[12:891] Jmsslayer Unlocked HazmatSuit
[12:891] Jmsslayer Unlocked AdvancedHazmatSuit
[12:891] Jmsslayer Unlocked ShieldSuit
[12:939] Jmsslayer Placed/Upgraded HealingDrone
[13:320] Jmsslayer Placed/Upgraded HealingDrone
[15:288] Jmsslayer Unlocked AdvancedShieldSuit
[15:289] Jmsslayer Unlocked ShieldSuit
[15:289] Jmsslayer Unlocked AdvancedShieldSuit
[17:020] Jmsslayer Placed/Upgraded HealingDrone
[19:077] Jmsslayer Unlocked SpecOpsSuperStimpack
[20:766] Jmsslayer Unlocked DefensiveMatrix
[22:039] Jmsslayer Unlocked EnergyPack
[25:649] Jmsslayer Unlocked CombatShield
[25:704] Jmsslayer Unlocked AIAssistant
[26:082] Jmsslayer Unlocked MiningCharge
[26:900] Jmsslayer Placed/Upgraded NukePack
[27:624] Jmsslayer Placed/Upgraded NukePack
[28:726] Jmsslayer Placed/Upgraded NukePack
[00:588] Xakariel Unlocked AssaultRifle
[01:413] Xakariel Unlocked SpecOpsAssaultRifle
[10:542] Xakariel Placed/Upgraded MiningDroid
[12:279] Xakariel Unlocked CombatSuit
[12:280] Xakariel Unlocked ShieldSuit
[12:280] Xakariel Unlocked AdvancedShieldSuit
[12:280] Xakariel Unlocked CombatSuit
[12:280] Xakariel Unlocked AdvancedCombatSuit
[12:280] Xakariel Unlocked HazmatSuit
[12:280] Xakariel Unlocked AdvancedHazmatSuit
[12:280] Xakariel Unlocked CombatSuit
[18:436] Xakariel Unlocked TitaniumBulletCasings
[18:836] Xakariel Unlocked AdvancedCombatSuit
[18:837] Xakariel Unlocked CombatSuit
[18:837] Xakariel Unlocked AdvancedCombatSuit
[19:873] Xakariel Unlocked SuperStimpack
[19:968] Xakariel Unlocked SpecOpsSuperStimpack
[28:761] Xakariel Unlocked OpticalVisor
[28:807] Xakariel Unlocked CombatShield
[28:852] Xakariel Unlocked MedicShield
[28:963] Xakariel Unlocked AIAssistant
[00:588] Alany Unlocked AssaultRifle
[00:899] Alany Unlocked ArcWelder
[03:552] Alany Unlocked AdvancedDroidEngines
[03:561] Alany Unlocked TurboDroidEngines
[05:065] Alany Unlocked BioMechanicalRepairDrone
[05:091] Alany Unlocked CombatAccelerationDrone
[09:303] Alany Unlocked PsiDisrupter
[11:065] Alany Unlocked PsiDepressor
[13:467] Alany Unlocked AutoTurret
[16:376] Alany Unlocked HeavyTurret
[16:493] Alany Unlocked SpecOpsArcWelder
[19:295] Alany Unlocked FragGrenade
[19:303] Alany Unlocked SpecOpsFragGrenade
[19:724] Alany Unlocked EnergySuit
[19:725] Alany Unlocked ShieldSuit
[19:725] Alany Unlocked AdvancedShieldSuit
[19:725] Alany Unlocked CombatSuit
[19:725] Alany Unlocked AdvancedCombatSuit
[19:725] Alany Unlocked HazmatSuit
[19:725] Alany Unlocked AdvancedHazmatSuit
[19:725] Alany Unlocked EnergySuit
[19:737] Alany Unlocked AdvancedEnergySuit
[19:738] Alany Unlocked EnergySuit
[19:738] Alany Unlocked AdvancedEnergySuit
[22:451] Alany Unlocked MiningCharge
[22:464] Alany Unlocked AdvancedMiningCharge
[22:793] Alany Unlocked ExplorationDroid
[28:178] Alany Unlocked QuantumBackpack
tyler First Alpha RoyalCocoon |  Loss

tyler Placed 0 Greaters.
--------------------------------
