Analyzed: Oh No It's Zombies Arctic Map (276)

ID : 0 PlayerName: KOHOUTEK Race: Terran
ID : 1 PlayerName: Willkinz Race: Terran
ID : 2 PlayerName: dazcros Race: Terran
ID : 3 PlayerName: Theda Race: Terran
ID : 4 PlayerName: Frosky Race: Terran
ID : 5 PlayerName: Ascherit Race: Terran
ID : 6 PlayerName: csiz Race: Zerg
ID : 7 PlayerName: Security Race: Infested Terran
csiz Zombie Loss
Public Lobby

Game Length:[39:787]
Players ammount: 8
Marine rank avg: 10,333333333333334
GrandMaster ammount: 3
PURCHASES: 
[00:572] KOHOUTEK Unlocked AssaultRifle
[00:812] KOHOUTEK Placed/Upgraded MiningDroid
[06:129] KOHOUTEK Unlocked SpecOpsAssaultRifle
[07:544] KOHOUTEK Unlocked AdvancedDroidEngines
[10:916] KOHOUTEK Unlocked AutoTargetingSystem
[12:608] KOHOUTEK Unlocked TurboDroidEngines
[15:310] KOHOUTEK Unlocked HazmatSuit
[15:433] KOHOUTEK Unlocked ForceFieldGrenade
[15:508] KOHOUTEK Unlocked SpecOpsForcefieldGrenade
[16:618] KOHOUTEK Unlocked PsiDisrupter
[18:247] KOHOUTEK Placed/Upgraded PsiIndoctrinator
[18:565] KOHOUTEK Placed/Upgraded PsiIndoctrinator
[19:959] KOHOUTEK Placed/Upgraded MiningDroid
[23:415] KOHOUTEK Unlocked CombatShield
[23:473] KOHOUTEK Unlocked EnergyPack
[23:735] KOHOUTEK Unlocked AutoTurret
[23:765] KOHOUTEK Unlocked SpecOpsTurret
[23:853] KOHOUTEK Placed/Upgraded AutoTurret
[25:754] KOHOUTEK Placed/Upgraded AutoTurret
[26:020] KOHOUTEK Placed/Upgraded AutoTurret
[26:873] KOHOUTEK Placed/Upgraded AutoTurret
[27:103] KOHOUTEK Placed/Upgraded AutoTurret
[27:426] KOHOUTEK Placed/Upgraded AutoTurret
[00:572] Willkinz Unlocked AssaultRifle
[00:653] Willkinz Placed/Upgraded MiningDroid
[03:097] Willkinz Unlocked Flamethrower
[03:104] Willkinz Unlocked SpecOpsFlamethrower
[05:534] Willkinz Unlocked ThermiteFilaments
[07:049] Willkinz Unlocked CombatShield
[07:126] Willkinz Unlocked IncendiaryGrenade
[10:916] Willkinz Unlocked Shieldsiotunlocked
[10:936] Willkinz Unlocked AdvancedShieldSuit
[12:052] Willkinz Unlocked AIAssistant
[12:906] Willkinz Unlocked SpecOpsIncendiaryGrenade
[15:311] Willkinz Bought ShieldSuit
[15:311] Willkinz Bought CombatSuit
[15:311] Willkinz Bought HazmatSuit
[15:311] Willkinz Bought HazmatSuit
[18:966] Willkinz Unlocked Teleporter
[18:987] Willkinz Unlocked SpecOpsTeleporter
[19:850] Willkinz Unlocked BioMechanicalRepairDrone
[22:667] Willkinz Unlocked EnergyPack
[27:171] Willkinz Placed/Upgraded MiningDroid
[39:143] Willkinz Unlocked MiningCharge
[39:156] Willkinz Unlocked AdvancedMiningCharge
[00:572] dazcros Unlocked AssaultRifle
[01:350] dazcros Placed/Upgraded MiningDroid
[01:492] dazcros Unlocked AdvancedDroidEngines
[04:157] dazcros Unlocked TurboDroidEngines
[04:738] dazcros Unlocked Stimpack
[08:197] dazcros Unlocked HellfireRocketLauncher
[08:217] dazcros Unlocked SpecOpsHellfireRocketLauncher
[08:468] dazcros Unlocked CombatSuit
[09:258] dazcros Unlocked AdvancedCombatSuit
[10:917] dazcros Bought ShieldSuit
[10:917] dazcros Bought CombatSuit
[10:917] dazcros Bought HazmatSuit
[10:917] dazcros Bought ShieldSuit
[10:937] dazcros Bought ShieldSuit
[12:104] dazcros Unlocked ShockwaveMissiles
[12:222] dazcros Unlocked IncendiaryGrenade
[12:238] dazcros Unlocked SpecOpsIncendiaryGrenade
[13:752] dazcros Unlocked RocketLauncherLockOnUpgrade
[13:752] dazcros Unlocked RocketLauncherLockOnUpgradeRemove
[13:752] dazcros Unlocked RocketLauncherLockOnUpgradeRemove
[13:945] dazcros Unlocked CombatShield
[13:951] dazcros Unlocked EnergyPack
[13:958] dazcros Unlocked AIAssistant
[14:053] dazcros Unlocked RocketLauncherLockOnUpgrade
[14:053] dazcros Unlocked RocketLauncherLockOnUpgradeRemove
[14:053] dazcros Unlocked RocketLauncherLockOnUpgradeRemove
[17:438] dazcros Unlocked Teleporter
[17:450] dazcros Unlocked SpecOpsTeleporter
[17:542] dazcros Unlocked BioMechanicalRepairDrone
[17:552] dazcros Unlocked SpecOpsBioMechanicalRepairDrone
[18:198] dazcros Unlocked RocketLauncherLockOnUpgrade
[18:198] dazcros Unlocked RocketLauncherLockOnUpgradeRemove
[18:198] dazcros Unlocked RocketLauncherLockOnUpgradeRemove
[20:359] dazcros Placed/Upgraded HealingDrone
[20:942] dazcros Unlocked AutoTurret
[21:334] dazcros Placed/Upgraded AutoTurret
[21:457] dazcros Unlocked FlameTurret
[21:598] dazcros Placed/Upgraded AutoTurret
[23:283] dazcros Unlocked MiningCharge
[23:298] dazcros Unlocked MotionSensor
[23:381] dazcros Placed/Upgraded SensorTower
[24:221] dazcros Unlocked RocketLauncherLockOnUpgrade
