Analyzed: Oh No It's Zombies Arctic Updated (437)

ID : 0 PlayerName: Frosky Race: Terran
ID : 1 PlayerName: BuildAWall Race: Zerg
ID : 2 PlayerName: Atom Race: Terran
ID : 3 PlayerName: Kira Race: Terran
ID : 4 PlayerName: valkarian Race: Terran
ID : 5 PlayerName: JMM Race: Terran
ID : 6 PlayerName: QurIzE Race: Terran
ID : 7 PlayerName: Security Race: MechaZerg
BuildAWall Zombie Loss
Public Lobby

Game Length:[34:032]
Players ammount: 8
Marine rank avg: 13,5
GrandMaster ammount: 2
PURCHASES: 
[00:588] Frosky Unlocked AssaultRifle
[00:667] Frosky Placed MiningDroid
[00:726] Frosky Unlocked Shotgun
[02:950] Frosky Unlocked AdvancedDroidEngines
[05:405] Frosky Unlocked ExplorationDroid
[05:495] Frosky Placed ExplorationDroid
[05:595] Frosky Placed ExplorationDroid
[05:826] Frosky Placed ExplorationDroid
[10:651] Frosky Unlocked SpecOpsShotgun
[10:928] Frosky Unlocked SuperStimpack
[11:725] Frosky Unlocked IncendiaryGrenade
[13:355] Frosky Unlocked Stimpack
[15:089] Frosky Unlocked HazmatSuit
[15:099] Frosky Unlocked AdvancedHazmatSuit
[15:836] Frosky Unlocked HighPrecisionBeams
[20:874] Frosky Unlocked TurboDroidEngines
[22:767] Frosky Unlocked MedicShield
[23:591] Frosky Unlocked PsiDisrupter
[24:916] Frosky Placed PsiIndoctrinator
[25:135] Frosky Unlocked AutoTurret
[25:284] Frosky Placed AutoTurret
[25:876] Frosky Placed AutoTurret
[26:032] Frosky Unlocked HeavyTurret
[26:136] Frosky Unlocked QuantumBackpack
[27:144] Frosky Placed AutoTurret
[27:784] Frosky Placed AutoTurret
[28:453] Frosky Placed AutoTurret
[29:677] Frosky Placed AutoTurret
[00:552] BuildAWall Bought PlayerNumber
[00:654] BuildAWall Placed/Upgraded PrimalSunkenColony
[00:655] BuildAWall Bought SunkenColony
[00:895] BuildAWall Bought SunkenColony
[00:895] BuildAWall Placed/Upgraded PrimalSunkenColony
